,GNAI1 (2770)
ACH-000004,-0.176571496208
ACH-000007,-0.110878999565
ACH-000009,-0.030501611669400002
ACH-000011,-0.0690509617129
ACH-000012,-0.0625769143272
ACH-000013,0.0206477197641
ACH-000014,-0.0515378898322
ACH-000015,-0.090019951162
ACH-000017,-0.007486999153850001
ACH-000018,-0.10673281922
ACH-000019,-0.0560403641422
ACH-000021,-0.305590547733
ACH-000022,-0.0655095185012
ACH-000025,-0.11289185675999999
ACH-000028,-0.131868572692
ACH-000030,-0.029799550666799998
ACH-000035,-0.17131445171
ACH-000036,-0.07415870384760001
ACH-000037,-0.00940334521067
ACH-000039,-0.008101167533069999
ACH-000040,-0.0724558825796
ACH-000041,-0.0103753457712
ACH-000042,-0.132284927241
ACH-000045,-0.0837131926913
ACH-000047,-0.0859805909017
ACH-000052,-0.265820592395
ACH-000053,-0.00567662486352
ACH-000054,-0.11055050797499999
ACH-000055,0.13688060455499998
ACH-000060,-0.124760880122
ACH-000067,-0.254937908072
ACH-000070,-0.102562083148
ACH-000075,-0.21612496971200001
ACH-000078,-0.246308067859
ACH-000082,-0.137688894602
ACH-000085,0.0162203784921
ACH-000086,-0.00144651573233
ACH-000087,-0.0667305315221
ACH-000092,0.00098999748534
ACH-000095,-0.08791415341880002
ACH-000097,-0.0875454895584
ACH-000098,-0.152962235824
ACH-000099,-0.09309453171330001
ACH-000108,-0.08631233187699999
ACH-000113,-0.366682069897
ACH-000115,-0.09225705601389998
ACH-000116,-0.058976920156699995
ACH-000118,-0.0634946077734
ACH-000120,-0.240485193164
ACH-000123,-0.0220368761988
ACH-000127,-0.158916740085
ACH-000128,0.103745667292
ACH-000132,-0.320257061965
ACH-000133,-0.0650410661853
ACH-000137,-0.1711063687
ACH-000138,-0.020739249827099997
ACH-000142,-0.161504144167
ACH-000143,-0.036800315142599994
ACH-000146,-0.06568804026689999
ACH-000148,-0.164134547708
ACH-000150,0.08074278370969999
ACH-000152,-0.0550469021868
ACH-000153,-0.218730229492
ACH-000159,-0.163094728486
ACH-000160,-0.0258229850712
ACH-000163,-0.163055950763
ACH-000167,-0.122119112089
ACH-000168,-0.17920932659000002
ACH-000169,-0.25237991116700004
ACH-000178,-0.15743772494799999
ACH-000182,-0.222920690405
ACH-000183,-0.021360485191000003
ACH-000188,-0.04887183068730001
ACH-000189,-0.13345003289899998
ACH-000190,-0.0743332640623
ACH-000198,-0.141105414774
ACH-000204,-0.0459991762204
ACH-000206,0.09225235478260001
ACH-000207,0.0154531612514
ACH-000211,-0.0611777311066
ACH-000215,0.087816067843
ACH-000221,-0.13071844049200002
ACH-000222,0.043477136003
ACH-000223,-0.0980033987403
ACH-000226,-0.023326053981
ACH-000227,-0.21066299509199998
ACH-000228,-0.157594465367
ACH-000231,-0.0656088268652
ACH-000232,-0.0552850367006
ACH-000233,0.0246371600643
ACH-000234,-0.27383815747400003
ACH-000235,-0.0687978722227
ACH-000237,-0.0647111381501
ACH-000238,-0.0893763720228
ACH-000243,-0.165631525068
ACH-000244,-0.400712965108
ACH-000246,-0.118243263765
ACH-000248,-0.310654758976
ACH-000250,-0.177979084668
ACH-000251,-0.0589862525445
ACH-000253,-0.288687273807
ACH-000255,0.018333293114
ACH-000256,0.0531623785042
ACH-000257,-0.249036187293
ACH-000258,-0.0740056389502
ACH-000259,-0.10621678595100001
ACH-000260,-0.0884563737195
ACH-000261,-0.053399514271900005
ACH-000262,-0.06822088099090001
ACH-000263,0.127633959077
ACH-000264,-0.0803431273573
ACH-000265,-0.0200369948277
ACH-000266,-0.209959348303
ACH-000272,-0.0663782945304
ACH-000273,-0.015191702914700001
ACH-000274,-0.449954303697
ACH-000277,-0.10927467748400001
ACH-000278,-0.167200009927
ACH-000279,-0.0698136704424
ACH-000280,0.00650176672682
ACH-000281,-0.034135144140200004
ACH-000288,-0.0608119743861
ACH-000291,-0.0550505278407
ACH-000293,-0.023220777778799998
ACH-000294,-0.0006892017797260001
ACH-000295,-0.19632664002099998
ACH-000296,-0.116270550219
ACH-000302,-0.12418165607100001
ACH-000304,-0.316946683574
ACH-000307,0.00382104568035
ACH-000308,-0.121237199054
ACH-000310,0.07024890805100001
ACH-000311,-0.0234589596619
ACH-000312,-0.08601381868920001
ACH-000315,-0.176492182987
ACH-000316,-0.207945126205
ACH-000317,-0.0503348560834
ACH-000318,-0.0874790032233
ACH-000319,-0.08857155924969999
ACH-000320,-0.291685439494
ACH-000322,-0.20175304750300002
ACH-000323,0.0107286262155
ACH-000324,-0.0224859700488
ACH-000329,-0.11067821173699999
ACH-000330,0.0264112894143
ACH-000331,-0.134997895155
ACH-000332,-0.17389263652800002
ACH-000334,-0.45361512361999995
ACH-000335,-0.127098015012
ACH-000336,-0.153650948313
ACH-000337,0.0945586869878
ACH-000339,-0.287542517333
ACH-000341,-0.044950739277300006
ACH-000348,0.022507422513900005
ACH-000350,0.124215753939
ACH-000352,-0.0297797340064
ACH-000356,-0.11886573262399999
ACH-000361,-0.196497079355
ACH-000362,-0.0265202652866
ACH-000363,-0.0398017183101
ACH-000364,-0.0759300780357
ACH-000365,-0.156078890143
ACH-000366,-0.11732363260800001
ACH-000368,-0.0800106063749
ACH-000374,-0.242038407988
ACH-000375,-0.027877463075200004
ACH-000376,-0.07468588749669999
ACH-000381,-0.00219122397227
ACH-000383,-0.242190101716
ACH-000387,-0.11174962787699999
ACH-000389,-0.43225985059199995
ACH-000390,-0.0233894654368
ACH-000393,-0.0603423017293
ACH-000395,-0.0032685399450100004
ACH-000397,-0.043984751680500006
ACH-000401,0.15268284262499998
ACH-000402,-0.115095267446
ACH-000403,-0.140301584329
ACH-000404,-0.280780857765
ACH-000406,-0.0911468886919
ACH-000407,-0.00459039131382
ACH-000408,-0.0346611316476
ACH-000410,-0.031158012160400005
ACH-000411,-0.210800877068
ACH-000414,-0.0969196192994
ACH-000415,-0.219925224263
ACH-000416,-0.123133878385
ACH-000420,0.0524888327775
ACH-000421,-0.12349890850999999
ACH-000424,0.0554319518437
ACH-000425,-0.20494455780200002
ACH-000426,-0.028397984817
ACH-000427,-0.10404294713199999
ACH-000433,-0.165662938478
ACH-000436,-0.07118430134110001
ACH-000444,-0.17977337293200002
ACH-000445,0.014516899233799998
ACH-000448,-0.0415340293472
ACH-000450,-0.023098276544699998
ACH-000452,-0.23119299622099998
ACH-000454,0.11571778012
ACH-000458,-0.0996308912683
ACH-000459,-0.144408447682
ACH-000460,-0.154132877163
ACH-000461,-0.178004566344
ACH-000463,-0.100785700131
ACH-000464,-0.14785118839000003
ACH-000466,0.0112182638303
ACH-000467,-0.147584154589
ACH-000468,0.0342748252118
ACH-000469,-0.0797981719812
ACH-000470,-0.260931622651
ACH-000471,-0.105475527532
ACH-000472,-0.231464890513
ACH-000473,0.0871115402607
ACH-000475,-0.0623320096394
ACH-000476,-0.061399154632699994
ACH-000477,0.116602856373
ACH-000480,0.0395000640066
ACH-000481,-0.0296210297519
ACH-000483,-0.217909938289
ACH-000484,-0.207928539637
ACH-000485,-0.010938050257700001
ACH-000486,-0.17741729870200001
ACH-000487,-0.31132277553000004
ACH-000488,-0.0472285979785
ACH-000490,-0.0337842663523
ACH-000491,-0.190841789477
ACH-000495,-0.169169481768
ACH-000496,0.012236930426199999
ACH-000499,-0.18163647247900003
ACH-000500,-0.21094823067600002
ACH-000502,0.0263868932317
ACH-000503,-0.14629913933900002
ACH-000505,-0.0218996138276
ACH-000507,0.0310217194042
ACH-000510,-0.11677664864600001
ACH-000511,-0.324507501253
ACH-000512,0.112082182536
ACH-000516,-0.177339650717
ACH-000517,-0.00106706270997
ACH-000518,-0.042877465537000004
ACH-000520,0.11126241740599999
ACH-000521,-0.076507563077
ACH-000522,-0.17227620161499999
ACH-000524,-0.06940496890980001
ACH-000527,-0.262650739701
ACH-000528,-0.0856317124604
ACH-000537,-0.23079869916999998
ACH-000541,0.106451432979
ACH-000542,-0.148980877478
ACH-000544,-0.172761075299
ACH-000545,-0.20496988785999998
ACH-000547,0.104636882489
ACH-000548,0.0797709786481
ACH-000549,0.0245871578743
ACH-000550,-0.168826751496
ACH-000552,-0.10580744944
ACH-000556,-0.000529136842183
ACH-000557,-0.0589884158505
ACH-000570,-0.29048961953
ACH-000571,-0.053977223289700005
ACH-000573,0.043778809055699995
ACH-000576,0.10439622311300001
ACH-000580,-0.14526710705600002
ACH-000584,-0.044635729673300005
ACH-000585,-0.171810292088
ACH-000588,0.017047297077
ACH-000589,-0.07266464899830001
ACH-000591,-0.110607308194
ACH-000593,0.029454294745900004
ACH-000600,-0.040207344865
ACH-000601,-0.13772568315
ACH-000604,-0.0783752105366
ACH-000605,-0.194661165492
ACH-000606,-0.119385455678
ACH-000608,-0.150746592417
ACH-000614,-0.302345519709
ACH-000616,0.059134486419199994
ACH-000618,-0.222571094852
ACH-000619,0.06536777479980001
ACH-000620,-0.022654017525400003
ACH-000621,-0.28289045029
ACH-000622,-0.172679805305
ACH-000623,0.0843079968667
ACH-000624,-0.13974791332800002
