,UNC119B (84747)
ACH-000393,-0.131389051012
ACH-000395,-0.259112504399
ACH-000397,-0.14785764787
ACH-000401,0.121233624145
ACH-000402,0.00129650760965
ACH-000403,-0.295326257104
ACH-000404,-0.256601364502
ACH-000406,-0.16841065765299998
ACH-000407,-0.303737293736
ACH-000408,-0.318683655693
ACH-000410,-0.160426947787
ACH-000411,-0.09125411234660001
ACH-000414,-0.04716905116259999
ACH-000415,-0.0580843916041
ACH-000416,-0.0716035844901
ACH-000420,-0.153807010357
ACH-000421,-0.162934726235
ACH-000424,-0.085188844208
ACH-000425,-0.08205488712989999
ACH-000426,-0.158445560449
ACH-000427,-0.05051625752280001
ACH-000433,0.377361205554
ACH-000436,-0.129521295197
ACH-000444,-0.215073909918
ACH-000445,-0.0606893077225
ACH-000448,-0.111162988481
ACH-000450,-0.0006649333719959999
ACH-000452,-0.19553941676699998
ACH-000454,-0.14427229840800002
ACH-000458,-0.08933335800219999
ACH-000459,0.199039424364
ACH-000460,-0.151338600652
ACH-000461,-0.0909154548315
ACH-000463,-0.155117505664
ACH-000464,-0.0511880727436
ACH-000466,-0.258318136856
ACH-000467,-0.261373536316
ACH-000468,-0.228402517903
ACH-000469,0.0321642442396
ACH-000470,-0.35515479956999996
ACH-000471,-0.174216420235
ACH-000472,-0.144023567236
ACH-000473,-0.319738124125
ACH-000475,-0.103617177322
ACH-000476,-0.262576182081
ACH-000477,-0.287471831611
ACH-000480,-0.12117326495200001
ACH-000481,-0.143197216781
ACH-000483,-0.063334616113
ACH-000484,-0.311667707428
ACH-000485,-0.536788926715
ACH-000486,-0.138022698971
ACH-000487,-0.14437376023700002
ACH-000488,-0.0493505018772
ACH-000490,-0.188938164374
ACH-000491,-0.192798940764
ACH-000495,-0.014067561545799998
ACH-000496,-0.0468297931199
ACH-000499,-0.0815649916562
ACH-000500,-0.292769904381
ACH-000502,-0.21674374119800002
ACH-000503,-0.0271919757616
ACH-000505,-0.21981179504
ACH-000507,-0.09760454428130001
ACH-000510,-0.149209548002
ACH-000511,-0.152986621401
ACH-000512,-0.215659805756
ACH-000516,-0.0540971332882
ACH-000517,-0.139023768767
ACH-000518,-0.196206520317
ACH-000520,-0.0162029307249
ACH-000521,-0.0448845552004
ACH-000522,-0.209115091217
ACH-000524,-0.20348228970100002
ACH-000527,-0.152800641199
ACH-000528,-0.046030109857400005
ACH-000537,-0.143059792676
ACH-000541,-0.672051144765
ACH-000542,-0.194706777409
ACH-000544,-0.14568450385099999
ACH-000545,-0.240836375411
ACH-000547,0.032840453308
ACH-000548,-0.00832932934609
ACH-000549,-0.20959534313499997
ACH-000550,-0.13823124828299999
ACH-000552,-0.153919502647
ACH-000556,-0.17270826724100002
ACH-000557,0.0191740763545
ACH-000570,0.0068291459357799995
ACH-000571,-0.255775531705
ACH-000573,-0.176268020999
ACH-000576,-0.187498350154
ACH-000580,-0.117370601655
ACH-000584,-0.19356441781
ACH-000585,-0.200833255526
ACH-000588,-0.0932830554277
ACH-000589,-0.06656231720189999
ACH-000591,-0.271969834261
ACH-000593,-0.10499700237199999
ACH-000600,-0.241869783631
ACH-000601,-0.09714844094799999
ACH-000604,-0.10491256084100001
ACH-000605,-0.185647343862
ACH-000606,-0.10635475257200001
ACH-000608,0.0202701151475
ACH-000614,-0.211668421268
ACH-000616,-0.243022304537
ACH-000618,-0.160992565024
ACH-000619,-0.103611108171
ACH-000620,-0.164425301265
ACH-000621,-0.183432204827
ACH-000622,0.0532173888536
ACH-000623,-0.09506114036699999
ACH-000624,-0.28466333077100003
ACH-000627,-0.263702356648
ACH-000630,-0.0627541619562
ACH-000632,-0.0525602607152
ACH-000633,-0.0361933003969
ACH-000637,-0.296342111133
ACH-000638,-0.207671673048
ACH-000646,-0.170131574106
ACH-000647,-0.0965989184925
ACH-000648,-0.134089085539
ACH-000649,-0.063508021103
ACH-000651,-0.224817566939
ACH-000652,0.09771929577369999
ACH-000653,-0.157342496154
ACH-000657,-0.18465297793299998
ACH-000658,0.162329550019
ACH-000661,-0.0323305774522
ACH-000662,-0.698937678259
ACH-000663,-0.262898813988
ACH-000665,-0.19992055954100002
ACH-000671,-0.028547104600299997
ACH-000673,-0.0846280218211
ACH-000676,-0.293957251972
ACH-000677,-0.0703972805176
ACH-000681,-0.194397765796
ACH-000682,-0.19069240831300002
ACH-000683,-0.0739055305655
ACH-000684,-0.23711385512400002
ACH-000688,-0.21669963212699997
ACH-000693,-0.21042170749400002
ACH-000694,-0.22961716571199997
ACH-000695,-0.322295985669
ACH-000696,-0.24362164129
ACH-000697,-0.0521892987285
ACH-000699,-0.16364852912699998
ACH-000701,-0.119557665657
ACH-000706,-0.198854452543
ACH-000711,-0.0650564845229
ACH-000713,-0.13692770342900001
ACH-000714,-0.310348939366
ACH-000718,-0.170483113456
ACH-000720,-0.11505668812200001
ACH-000721,-0.15239784127999997
ACH-000724,-0.11616040205499999
ACH-000725,-0.0126053358277
ACH-000732,0.09753394964410002
ACH-000734,-0.116642182301
ACH-000735,-0.143237992611
ACH-000736,-0.133478894981
ACH-000738,-0.24755992174199998
ACH-000746,-0.21763776752099998
ACH-000747,-0.308875226176
ACH-000748,-0.195236144594
ACH-000753,-0.17502148261199998
ACH-000756,-0.48232048671300004
ACH-000757,-0.045601630942900005
ACH-000758,-0.229274347893
ACH-000760,-0.297322578176
ACH-000763,-0.270024759227
ACH-000764,-0.782455804833
ACH-000765,-0.515359079233
ACH-000766,-0.20957337194400003
ACH-000767,-0.10016823776
ACH-000768,-0.17130074443100002
ACH-000769,-0.0698270410257
ACH-000770,-0.0649373163497
ACH-000771,-0.240451186503
ACH-000773,0.0802984234793
ACH-000776,0.011243656673099999
ACH-000777,-0.0739861723085
ACH-000778,-0.10384941992999999
ACH-000781,-0.0960775988005
ACH-000782,-0.19629856597399997
ACH-000783,-0.027854608069700002
ACH-000784,-0.2027598971
ACH-000785,-0.388700073538
ACH-000787,-0.179667898981
ACH-000788,-0.270139320295
ACH-000791,-0.058885410598599995
ACH-000792,-0.19656798701499997
ACH-000794,0.05558398707619999
ACH-000796,-0.126065141278
ACH-000799,-0.17208472534299998
ACH-000800,-0.118648396062
ACH-000802,-0.169500340084
ACH-000804,0.142273938679
ACH-000805,-0.29515395156199997
ACH-000809,-0.0997955679682
ACH-000810,-0.310147014878
ACH-000811,-0.0429956407429
ACH-000817,-0.1557263212
ACH-000819,-0.22320530414200002
ACH-000820,0.124833624497
ACH-000821,-0.513295375378
ACH-000822,-0.329884669783
ACH-000823,-0.20376505332199998
ACH-000824,-0.192734365293
ACH-000827,-0.20701179560600003
ACH-000829,-0.130021880522
ACH-000831,-0.16221543485200002
ACH-000832,-0.13057374957100001
ACH-000833,-0.197684038471
ACH-000834,-0.0948234080116
ACH-000835,-0.324575064442
ACH-000836,-0.113458583435
ACH-000837,-0.12460963967599999
ACH-000838,0.00111243401615
ACH-000839,-0.06041919400219999
ACH-000840,0.028488179114200003
ACH-000841,-0.19634181217799998
ACH-000843,-0.143505191693
ACH-000846,-0.22983715503899999
ACH-000847,-0.229023008592
ACH-000848,-0.110742914303
ACH-000849,-0.153692668092
ACH-000851,-0.516248936065
ACH-000855,-0.00539396819894
ACH-000856,-0.19533221702999998
ACH-000858,-0.19641717239
ACH-000859,-0.256867217848
ACH-000861,-0.146503746633
ACH-000862,-0.172165048386
ACH-000865,-0.261648127342
ACH-000866,0.012831798407999999
ACH-000867,-0.115018593256
ACH-000869,-0.340572156737
ACH-000872,-0.105407378771
ACH-000873,-0.11349134093
ACH-000876,-0.132086110927
ACH-000878,-0.239444872333
ACH-000880,-0.107170053847
ACH-000881,-0.307302679448
ACH-000882,-0.167970141883
ACH-000884,-0.0998670295255
ACH-000885,-0.165662572098
ACH-000887,-0.201023186932
ACH-000888,-0.062378064329800004
ACH-000889,-0.156011555022
ACH-000890,0.031293294541
ACH-000896,-0.146773213291
ACH-000898,-0.0035483490728699997
ACH-000900,-0.198482448427
ACH-000901,-0.18098973251800002
ACH-000905,-0.0939846738009
ACH-000906,-0.252007672391
ACH-000907,-0.371156946281
ACH-000910,-0.115929443528
ACH-000911,-0.184601818064
ACH-000912,-0.116618236526
ACH-000913,-0.219984137887
ACH-000915,-0.139851842544
ACH-000916,-0.06361710815499999
ACH-000917,-0.24111542346099998
ACH-000921,-0.345218312203
ACH-000924,-0.18955285825399998
ACH-000926,-0.08697209006079999
ACH-000928,-0.0101162534935
ACH-000929,-0.315820193639
ACH-000932,-0.211661069747
ACH-000935,-0.0515951789049
ACH-000936,0.0166626842867
ACH-000937,-0.19249290443
ACH-000938,-0.169068173593
ACH-000939,-0.25784858271
ACH-000941,0.015496104035399999
ACH-000943,-0.023103391799599998
ACH-000946,-0.00568970326764
ACH-000947,0.08365536317760001
ACH-000948,-0.062444634968800004
ACH-000950,-0.21610388082100002
ACH-000953,-0.19580768165399998
ACH-000957,0.08814446474210001
ACH-000958,-0.351567597477
ACH-000960,-0.294447367316
ACH-000963,-0.612454398453
ACH-000968,-0.200514182397
ACH-000969,-0.219473696327
ACH-000973,-0.1923341321
ACH-000974,-0.125057172428
ACH-000975,-0.397976285748
ACH-000976,-0.0372435743176
ACH-000978,-0.0439794288664
ACH-000980,-0.218973602306
ACH-000984,-0.07012655104450001
ACH-000986,-0.247206903942
ACH-000988,-0.0417666104006
ACH-000993,-0.0223589248733
ACH-000994,0.048796823458500005
ACH-000996,-0.362996177363
ACH-001001,-0.188014735618
ACH-001020,-0.16466772481
ACH-001028,-0.210371416957
ACH-001031,-0.07651231362110002
ACH-001038,-0.10949973609899999
ACH-001048,-0.129020131182
ACH-001050,-0.0022487710620799997
ACH-001053,-0.0863500327427
ACH-001054,-0.106657858644
ACH-001061,-0.13081812159000003
ACH-001067,0.0489383264326
ACH-001075,-0.0266944917499
ACH-001096,-0.161977249451
ACH-001128,-0.658061655564
ACH-001134,-0.0390849408032
ACH-001151,-0.133371682996
ACH-001163,-0.16971686199299998
ACH-001164,-0.0604183190371
ACH-001173,-0.055612548526
ACH-001183,-0.108356812458
ACH-001184,-0.18611796804400002
ACH-001190,-0.27363388816100004
ACH-001192,-0.38060517962800006
ACH-001193,-0.118505546612
ACH-001196,-0.221433471913
ACH-001197,-0.248860844213
ACH-001205,-0.350019368447
ACH-001211,-0.145593355603
ACH-001212,-0.313634650688
ACH-001228,-0.37409791272299997
ACH-001232,-0.152756952598
ACH-001239,-0.242850765914
ACH-001274,-0.274676937342
ACH-001275,-0.258784329045
ACH-001277,-0.26791110129900003
ACH-001278,-0.142116437949
ACH-001280,0.23063578544799998
ACH-001283,-0.230637818471
ACH-001289,-0.24262743783500001
ACH-001295,-0.109219532742
ACH-001300,-0.143637248167
ACH-001301,-0.18416633282699998
ACH-001302,-0.133432476904
ACH-001303,-0.315380270383
ACH-001306,-0.16079743630899998
ACH-001318,0.0323460619862
ACH-001322,-0.305351231605
ACH-001328,0.0110287781955
ACH-001332,-0.36418243603699996
ACH-001333,-0.24277142415999997
ACH-001336,-0.166738090429
ACH-001340,-0.110879843257
ACH-001346,-0.165355093521
ACH-001353,-0.0858901754015
ACH-001354,-0.030408591039800002
ACH-001367,-0.43422728490699997
ACH-001368,-0.0545905325564
ACH-001374,0.0640327735436
ACH-001375,-0.23461246299199998
ACH-001377,-0.107013980021
ACH-001380,-0.16245115883199998
ACH-001391,-0.165144361631
ACH-001407,-0.125407421421
ACH-001408,-0.186630767538
ACH-001413,-0.17053893253
ACH-001430,0.125008683228
ACH-001431,-0.050047094642199995
ACH-001450,-0.238925238112
ACH-001496,-0.333835691755
ACH-001500,-0.0023094714451700003
ACH-001521,-0.316905493992
ACH-001523,-0.120837184978
ACH-001532,-0.251573048835
ACH-001536,-0.268312248324
ACH-001550,-0.315981045937
ACH-001552,-0.353862680386
ACH-001554,0.031454185853499995
ACH-001645,-0.268089119326
ACH-001654,-0.149055490338
ACH-001715,-0.382302902858
ACH-001735,0.0636883204238
ACH-001736,-0.09507537398489999
ACH-001737,0.512646838441
ACH-001740,-0.187888125893
ACH-001745,-0.20767847039700002
ACH-001750,-0.12210459590600001
ACH-001765,-0.22427796927700003
ACH-001956,-0.106274634913
ACH-001957,-0.134715152317
