,EMILIN3 (90187)
ACH-000004,-0.23977027356800001
ACH-000007,-0.33782658501400004
ACH-000009,0.132621678707
ACH-000011,-0.09166554104460001
ACH-000012,-0.00010940754736200001
ACH-000013,0.012331267528200001
ACH-000014,-0.0398539883352
ACH-000015,-0.142712979682
ACH-000017,0.143944509494
ACH-000018,0.0260463471448
ACH-000019,-0.172861798363
ACH-000021,-0.15719950032
ACH-000022,-0.14526160939000002
ACH-000025,-0.23207919734299998
ACH-000028,-0.17756809392
ACH-000030,-0.214185405611
ACH-000035,-0.109793797098
ACH-000036,-0.269730021817
ACH-000037,0.012540793429299998
ACH-000039,0.0408221409539
ACH-000040,-0.212370249241
ACH-000041,-0.059807290733699996
ACH-000042,-0.178239385059
ACH-000045,-0.216214034298
ACH-000047,-0.108568971114
ACH-000052,-0.113198656504
ACH-000053,-0.033360469866999996
ACH-000054,-0.125048339421
ACH-000055,-0.20722265662999997
ACH-000060,-0.16329669597899998
ACH-000067,-0.31108169244600004
ACH-000070,-0.33611041104
ACH-000075,0.0336805777588
ACH-000078,0.106159071471
ACH-000082,0.0175416864068
ACH-000085,-0.0982333205744
ACH-000086,-0.136143051963
ACH-000087,-0.44369502240599995
ACH-000092,-0.290293552966
ACH-000095,-0.141551809742
ACH-000097,-0.0360642617836
ACH-000098,-0.10813189472000001
ACH-000099,-0.09132406176560001
ACH-000108,-0.239860194434
ACH-000113,-0.26823764770799996
ACH-000115,-0.429648597593
ACH-000116,-0.19985400572999998
ACH-000118,-0.08867613924339998
ACH-000120,-0.150504847843
ACH-000123,-0.319817258241
ACH-000127,0.00782528546847
ACH-000128,-0.212660359207
ACH-000132,-0.0998253734494
ACH-000133,-0.28196232289
ACH-000137,-0.09155354408119999
ACH-000138,-0.17596598279
ACH-000142,-0.325527250887
ACH-000143,-0.0206470178845
ACH-000146,-0.14876600955900002
ACH-000148,-0.20036997046100002
ACH-000150,-0.303178029301
ACH-000152,-0.27246376075999995
ACH-000153,0.016100080608
ACH-000159,-0.0538959683116
ACH-000160,-0.06579113423539999
ACH-000163,-0.32279352213
ACH-000167,-0.17076176089200001
ACH-000168,-0.0845711065048
ACH-000169,-0.0106566269896
ACH-000178,-0.247452391203
ACH-000182,-0.23804727491799998
ACH-000183,-0.134594187864
ACH-000188,-0.08607072691680001
ACH-000189,-0.265899673386
ACH-000190,0.008526378664739999
ACH-000198,-0.12455018202899999
ACH-000204,-0.0269852805052
ACH-000206,-0.11759755680299999
ACH-000207,-0.294452270686
ACH-000211,-0.121803786459
ACH-000215,-0.152397458266
ACH-000221,-0.242238349735
ACH-000222,-0.200828430525
ACH-000223,-0.21492518902399999
ACH-000226,-0.26231054141800003
ACH-000227,-0.32002610116999997
ACH-000228,-0.219694018125
ACH-000231,-0.225884942164
ACH-000232,-0.106420338568
ACH-000233,-0.12366001004300001
ACH-000234,-0.0149536079779
ACH-000235,-0.10665425197100001
ACH-000237,-0.19084960183400002
ACH-000238,-0.175495245202
ACH-000243,-0.199538282651
ACH-000244,0.0238840075263
ACH-000246,-0.146850093775
ACH-000248,0.0100213570259
ACH-000250,-0.196050720363
ACH-000251,-0.165018738738
ACH-000253,-0.0658406888394
