,PTX3 (5806)
ACH-000004,-0.046889876250999996
ACH-000007,-0.00753220272435
ACH-000009,0.18818116654599998
ACH-000011,-0.107046463921
ACH-000012,0.204882620544
ACH-000013,0.130748015824
ACH-000014,-0.221852193763
ACH-000015,-0.0141537028636
ACH-000017,0.051449427170699995
ACH-000018,0.0007656812366139999
ACH-000019,-0.06467131245730001
ACH-000021,0.10003857469699999
ACH-000022,0.20983323774300003
ACH-000025,0.00587926933817
ACH-000028,0.028574684777299998
ACH-000030,0.0393889167441
ACH-000035,0.030155854495799998
ACH-000036,-0.056845309173
ACH-000037,-0.08423803016090001
ACH-000039,-0.0835487305421
ACH-000040,-0.00449953206376
ACH-000041,-0.0170301557742
ACH-000042,0.149169574256
ACH-000045,-0.061735884773399995
ACH-000047,-0.0471027414475
ACH-000052,0.0460282941055
ACH-000053,0.12443343184800001
ACH-000054,-0.0108458122725
ACH-000055,-0.29897551089200003
ACH-000060,0.0207825021323
ACH-000067,-0.00306086094145
ACH-000070,0.0637750272516
ACH-000075,0.06000007700209999
ACH-000078,0.043343658743500005
ACH-000082,0.014032006488299999
ACH-000085,0.043085065323800006
ACH-000086,0.044415383942599994
ACH-000087,0.335968983788
ACH-000092,0.0521931586006
ACH-000095,0.029205467543799997
ACH-000097,-0.0209631949619
ACH-000098,-0.056189332969899995
ACH-000099,0.015995064963200002
ACH-000108,0.20272350274700002
ACH-000113,0.113719508194
ACH-000115,0.330565178493
ACH-000116,0.089998694633
ACH-000118,0.157629828132
ACH-000120,0.178820556776
ACH-000123,0.12357771405
ACH-000127,0.146669772955
ACH-000128,-0.167801349592
ACH-000132,0.16211217302
ACH-000133,0.047751485471
ACH-000137,-0.00735871547138
ACH-000138,-0.032386843605
ACH-000142,0.045133305645599996
ACH-000143,0.329446699523
ACH-000146,0.0163280613766
ACH-000148,0.238403789009
ACH-000150,0.104791225621
ACH-000152,-0.027324604479900004
ACH-000153,0.0320557713211
ACH-000159,-0.000624566862008
ACH-000160,-0.07408226565739999
ACH-000163,0.202428427011
ACH-000167,-0.0763526267072
ACH-000168,-0.023522797072900004
ACH-000169,0.201817964732
ACH-000178,0.223499755027
ACH-000182,-0.102509839385
ACH-000183,-0.395708732842
ACH-000188,0.10473834650800001
ACH-000189,-0.146525771227
ACH-000190,-0.16826400414
ACH-000198,0.0537880781661
ACH-000204,0.187912718715
ACH-000206,-0.21424414728799998
ACH-000207,0.0123355019401
ACH-000211,0.0881406224155
ACH-000215,0.12576582154100002
ACH-000221,0.0244797066297
ACH-000222,0.269506326049
ACH-000223,-0.037629780882300005
ACH-000226,0.119506278951
ACH-000227,0.0349363795673
ACH-000228,0.134242110264
ACH-000231,0.111003313037
ACH-000232,0.0217909261753
ACH-000233,0.126299314128
ACH-000234,-0.252480694585
ACH-000235,0.044273654924
ACH-000237,-0.133593467459
ACH-000238,0.173942767819
ACH-000243,0.157685750578
ACH-000244,0.175117327636
ACH-000246,0.205027974353
ACH-000248,-0.015442924016
ACH-000250,0.08463864903979999
ACH-000251,-0.0734347288843
ACH-000253,0.193239334973
ACH-000255,0.0280815114922
ACH-000256,0.111533300732
ACH-000257,-0.021741284318499997
ACH-000258,0.41295193337499997
ACH-000259,0.17430987417500002
ACH-000260,0.0514770112139
ACH-000261,0.0995339489539
ACH-000262,0.198717606721
ACH-000263,0.131702591872
ACH-000264,-0.0639638411526
ACH-000265,0.170507511479
ACH-000266,0.096628396113
ACH-000272,-0.278750312349
ACH-000273,-0.08862266879589999
ACH-000274,-0.044658609548300005
ACH-000277,-0.022456709292599998
ACH-000278,0.0444978853481
ACH-000279,0.00968263830625
ACH-000280,-0.008632871687010001
ACH-000281,0.19496718358800003
ACH-000288,0.021173462410300003
ACH-000291,0.0313141486998
ACH-000293,-0.130473929803
ACH-000294,0.0478002398881
ACH-000295,0.148019140769
ACH-000296,-0.09840653623449999
ACH-000302,0.236598395033
ACH-000304,-0.27140087780600003
ACH-000307,-0.0414988641831
ACH-000308,0.15748858497999998
ACH-000310,0.100153802456
ACH-000311,0.36388301937399997
ACH-000312,0.158715426269
ACH-000315,0.192367642711
ACH-000316,0.101547489331
ACH-000317,-0.0414296816389
ACH-000318,0.08384021665039999
ACH-000319,-0.0837169204651
ACH-000320,0.155276522996
ACH-000322,-0.15006606995400001
ACH-000323,-0.10238165297599999
ACH-000324,0.08731874022500001
ACH-000329,0.0323357648893
ACH-000330,0.308330496345
ACH-000331,-0.112907208106
ACH-000332,0.148695439088
