,TM6SF1 (53346)
ACH-000004,-0.07159252805619999
ACH-000007,0.088542711012
ACH-000009,-0.22957559029
ACH-000011,-0.157569776879
ACH-000012,-0.255082365445
ACH-000013,-0.111874950262
ACH-000014,-0.264270897078
ACH-000015,-0.0863980845047
ACH-000017,-0.316911492316
ACH-000018,-0.198458639605
ACH-000019,0.112415439199
ACH-000021,0.015224062502600002
ACH-000022,-0.246996102469
ACH-000025,-0.114924670496
ACH-000028,-0.055153579653199995
ACH-000030,-0.0453569588913
ACH-000035,0.014499962890099999
ACH-000036,0.0309150336805
ACH-000037,0.14912220662200001
ACH-000039,-0.10517214817
ACH-000040,-0.08680210542719999
ACH-000041,-0.25093542956
ACH-000042,-0.09077484207059999
ACH-000045,-0.185567299625
ACH-000047,-0.0695278106052
ACH-000052,-0.114407588879
ACH-000053,-0.09344355921839999
ACH-000054,-0.242279753995
ACH-000055,0.053021110634399994
ACH-000060,-0.169886517294
ACH-000067,-0.0672077838057
ACH-000070,0.10438984562
ACH-000075,-0.180819043149
ACH-000078,-0.13006418673200001
ACH-000082,-0.079629432978
ACH-000085,0.07679262958430001
ACH-000086,-0.047354044529599994
ACH-000087,0.0780584395489
ACH-000092,-0.10800546543400001
ACH-000095,-0.19615242149
ACH-000097,-0.11733151611999999
ACH-000098,-0.0796154249792
ACH-000099,-0.331092283332
ACH-000108,0.0947529016172
ACH-000113,-0.14884123023
ACH-000115,-0.10560993151
ACH-000116,0.010642741129700001
ACH-000118,-0.102387434986
ACH-000120,-0.13006121898
ACH-000123,-0.261842466879
ACH-000127,-0.12820488128799998
ACH-000128,-0.0556169976146
ACH-000132,-0.0673040072266
ACH-000133,-0.0735181018658
ACH-000137,0.0014614508324199999
ACH-000138,-0.0163599109358
ACH-000142,-0.171385885172
ACH-000143,-0.290713679932
ACH-000146,-0.12212223663100001
ACH-000148,-0.246048010938
ACH-000150,-0.0118309881275
ACH-000152,-0.0389486815363
ACH-000153,0.015364702761500001
ACH-000159,-0.0988860020995
ACH-000160,-0.0100612431638
ACH-000163,-0.196803591403
ACH-000167,0.07153059643839998
ACH-000168,-0.166839483684
ACH-000169,0.0693542433549
ACH-000178,-0.0697808440008
ACH-000182,-0.137071734823
ACH-000183,-0.0402901181349
ACH-000188,-0.108808769047
ACH-000189,-0.242974332484
ACH-000190,-0.134864774322
ACH-000198,-0.0431554605319
ACH-000204,-0.16080356879000002
ACH-000206,0.0685307373474
ACH-000207,0.135005794329
ACH-000211,-0.058972932453600004
ACH-000215,-0.00237659948591
ACH-000221,-0.210698681868
ACH-000222,0.030337844761799997
ACH-000223,-0.0780299806547
ACH-000226,0.0353980213599
ACH-000227,0.052264832067800006
ACH-000228,0.08809702289039999
ACH-000231,-0.129607793728
ACH-000232,-0.07862685357310001
ACH-000233,-0.131781685247
ACH-000234,-0.0206215161815
ACH-000235,-0.0688505854945
ACH-000237,-0.023686318727500003
ACH-000238,-0.187045172929
ACH-000243,-0.15576539533
ACH-000244,-0.32944316930100004
ACH-000246,0.0051640688756999995
ACH-000248,-0.25922598199700003
ACH-000250,-0.0987596284089
ACH-000251,-0.108843544331
ACH-000253,-0.119485861111
ACH-000255,-0.0050396531098999995
ACH-000256,-0.12812835684
ACH-000257,-0.0477572694259
ACH-000258,-0.029750585689300002
ACH-000259,-0.0353800734405
ACH-000260,-0.127003071218
ACH-000261,-0.0553112689422
ACH-000262,-0.20253763249200002
ACH-000263,0.000941899237488
ACH-000264,-0.116140657077
ACH-000265,-0.209514702258
ACH-000266,-0.105143684261
ACH-000272,-0.0704324870678
ACH-000273,-0.15749027040799998
ACH-000274,-0.10734217892100001
ACH-000277,-0.262723382306
ACH-000278,-0.0543404299732
ACH-000279,-0.174952757964
ACH-000280,-0.139492418526
ACH-000281,-0.39512150560099996
ACH-000288,-0.0603806298851
ACH-000291,-0.224389236916
ACH-000293,0.11256995219
ACH-000294,-0.185567611442
ACH-000295,-0.143461914789
ACH-000296,-0.138007100527
ACH-000302,-0.0320764807162
ACH-000304,0.0151800528569
ACH-000307,-0.161783616448
ACH-000308,-0.0793647346101
ACH-000310,-0.526447802398
ACH-000311,-0.217350079535
ACH-000312,0.029213838681799997
ACH-000315,0.0118258763252
ACH-000316,-0.23226635384799998
ACH-000317,0.15648479246
ACH-000318,-0.034930872116
ACH-000319,-0.080040150505
ACH-000320,0.124615205727
ACH-000322,-0.163390693256
ACH-000323,-0.092258309925
ACH-000324,-0.098459398976
ACH-000329,-0.06717825741309999
ACH-000330,-0.354003768984
ACH-000331,-0.0953593230583
ACH-000332,-0.0412963985132
ACH-000334,-0.088428592076
ACH-000335,-0.133996662205
ACH-000336,-0.0135195612102
ACH-000337,0.256236494404
ACH-000339,-0.038422303673300004
ACH-000341,-0.323427676796
ACH-000348,-0.12380630210999999
ACH-000350,-0.119896928749
ACH-000352,0.027824425432799997
ACH-000356,-0.392131097606
ACH-000361,-0.374829874256
ACH-000362,-0.0345698150691
ACH-000363,0.0966846454976
ACH-000364,0.0442807717316
ACH-000365,-0.209552775548
ACH-000366,-0.144569149016
ACH-000368,-0.214924842367
ACH-000374,-0.203621535059
ACH-000375,-0.013486124727900001
ACH-000376,-0.2506616209
ACH-000381,-0.103149065507
ACH-000383,-0.319725068186
ACH-000387,-0.161932453852
ACH-000389,-0.304440217779
ACH-000390,-0.012847069914
ACH-000393,-0.326485744452
ACH-000395,-0.16361201806
ACH-000397,-0.050805246409099995
ACH-000401,0.15253201400900002
ACH-000402,-0.031394784891
ACH-000403,-0.105472587449
ACH-000404,0.12436980730599999
ACH-000406,-0.065286514631
ACH-000407,-0.157460083621
ACH-000408,-0.251583935121
ACH-000410,-0.0970479556085
ACH-000411,0.046003453169300004
ACH-000414,-0.08883687870950001
ACH-000415,-0.109789772314
ACH-000416,-0.0245939281183
ACH-000420,0.0812079868555
ACH-000421,-0.210486801256
ACH-000424,-0.0540334318665
ACH-000425,-0.22629611137699998
ACH-000426,-0.020056232002299997
ACH-000427,0.1307230369
ACH-000433,0.0399495855171
ACH-000436,-0.0336612139478
ACH-000444,-0.20912939339899997
ACH-000445,-0.313542367821
ACH-000448,-0.18894620113299998
ACH-000450,-0.251635797223
ACH-000452,-0.149031686734
ACH-000454,-0.184436627335
ACH-000458,-0.226807141362
ACH-000459,-0.319277161591
ACH-000460,-0.030836575215699998
ACH-000461,-0.114909440617
ACH-000463,-0.12973962199
ACH-000464,-0.144171648406
ACH-000466,-0.21911639954999998
ACH-000467,-0.060581440589199995
ACH-000468,-0.16908215826900003
ACH-000469,-0.14111452361500001
ACH-000470,-0.171153600292
ACH-000471,-0.09011377313239999
ACH-000472,0.047440132211600004
ACH-000473,-0.0774867199941
ACH-000475,-0.135339417687
ACH-000476,-0.018915971353099997
ACH-000477,-0.21286711495700003
ACH-000480,-0.317534228789
ACH-000481,-0.0412333906378
ACH-000483,0.0140951396896
ACH-000484,0.268161957333
ACH-000485,-0.0227766404384
ACH-000486,-0.10836429704600001
ACH-000487,-0.242796147341
ACH-000488,-0.106269994625
ACH-000490,-0.032755453281200005
ACH-000491,-0.29713066735599997
ACH-000495,-0.226758820876
ACH-000496,-0.104179558028
ACH-000499,0.00551886536892
ACH-000500,-0.40461039714100006
ACH-000502,-0.0596382591237
ACH-000503,0.137469398978
ACH-000505,-0.12117197343800001
ACH-000507,0.12308689458699999
ACH-000510,-0.042135606465999995
ACH-000511,-0.12413261951400001
ACH-000512,0.021697361915599997
ACH-000516,-0.0602082110661
ACH-000517,-0.122215756843
ACH-000518,-0.0385256385036
ACH-000520,-0.133720001692
ACH-000521,-0.0975999887889
ACH-000522,-0.00850662948217
ACH-000524,-0.157603578183
ACH-000527,-0.0572067314218
ACH-000528,-0.09221857601939999
ACH-000537,-0.0089051517548
ACH-000541,0.188304804524
ACH-000542,-0.153092003019
ACH-000544,-0.0879719368231
ACH-000545,-0.26959264633900004
ACH-000547,0.32779544954100004
ACH-000548,-0.121840814229
ACH-000549,-0.109167392884
ACH-000550,-0.014227751940600001
ACH-000552,-0.117245136372
ACH-000556,-0.105505735518
ACH-000557,0.0513002781874
ACH-000570,-0.156133646033
ACH-000571,-0.0406762923059
ACH-000573,-0.28169606582
ACH-000576,-0.0495092579519
ACH-000580,-0.240592469842
ACH-000584,-0.159679846609
ACH-000585,-0.055907043058900006
ACH-000588,0.215538871039
ACH-000589,-0.10127250951099999
ACH-000591,-0.128441185856
ACH-000593,-0.14749599934399998
ACH-000600,-0.16054899153899999
ACH-000601,-0.15341780512199998
ACH-000604,-0.452793633231
ACH-000605,-0.0364112007667
ACH-000606,-0.114075471962
ACH-000608,-0.10818669477399999
ACH-000614,-0.19105983220199999
ACH-000616,-0.056677440919900006
ACH-000618,-0.134157767517
ACH-000619,-0.07668700928410001
ACH-000620,-0.184840303733
ACH-000621,-0.05206083376659999
ACH-000622,-0.291349559769
ACH-000623,-0.162179990609
ACH-000624,-0.14211536079
ACH-000627,-0.0533914742107
ACH-000630,-0.182704946567
ACH-000632,-0.0730341251478
ACH-000633,0.026315950883299997
ACH-000637,-0.126433451204
ACH-000638,-0.195611918233
ACH-000646,-0.11129671931299999
ACH-000647,-0.12049054147299999
ACH-000648,-0.214526217417
ACH-000649,-0.0901187530212
ACH-000651,-0.158867467662
ACH-000652,0.0230616202338
ACH-000653,-0.0460762742396
ACH-000657,-0.029998824778999997
ACH-000658,-0.049849937599400006
ACH-000661,-0.248080078243
ACH-000662,-0.424817180191
ACH-000663,-0.152084915555
ACH-000665,-0.0761929527762
ACH-000671,-0.199300264146
ACH-000673,-0.012679921464200002
ACH-000676,-0.0354426340823
ACH-000677,-0.1693681279
ACH-000681,-0.18395166964
ACH-000682,-0.0160407774377
ACH-000683,-0.0762971748365
ACH-000684,-0.19979737925000002
ACH-000688,0.0411850520884
ACH-000693,0.0197146576728
ACH-000694,-0.0714505636735
ACH-000695,-0.135820254896
ACH-000696,-0.101243560158
ACH-000697,0.0694263873587
ACH-000699,-0.083487574896
ACH-000701,0.0313410728535
ACH-000706,-0.140561740104
ACH-000711,-0.110588614804
ACH-000713,-0.058921351076100005
ACH-000714,-0.20192422867100002
ACH-000718,-0.0324528477208
ACH-000720,-0.058381688406600005
ACH-000721,-0.158233402376
ACH-000724,0.0244709834515
ACH-000725,0.0849246860244
ACH-000732,0.023804162962599996
ACH-000734,-0.117252619277
ACH-000735,-0.141754689912
ACH-000736,-0.06038320152940001
ACH-000738,-0.0350821125344
ACH-000746,0.17025192393
ACH-000747,-0.0107069245982
ACH-000748,-0.0957511603483
ACH-000753,-0.036363607109300006
ACH-000756,-0.12123784824999999
ACH-000757,-0.291979096037
ACH-000758,-0.164828431114
ACH-000760,-0.029363218665200003
ACH-000763,0.553632429418
ACH-000764,-0.19278842600200002
ACH-000765,-0.257708239382
ACH-000766,0.0391999385494
ACH-000767,-0.0833564003955
ACH-000768,-0.216839620058
ACH-000769,-0.210085556058
ACH-000770,-0.0852328565255
ACH-000771,-0.0808730710461
ACH-000773,-0.142360841717
ACH-000776,-0.019196674873799998
ACH-000777,0.06415916383669999
ACH-000778,-0.17341375987500002
ACH-000781,-0.168404553974
ACH-000782,0.0439626928271
ACH-000783,-0.0897321376176
ACH-000784,-0.315474861166
ACH-000785,0.059914639140599996
ACH-000787,-0.330370022477
ACH-000788,-0.250522198666
ACH-000791,-0.16301153421599998
ACH-000792,-0.0586051014874
ACH-000794,0.06728289370080001
ACH-000796,-0.048855617718199996
ACH-000799,-0.258834469314
ACH-000800,0.069895117452
ACH-000802,-0.09810729172139998
ACH-000804,-0.48644859893
ACH-000805,-0.0358237907789
ACH-000809,0.07126691013480001
ACH-000810,-0.733077831488
ACH-000811,-0.0010845519358900003
ACH-000817,-0.160977841023
ACH-000819,-0.0426223693993
ACH-000820,-0.18620031938200002
ACH-000821,0.0705983567046
ACH-000822,-0.0363152284535
ACH-000823,-0.0007753382173069999
ACH-000824,-0.16942081789299998
ACH-000827,0.00357851033214
ACH-000829,-0.19651259045699998
ACH-000831,-0.030626685102
ACH-000832,-0.12514604256
ACH-000833,-0.262091800905
