,NIPSNAP1 (8508)
ACH-000898,-0.23138656733000001
ACH-000900,-0.34863554746
ACH-000901,-0.243075326628
ACH-000905,0.0128079073572
ACH-000906,-0.145509945616
ACH-000907,-0.23747194917300002
ACH-000910,-0.13329938804400002
ACH-000911,-0.24667092227200002
ACH-000912,-0.147943217563
ACH-000913,-0.148369323199
ACH-000915,-0.0734306108773
ACH-000916,0.496027616476
ACH-000917,-0.219863832485
ACH-000921,-0.313523297569
ACH-000924,-0.290620065675
ACH-000926,-0.326823824724
ACH-000928,-0.150726157879
ACH-000929,-0.14206607603
ACH-000932,-0.151015462381
ACH-000935,-0.0264113971659
ACH-000936,0.0602050116782
ACH-000937,-0.159513867112
ACH-000938,-0.06273109653730001
ACH-000939,-0.107488158858
ACH-000941,-0.20226038531100002
ACH-000943,-0.103996119999
ACH-000946,-0.22967860257800002
ACH-000947,-0.0595534254338
ACH-000948,-0.110530210289
ACH-000950,-0.262571769837
ACH-000953,-0.128203338271
ACH-000957,-0.0724684407549
ACH-000958,-0.424548961717
ACH-000960,-0.155279203118
ACH-000963,-0.35112598731100003
ACH-000968,-0.20628638500799998
ACH-000969,-0.0193029744925
ACH-000973,-0.279140131944
ACH-000974,-0.1679587461
ACH-000975,-0.18130513360999997
ACH-000976,-0.101802884717
ACH-000978,0.00568237896389
ACH-000980,-0.234030427743
ACH-000984,-0.153077827956
ACH-000986,-0.14576718319
ACH-000988,-0.0964118743871
ACH-000993,-0.357896199717
ACH-000994,-0.372980280334
ACH-000996,-0.192800509676
ACH-001001,-0.223403266184
ACH-001020,-0.258882146464
ACH-001028,-0.155061797171
ACH-001031,0.0446066167412
ACH-001038,-0.283561337397
ACH-001048,-0.0993748767863
ACH-001050,0.020975945548499998
ACH-001053,-0.0164096293976
ACH-001054,-0.0389913101903
ACH-001061,-0.187204939226
ACH-001067,-0.18777010090500001
ACH-001075,0.046629049993699996
ACH-001096,-0.294080944454
ACH-001128,-0.11396558195999999
ACH-001134,0.0181218011039
ACH-001151,-0.284158045892
ACH-001163,-0.054683606392999996
ACH-001164,-0.057577038883999995
ACH-001173,-0.105615647628
ACH-001183,-0.270860678285
ACH-001184,-0.118346700986
ACH-001190,0.0326339115062
ACH-001192,-0.178310832876
ACH-001193,0.0078111805666499995
ACH-001196,-0.37348542926100003
ACH-001197,-0.257022704885
ACH-001205,-0.027226040871599997
ACH-001211,-0.16477833706800002
ACH-001212,-0.0994295162312
ACH-001228,-0.22408964506499998
ACH-001232,-0.0958055747776
ACH-001239,-0.312113012273
ACH-001274,-0.133781512823
ACH-001275,0.00358947936998
ACH-001277,-0.305268438754
ACH-001278,-0.004579740088979999
ACH-001280,-0.296058484665
ACH-001283,-0.267574698063
ACH-001289,-0.289055146849
ACH-001295,-0.21254995274099997
ACH-001300,-0.106653771696
ACH-001301,-0.44365270862499995
ACH-001302,-0.167040583969
ACH-001303,-0.26879262104699997
ACH-001306,-0.249552335795
ACH-001318,-0.20378551549
ACH-001322,-0.235243311723
ACH-001328,-0.064732351327
ACH-001332,-0.090190765397
ACH-001333,0.0396582991697
ACH-001336,-0.13484469634500001
ACH-001340,-0.226354774608
ACH-001346,-0.201065396998
ACH-001353,-0.15339851239
ACH-001354,-0.122375293985
ACH-001367,-0.338243680268
ACH-001368,-0.13430659078600002
ACH-001374,-0.00128113002025
ACH-001375,-0.241978989149
ACH-001377,0.0704654007967
ACH-001380,0.035261249686300004
ACH-001391,-0.361953335201
ACH-001407,-0.18404219131299998
ACH-001408,-0.31920169150100003
ACH-001413,-0.44869622058700004
ACH-001430,0.0006279773780169999
ACH-001431,-0.168086892831
ACH-001450,-0.266106145115
ACH-001496,0.050557243459099996
ACH-001500,-0.0855747479448
ACH-001521,-0.155896772513
ACH-001523,-0.17152225242400002
ACH-001532,-0.23653690739500002
ACH-001536,-0.408745704296
ACH-001550,-0.190331248703
ACH-001552,-0.115182518273
ACH-001554,-0.096286374325
ACH-001645,-0.193209191428
ACH-001654,-0.20939913404399998
ACH-001715,-0.564469186314
ACH-001735,-0.20783695425700002
ACH-001736,-0.132073570005
ACH-001737,-0.38857535351800004
ACH-001740,-0.210396041429
ACH-001745,-0.135740808619
ACH-001750,-0.244483733557
ACH-001765,-0.276198844612
ACH-001956,-0.157222686839
ACH-001957,-0.125339157598
