,DTWD1 (56986)
ACH-000004,0.0683231130733
ACH-000007,0.036141647863599996
ACH-000009,0.22772421563200002
ACH-000011,0.288890216854
ACH-000012,0.25438487024399997
ACH-000013,0.256598703561
ACH-000014,0.27076321537
ACH-000015,0.250386868087
ACH-000017,0.182573055541
ACH-000018,0.367175981161
ACH-000019,0.37273470891099997
ACH-000021,0.278295672533
ACH-000022,0.3524303099
ACH-000025,0.283312932903
ACH-000028,0.24877736005999998
ACH-000030,0.319179277499
ACH-000035,0.258519328687
ACH-000036,0.27539130671900003
ACH-000037,0.243220308915
ACH-000039,0.182582608767
ACH-000040,0.147481674352
ACH-000041,0.20574243412
ACH-000042,0.23133036414500002
ACH-000045,0.36056882579300004
ACH-000047,0.235659847108
ACH-000052,0.267076756856
ACH-000053,0.23152029215599998
ACH-000054,0.134940830964
ACH-000055,0.5641510352979999
ACH-000060,0.225349176911
ACH-000067,0.17911349950199998
ACH-000070,0.199086491154
ACH-000075,0.25441870107299996
ACH-000078,0.30637700408
ACH-000082,0.3068998184
ACH-000085,0.201473981408
ACH-000086,0.158010073028
ACH-000087,0.358627335749
ACH-000092,0.08530021525939999
ACH-000095,0.257741663563
ACH-000097,0.17533779117800002
ACH-000098,0.27106453228599997
ACH-000099,0.23166926239
ACH-000108,0.09114182809280001
ACH-000113,0.290089165908
ACH-000115,0.225347479271
ACH-000116,0.209773939656
ACH-000118,0.18473068653799998
ACH-000120,0.144531971234
ACH-000123,0.134937542332
ACH-000127,0.280969287543
ACH-000128,0.167472894823
ACH-000132,0.09207910671869998
ACH-000133,0.262445876389
ACH-000137,0.29537057504
ACH-000138,0.130967791384
ACH-000142,0.216911351914
ACH-000143,0.37340170401600004
ACH-000146,0.126919591601
ACH-000148,0.198750969619
ACH-000150,0.359376382628
ACH-000152,0.0451985241859
ACH-000153,0.406374252869
ACH-000159,0.166557718775
ACH-000160,0.248823917745
ACH-000163,0.113293054175
ACH-000167,0.32927406174
ACH-000168,0.34735920789700003
ACH-000169,0.34828182990199996
ACH-000178,0.280373493633
ACH-000182,0.277983526828
ACH-000183,0.255103986712
ACH-000188,0.282596996517
ACH-000189,0.505375845783
ACH-000190,0.20148810409899998
ACH-000198,0.331937392113
ACH-000204,0.005999402112529999
ACH-000206,0.368479561852
ACH-000207,0.614131423588
ACH-000211,0.121962937566
ACH-000215,0.392640459406
ACH-000221,0.351987578741
ACH-000222,-0.0028893104489800003
ACH-000223,0.105850485317
ACH-000226,0.299871047047
ACH-000227,0.118133714496
ACH-000228,0.112789125108
ACH-000231,0.320435351568
ACH-000232,0.200183091214
ACH-000233,0.181405662657
ACH-000234,0.239595080316
ACH-000235,0.226211144331
ACH-000237,0.248379610732
ACH-000238,0.33900794730899997
ACH-000243,0.11051776706399999
ACH-000244,0.47448372015199997
ACH-000246,0.14884492594100002
ACH-000248,0.267262632682
ACH-000250,0.246040067127
ACH-000251,0.44180621372900003
ACH-000253,0.26035159815299996
ACH-000255,0.09476810754699999
ACH-000256,0.165577788414
ACH-000257,0.32549793755199996
ACH-000258,0.251869308869
ACH-000259,0.21875365192200003
ACH-000260,0.191058684481
ACH-000261,0.182173644033
ACH-000262,0.204659487527
ACH-000263,0.167407498539
ACH-000264,0.21974994419
ACH-000265,0.171870251687
ACH-000266,0.15253001771400002
ACH-000272,0.223433269973
ACH-000273,0.208103759679
ACH-000274,0.186098762608
ACH-000277,0.129141204776
ACH-000278,0.300537213064
ACH-000279,0.210217205577
ACH-000280,0.373752352358
ACH-000281,0.306381517278
ACH-000288,0.244953556395
ACH-000291,0.263019042491
ACH-000293,0.18737434038800002
ACH-000294,0.032388129687
ACH-000295,0.178274590085
ACH-000296,0.029097573974099997
ACH-000302,0.161839201539
ACH-000304,0.17613032766399997
ACH-000307,0.34145209142300004
ACH-000308,0.217752243211
ACH-000310,0.324786919864
ACH-000311,-0.14872464415
ACH-000312,0.192827804586
ACH-000315,0.24801964856999997
ACH-000316,0.23961074466899998
ACH-000317,0.169690479964
ACH-000318,0.29582135548099997
ACH-000319,0.350397389176
ACH-000320,0.11090570493799999
ACH-000322,-0.0789851119158
ACH-000323,0.125462332142
ACH-000324,0.181818368541
ACH-000329,0.279669019675
ACH-000330,0.277094243595
ACH-000331,0.221493514034
ACH-000332,0.11917706965999998
ACH-000334,0.217758436133
ACH-000335,0.43605415569300005
ACH-000336,0.323237182891
ACH-000337,0.294669835247
ACH-000339,0.08014317111760001
ACH-000341,0.404823016937
ACH-000348,0.24284569363699998
ACH-000350,0.0685109520403
ACH-000352,0.15517995297700002
ACH-000356,0.49308107988899996
ACH-000361,0.19096832003
ACH-000362,0.335158129217
ACH-000363,0.28933281551999995
ACH-000364,0.10736554781999999
ACH-000365,0.267257808017
ACH-000366,0.30444948168499997
ACH-000368,0.18621103332199998
ACH-000374,0.21808488936599998
ACH-000375,0.127664127785
ACH-000376,0.336013557673
ACH-000381,0.139912988364
ACH-000383,0.184308046928
ACH-000387,0.16820365194000003
ACH-000389,0.058654574716300006
ACH-000390,0.139303754443
ACH-000393,0.132871513137
ACH-000395,0.335439435801
ACH-000397,0.312570160935
ACH-000401,0.0723832811642
ACH-000402,0.09468250158389999
ACH-000403,0.192542154234
ACH-000404,0.276168939298
ACH-000406,0.301120816123
ACH-000407,0.136851086443
ACH-000408,0.219846522724
ACH-000410,0.148418573676
ACH-000411,0.040250659195300006
ACH-000414,0.092112706814
ACH-000415,0.216888413655
ACH-000416,0.261364099177
ACH-000420,0.35330696268100004
ACH-000421,0.328218122032
ACH-000424,0.31615951329799996
ACH-000425,0.149968959514
ACH-000426,0.248241365666
ACH-000427,0.558176746231
ACH-000433,0.239736714927
ACH-000436,0.463142069305
ACH-000444,0.346218303364
