,SMEK1 (55671)
ACH-000004,-0.377411022355
ACH-000007,-0.025528039520900003
ACH-000009,-0.08907947353399999
ACH-000011,0.0106172956517
ACH-000012,-0.46678891838799996
ACH-000013,-0.0737204435762
ACH-000014,-0.21752812480300002
ACH-000015,-0.09864151049270001
ACH-000017,-0.295860817802
ACH-000018,0.09221082833930001
ACH-000019,-0.18381808757399998
ACH-000021,-0.14385945808
ACH-000022,-0.181905051864
ACH-000025,-0.056026779487500004
ACH-000028,-0.213853231879
ACH-000030,-0.120522050619
ACH-000035,0.08936848815
ACH-000036,-0.400717919963
ACH-000037,-0.619568486507
ACH-000039,0.0674325147842
ACH-000040,-0.38610280445699996
ACH-000041,-0.5184338511209999
ACH-000042,-0.118006146886
ACH-000045,-0.164877525945
ACH-000047,-0.124129528136
ACH-000052,-0.471162380115
ACH-000053,-0.00395065327581
ACH-000054,-0.116361829661
ACH-000055,-0.5553191136300001
ACH-000060,-0.112479495909
ACH-000067,-0.057394921473500005
ACH-000070,-0.0822912970782
ACH-000075,-0.0871171836315
ACH-000078,-0.14256570269000002
ACH-000082,-0.447561375494
ACH-000085,-0.157314729924
ACH-000086,-0.191628955547
ACH-000087,-0.226735467096
ACH-000092,-0.0556084407273
ACH-000095,-0.310981263799
ACH-000097,-0.370117448733
ACH-000098,-0.0427282578641
ACH-000099,-0.035551324368699996
ACH-000108,-0.0800888916089
ACH-000113,-0.157242039549
ACH-000115,0.335080390591
ACH-000116,-0.157361216488
ACH-000118,-0.484521800464
ACH-000120,0.109795810285
ACH-000123,-0.275852806425
ACH-000127,-0.09171007417030001
ACH-000128,0.192400559948
ACH-000132,-0.0495532262854
ACH-000133,-0.36660573035899996
ACH-000137,0.005905087731079999
ACH-000138,-0.0317269739243
ACH-000142,-0.025741021857599997
ACH-000143,0.047797173784999994
ACH-000146,-0.161334435991
ACH-000148,-0.205445362908
ACH-000150,-0.197561245675
ACH-000152,-0.37788403250299996
ACH-000153,-0.0751146284206
ACH-000159,-0.18724740737300002
ACH-000160,-0.150161316422
ACH-000163,-0.306994297719
ACH-000167,-0.406689820201
ACH-000168,-0.513330170483
ACH-000169,-0.21418713996
ACH-000178,-0.09829555473929999
ACH-000182,-0.161916350013
ACH-000183,-0.164998539349
ACH-000188,-0.45596141308
ACH-000189,-0.7225674121510001
ACH-000190,-0.370759839578
ACH-000198,-0.38916668657
ACH-000204,-0.129275110606
ACH-000206,-0.322671550189
ACH-000207,-0.197586064622
ACH-000211,-0.548346857135
ACH-000215,-0.225028762566
ACH-000221,-0.149205046991
ACH-000222,-0.23350007471099998
ACH-000223,-0.226358785482
ACH-000226,-0.30071875667
ACH-000227,-0.0247924348152
ACH-000228,-0.20594692716
ACH-000231,-0.207519128827
ACH-000232,-0.145798808463
ACH-000233,-0.354811458407
ACH-000234,-0.045484936914
ACH-000235,-0.028804151952400003
ACH-000237,-0.188809315028
ACH-000238,-0.514829964729
ACH-000243,-0.143190204901
ACH-000244,-0.492096170956
ACH-000246,-0.16922379436299997
ACH-000248,-0.29034690841999994
ACH-000250,-0.291538456764
ACH-000251,-0.334318763244
ACH-000253,-0.12035358869000001
ACH-000255,0.031314318188800004
ACH-000256,-0.36874945978
ACH-000257,-0.7171033847499999
ACH-000258,0.249062730602
ACH-000259,0.0119090203628
ACH-000260,-0.5530039231930001
ACH-000261,-0.21860416558600002
ACH-000262,0.00847465384177
ACH-000263,-0.546237396384
ACH-000264,-0.249752368374
ACH-000265,-0.262786873389
ACH-000266,0.0030626155787899997
ACH-000272,-0.111324808288
ACH-000273,-0.302245965916
ACH-000274,-0.191255223031
ACH-000277,-0.345440351288
ACH-000278,-0.24532943746199998
ACH-000279,-0.530513159168
ACH-000280,-0.243864525603
ACH-000281,0.0781889656904
ACH-000288,-0.301803991569
ACH-000291,-0.109700057817
ACH-000293,-0.606933646797
ACH-000294,-0.204200493885
ACH-000295,0.06682267336889999
ACH-000296,-0.383849420451
ACH-000302,-0.157108976851
ACH-000304,-0.17444424848600001
ACH-000307,-0.213120567098
ACH-000308,-0.311645915298
ACH-000310,0.119575101032
ACH-000311,-0.279284506102
ACH-000312,-0.0640666488249
ACH-000315,-0.151970730507
ACH-000316,-0.0158710333767
ACH-000317,-0.128073061273
ACH-000318,-0.22962999540100001
ACH-000319,-0.227797375138
ACH-000320,0.0615154607277
ACH-000322,0.07583379684880001
ACH-000323,-0.091017040297
ACH-000324,-0.250389616203
ACH-000329,-0.25977715892700004
ACH-000330,-0.271898056875
ACH-000331,-0.14832990499
ACH-000332,-0.108924734485
ACH-000334,-0.276849189462
ACH-000335,-0.209552049828
ACH-000336,-0.038412342532300005
ACH-000337,-0.029158551833700003
ACH-000339,-0.10849191194
ACH-000341,-0.5534482183649999
ACH-000348,-0.239916281622
ACH-000350,-0.17694644138799998
ACH-000352,-0.362340139394
ACH-000356,-0.125948765173
ACH-000361,0.289073829413
ACH-000362,-0.25821907712299996
ACH-000363,-0.024895750479700003
ACH-000364,0.040137697609300006
ACH-000365,0.0682853995009
ACH-000366,-0.183384093882
ACH-000368,-0.330114492602
ACH-000374,-0.120458714047
ACH-000375,0.0904508502698
ACH-000376,-0.133122166845
ACH-000381,-0.217444495574
ACH-000383,-0.207970494801
ACH-000387,-0.349694397691
ACH-000389,-0.42697777145300003
ACH-000390,-0.379907849413
ACH-000393,-0.21841751040899998
ACH-000395,-0.603049043592
ACH-000397,-0.22187913662099998
ACH-000401,-0.214873566492
ACH-000402,-0.042101011575499996
ACH-000403,-0.305076691244
ACH-000404,0.0531871662319
ACH-000406,-0.305783255893
ACH-000407,-0.235696652411
ACH-000408,-0.040122095349499995
ACH-000410,-0.159795897633
ACH-000411,-0.228425135716
ACH-000414,-0.19223716718800002
ACH-000415,-0.25500926729
ACH-000416,-0.182824327933
ACH-000420,-0.266945099757
ACH-000421,-0.234995405604
ACH-000424,-0.351944535109
ACH-000425,0.0417620931605
ACH-000426,-0.10673073813799999
ACH-000427,-0.060074444257199995
ACH-000433,-0.142100026902
ACH-000436,0.0759046010636
ACH-000444,-0.11417580888000001
ACH-000445,-0.29197958169
ACH-000448,-0.19470457314800002
ACH-000450,-0.21320262107700003
ACH-000452,-0.223984596864
ACH-000454,-0.18882479834199997
ACH-000458,-0.43844817771300004
ACH-000459,-0.28845299107
ACH-000460,-0.42594897479099997
ACH-000461,-0.557127896681
ACH-000463,-0.3782738499
ACH-000464,-0.521848365458
ACH-000466,-0.6371627521109999
ACH-000467,-0.0756552461077
ACH-000468,-0.119680896298
ACH-000469,-0.251481523649
ACH-000470,-0.19457733027
ACH-000471,-0.138568149811
ACH-000472,-0.254415229944
ACH-000473,0.139144667124
ACH-000475,-0.122953816203
ACH-000476,-0.14184695964299998
ACH-000477,-0.10460991505100001
ACH-000480,-0.35179531220399995
ACH-000481,-0.264854574321
ACH-000483,-0.219262274022
ACH-000484,-0.571827144883
ACH-000485,-0.718013707617
ACH-000486,-0.034667324986199996
ACH-000487,-0.0454777163991
ACH-000488,-0.431429407288
ACH-000490,-0.20155343035
ACH-000491,-0.422523547958
ACH-000495,-0.429052996007
ACH-000496,-0.136658141874
ACH-000499,-0.513608356728
ACH-000500,0.0485813244262
ACH-000502,-0.37325466122400003
ACH-000503,-0.53255939179
ACH-000505,-0.24231829276
ACH-000507,-0.0545427574029
ACH-000510,-0.04375840602969999
ACH-000511,-0.267620991983
ACH-000512,-0.322778209707
ACH-000516,-0.297124951209
ACH-000517,-0.34978165680600004
ACH-000518,-0.0372596400914
ACH-000520,-0.34150602305600003
ACH-000521,-0.102229915549
ACH-000522,0.025652862691799998
ACH-000524,-0.17049401254299998
ACH-000527,-0.113313078553
ACH-000528,-0.173629974402
ACH-000537,0.0267775796717
ACH-000541,0.0445004120039
ACH-000542,-0.217527435396
ACH-000544,-0.352474773345
ACH-000545,0.049449724416699994
ACH-000547,-0.8589381328219999
ACH-000548,-0.31553470238000003
ACH-000549,0.024584989931299997
ACH-000550,-0.06419201355859999
ACH-000552,-0.365328775343
ACH-000556,0.156462437975
ACH-000557,-0.279334276736
ACH-000570,-0.356464907022
ACH-000571,-0.265493822112
ACH-000573,-0.27282424834
ACH-000576,-0.0328517781624
ACH-000580,-0.367769813199
ACH-000584,-0.338038434753
ACH-000585,0.0401132893574
ACH-000588,0.04959369173780001
ACH-000589,0.0872172776042
ACH-000591,-0.490279199486
ACH-000593,-0.221891340778
ACH-000600,0.0819753566095
ACH-000601,-0.285367713557
ACH-000604,-0.47575760071
ACH-000605,0.060184987001700004
ACH-000606,-0.18588223155
ACH-000608,-0.0177566145787
ACH-000614,-0.136239132954
ACH-000616,-0.270444440045
ACH-000618,-0.233308298982
ACH-000619,-0.40846627366
ACH-000620,-0.04199729164030001
ACH-000621,-0.0210787219229
ACH-000622,0.0712988288704
ACH-000623,-0.35374163227399996
ACH-000624,-0.198769874795
ACH-000627,-0.106424762935
ACH-000630,-0.139723403941
ACH-000632,-0.14163243219399999
ACH-000633,-0.17470646364700002
ACH-000637,-0.212011428384
ACH-000638,-0.462621659933
ACH-000646,-0.186354892687
ACH-000647,-0.10398042783
ACH-000648,-0.256078756672
ACH-000649,-0.21412295045899998
ACH-000651,-0.130097119543
ACH-000652,-0.00316387766825
ACH-000653,-0.53196736045
ACH-000657,-0.04565995310069999
ACH-000658,-0.193646978136
ACH-000661,-0.170863129126
ACH-000662,-0.261762225284
ACH-000663,-0.33916807414800004
ACH-000665,-0.334035332027
ACH-000671,0.0246943629917
ACH-000673,-0.523961597898
ACH-000676,-0.032337255383700005
ACH-000677,-0.201870425095
ACH-000681,0.150937887743
ACH-000682,-0.158369799241
ACH-000683,-0.051163972620400004
ACH-000684,-0.0531228639445
ACH-000688,-0.21113109622
ACH-000693,-0.165539795121
ACH-000694,-0.052424054344499996
ACH-000695,-0.187676236316
ACH-000696,-0.303968323758
ACH-000697,-0.314629196712
ACH-000699,-0.274008110424
ACH-000701,0.000852299065776
ACH-000706,0.0104109508202
ACH-000711,-0.239844453042
ACH-000713,0.020249394515099998
ACH-000714,-0.42316108687
ACH-000718,-0.20671918946600001
ACH-000720,-0.22999229555999998
ACH-000721,-0.116563612972
ACH-000724,-0.32399906586399996
ACH-000725,-0.11244299182499999
ACH-000732,-0.301241138612
ACH-000734,-0.223450978814
ACH-000735,-0.17948131679499998
ACH-000736,-0.513738063226
ACH-000738,-0.0425757371409
ACH-000746,-0.309886643324
ACH-000747,-0.356573351672
ACH-000748,-0.0133750181228
ACH-000753,-0.28621736219099997
ACH-000756,-0.5694850280439999
ACH-000757,-0.101666327522
ACH-000758,-0.31308909443599997
ACH-000760,-0.12542891065099998
ACH-000763,-0.0972502347443
ACH-000764,-0.0473732769002
ACH-000765,-0.152156965047
ACH-000766,-0.17122620465399999
ACH-000767,-0.15937931342
ACH-000768,-0.374860836002
ACH-000769,0.116529370148
ACH-000770,-0.18874023965599998
ACH-000771,-0.06502374582380001
ACH-000773,-0.14024506271099998
ACH-000776,0.0926787931174
ACH-000777,-0.137580113353
ACH-000778,-0.195926157209
ACH-000781,-0.21978591050299998
ACH-000782,-0.31777108416600003
ACH-000783,-0.498553354912
ACH-000784,0.10941492155799999
ACH-000785,-0.117767560906
ACH-000787,-0.102751936707
ACH-000788,-0.0397633626955
ACH-000791,-0.18533757011799998
ACH-000792,-0.50953309751
ACH-000794,-0.392164997086
ACH-000796,-0.123865468821
ACH-000799,-0.274664523045
