,CACNA2D1 (781)
ACH-000004,0.0199338039614
ACH-000007,0.0600431144552
ACH-000009,-0.10357118142
ACH-000011,-0.0459993394965
ACH-000012,-0.07789700175030001
ACH-000013,0.0984290440091
ACH-000014,-0.16868332205699998
ACH-000015,0.056521507777000005
ACH-000017,-0.0199524631319
ACH-000018,-0.147474747686
ACH-000019,-0.075104525587
ACH-000021,-0.243966717271
ACH-000022,0.217922679206
ACH-000025,0.00704821194498
ACH-000028,-0.09483918641589999
ACH-000030,0.0381708329839
ACH-000035,-0.118493823023
ACH-000036,0.160703920694
ACH-000037,-0.06828033899989999
ACH-000039,-0.0768095498911
ACH-000040,-0.152849027732
ACH-000041,0.114871861827
ACH-000042,-0.0985279720391
ACH-000045,0.127780908334
ACH-000047,-0.138837442169
ACH-000052,0.017782217750799998
ACH-000053,-0.16756049136099999
ACH-000054,0.008997711678309999
ACH-000055,0.059680858705400006
ACH-000060,-0.196127056257
ACH-000067,-0.11477633950300001
ACH-000070,0.22490711145300002
ACH-000075,-0.291790214778
ACH-000078,-0.12183238593000001
ACH-000082,0.037300878928800005
ACH-000085,-0.170175535322
ACH-000086,0.25307574045000003
ACH-000087,-0.12365064861700001
ACH-000092,-0.04846438210680001
ACH-000095,-0.110694719845
ACH-000097,0.007343817528949999
ACH-000098,0.013600395632
ACH-000099,-0.178333724724
ACH-000108,0.105951526952
ACH-000113,-0.0400894632636
ACH-000115,-0.115675937147
ACH-000116,-0.0445086913311
ACH-000118,-0.0236339476095
ACH-000120,-0.012931131374700002
ACH-000123,0.0538888435387
ACH-000127,-0.00202705781708
ACH-000128,-0.161549951764
ACH-000132,0.0842302501289
ACH-000133,-0.041634309192699996
ACH-000137,-0.16591528371300002
ACH-000138,0.214773222804
ACH-000142,-0.033438631543900005
ACH-000143,-0.115115284821
ACH-000146,-0.0342102879017
ACH-000148,-0.0521928889021
ACH-000150,-0.106168931765
ACH-000152,-0.07359711851039999
ACH-000153,0.00040240315586600003
ACH-000159,-0.112238322749
ACH-000160,-0.125406010438
ACH-000163,0.0186847818929
ACH-000167,0.0688567015562
ACH-000168,-0.33360891775699997
ACH-000169,-0.201014055313
ACH-000178,0.017352655269099997
ACH-000182,-0.00971390443507
ACH-000183,0.0883489060603
ACH-000188,-0.08812316159289998
ACH-000189,-0.17651699637600002
ACH-000190,-0.404499697597
ACH-000198,0.0347717651667
ACH-000204,0.050188859351900005
ACH-000206,-0.070887864978
ACH-000207,0.107850356809
ACH-000211,0.0112225724416
ACH-000215,-0.0878202435551
ACH-000221,-0.173161903961
ACH-000222,0.030513726092500002
ACH-000223,0.014393843497799997
ACH-000226,-0.1646064864
ACH-000227,-0.10230450953600001
ACH-000228,-0.029199341343700003
ACH-000231,-0.017870130926400003
ACH-000232,-0.05823084332
ACH-000233,0.14541598451999999
ACH-000234,-0.0426846230726
ACH-000235,-0.0108611954808
ACH-000237,0.029829374136299998
ACH-000238,0.284948626439
ACH-000243,0.0287568645917
ACH-000244,-0.39308499261
ACH-000246,-0.122849259563
ACH-000248,-0.1255043646
ACH-000250,-0.112169455179
ACH-000251,-0.18836769293699998
ACH-000253,0.0933217854921
ACH-000255,-0.0250940015593
ACH-000256,-0.363312194834
ACH-000257,-0.0291230592989
ACH-000258,0.219547187709
ACH-000259,0.000366403748188
ACH-000260,-0.038449661166500004
ACH-000261,-0.121320038694
ACH-000262,-0.18756931674400001
ACH-000263,0.207744168385
ACH-000264,-0.08026190926400001
ACH-000265,0.113651048401
ACH-000266,-0.11151603953099999
ACH-000272,0.0277762604147
ACH-000273,0.10084603702400001
ACH-000274,0.0295899995329
ACH-000277,0.018793074137299998
ACH-000278,-0.107134556443
ACH-000279,0.07598893853619999
ACH-000280,0.061058158219499996
ACH-000281,-0.0183939535388
ACH-000288,0.119579317315
ACH-000291,-0.161381125563
ACH-000293,-0.21985874480599998
ACH-000294,-0.0828036144253
ACH-000295,0.110969750107
ACH-000296,0.0173377867548
ACH-000302,0.022989530674
ACH-000304,0.144174087654
ACH-000307,0.051338941942600004
ACH-000308,-0.0774779027642
ACH-000310,0.0190883852001
ACH-000311,-0.0999262605287
ACH-000312,-0.00580952792188
ACH-000315,0.019338442494299998
ACH-000316,0.140679933692
ACH-000317,-0.16151486154
ACH-000318,0.0901708677962
ACH-000319,0.198901377063
ACH-000320,0.0858575416442
ACH-000322,-0.120316269388
ACH-000323,-0.138087714586
ACH-000324,-0.18241154729800002
ACH-000329,-0.0391466095344
ACH-000330,-0.085851366613
ACH-000331,-0.0116181477976
ACH-000332,-0.0620040302347
ACH-000334,-0.283869680439
ACH-000335,-0.153831588079
ACH-000336,0.145160923665
ACH-000337,-0.13787939102900001
ACH-000339,-0.206101007049
ACH-000341,-0.054633891129599994
ACH-000348,-0.202788696883
ACH-000350,0.103488750263
ACH-000352,-0.0916214671362
ACH-000356,0.133414933968
ACH-000361,-0.0834829190558
ACH-000362,-0.0502660694257
ACH-000363,0.10024504040200001
ACH-000364,-0.176775880295
ACH-000365,0.102144468993
ACH-000366,-0.09936252882169999
ACH-000368,-0.316061578282
ACH-000374,-0.19130497056200002
ACH-000375,-0.205289620834
ACH-000376,0.04786256007069999
ACH-000381,-0.013100592207500001
ACH-000383,-0.240568893166
ACH-000387,-0.047305644055699994
ACH-000389,-0.138001262569
ACH-000390,-0.023107038725
ACH-000393,0.057589136151
ACH-000395,0.00479393610584
ACH-000397,-0.08897807869100001
ACH-000401,0.130656028042
ACH-000402,0.0646437569169
ACH-000403,0.0513235184638
ACH-000404,-0.351244990531
ACH-000406,-0.0744219852928
ACH-000407,-0.19920912241799998
ACH-000408,-0.0328276571441
ACH-000410,-0.0391980267216
ACH-000411,-0.08645217657120001
ACH-000414,-0.0837435054655
ACH-000415,-0.0955981927164
ACH-000416,0.043960361354
ACH-000420,-0.018959059568599997
ACH-000421,-0.0491261454361
ACH-000424,-0.11131935877699999
ACH-000425,-0.125898959313
ACH-000426,0.0308239604415
ACH-000427,0.0384457205156
ACH-000433,-0.150032911106
ACH-000436,0.07841680434760001
ACH-000444,0.0197200800601
ACH-000445,0.0420283529241
ACH-000448,-0.07359100533710002
ACH-000450,-0.16900781405499998
ACH-000452,-0.09096195622600001
ACH-000454,0.055822819700499994
ACH-000458,-0.0799422518467
ACH-000459,0.128983875632
ACH-000460,-0.033937079301200004
ACH-000461,-0.14489293954500002
ACH-000463,-0.227145291244
ACH-000464,-0.0870430884897
ACH-000466,0.0268228219477
ACH-000467,-0.17234188025
ACH-000468,-0.07714019194789999
ACH-000469,0.012366892520299998
ACH-000470,0.107013840819
ACH-000471,0.0355388177682
ACH-000472,-0.116809233792
ACH-000473,0.0005957129886399999
ACH-000475,0.005055583546649999
ACH-000476,-0.005922921830689999
ACH-000477,0.256975107695
ACH-000480,0.0194029523371
ACH-000481,0.0216460913165
ACH-000483,-0.0131534479449
ACH-000484,-0.00389807746775
ACH-000485,-0.170126117782
ACH-000486,-0.034284949089799996
ACH-000487,-0.125335909244
ACH-000488,-0.10395505840399999
ACH-000490,0.150670739103
ACH-000491,0.008708086594309999
ACH-000495,0.151202411781
ACH-000496,0.0181254940937
ACH-000499,-0.100144932236
ACH-000500,-0.269609741904
ACH-000502,0.059840718577600004
ACH-000503,0.0354869127002
ACH-000505,-0.050823085044900004
ACH-000507,0.0776019203013
ACH-000510,-0.0324491734277
ACH-000511,-0.09958391950960001
ACH-000512,0.528852236028
ACH-000516,-0.160779661527
ACH-000517,0.0277084714927
ACH-000518,-0.0254128964563
ACH-000520,0.11866856776200001
ACH-000521,-0.195408840282
ACH-000522,-0.116829071765
ACH-000524,-0.10524950593699998
ACH-000527,-0.0675223599378
ACH-000528,-0.039087935180099995
ACH-000537,0.07877548998310001
ACH-000541,0.022187726011
ACH-000542,0.06688643145130001
ACH-000544,-0.0656294728223
ACH-000545,-0.147641091639
ACH-000547,0.039086514580900004
ACH-000548,0.0336432155687
ACH-000549,-0.0617293548068
ACH-000550,-0.0262194162667
ACH-000552,0.131824769471
ACH-000556,-0.0846453619148
ACH-000557,-0.08637807881920001
ACH-000570,0.0737008132454
ACH-000571,-0.0492451566703
ACH-000573,0.0648896250079
ACH-000576,0.150980618218
ACH-000580,0.0269077670494
ACH-000584,0.0505319028941
ACH-000585,-0.028123103501
ACH-000588,0.16463143508199998
ACH-000589,-0.047203051558999995
ACH-000591,0.0328317691207
ACH-000593,0.126394401687
ACH-000600,-0.0269448071269
ACH-000601,-0.09146225522819999
ACH-000604,0.136257086703
ACH-000605,-0.189118348631
ACH-000606,0.012542427484200001
ACH-000608,0.128783360594
ACH-000614,-0.0444227397558
ACH-000616,0.0952291184389
ACH-000618,0.14841198982599998
ACH-000619,0.135609448359
ACH-000620,-0.145290099713
ACH-000621,-0.0462576409085
ACH-000622,-0.300026298122
ACH-000623,0.130534134209
ACH-000624,-0.100951230762
ACH-000627,-0.07558431468770001
ACH-000630,0.0232213742149
ACH-000632,-0.0714106725913
ACH-000633,-0.00741623612011
ACH-000637,-0.0145075697951
ACH-000638,-0.0154239095273
ACH-000646,0.09121590440619999
ACH-000647,-0.00202087604052
ACH-000648,0.012580510290700002
ACH-000649,0.00825208792385
ACH-000651,0.080478900371
ACH-000652,-0.258625386591
ACH-000653,-0.09342967126869998
ACH-000657,-0.0413727987346
ACH-000658,0.0281039427232
ACH-000661,0.0759191682367
ACH-000662,0.110522778992
ACH-000663,0.0722885137798
ACH-000665,-0.089595984494
ACH-000671,-0.00733858723504
ACH-000673,0.07028623493569999
ACH-000676,-0.166047596646
ACH-000677,0.166555462344
ACH-000681,0.026643452401999997
ACH-000682,-0.07985761467869999
ACH-000683,0.041295907802300004
ACH-000684,-0.06611685792380001
ACH-000688,0.318721001224
ACH-000693,-0.165269539463
ACH-000694,-0.0250215074201
ACH-000695,-0.268205053317
ACH-000696,-0.014028894850000001
ACH-000697,-0.22384761652
ACH-000699,0.10564272445699999
ACH-000701,0.0630318872332
ACH-000706,-0.0387589794229
ACH-000711,-0.0715580084312
ACH-000713,-0.12026198909199999
ACH-000714,-0.0493374794534
ACH-000718,-0.126685244762
ACH-000720,0.00043659697249500003
ACH-000721,0.08979322966110001
ACH-000724,0.0867598825769
ACH-000725,0.011638775419100002
ACH-000732,-0.187260395006
ACH-000734,-0.00541122777124
ACH-000735,-0.09247669964130001
ACH-000736,0.0556754962758
ACH-000738,-0.04449856339919999
ACH-000746,0.040517009018599996
ACH-000747,-0.036935832843400004
ACH-000748,-0.00288879852486
ACH-000753,0.10002227541200001
ACH-000756,0.141534015052
ACH-000757,0.0216261441951
ACH-000758,0.044077311637500005
ACH-000760,0.040403184514000004
ACH-000763,-0.0125285523737
ACH-000764,-0.10050792701899999
ACH-000765,0.0361064822099
ACH-000766,-0.139073775123
ACH-000767,-0.06395411961900001
ACH-000768,-0.140868925188
ACH-000769,-0.154265532771
ACH-000770,0.000866072902337
ACH-000771,0.0193352247942
ACH-000773,0.163918057989
ACH-000776,-0.0207874171143
ACH-000777,0.0027802612093699997
ACH-000778,0.08420080606180001
ACH-000781,-0.0350418973401
ACH-000782,0.0698894345252
ACH-000783,0.03727166716369999
ACH-000784,0.0286261704183
ACH-000785,0.0420493844604
ACH-000787,-0.08616420878450001
ACH-000788,-0.189821738311
ACH-000791,-0.0665699720167
ACH-000792,0.148131671088
ACH-000794,0.0912870399425
ACH-000796,-0.217047283581
ACH-000799,-0.210202264183
ACH-000800,0.08216403529619999
ACH-000802,0.0313259904429
ACH-000804,-0.08464073353219999
ACH-000805,0.15586755080700002
ACH-000809,-0.0618441621779
ACH-000810,0.07427755675730001
ACH-000811,-0.0232618093371
ACH-000817,-0.101054666277
ACH-000819,-0.0482418585628
ACH-000820,-0.124395496217
ACH-000821,0.122179223006
ACH-000822,-0.041629750581099995
ACH-000823,0.00922988594748
ACH-000824,-0.0721013085313
ACH-000827,-0.10914194825899999
ACH-000829,-0.08498472849639999
ACH-000831,0.0018489639335
ACH-000832,-0.19462027743000002
ACH-000833,0.224706055686
ACH-000834,-0.122445437191
ACH-000835,-0.24243730758200002
ACH-000836,-0.0793071812334
ACH-000837,-0.0446051562921
ACH-000838,-0.00267129693402
ACH-000839,0.120887705591
ACH-000840,-0.0316945675802
ACH-000841,0.0321343714736
ACH-000843,-0.053471561768800004
ACH-000846,-0.163889745969
ACH-000847,-0.0910680173076
ACH-000848,-0.14348464438
ACH-000849,0.0057014926143000005
ACH-000851,-0.159045590618
ACH-000855,-0.21980359652399997
ACH-000856,0.0566972108875
ACH-000858,-0.013158906697499998
ACH-000859,0.0187729781817
ACH-000861,-0.05873343449519999
ACH-000862,-0.0450608477085
