,TRMT1 (55621)
ACH-000004,-0.22401669218800002
ACH-000007,0.026027289655900003
ACH-000009,-0.128475851549
ACH-000011,-0.164181898315
ACH-000012,-0.027942048156599997
ACH-000013,-0.278022308675
ACH-000014,-0.520083285331
ACH-000015,-0.395568759013
ACH-000017,-0.29066259761999996
ACH-000018,-0.459660467358
ACH-000019,-0.5888515055100001
ACH-000021,-0.411014569647
ACH-000022,-0.155979264216
ACH-000025,-0.252841233918
ACH-000028,-0.253540957114
ACH-000030,-0.392775585482
ACH-000035,-0.375014378932
ACH-000036,-0.296615430939
ACH-000037,-0.0777583145313
ACH-000039,-0.150660719769
ACH-000040,-0.29570582620499997
ACH-000041,-0.259026554975
ACH-000042,-0.36430738394400003
ACH-000045,-0.376766132963
ACH-000047,-0.28117478439800003
ACH-000052,-0.295397365343
ACH-000053,-0.11073046267000002
ACH-000054,-0.226960779634
ACH-000055,-0.216115547953
ACH-000060,-0.168746210396
ACH-000067,-0.35209907449699995
ACH-000070,-0.425381553353
ACH-000075,-0.42414503672799997
ACH-000078,-0.13556321289200002
ACH-000082,-0.297359692378
ACH-000085,-0.33425421660599997
ACH-000086,-0.33356631344099996
ACH-000087,-0.48554385711900006
ACH-000092,-0.27402934746999996
ACH-000095,-0.34449996221
ACH-000097,-0.132699377009
ACH-000098,-0.546649127174
ACH-000099,-0.158721421095
ACH-000108,-0.46438788871299996
ACH-000113,-0.342632271712
ACH-000115,-0.212709360153
ACH-000116,-0.48511834923600006
ACH-000118,-0.343456089263
ACH-000120,-0.21858098464200001
ACH-000123,-0.36477522627400005
ACH-000127,-0.438303933872
ACH-000128,-0.215893398394
ACH-000132,-0.284360646775
ACH-000133,-0.43599907432499996
ACH-000137,-0.209741268166
ACH-000138,-0.343430872666
ACH-000142,-0.4658799979
ACH-000143,-0.112621617744
ACH-000146,-0.153257307997
ACH-000148,-0.264997059852
ACH-000150,-0.370240091374
ACH-000152,-0.0973412561938
ACH-000153,-0.08378083217480001
ACH-000159,-0.456137447039
