,CISH (1154)
ACH-000549,-0.208966419167
ACH-000550,-0.25402038491900003
ACH-000552,-0.0630958934834
ACH-000556,-0.18608245617
ACH-000557,0.129445873815
ACH-000570,-0.104833832194
ACH-000571,-0.241903811432
ACH-000573,-0.163627431334
ACH-000576,-0.136252873785
ACH-000580,-0.100923891319
ACH-000584,-0.029644017628
ACH-000585,-0.0987051421724
ACH-000588,-0.0400169992443
ACH-000589,-0.161272564223
ACH-000591,-0.170580205381
ACH-000593,-0.218647164855
ACH-000600,0.0843482271674
ACH-000601,-0.172831379988
ACH-000604,-0.157048778442
ACH-000605,-0.207758326485
ACH-000606,-0.161155047743
ACH-000608,-0.0965020311234
ACH-000614,-0.22044910753199998
ACH-000616,-0.06278651219089999
ACH-000618,-0.217376374294
ACH-000619,-0.150680659281
ACH-000620,-0.291028687341
ACH-000621,-0.219132296504
ACH-000622,-0.241698634941
ACH-000623,0.024560572021300003
ACH-000624,-0.174776979587
ACH-000627,-0.289378249797
ACH-000630,-0.183389943794
ACH-000632,-0.124638485089
ACH-000633,-0.19641501831799998
ACH-000637,-0.286057455186
ACH-000638,-0.203966255053
ACH-000646,0.111436234966
ACH-000647,-0.155980408443
ACH-000648,0.0709531562562
ACH-000649,-0.0234708461738
ACH-000651,-0.172228600975
ACH-000652,-0.39062200668499997
ACH-000653,-0.00547724908607
ACH-000657,-0.21470618156100002
ACH-000658,-0.0843123827926
ACH-000661,-0.251264724828
ACH-000662,-0.15312083625
ACH-000663,-0.147143090434
ACH-000665,-0.151057423642
ACH-000671,-0.34479877466
ACH-000673,-0.167408216151
ACH-000676,-0.169293544455
ACH-000677,-0.13165389499500002
ACH-000681,-0.0303168134344
ACH-000682,-0.206556418027
ACH-000683,-0.219894025336
ACH-000684,-0.0471179824994
ACH-000688,-0.0370777462113
ACH-000693,-0.237080944078
ACH-000694,-0.146868128535
ACH-000695,-0.320515892854
ACH-000696,-0.14121190407700002
ACH-000697,-0.21358045355799998
ACH-000699,-0.151498463149
ACH-000701,-0.0271116454018
ACH-000706,-0.292585148155
ACH-000711,-0.18058518783
ACH-000713,-0.137380236638
ACH-000714,0.00817800524796
ACH-000718,-0.0319919702652
ACH-000720,-0.103796159653
ACH-000721,-0.23071322710900002
ACH-000724,-0.21392024524999997
ACH-000725,0.130534054651
ACH-000732,-0.14349815975299998
ACH-000734,-0.10891265438799999
ACH-000735,-0.259430520463
ACH-000736,-0.188434325119
ACH-000738,-0.392035979847
ACH-000746,-0.321042221981
ACH-000747,-0.228452028975
ACH-000748,0.0147771059012
ACH-000753,-0.251516014561
ACH-000756,-0.0490698904268
ACH-000757,-0.25400333891
ACH-000758,-0.138917661551
ACH-000760,-0.171446412004
ACH-000763,0.0655668260601
ACH-000764,-0.169420699426
ACH-000765,-0.12120368962000001
ACH-000766,-0.18317957379
ACH-000767,-0.07414519502439999
ACH-000768,-0.0804758630327
ACH-000769,-0.24892310659000003
ACH-000770,-0.195251367969
ACH-000771,-0.0269195279079
ACH-000773,-0.228117840059
ACH-000776,-0.0651453629516
ACH-000777,-0.111789451274
ACH-000778,-0.285096962128
ACH-000781,-0.131938946391
ACH-000782,-0.238649862868
ACH-000783,-0.00269985095166
ACH-000784,-0.19624216501699998
ACH-000785,-0.0914384988463
ACH-000787,-0.16109699667000002
ACH-000788,-0.112061314444
ACH-000791,-0.0812901922694
ACH-000792,-0.08670911769239999
ACH-000794,-0.13491631344399999
ACH-000796,-0.060341125755900005
ACH-000799,-0.143924116751
ACH-000800,-0.144017492369
ACH-000802,-0.34181132817599996
ACH-000804,-0.0651474605478
ACH-000805,-0.329629931334
ACH-000809,-0.104248059183
ACH-000810,-0.256169325414
ACH-000811,-0.16924140074299998
ACH-000817,-0.215481533567
ACH-000819,-0.28435853851799997
ACH-000820,-0.24381594139199997
ACH-000821,-0.417152413918
ACH-000822,-0.309359635433
ACH-000823,-0.256701568739
ACH-000824,-0.0655235739804
ACH-000827,-0.158368703978
ACH-000829,-0.219000699069
ACH-000831,-0.09337629956150001
ACH-000832,-0.306631001069
ACH-000833,-0.0880012094519
ACH-000834,0.0825779374446
ACH-000835,-0.157381316982
ACH-000836,-0.218429327183
ACH-000837,-0.193596515795
ACH-000838,0.009346824096170001
ACH-000839,-0.18865859186
ACH-000840,-0.280497022058
ACH-000841,-0.148208223865
ACH-000843,-0.10707313342000001
ACH-000846,-0.102134824126
ACH-000847,-0.16938810488400002
ACH-000848,-0.0598973485622
ACH-000849,-0.21880863673599998
ACH-000851,-0.114878779861
ACH-000855,-0.061634114284899996
ACH-000856,-0.222352467174
ACH-000858,-0.307250413297
ACH-000859,-0.345264623095
ACH-000861,-0.0173410819058
ACH-000862,0.0551627989762
ACH-000865,-0.164660910317
ACH-000866,-0.22107331303199998
ACH-000867,-0.128166000818
ACH-000869,-0.0936692830393
ACH-000872,-0.0753018153065
ACH-000873,-0.254619426252
ACH-000876,-0.0752864525638
ACH-000878,-0.329725229117
ACH-000880,0.0456281499022
ACH-000881,-0.0319732341586
ACH-000882,-0.204640363038
ACH-000884,-0.272150260702
ACH-000885,-0.00662373065892
ACH-000887,-0.11198525511600001
ACH-000888,-0.0686005083675
ACH-000889,-0.026604805881099997
ACH-000890,-0.149045232959
ACH-000896,-0.150972795383
ACH-000898,-0.146907232071
ACH-000900,-0.181449552468
ACH-000901,-0.172576231096
ACH-000905,-0.10380081825899999
ACH-000906,-0.14203584805199998
ACH-000907,0.0379519400611
ACH-000910,-0.049741458383599994
ACH-000911,-0.0491056374834
ACH-000912,-0.0284849880095
ACH-000913,0.056996982856300005
ACH-000915,-0.158490268952
ACH-000916,-0.529090450889
ACH-000917,-0.142718944945
ACH-000921,-0.0364781935759
ACH-000924,-0.100430188593
ACH-000926,-0.0490467072786
ACH-000928,-0.11312698880000001
ACH-000929,-0.100332186862
ACH-000932,-0.07672818542689999
ACH-000935,-0.011985060525700001
ACH-000936,-0.257301258538
ACH-000937,-0.19656788177600001
ACH-000938,-0.0456367057635
ACH-000939,-0.125744700437
ACH-000941,-0.252938710051
ACH-000943,-0.279860689433
ACH-000946,-0.0794730049702
ACH-000947,-0.24384895706700002
ACH-000948,-0.14869552173599998
ACH-000950,0.021948874927599997
ACH-000953,0.0418350464854
ACH-000957,0.123567207963
ACH-000958,-0.035524559451699994
ACH-000960,-0.117785293086
ACH-000963,0.10008847323799999
ACH-000968,-0.135006652474
ACH-000969,-0.0328625858998
ACH-000973,-0.188151835135
ACH-000974,-0.118019986268
ACH-000975,-0.06889938777710002
ACH-000976,-0.0903528280576
ACH-000978,-0.36001883254699996
ACH-000980,-0.251694758841
ACH-000984,-0.048239592838699996
ACH-000986,-0.240899448012
ACH-000988,-0.08188669550660001
ACH-000993,-0.139896380311
ACH-000994,-0.0415480683216
ACH-000996,-0.160050545624
ACH-001001,-0.234087966024
ACH-001020,-0.286375539891
ACH-001028,-0.142932209655
ACH-001031,-0.187905756881
ACH-001038,-0.239465484988
ACH-001048,-0.22691135420699998
ACH-001050,-0.14163264375
ACH-001053,-0.00466103505573
ACH-001054,-0.165017538761
ACH-001061,-0.135231425709
ACH-001067,-0.0578478466187
ACH-001075,-0.06409600184759999
ACH-001096,-0.28126715613000003
ACH-001128,-0.24660078877799999
ACH-001134,-0.0265941908701
ACH-001151,-0.210063408345
ACH-001163,-0.215044534375
ACH-001164,-0.0699958237649
ACH-001173,-0.244307032169
ACH-001183,0.0252038343737
ACH-001184,-0.112925554828
ACH-001190,-0.281632920649
ACH-001192,-0.122746532716
ACH-001193,-0.11126304285800001
ACH-001196,-0.0299441389212
ACH-001197,-0.129371509621
ACH-001205,-0.31456651281500003
ACH-001211,-0.023877634073200003
ACH-001212,-0.34796291647
ACH-001228,-0.233389624109
ACH-001232,-0.16002654541300002
ACH-001239,-0.111123040131
ACH-001274,-0.15215914204000003
ACH-001275,-0.126265938209
ACH-001277,-0.107467895627
ACH-001278,-0.277247846567
ACH-001280,-0.00202410912146
ACH-001283,-0.28440736785799997
ACH-001289,-0.08123142979299999
ACH-001295,-0.143138207481
ACH-001300,-0.261171451908
ACH-001301,-0.23980158405000002
ACH-001302,-0.138545143366
ACH-001303,-0.203767804794
ACH-001306,-0.102130675868
ACH-001318,-0.0537926477775
ACH-001322,-0.0226169138202
ACH-001328,-0.12466816437799999
ACH-001332,0.101682674345
ACH-001333,-0.00972987294088
ACH-001336,-0.365687385527
ACH-001340,-0.293470955946
ACH-001346,-0.0968866462535
ACH-001353,-0.0827829303836
ACH-001354,-0.202352117156
ACH-001367,-0.13031044833
ACH-001368,-0.0974055030215
ACH-001374,0.0796218461495
ACH-001375,-0.0829072577552
ACH-001377,-0.12404140979699999
ACH-001380,-0.17418739128199998
ACH-001391,-0.19278135890099998
ACH-001407,-0.187154815946
ACH-001408,-0.08294289970160001
ACH-001413,-0.167014679424
ACH-001430,-0.059773591800800004
ACH-001431,-0.23650512367600002
ACH-001450,-0.26495457925
ACH-001496,-0.17051774972300002
ACH-001500,-0.1476496041
ACH-001521,-0.13659658617599998
ACH-001523,-0.131601833539
ACH-001532,-0.0468702736376
ACH-001536,-0.285970497168
ACH-001550,-0.0962447343192
ACH-001552,0.0140803529426
ACH-001554,-0.16187218471200002
ACH-001645,-0.0862479106303
ACH-001654,-0.238946719621
ACH-001715,-0.146107342521
ACH-001735,-0.09227802060239998
ACH-001736,-0.061369864818900006
ACH-001737,-0.132422950307
ACH-001740,-0.208321236859
ACH-001745,-0.246918792552
ACH-001750,-0.219121707684
ACH-001765,0.0781164364227
ACH-001956,-0.11865061939799999
ACH-001957,-0.112495716616
