,RPS14 (6208)
ACH-000004,-1.36407914107
ACH-000007,-1.17957406775
ACH-000009,-1.26530018903
ACH-000011,-1.40984757817
ACH-000012,-1.16622101714
ACH-000013,-1.1331431452299998
ACH-000014,-1.20159348122
ACH-000015,-1.31484424338
ACH-000017,-1.09129769346
ACH-000018,-1.21084037674
ACH-000019,-1.16395126036
ACH-000021,-1.12497674066
ACH-000022,-0.904433211057
ACH-000025,-1.00783065755
ACH-000028,-1.2171760437899999
ACH-000030,-1.23118700188
ACH-000035,-0.752600038935
ACH-000036,-1.20037409054
ACH-000037,-2.0209591894099996
ACH-000039,-1.34380722627
ACH-000040,-1.29265536067
ACH-000041,-1.55019418383
ACH-000042,-1.02793981691
ACH-000045,-1.26570309787
ACH-000047,-1.29452016622
ACH-000052,-0.9756851391339999
ACH-000053,-1.31026664732
ACH-000054,-1.15147893323
ACH-000055,-1.05864542468
ACH-000060,-1.24448531284
ACH-000067,-1.24186594824
ACH-000070,-1.4010222938999999
ACH-000075,-1.24133185456
ACH-000078,-1.50147314067
ACH-000082,-1.59302730605
ACH-000085,-1.11159950246
ACH-000086,-1.04176701689
ACH-000087,-1.22989306825
ACH-000092,-1.04193050377
ACH-000095,-1.3493201620100002
ACH-000097,-1.27041069263
ACH-000098,-1.0730862941500001
ACH-000099,-1.32762190171
ACH-000108,-1.67471355988
ACH-000113,-1.4425541917200002
ACH-000115,-1.48755282841
ACH-000116,-0.9566953516299999
ACH-000118,-1.1708749339
ACH-000120,-1.27970809388
ACH-000123,-1.21716799705
ACH-000127,-1.3710149729499999
ACH-000128,-1.06347995021
ACH-000132,-1.2895312387
ACH-000133,-1.22421614586
ACH-000137,-0.9601557139229999
ACH-000138,-1.2037349923799998
ACH-000142,-1.41087630783
ACH-000143,-1.06539834306
ACH-000146,-1.53844969
ACH-000148,-1.23971590326
ACH-000150,-1.22729451716
ACH-000152,-1.19429523036
ACH-000153,-1.58757071079
ACH-000159,-1.29194497406
ACH-000160,-1.09263075745
ACH-000163,-1.56183537387
ACH-000167,-1.4239628069499999
ACH-000168,-1.13566274015
ACH-000169,-1.25696299731
ACH-000178,-1.04935802792
ACH-000182,-1.32031712372
ACH-000183,-1.28005589552
ACH-000188,-1.3046891152700002
ACH-000189,-1.24244484997
ACH-000190,-1.08152183634
ACH-000198,-1.2400911496
ACH-000204,-1.00075389388
ACH-000206,-1.22175765268
ACH-000207,-1.36083870412
ACH-000211,-1.0925392912799998
ACH-000215,-1.4650874978900001
ACH-000221,-1.1240098303200001
ACH-000222,-1.35725560305
ACH-000223,-1.15119244968
ACH-000226,-1.11273983689
ACH-000227,-1.7703887188
ACH-000228,-1.14535139959
ACH-000231,-1.0061392857200002
ACH-000232,-1.19393253393
ACH-000233,-1.11175882481
ACH-000234,-1.33079861218
ACH-000235,-1.3623474684799999
ACH-000237,-1.25960069726
ACH-000238,-1.22272634496
ACH-000243,-1.27155678925
ACH-000244,-1.3885375705
ACH-000246,-1.13127746834
ACH-000248,-1.1786180485200002
ACH-000250,-1.10152751765
ACH-000251,-1.2396900160200002
ACH-000253,-1.23508759754
ACH-000255,-1.1302449184399999
ACH-000256,-1.0063481944600001
ACH-000257,-1.64714571057
ACH-000258,-1.40774516622
ACH-000259,-1.16978616462
ACH-000260,-1.1906417493700001
ACH-000261,-1.40250755914
ACH-000262,-1.4496136419
ACH-000263,-1.0263674032799999
ACH-000264,-1.26005441946
ACH-000265,-1.2167471459
ACH-000266,-1.2300428367
ACH-000272,-1.1641418169
ACH-000273,-1.0064440174
ACH-000274,-1.2110920967
ACH-000277,-1.39816027664
ACH-000278,-1.09145359642
ACH-000279,-1.38416168137
ACH-000280,-1.20157196141
ACH-000281,-1.3254495193200002
ACH-000288,-1.20612950928
ACH-000291,-1.3983699602200002
ACH-000293,-1.16173004528
ACH-000294,-1.68175125757
