,DLST (1743)
ACH-000280,-0.28996769859
ACH-000281,-0.268029109232
ACH-000288,-0.363795465744
ACH-000291,-0.148486683989
ACH-000293,-0.276046704614
ACH-000294,-0.676237217006
ACH-000295,-0.605394226218
ACH-000296,-0.0741323047903
ACH-000302,-0.20680344529
ACH-000304,-0.423465912057
ACH-000307,-0.6268207031490001
ACH-000308,-0.380082199705
ACH-000310,-0.201713736654
ACH-000311,-0.43451271126400004
ACH-000312,-0.040495581001900004
ACH-000315,-0.5673044400639999
ACH-000316,-0.6494627030669999
ACH-000317,-0.871712531482
ACH-000318,-0.506961889074
ACH-000319,-0.253429308093
ACH-000320,-0.670772787385
ACH-000322,-0.285345277366
ACH-000323,-0.226401426813
ACH-000324,-0.242784396173
ACH-000329,-0.334062751469
ACH-000330,-0.37238191681
ACH-000331,0.022653825367099995
ACH-000332,-0.261443648158
ACH-000334,-0.711534222515
ACH-000335,-0.297787280893
ACH-000336,-0.364763282376
ACH-000337,-0.415514991797
ACH-000339,-0.45157474619599997
ACH-000341,0.0410342562885
ACH-000348,-0.254122868713
ACH-000350,-0.552383065228
ACH-000352,-0.6129722798139999
ACH-000356,-0.423164728299
ACH-000361,-0.301050969422
ACH-000362,-0.609686799862
ACH-000363,-0.6778677777069999
ACH-000364,-0.281208351876
ACH-000365,-0.7064377408879999
ACH-000366,-0.159259402472
ACH-000368,-0.331959464859
ACH-000374,-0.262835070977
ACH-000375,-0.291803643052
ACH-000376,-0.180284003
ACH-000381,-0.270925501729
ACH-000383,-0.7965948553450001
ACH-000387,-0.7084448048440001
ACH-000389,0.0022887798876999998
ACH-000390,-0.681984488189
ACH-000393,-0.34225002218199996
ACH-000395,-0.501142631092
ACH-000397,-0.441173867078
ACH-000401,-0.5154728022680001
ACH-000402,-0.566740164688
ACH-000403,-0.236184169804
ACH-000404,-0.8817310882680001
ACH-000406,-0.7639967365449999
ACH-000407,-0.303098499455
ACH-000408,-0.291284497215
ACH-000410,-0.452784893679
ACH-000411,-0.788092161929
ACH-000414,-0.44759968458300003
ACH-000415,-0.24969656506299998
ACH-000416,-0.363618014694
ACH-000420,-0.427223992544
ACH-000421,-0.42372339025899997
ACH-000424,-0.325355069484
ACH-000425,-0.669765018714
ACH-000426,-0.8044161373909999
ACH-000427,-0.071708911576
ACH-000433,-0.30322750743500004
ACH-000436,-0.912714251578
ACH-000444,-0.841604594862
ACH-000445,-0.31487604192699997
ACH-000448,-0.264033938224
ACH-000450,-0.147242400275
ACH-000452,-0.293482371249
ACH-000454,-0.895217541115
ACH-000458,-0.201279944454
ACH-000459,-0.7194464979590001
ACH-000460,-0.30653524986499997
ACH-000461,-0.160425289389
ACH-000463,0.00687287371964
ACH-000464,-0.278481851896
ACH-000466,-0.270390984461
ACH-000467,-0.479526149645
ACH-000468,-0.395881649322
ACH-000469,-0.0680600561285
ACH-000470,-0.201529944796
ACH-000471,-0.675414729053
ACH-000472,-0.229367182054
ACH-000473,-0.220645758206
ACH-000475,-0.236664160095
ACH-000476,-0.736148304513
ACH-000477,-0.5306287527820001
ACH-000480,-0.137132529757
ACH-000481,-0.562758340682
ACH-000483,-0.234765528193
ACH-000484,-0.7020899474879999
ACH-000485,-0.318231618866
ACH-000486,-0.54007417082
ACH-000487,-0.8025577780509999
ACH-000488,-0.292983214984
ACH-000490,-0.141711689054
ACH-000491,-0.409132684683
ACH-000495,-0.398407975902
ACH-000496,-0.30916915361200004
ACH-000499,-0.458123485758
ACH-000500,-0.220688682646
ACH-000502,-0.457873040599
ACH-000503,-0.440929120331
ACH-000505,-0.38065663144100004
ACH-000507,-0.236821225293
ACH-000510,-0.0418330358005
ACH-000511,-0.261600791318
ACH-000512,-0.703957968081
ACH-000516,-0.28325319298
ACH-000517,-0.610059722644
ACH-000518,-0.49286928898800003
ACH-000520,-0.152530194567
ACH-000521,-0.348002277733
ACH-000522,-0.36026258398500005
ACH-000524,-0.169215512927
ACH-000527,-0.317628940014
ACH-000528,-0.46945917760300004
ACH-000537,-0.328384271683
ACH-000541,-0.8771157130230001
ACH-000542,-0.25371042676100003
ACH-000544,-0.42112423693000006
ACH-000545,-0.46226706354999997
ACH-000547,-0.160402277363
ACH-000548,-0.392851659929
ACH-000549,-0.24997336107700002
ACH-000550,-0.6612156253220001
ACH-000552,-0.49382556230400004
ACH-000556,-0.340154279266
ACH-000557,-0.682400244516
ACH-000570,-0.24744939733600002
ACH-000571,-0.373064925942
ACH-000573,-0.633906595254
ACH-000576,-0.548291474759
ACH-000580,-1.18496941309
ACH-000584,-0.653280897536
ACH-000585,-0.07689785881660001
ACH-000588,-0.47185194642399997
ACH-000589,-0.34099655006800006
ACH-000591,-0.23139756859299998
ACH-000593,-0.158267883717
ACH-000600,-0.301259585441
ACH-000601,-0.50068936779
ACH-000604,-0.480257948403
ACH-000605,-0.205479358087
ACH-000606,-0.263564263338
ACH-000608,-0.201454709521
ACH-000614,-0.6197254127090001
ACH-000616,-0.149714320142
ACH-000618,-0.387707283288
ACH-000619,-0.6704006594349999
ACH-000620,-0.380886482829
ACH-000621,-0.539082825504
ACH-000622,-0.244979333242
ACH-000623,-0.15003787220200002
ACH-000624,-0.877718263956
ACH-000627,-0.257828366656
ACH-000630,-0.297163954473
ACH-000632,-0.469119453487
ACH-000633,-0.12473322712099999
ACH-000637,-0.26175462347399997
ACH-000638,-0.502590692997
ACH-000646,-0.490831114781
ACH-000647,-0.340410341757
ACH-000648,-0.7250957726199999
ACH-000649,-0.179062296106
ACH-000651,-0.43485445718099996
ACH-000652,-0.554956219438
ACH-000653,-0.7147267547
ACH-000657,-0.38066252147699997
ACH-000658,-0.805468021085
ACH-000661,-0.380412573611
ACH-000662,-0.372750312429
ACH-000663,-0.427303348179
ACH-000665,-0.140221331737
ACH-000671,-0.371706418464
ACH-000673,-0.203463508777
ACH-000676,-0.6709292955
ACH-000677,-0.442875259767
ACH-000681,0.0104328810592
ACH-000682,-0.26490024536
ACH-000683,-0.14823607892000001
ACH-000684,-0.501097084932
ACH-000688,-0.153235227262
ACH-000693,-0.269905973294
ACH-000694,-0.27573462351399997
ACH-000695,-0.363960101427
ACH-000696,-0.36022450224299996
ACH-000697,-0.39603622647299996
ACH-000699,-0.0469262389372
ACH-000701,-0.0283977482509
ACH-000706,-0.353008244169
ACH-000711,-0.637640731335
ACH-000713,-0.39665988987899997
ACH-000714,-0.711815279777
ACH-000718,-0.331769635579
ACH-000720,-0.0392033857943
ACH-000721,-0.5818978874
ACH-000724,-0.34738395345899997
ACH-000725,-0.329801479944
ACH-000732,-0.540956140182
ACH-000734,-0.139909412709
ACH-000735,-0.276163589898
ACH-000736,-0.585317996782
ACH-000738,-0.12858204926300001
ACH-000746,-0.40674756409900004
ACH-000747,-0.5097931227629999
ACH-000748,0.14165439185599998
ACH-000753,-0.673057718577
ACH-000756,0.105380541887
ACH-000757,-0.314598978917
ACH-000758,-0.479857059044
ACH-000760,-0.327696874298
ACH-000763,-1.16648968485
ACH-000764,-0.488103703434
ACH-000765,-0.982260412403
ACH-000766,-0.251697554777
ACH-000767,-0.5549304187740001
ACH-000768,-0.666164185235
ACH-000769,-0.310031605282
ACH-000770,-0.603561431901
ACH-000771,-0.164317683588
ACH-000773,-0.586142941404
ACH-000776,-0.307976738129
ACH-000777,-0.437252100237
ACH-000778,-0.450168319561
ACH-000781,-0.32274956871
ACH-000782,-0.684016923325
ACH-000783,-0.103609976633
ACH-000784,-0.176347141554
ACH-000785,-0.329454095972
ACH-000787,-0.506531979587
ACH-000788,-0.427739563389
ACH-000791,-0.383292338421
ACH-000792,-0.22532052249499998
ACH-000794,-0.428359269804
ACH-000796,-0.369397970745
ACH-000799,-0.358097525202
ACH-000800,-0.742280994445
ACH-000802,-0.0454338996073
ACH-000804,-0.791261406183
ACH-000805,-0.047608429505199994
ACH-000809,-0.555286453646
ACH-000810,-1.00558897473
ACH-000811,-0.26509764406999997
ACH-000817,-0.893611750152
ACH-000819,-0.226192398367
ACH-000820,-0.556982439266
ACH-000821,-1.0764395222
ACH-000822,-0.420015919322
ACH-000823,-0.370827278456
ACH-000824,0.0364025448495
ACH-000827,-0.312723931746
ACH-000829,-0.54267785267
ACH-000831,-0.481386842099
ACH-000832,-0.5399370408640001
ACH-000833,-0.607612795747
ACH-000834,0.0543131168616
ACH-000835,-0.37022598398400003
ACH-000836,0.193711159622
ACH-000837,-0.421326439921
ACH-000838,-0.878221492061
ACH-000839,-0.151896620943
ACH-000840,-0.518576359026
ACH-000841,-0.223985584973
ACH-000843,-0.6485457636199999
ACH-000846,-0.19034236434000001
ACH-000847,-0.07377359578499999
ACH-000848,-0.19828005659899997
ACH-000849,-0.5687838637120001
ACH-000851,-0.6869625918510001
ACH-000855,-0.636486968454
ACH-000856,-0.553703003521
ACH-000858,-0.0912928734486
ACH-000859,-0.646925960669
ACH-000861,-0.183855607408
ACH-000862,-0.27605911864300003
ACH-000865,-0.19252965071800002
ACH-000866,-0.624211599284
ACH-000867,-0.273586648569
ACH-000869,-0.41840974898100003
ACH-000872,-0.654717881421
ACH-000873,-0.33309739177
ACH-000876,-0.735011164401
ACH-000878,-0.692025354173
ACH-000880,-0.503260052246
ACH-000881,-0.557208590408
ACH-000882,-0.644100097585
ACH-000884,-0.33064887962699996
ACH-000885,-0.540747358622
ACH-000887,-0.426638579372
ACH-000888,-0.380065891501
ACH-000889,-0.719412044315
ACH-000890,-0.479157902814
ACH-000896,-0.8730330347130001
ACH-000898,-0.34982652133299996
ACH-000900,-0.494135926871
ACH-000901,-0.138704981156
ACH-000905,-0.165963178618
ACH-000906,-0.664838293133
ACH-000907,-0.23664094612599998
ACH-000910,-0.444102277364
ACH-000911,-0.705917654799
ACH-000912,-0.605323083086
ACH-000913,-0.224260841888
ACH-000915,-0.344179577314
ACH-000916,-0.890862336908
ACH-000917,-0.6133008610339999
ACH-000921,-0.673441429981
ACH-000924,-0.26620186577599997
ACH-000926,-0.326109620807
ACH-000928,-0.305124822168
ACH-000929,-0.302561290532
ACH-000932,-0.44590622836000005
ACH-000935,-0.200676497614
ACH-000936,-0.40753222238000003
ACH-000937,-0.621559638979
ACH-000938,-0.5689268259579999
ACH-000939,0.0974193244055
ACH-000941,-0.650751243346
ACH-000943,-0.5713266248300001
ACH-000946,-0.35131774167700003
ACH-000947,-0.614872075256
ACH-000948,-0.532300868151
ACH-000950,-0.223146087434
ACH-000953,-0.6765777822069999
ACH-000957,-0.0867693775136
ACH-000958,-0.308267920944
ACH-000960,-0.465994888026
ACH-000963,-0.85361738522
ACH-000968,-0.629532672426
ACH-000969,-0.562728544487
ACH-000973,-0.285871921761
ACH-000974,-0.429161891002
ACH-000975,-0.544473651606
ACH-000976,-0.402256746161
ACH-000978,-0.7146867162989999
ACH-000980,-0.5321136212259999
ACH-000984,-0.25048398335
ACH-000986,-0.558477918798
ACH-000988,-0.09305190940039999
ACH-000993,-0.462337881984
ACH-000994,-0.64293290518
ACH-000996,-0.624495059828
ACH-001001,-0.440902884683
ACH-001020,0.132180820043
ACH-001028,-0.42766849818400005
ACH-001031,0.025092641642800003
ACH-001038,-0.8902992023999999
ACH-001048,-0.492356722733
ACH-001050,-0.51126589327
ACH-001053,-0.191195469388
ACH-001054,-0.508969038119
ACH-001061,-0.575854018728
ACH-001067,-0.589613866037
ACH-001075,-0.241366924485
ACH-001096,-0.310965115123
ACH-001128,1.10808032524
ACH-001134,-0.552531129665
ACH-001151,-0.474278169494
ACH-001163,-0.6693526480309999
ACH-001164,-0.67310552792
ACH-001173,0.025941469755000002
ACH-001183,0.050331730998800006
ACH-001184,-0.0926031840075
ACH-001190,-0.767521769128
ACH-001192,-0.35239685793700004
ACH-001193,-0.380720810317
ACH-001196,-0.496430932109
ACH-001197,-0.853420537149
ACH-001205,-0.363240562642
ACH-001211,0.163363853452
ACH-001212,-0.140845014815
ACH-001228,-0.0913689291409
ACH-001232,0.071789764174
ACH-001239,-0.269964325243
ACH-001274,-0.582116001114
ACH-001275,-0.23004930850299998
ACH-001277,-0.00792907154712
ACH-001278,-0.381686017969
ACH-001280,-0.283185637139
ACH-001283,0.0189248023905
ACH-001289,-0.533087410133
ACH-001295,-0.198082933479
ACH-001300,-0.28754552533000005
ACH-001301,0.125106459624
ACH-001302,-0.42613835978200004
ACH-001303,-0.429974284602
ACH-001306,-0.293108475809
ACH-001318,-0.35670343541199995
ACH-001322,0.00664213753861
ACH-001328,-0.256752982733
ACH-001332,-0.29068275750399997
ACH-001333,-0.225692122028
ACH-001336,-0.193471328819
ACH-001340,-0.359699037174
ACH-001346,-0.285837336624
ACH-001353,-0.227879732193
ACH-001354,-0.7227571765970001
ACH-001367,-0.36479739465800004
ACH-001368,-0.459035744609
ACH-001374,-0.515457381612
ACH-001375,-0.409869406744
ACH-001377,-0.292681000591
ACH-001380,-0.639468831113
ACH-001391,-0.487141045588
ACH-001407,-0.32215553206
ACH-001408,-0.021060317806199998
ACH-001413,-0.116812147726
ACH-001430,-0.215949362711
ACH-001431,-0.363935709574
ACH-001450,-0.7921666604620001
ACH-001496,0.0438293756274
ACH-001500,-0.052078380436100004
ACH-001521,-0.273536228331
ACH-001523,-0.482665862702
ACH-001532,-0.522446296911
ACH-001536,-0.356203387266
ACH-001550,-0.0408506160596
ACH-001552,-0.102704295824
ACH-001554,-0.350874033545
ACH-001645,-0.528465254956
ACH-001654,-0.21575711222
ACH-001715,-0.16356178142799999
ACH-001735,-0.603294730706
ACH-001736,-0.7772225875759999
ACH-001737,-0.687435383329
ACH-001740,-0.45827369130199996
ACH-001745,-0.18372796866399999
ACH-001750,0.013048872378200002
ACH-001765,-0.21500295833500002
ACH-001956,-0.307330486773
ACH-001957,-0.575547128808
