,SLA2 (84174)
ACH-000004,0.0744270768716
ACH-000007,0.32039493961
ACH-000009,0.133422909415
ACH-000011,0.0560654060853
ACH-000012,0.302243383925
ACH-000013,0.11162922976600001
ACH-000014,0.17736021138500002
ACH-000015,0.19387111274399998
ACH-000017,0.187154219135
ACH-000018,0.265587652462
ACH-000019,0.17839652323199998
ACH-000021,0.195276246002
ACH-000022,0.11833181734300001
ACH-000025,0.0596211928306
ACH-000028,0.150551232363
ACH-000030,0.08615521831910002
ACH-000035,0.18368249986699997
ACH-000036,0.38786107302
ACH-000037,0.0714198724581
ACH-000039,0.200258676543
ACH-000040,0.215399873543
ACH-000041,0.333450405377
ACH-000042,-0.0007021790988430001
ACH-000045,0.229885358184
ACH-000047,0.165779470852
ACH-000052,0.376278819015
ACH-000053,0.27345636639800003
ACH-000054,0.0623059642183
ACH-000055,0.0881664675541
ACH-000060,0.164931661057
ACH-000067,0.251178490421
ACH-000070,0.37244350768600004
ACH-000075,0.119434131292
ACH-000078,0.38371589563600006
ACH-000082,0.0125097305415
ACH-000085,0.153969835556
ACH-000086,0.16654452667000003
ACH-000087,0.20713915649099998
ACH-000092,0.13341424906899998
ACH-000095,0.138583859643
ACH-000097,0.220392812084
ACH-000098,0.252926782619
ACH-000099,0.11034429558
ACH-000108,0.129427000888
ACH-000113,0.07561894573710001
ACH-000115,0.207737138036
ACH-000116,0.232645339632
ACH-000118,0.05598605229590001
ACH-000120,0.18880853798500002
ACH-000123,0.0329495477135
ACH-000127,0.306809104162
ACH-000128,0.062004254570699996
ACH-000132,0.30527660427700004
ACH-000133,-0.00873337096568
ACH-000137,0.15818757228
ACH-000138,0.224537744597
ACH-000142,0.18512464147399998
ACH-000143,0.269600862003
ACH-000146,0.21196155567299999
ACH-000148,0.11582723835799999
ACH-000150,0.0951572543423
ACH-000152,0.198655007462
ACH-000153,0.16066869166
ACH-000159,0.163253059252
ACH-000160,0.273799860947
ACH-000163,0.00100106907847
ACH-000167,-0.0813546677579
ACH-000168,0.24870863902399998
ACH-000169,0.13479672910999999
ACH-000178,0.101663544978
ACH-000182,0.07680255906410001
ACH-000183,0.00883095762235
ACH-000188,0.36257243186399996
ACH-000189,0.157913442437
ACH-000190,0.031422009197
ACH-000198,0.195034938684
ACH-000204,0.317928176267
ACH-000206,0.24011311484499998
ACH-000207,-0.00573011854116
ACH-000211,0.122896280498
ACH-000215,0.21068279515000002
ACH-000221,0.19600125486499997
ACH-000222,0.04635373554269999
ACH-000223,0.215356304727
ACH-000226,0.177686130223
ACH-000227,0.199745499797
ACH-000228,0.129231640477
ACH-000231,0.0744306804776
ACH-000232,0.212296045316
ACH-000233,0.08801589184039998
ACH-000234,0.168011426586
ACH-000235,0.11995978613500001
ACH-000237,0.173750308305
ACH-000238,0.129055231759
ACH-000243,0.120834845528
ACH-000244,0.397608059046
ACH-000246,0.0642366885344
ACH-000248,0.010610139320200001
ACH-000250,0.280389594445
ACH-000251,0.09455668954669999
ACH-000253,0.25127972882800004
ACH-000255,-0.14682581024
ACH-000256,-0.0385013694002
ACH-000257,-0.146272348931
ACH-000258,0.30087471301999996
ACH-000259,0.229268743576
ACH-000260,0.09657941072960001
ACH-000261,0.114544428277
ACH-000262,0.15646518555400002
ACH-000263,0.556414375308
ACH-000264,0.11229862729599999
ACH-000265,0.151149319313
ACH-000266,0.12812714544
ACH-000272,0.0457920907415
ACH-000273,0.16745207861
ACH-000274,0.0998461871604
ACH-000277,-0.09925204552919999
ACH-000278,0.10182683422199999
ACH-000279,0.215984187039
ACH-000280,0.132322266794
ACH-000281,0.296938044597
ACH-000288,0.25095102589400003
ACH-000291,0.261734313303
ACH-000293,0.23913438244899998
ACH-000294,0.0890596284402
ACH-000295,0.282264108144
ACH-000296,0.164607523137
ACH-000302,0.266870567517
ACH-000304,0.0225998772457
ACH-000307,0.08704632273489998
ACH-000308,0.0975408889285
ACH-000310,0.200355297297
ACH-000311,0.05767999317959999
ACH-000312,0.118205283784
ACH-000315,-0.008523861348
ACH-000316,0.12947157855900002
ACH-000317,0.202235908616
ACH-000318,0.17235025835599999
ACH-000319,0.0674800464037
ACH-000320,0.15105614419000002
ACH-000322,-0.163350183318
ACH-000323,0.428533858835
ACH-000324,0.11162326739600001
ACH-000329,0.15390577291
ACH-000330,-0.10105426594
ACH-000331,0.028475281554099997
ACH-000332,0.13601067829900002
ACH-000334,0.248368961531
ACH-000335,0.36433988995800004
ACH-000336,-0.0387001652893
ACH-000337,0.0528350048876
ACH-000339,0.253093340984
ACH-000341,0.10994382521
ACH-000348,-0.0584426369161
ACH-000350,-0.08118177250400001
ACH-000352,0.112423942886
ACH-000356,0.206170390686
ACH-000361,0.228515789219
ACH-000362,0.145704155492
ACH-000363,0.165109252894
ACH-000364,0.132319806816
ACH-000365,0.08955934709689999
ACH-000366,0.091866616161
ACH-000368,0.07129138242489999
ACH-000374,0.17324450988600001
ACH-000375,0.153277559198
ACH-000376,0.0757820996276
ACH-000381,0.041875952596100004
ACH-000383,0.18268296445
ACH-000387,0.182772260511
ACH-000389,0.130681174145
ACH-000390,0.24696631754099999
ACH-000393,0.271966302305
ACH-000395,0.260499481792
ACH-000397,0.186690229648
ACH-000401,0.0853674235462
ACH-000402,-0.0766249714706
ACH-000403,0.133122364387
ACH-000404,0.21169315905900002
ACH-000406,0.11232136001700001
ACH-000407,0.15936630457
ACH-000408,0.112798562327
ACH-000410,0.0414011923305
ACH-000411,-0.0134651226371
ACH-000414,0.167504504789
ACH-000415,0.13378116626599998
ACH-000416,0.226456770199
ACH-000420,0.141205162898
ACH-000421,0.07386144414580001
ACH-000424,0.06949592453919999
ACH-000425,0.06466598715789999
ACH-000426,-0.084985628698
ACH-000427,0.0683263363508
ACH-000433,0.06277973981719999
ACH-000436,0.161935885959
ACH-000444,-0.037011247293199996
ACH-000445,0.207764590192
ACH-000448,0.053914112755100004
ACH-000450,0.011555855628799998
ACH-000452,0.103281377213
ACH-000454,0.35086504084
ACH-000458,0.22521470618500003
ACH-000459,-0.000561903615594
ACH-000460,0.214822272405
ACH-000461,0.233077223851
ACH-000463,0.08390165538489999
ACH-000464,0.0871917969963
ACH-000466,0.125150355342
ACH-000467,0.15757921848099998
ACH-000468,0.235503729227
ACH-000469,0.03603551103219999
ACH-000470,0.473539137336
ACH-000471,0.15148436360099998
ACH-000472,0.10674303220699999
ACH-000473,0.058495353689900005
ACH-000475,0.235048711176
ACH-000476,0.144797322727
ACH-000477,0.160383345164
ACH-000480,-0.0360438157128
ACH-000481,0.0288880616441
ACH-000483,0.154487801777
ACH-000484,0.437252489079
ACH-000485,0.238193376894
ACH-000486,0.18536179516399998
ACH-000487,0.107672400517
ACH-000488,0.16139729666
ACH-000490,0.0077462482493500006
ACH-000491,0.0814165677909
ACH-000495,0.32835550344500003
ACH-000496,0.051197263624
ACH-000499,0.0174428721641
ACH-000500,0.584957567393
ACH-000502,0.17874946362
ACH-000503,0.242436875801
ACH-000505,0.125929019325
ACH-000507,0.204354134073
ACH-000510,0.0600293224186
ACH-000511,0.19277937381299998
ACH-000512,-0.122408725391
ACH-000516,0.243033451719
ACH-000517,0.190832237075
ACH-000518,0.28963878011
ACH-000520,0.127161521681
ACH-000521,0.262149753589
ACH-000522,0.152321005333
ACH-000524,0.148329685989
ACH-000527,0.0912482415308
ACH-000528,0.19688074081700002
ACH-000537,-0.00459643711142
ACH-000541,0.130038376761
ACH-000542,0.106358755056
ACH-000544,0.00877182910542
ACH-000545,0.275192744611
ACH-000547,-0.0980922984574
ACH-000548,0.0479505601915
ACH-000549,0.175879907445
ACH-000550,0.17339690030000002
ACH-000552,0.09097036832620001
ACH-000556,0.118154125777
ACH-000557,0.0286355061086
ACH-000570,0.0840296184505
ACH-000571,0.10659630473300001
ACH-000573,0.172308696479
ACH-000576,0.220939175158
ACH-000580,0.202586701282
ACH-000584,0.369918964352
ACH-000585,0.22890630935400003
ACH-000588,0.194690354345
ACH-000589,0.0633069730872
ACH-000591,0.284693574789
ACH-000593,0.279681023404
ACH-000600,0.21627917373799999
ACH-000601,0.191961496492
ACH-000604,0.344949506203
ACH-000605,-0.024418808490400002
ACH-000606,0.0367360936455
ACH-000608,0.06915242418430001
ACH-000614,0.0744669589434
ACH-000616,0.13867530729900002
ACH-000618,0.161362476515
ACH-000619,0.305954395334
ACH-000620,0.149981124408
ACH-000621,0.24124577234
ACH-000622,0.12274243594900001
ACH-000623,0.147691134381
ACH-000624,0.183015118537
ACH-000627,-0.0106263214885
ACH-000630,0.312673190498
ACH-000632,0.17507316931400002
ACH-000633,0.05622344421630001
ACH-000637,0.29563731403
ACH-000638,0.19422415220800002
ACH-000646,0.18263614478700002
ACH-000647,0.269175303407
ACH-000648,0.181600201034
ACH-000649,0.15014956973899998
ACH-000651,0.0657090902661
ACH-000652,0.254213794043
ACH-000653,0.214806319796
ACH-000657,0.173166554257
ACH-000658,0.147679127736
ACH-000661,0.0451057016754
ACH-000662,-0.036843163559
ACH-000663,0.24945144130199998
ACH-000665,-0.0868199444013
ACH-000671,0.0180533598458
ACH-000673,0.160267352417
ACH-000676,0.19586351577599997
ACH-000677,-0.0469256824211
ACH-000681,0.21567553957199997
ACH-000682,0.183651813492
ACH-000683,0.198921542786
ACH-000684,0.45179970060400004
ACH-000688,0.006049327921310001
ACH-000693,0.134634842833
ACH-000694,0.21641828287599998
ACH-000695,0.0575417911416
ACH-000696,0.23990795973499998
ACH-000697,-0.12389834255200001
ACH-000699,0.12368763091900001
ACH-000701,0.0766013769684
ACH-000706,0.07432074216630001
ACH-000711,0.201656869089
ACH-000713,0.06297681362509999
ACH-000714,0.0746304916353
ACH-000718,-0.00321117617616
ACH-000720,0.107831404436
ACH-000721,0.104031712444
ACH-000724,-0.142357967589
ACH-000725,-0.0223184225019
ACH-000732,-0.062923059941
ACH-000734,0.183756851607
ACH-000735,0.11641339939999999
ACH-000736,0.08876965366110001
ACH-000738,0.102219574045
ACH-000746,-0.232228289967
ACH-000747,0.14273761198899998
ACH-000748,0.08187215108780001
ACH-000753,0.148767935216
ACH-000756,0.10744688481100001
ACH-000757,0.134334825652
ACH-000758,-0.0711965682479
ACH-000760,0.138628620524
ACH-000763,0.20527994618200002
ACH-000764,0.17261065604400003
ACH-000765,0.232400071748
ACH-000766,-0.025340576834
ACH-000767,0.245931338652
ACH-000768,0.185881011763
ACH-000769,0.19367582129
ACH-000770,0.213827524802
ACH-000771,0.133268173218
ACH-000773,0.18169808656199998
ACH-000776,0.0800966278021
ACH-000777,0.24832628817400001
ACH-000778,0.11312440616599999
ACH-000781,0.05768237351419999
ACH-000782,0.0209916879844
ACH-000783,0.144374902856
ACH-000784,0.100863983029
ACH-000785,0.230853633838
ACH-000787,0.0655756054878
ACH-000788,0.037218379751
ACH-000791,0.170383998112
ACH-000792,0.307612539894
ACH-000794,0.37978157638899995
ACH-000796,0.12023275350899999
ACH-000799,0.34240560133299996
ACH-000800,0.22878628843899998
ACH-000802,0.125448581217
ACH-000804,0.23021190612599998
ACH-000805,0.116202462796
ACH-000809,0.237016833856
ACH-000810,0.0864755469833
ACH-000811,0.133630844189
ACH-000817,0.0622433160831
ACH-000819,0.214954026179
ACH-000820,0.151524227756
ACH-000821,0.161012190784
ACH-000822,0.00454137907016
ACH-000823,0.10683099803200001
ACH-000824,0.21911556016800002
ACH-000827,0.0904541773361
ACH-000829,0.0536680658172
ACH-000831,0.129694157279
ACH-000832,0.202626404154
ACH-000833,-8.89198710822e-05
ACH-000834,0.0455389450733
ACH-000835,0.17491486960299998
ACH-000836,0.104712308358
ACH-000837,0.136251071449
ACH-000838,0.13389845761900002
ACH-000839,0.216944041699
ACH-000840,0.145089209573
ACH-000841,0.365798781468
ACH-000843,0.229228659912
ACH-000846,0.0571430902756
ACH-000847,0.307703875885
ACH-000848,0.0614175315759
ACH-000849,0.0416594746361
ACH-000851,0.09139603293670001
ACH-000855,0.24093242108600002
ACH-000856,0.0477308981631
ACH-000858,-0.0517251596671
ACH-000859,0.21455195774099997
ACH-000861,0.0662173196569
ACH-000862,0.119892734945
ACH-000865,0.127070358916
ACH-000866,0.13315095240299998
ACH-000867,0.0962785188944
ACH-000869,0.243491077442
ACH-000872,0.236515180638
ACH-000873,0.303634994883
ACH-000876,0.202482779228
ACH-000878,0.0622009265826
ACH-000880,0.0446197565697
ACH-000881,0.294341864833
ACH-000882,0.000969744067259
ACH-000884,0.127917874615
ACH-000885,0.011029143193000001
ACH-000887,0.28263246195
ACH-000888,0.292253995893
ACH-000889,0.186299392249
ACH-000890,0.131561698856
ACH-000896,0.15283350023199999
ACH-000898,0.331131684364
ACH-000900,0.0207119218711
ACH-000901,0.158233356928
ACH-000905,0.123008950692
ACH-000906,0.147777871155
ACH-000907,0.0678954283594
ACH-000910,0.302151991219
ACH-000911,0.296682392691
ACH-000912,0.013057082343600002
ACH-000913,0.0504213018963
ACH-000915,0.255428256855
ACH-000916,0.193273539275
ACH-000917,0.184714932403
ACH-000921,0.19535331700300002
ACH-000924,0.09368581278619999
ACH-000926,0.173490411692
ACH-000928,0.0644521473265
ACH-000929,0.17805043519000002
ACH-000932,0.11702078257099999
ACH-000935,0.229157119914
ACH-000936,-0.08134296637749999
ACH-000937,0.25115159219300004
ACH-000938,0.204320020397
ACH-000939,0.17229798270500002
ACH-000941,0.17836131897399998
ACH-000943,0.19766855348600001
ACH-000946,0.173640344061
ACH-000947,0.167549517141
ACH-000948,0.285648433072
ACH-000950,0.17707385582000001
ACH-000953,0.317734737126
ACH-000957,0.194414066056
ACH-000958,0.0626957160265
ACH-000960,0.142991127727
ACH-000963,0.12320677867999999
ACH-000968,0.120053924068
ACH-000969,0.041474224123
ACH-000973,0.258273017773
ACH-000974,0.129980010526
ACH-000975,0.0974458615206
ACH-000976,0.199046472398
ACH-000978,0.348227244676
ACH-000980,0.09847327492339998
ACH-000984,0.165021221857
ACH-000986,0.0803397835256
ACH-000988,0.156326271614
ACH-000993,0.28552654598
ACH-000994,0.113648649725
ACH-000996,0.015157963501899999
ACH-001001,0.211606656133
ACH-001020,-0.14233209396
ACH-001028,0.147135745625
ACH-001031,-0.0633041070113
ACH-001038,0.200323779426
ACH-001048,0.15103160287999998
ACH-001050,0.0333915512372
ACH-001053,0.120357792988
ACH-001054,0.081222379699
ACH-001061,0.14484176162100001
ACH-001067,0.10293773479900001
ACH-001075,0.39257434049400003
ACH-001096,0.08422891287699999
ACH-001128,0.27804441711800004
ACH-001134,0.157791474304
ACH-001151,0.20914698473999999
ACH-001163,0.111036485468
ACH-001164,0.262031610133
ACH-001173,0.14166365550100002
ACH-001183,0.24171386135
ACH-001184,0.291424633902
ACH-001190,0.16323493442700002
ACH-001192,0.09319498152610001
ACH-001193,0.0743120376974
ACH-001196,0.134040860412
ACH-001197,0.19899631667800002
ACH-001205,0.162145557724
ACH-001211,0.174390387921
ACH-001212,-0.018434330502
ACH-001228,0.36831158594400004
ACH-001232,0.27437362422
ACH-001239,0.0172488559503
ACH-001274,0.191098867169
ACH-001275,0.323485906991
ACH-001277,0.196477536788
ACH-001278,0.191409898013
ACH-001280,0.143852564486
ACH-001283,0.0942310149099
ACH-001289,0.147200438901
ACH-001295,0.06887656883139999
ACH-001300,0.20334986289
ACH-001301,-0.006441622552819999
ACH-001302,-0.206830165061
ACH-001303,0.0195188726737
ACH-001306,-0.020195711381
ACH-001318,0.0268525435735
ACH-001322,0.0793501312123
ACH-001328,0.19647892658100002
ACH-001332,0.248570422877
ACH-001333,0.039244542791300005
ACH-001336,0.284448635858
ACH-001340,0.135897486745
ACH-001346,0.055137333359099996
ACH-001353,0.025236892923
ACH-001354,0.409340244247
