,USF1 (7391)
ACH-000004,-0.177070257597
ACH-000007,-0.128643802704
ACH-000009,-0.418803086476
ACH-000011,-0.21177625842300002
ACH-000012,-0.457210092478
ACH-000013,-0.247448457313
ACH-000014,-0.046663244283
ACH-000015,-0.14983574322999998
ACH-000017,-0.293063694149
ACH-000018,-0.307006502797
ACH-000019,-0.356325153914
ACH-000021,-0.176379762963
ACH-000022,0.00433285370574
ACH-000025,-0.182868318227
ACH-000028,-0.12069813414000001
ACH-000030,-0.20338104469700002
ACH-000035,-0.12519534602
ACH-000036,-0.097941638752
ACH-000037,-0.187928715676
ACH-000039,0.000909882171295
ACH-000040,-0.238098149818
ACH-000041,-0.496754658798
ACH-000042,-0.25804297050299996
ACH-000045,-0.29291233288699997
ACH-000047,-0.288922252557
ACH-000052,-0.22625794132399998
ACH-000053,-0.273813726273
ACH-000054,-0.0486147662248
ACH-000055,-0.266967939287
ACH-000060,-0.275428783703
ACH-000067,-0.115830674888
ACH-000070,0.0203875622518
ACH-000075,-0.015265573604600001
ACH-000078,0.137059388716
ACH-000082,-0.0204076723649
ACH-000085,-0.020561195971
ACH-000086,-0.34405175961900003
ACH-000087,-0.39365789093000003
ACH-000092,-0.315781019019
ACH-000095,-0.24827074667
ACH-000097,-0.175352611509
ACH-000098,-0.265210875434
ACH-000099,-0.027821376529299998
ACH-000108,-0.171725404778
ACH-000113,-0.21032209659
ACH-000115,0.0737523943268
ACH-000116,-0.163101083019
ACH-000118,-0.289773013891
ACH-000120,-0.22237258211999997
ACH-000123,-0.16826080168
ACH-000127,-0.267743429305
ACH-000128,-0.10395080981100001
ACH-000132,-0.25437864639
ACH-000133,-0.114061138694
ACH-000137,-0.0828372135749
ACH-000138,-0.00574145052228
ACH-000142,-0.324304590054
ACH-000143,-0.015911697785
ACH-000146,-0.24660859043900002
ACH-000148,-0.30039332110399997
ACH-000150,-0.176937754234
ACH-000152,-0.0748723662007
ACH-000153,-0.062002158057599996
ACH-000159,-0.163291399531
ACH-000160,-0.216268876332
ACH-000163,-0.395362895821
ACH-000167,-0.3974297196
ACH-000168,-0.18262203772100002
ACH-000169,-0.0635138289797
ACH-000178,-0.261766791587
ACH-000182,-0.248368892395
ACH-000183,-0.18974016188999998
ACH-000188,-0.35877310642800003
ACH-000189,-0.53674374798
ACH-000190,-0.142594094991
ACH-000198,-0.156685273469
ACH-000204,-0.30674719726
ACH-000206,0.0014193073050000002
ACH-000207,0.224928247386
ACH-000211,-0.196713663836
ACH-000215,-0.360986219371
ACH-000221,-0.22115947440900002
ACH-000222,0.036528041708999995
ACH-000223,-0.301065594895
ACH-000226,-0.20389814414700003
ACH-000227,-0.261717049942
ACH-000228,-0.312332517738
ACH-000231,-0.06968948034460001
ACH-000232,-0.297266184845
ACH-000233,-0.188285613471
ACH-000234,-0.330873884437
ACH-000235,-0.223468665187
ACH-000237,-0.134838027785
ACH-000238,-0.216054856165
ACH-000243,-0.11855487036699999
ACH-000244,-0.29558883528499996
ACH-000246,-0.169186055256
ACH-000248,-0.21293484140900001
ACH-000250,-0.28247168322599997
ACH-000251,-0.204134167507
ACH-000253,0.011762114377
ACH-000255,-0.20149687006900002
ACH-000256,-0.134475431649
ACH-000257,-0.0316018860781
ACH-000258,-0.21894541145799998
ACH-000259,-0.148426052142
ACH-000260,-0.102331340019
ACH-000261,-0.256501215675
ACH-000262,0.218049041525
ACH-000263,-0.0800647868528
ACH-000264,-0.275801791228
ACH-000265,-0.147112543079
ACH-000266,-0.17697798036100001
ACH-000272,-0.255456690498
ACH-000273,-0.226717856387
ACH-000274,0.00328048926019
ACH-000277,-0.233856199198
ACH-000278,-0.18492293594700002
ACH-000279,-0.144127940824
ACH-000280,-0.12999599363
ACH-000281,-0.0402541109151
ACH-000288,-0.266722154178
ACH-000291,-0.10327084502699999
ACH-000293,-0.166836762371
ACH-000294,0.00027960322855799996
ACH-000295,-0.0292455104797
ACH-000296,0.0563940869543
ACH-000302,-0.23359820893199998
ACH-000304,-0.261791864351
ACH-000307,-0.0884058481381
ACH-000308,-0.21949300381099998
ACH-000310,0.183271046617
ACH-000311,-0.5741413815349999
ACH-000312,-0.157993887354
ACH-000315,-0.039496351890199996
ACH-000316,-0.127472636598
ACH-000317,-0.0835918810708
ACH-000318,-0.0761506277766
ACH-000319,-0.131086955261
ACH-000320,-0.134158604639
ACH-000322,0.00067445182015
ACH-000323,-0.013055961308500001
ACH-000324,-0.132487877033
ACH-000329,-0.160388395879
ACH-000330,-0.21238004211800002
ACH-000331,-0.017153389037
ACH-000332,-0.170388170939
ACH-000334,-0.122759431294
ACH-000335,-0.401291116075
ACH-000336,-0.106017067007
ACH-000337,-0.301368261526
ACH-000339,-0.197497488163
ACH-000341,-0.281005865956
ACH-000348,-0.26587073480900003
ACH-000350,-0.052576862323900006
ACH-000352,-0.208911058797
ACH-000356,-0.00373378186984
ACH-000361,-0.134240686044
ACH-000362,0.028541888571799998
ACH-000363,-0.0597149973934
ACH-000364,-0.258671444047
ACH-000365,-0.182309681423
ACH-000366,-0.15791646599099998
ACH-000368,-0.0191646867783
ACH-000374,-0.0941163011235
ACH-000375,-0.40701070991
ACH-000376,-0.140528015761
ACH-000381,-0.0731090442922
ACH-000383,-0.202806259452
ACH-000387,-0.281751540044
ACH-000389,-0.291782655577
ACH-000390,-0.289874745323
ACH-000393,-0.19742971900800002
ACH-000395,0.0955424569376
ACH-000397,-0.157138245756
ACH-000401,-0.0848860837135
ACH-000402,-0.537054756382
ACH-000403,-0.163054788734
ACH-000404,-0.0808417798245
ACH-000406,-0.057665772935499994
ACH-000407,-0.08697481883330001
ACH-000408,-0.294578152218
ACH-000410,-0.258816531427
ACH-000411,-0.0952715703493
ACH-000414,-0.21354950720600002
ACH-000415,-0.17856824449099998
ACH-000416,-0.177324285274
ACH-000420,-0.132470209496
ACH-000421,-0.0435808571622
ACH-000424,0.106127345196
ACH-000425,-0.06467445657189999
ACH-000426,-0.30333821916700004
ACH-000427,-0.131459247742
ACH-000433,-0.157144461741
ACH-000436,-0.218334928582
ACH-000444,-0.177271451949
ACH-000445,-0.0835379332557
ACH-000448,-0.289371515439
ACH-000450,-0.39124939369
ACH-000452,-0.09350384270569999
ACH-000454,-0.12121721312799999
ACH-000458,-0.430854433042
ACH-000459,-0.20551220948499999
ACH-000460,-0.123469533134
ACH-000461,-0.295839882373
ACH-000463,-0.212949437496
ACH-000464,-0.0155088541979
ACH-000466,-0.18103280649099998
ACH-000467,-0.205039989491
ACH-000468,-0.0866537858406
ACH-000469,-0.146877182798
ACH-000470,0.167982058984
ACH-000471,-0.352449245531
ACH-000472,-0.148959443581
ACH-000473,-0.0610855385603
ACH-000475,-0.18598743338100002
ACH-000476,-0.088505319226
ACH-000477,-0.0638393879313
ACH-000480,-0.109336044553
ACH-000481,-0.12776194850199998
ACH-000483,-0.0798581465367
ACH-000484,-0.0262139159541
ACH-000485,0.0145504035422
ACH-000486,-0.119393750844
ACH-000487,-0.0625723773689
ACH-000488,-0.13101593875700002
ACH-000490,-0.088446805318
ACH-000491,-0.276566720262
ACH-000495,-0.505221476347
ACH-000496,-0.5110366486469999
ACH-000499,-0.283793052921
ACH-000500,0.0382813968467
ACH-000502,-0.104188213576
ACH-000503,0.0434011699385
ACH-000505,-0.25940858290999996
ACH-000507,-0.18141198309300002
ACH-000510,-0.315568716978
