,EID2B (126272)
ACH-000537,-0.09365229087189998
ACH-000541,-0.163789933098
ACH-000542,-0.297546039577
ACH-000544,-0.32252674964600003
ACH-000545,-0.0573539927406
ACH-000547,-0.658761360136
ACH-000548,-0.30259580656199997
ACH-000549,-0.164252821784
ACH-000550,-0.127032544748
ACH-000552,-0.395839502826
ACH-000556,-0.250894656578
ACH-000557,-0.215402654054
ACH-000570,-0.147576739531
ACH-000571,-0.317700076811
ACH-000573,-0.194438157319
ACH-000576,-0.155781148626
ACH-000580,-0.35629652574500004
ACH-000584,-0.303177519898
ACH-000585,-0.304617878288
ACH-000588,-0.08295035044150001
ACH-000589,-0.32757694352
ACH-000591,-0.208797902758
ACH-000593,-0.22825123228
ACH-000600,-0.175925425918
ACH-000601,-0.0828535658491
ACH-000604,-0.32663150335499996
ACH-000605,-0.10152667449200001
ACH-000606,-0.0902728423735
ACH-000608,-0.384182751798
ACH-000614,-0.12350483274
ACH-000616,-0.227941918862
ACH-000618,-0.242353900152
ACH-000619,-0.161294226983
ACH-000620,-0.184744913552
ACH-000621,-0.314671923671
ACH-000622,0.0913134375417
ACH-000623,-0.0578171012027
ACH-000624,-0.241077629928
ACH-000627,-0.161950782826
ACH-000630,-0.34038111670599996
ACH-000632,-0.28969841974800004
ACH-000633,-0.476464380462
ACH-000637,-0.37214486117
ACH-000638,-0.2824730814
ACH-000646,-0.245354407075
ACH-000647,-0.23896293112599998
ACH-000648,-0.0762263944317
ACH-000649,-0.0954112502994
ACH-000651,-0.277370936041
ACH-000652,-0.06674615164480001
ACH-000653,-0.42540706116099997
ACH-000657,-0.341500334252
ACH-000658,-0.308977799931
ACH-000661,-0.142729469531
ACH-000662,-0.152249997617
ACH-000663,-0.168863177126
ACH-000665,-0.164797268131
ACH-000671,-0.0804752072795
ACH-000673,-0.287577673915
ACH-000676,-0.204113536648
ACH-000677,-0.35895003583499996
ACH-000681,-0.199618112114
ACH-000682,-0.08043367126539999
ACH-000683,-0.151829179674
ACH-000684,0.205290627874
ACH-000688,-0.49106955392499996
ACH-000693,-0.314946252825
ACH-000694,-0.12949133521
ACH-000695,-0.6391368508349999
ACH-000696,-0.187697943923
ACH-000697,-0.0427085912614
ACH-000699,-0.216324880774
ACH-000701,-0.24681322624699997
ACH-000706,-0.309108149998
ACH-000711,-0.288971247571
ACH-000713,-0.49537829776799996
ACH-000714,-0.49452354881300004
ACH-000718,-0.295326250224
ACH-000720,-0.206492034065
ACH-000721,-0.2157237561
ACH-000724,-0.137856430548
ACH-000725,-0.272870973967
ACH-000732,0.131172157338
ACH-000734,-0.250089483103
ACH-000735,-0.275257470969
ACH-000736,-0.405575444891
ACH-000738,-0.11672368499500001
ACH-000746,0.08119222666419999
ACH-000747,-0.294544842486
ACH-000748,-0.39516485463600004
ACH-000753,-0.167098617076
ACH-000756,-0.31167868854
ACH-000757,-0.21856347252900002
ACH-000758,-0.297507824325
ACH-000760,-0.213735407845
ACH-000763,-0.255384119007
ACH-000764,-0.296663973328
ACH-000765,-0.21891419583799998
ACH-000766,-0.247388551295
ACH-000767,-0.181456348439
ACH-000768,-0.188619307087
ACH-000769,-0.148429731049
ACH-000770,-0.18149829593199998
ACH-000771,-0.0820054019891
ACH-000773,-0.246598292779
ACH-000776,-0.274692947727
ACH-000777,-0.041150775904699996
ACH-000778,-0.0893167591366
ACH-000781,-0.187181122602
ACH-000782,-0.28249501685899997
ACH-000783,-0.400483100776
ACH-000784,-0.167411006777
ACH-000785,-0.23752013532900002
ACH-000787,-0.5361793237129999
ACH-000788,-0.20231689348999998
ACH-000791,-0.260666504098
ACH-000792,-0.258889185571
ACH-000794,-0.188487661747
ACH-000796,-0.20246458033
ACH-000799,-0.07323462278119999
ACH-000800,-0.424641793823
ACH-000802,-0.193243211539
ACH-000804,-0.37757205812600003
ACH-000805,0.013869126285600001
ACH-000809,-0.283236198748
ACH-000810,-0.323903643486
ACH-000811,-0.265269097473
ACH-000817,-0.454586697874
ACH-000819,-0.489127415226
ACH-000820,-0.27813285605300003
ACH-000821,-0.351715208833
ACH-000822,-0.326217878648
ACH-000823,-0.340944738562
ACH-000824,-0.426481526864
ACH-000827,-0.133609628965
ACH-000829,-0.542614318423
ACH-000831,-0.27395387774999996
ACH-000832,-0.124937124003
ACH-000833,-0.18644696266199998
ACH-000834,-0.127708156415
ACH-000835,-0.230780812557
ACH-000836,-0.205344361202
ACH-000837,-0.2602131232
ACH-000838,-0.175668102456
ACH-000839,-0.257078917056
ACH-000840,-0.38857042016000004
ACH-000841,-0.111293041986
ACH-000843,-0.225999019332
ACH-000846,-0.0627251499663
ACH-000847,-0.19266132158799998
ACH-000848,-0.12217420125499999
ACH-000849,-0.150490466908
ACH-000851,-0.10448770537699999
ACH-000855,-0.182279230844
ACH-000856,-0.0900542754087
ACH-000858,-0.177371966785
ACH-000859,-0.0950935329514
ACH-000861,-0.531485242866
ACH-000862,-0.197261734217
ACH-000865,-0.360250847889
ACH-000866,-0.402069576573
ACH-000867,-0.152721839241
ACH-000869,-0.31524641456
ACH-000872,-0.288157470464
ACH-000873,-0.39398698603200005
ACH-000876,-0.23988036983000002
ACH-000878,-0.260126281065
ACH-000880,-0.300388151384
ACH-000881,-0.269298790224
ACH-000882,-0.125058406524
ACH-000884,-0.188855359718
ACH-000885,-0.121830273375
ACH-000887,-0.222016206241
ACH-000888,-0.10052826019300001
ACH-000889,-0.327897728415
ACH-000890,-0.18742200474100001
ACH-000896,-0.290150332503
ACH-000898,-0.264294001232
ACH-000900,-0.21993675290999998
ACH-000901,-0.374342324482
ACH-000905,-0.147177439615
ACH-000906,-0.212635898602
ACH-000907,0.00995042794761
ACH-000910,-0.17382473696400003
ACH-000911,-0.249035908798
ACH-000912,-0.22326662987399998
ACH-000913,-0.12042652337899999
ACH-000915,-0.168859560451
ACH-000916,0.216809915491
ACH-000917,-0.21588137573000002
ACH-000921,-0.196094470187
ACH-000924,-0.191495618346
ACH-000926,-0.141031960575
ACH-000928,-0.44218086719300004
ACH-000929,0.0144756553064
ACH-000932,-0.339496018974
ACH-000935,-0.09806260748239999
ACH-000936,-0.157618697108
ACH-000937,-0.164477159897
ACH-000938,-0.198535921758
ACH-000939,-0.25920645093600003
ACH-000941,-0.423107504303
ACH-000943,-0.20388084690900002
ACH-000946,-0.306918444113
ACH-000947,-0.307798879069
ACH-000948,-0.44414450063199995
ACH-000950,-0.303730797357
ACH-000953,-0.396121043795
ACH-000957,-0.444691317488
ACH-000958,-0.420816044261
ACH-000960,-0.24783832650499998
ACH-000963,-0.00961271171339
ACH-000968,-0.0948035676938
ACH-000969,-0.222973337051
ACH-000973,-0.35351248571500005
ACH-000974,-0.366471753417
ACH-000975,-0.209267286984
ACH-000976,-0.06739017810930001
ACH-000978,-0.577141827623
ACH-000980,-0.443451347087
ACH-000984,-0.24757087682300002
ACH-000986,-0.0888589818678
ACH-000988,-0.44902475722900004
ACH-000993,-0.33791032943899996
ACH-000994,-0.111501917566
ACH-000996,-0.39792683817100005
ACH-001001,-0.24159958808200002
ACH-001020,-0.310553636229
ACH-001028,-0.26507317151
ACH-001031,-0.252863673771
ACH-001038,-0.318802394369
ACH-001048,-0.39345450952699995
ACH-001050,-0.261072028209
ACH-001053,-0.43161325137900003
ACH-001054,0.0154479886001
ACH-001061,-0.317690904108
ACH-001067,-0.266577309544
ACH-001075,-0.291642029114
ACH-001096,-0.19295038558299998
ACH-001128,-0.0192954640375
ACH-001134,-0.0045492236220699995
ACH-001151,-0.374207596113
ACH-001163,-0.15506707641200002
ACH-001164,-0.271193421886
ACH-001173,-0.314919249104
ACH-001183,-0.237488284411
ACH-001184,-0.287746411344
ACH-001190,-0.336894455522
ACH-001192,-0.352453102438
ACH-001193,0.10688968135
ACH-001196,-0.07652576435710001
ACH-001197,-0.0360119058101
ACH-001205,-0.208616006816
ACH-001211,-0.42242687655199995
ACH-001212,-0.269842883107
ACH-001228,-0.39801643464
ACH-001232,-0.40550666159500004
ACH-001239,-0.194846188163
ACH-001274,-0.304443625011
ACH-001275,-0.27762379346500005
ACH-001277,-0.510427656106
ACH-001278,-0.208906143085
ACH-001280,-0.603222381628
ACH-001283,-0.23864314957199997
ACH-001289,-0.391173389282
ACH-001295,-0.293558563446
ACH-001300,-0.33578959439499995
ACH-001301,-0.306405901426
ACH-001302,-0.34655750495300003
ACH-001303,0.154042372421
ACH-001306,-0.10999095785099999
ACH-001318,-0.17981228680599998
ACH-001322,-0.254363852553
ACH-001328,-0.304736091257
ACH-001332,-0.376809384939
ACH-001333,-0.447587663204
ACH-001336,-0.194748742119
ACH-001340,-0.243807810416
ACH-001346,-0.21245470604299999
ACH-001353,-0.170832297347
ACH-001354,-0.204205899965
ACH-001367,-0.035920090255199995
ACH-001368,-0.2874540223
ACH-001374,-0.187330331733
ACH-001375,-0.053661436609500006
ACH-001377,-0.24212771612599998
ACH-001380,-0.18746933519200001
ACH-001391,-0.341919292751
ACH-001407,-0.26471927714000004
ACH-001408,-0.34410178475599995
ACH-001413,-0.213095334244
ACH-001430,-0.149109840792
ACH-001431,-0.34531361921099996
ACH-001450,-0.0116909636928
ACH-001496,-0.259555654546
ACH-001500,-0.349850331836
ACH-001521,-0.0646146351625
ACH-001523,-0.27757730528999996
ACH-001532,-0.14669300206900002
ACH-001536,-0.359160698653
ACH-001550,-0.142869474994
ACH-001552,-0.443329433391
ACH-001554,-0.129243592187
ACH-001645,-0.0207713535844
ACH-001654,-0.278015895343
ACH-001715,-0.0907929006184
ACH-001735,-0.226280295839
ACH-001736,-0.09130435579389999
ACH-001737,-0.485090225286
ACH-001740,-0.33934367887500005
ACH-001745,-0.199765801157
ACH-001750,-0.39612232348899995
ACH-001765,-0.316282402473
ACH-001956,-0.211248925308
ACH-001957,-0.170358650815
