,NR1H4 (9971)
ACH-001048,-0.207108091177
ACH-001050,-0.151836996632
ACH-001053,-0.05506591148540001
ACH-001054,-0.0539999234597
ACH-001061,-0.09186932876830001
ACH-001067,0.0661632974369
ACH-001075,-0.0874483683275
ACH-001096,-0.149649463752
ACH-001128,-0.13386207280999998
ACH-001134,-0.15927065224
ACH-001151,-0.171181682261
ACH-001163,-0.139591484637
ACH-001164,0.19353967316
ACH-001173,-0.135062345762
ACH-001183,-0.244027971092
ACH-001184,-0.298707742333
ACH-001190,-0.113511510461
ACH-001192,-0.28235612006099997
ACH-001193,-0.22965927812399997
ACH-001196,-0.0074923931157600005
ACH-001197,-0.264640303614
ACH-001205,-0.18102347813499997
ACH-001211,-0.0133824255407
ACH-001212,0.154976555479
ACH-001228,-0.143319453125
ACH-001232,-0.311784872128
ACH-001239,-0.344741214305
ACH-001274,-0.405129464735
ACH-001275,-0.17303251071400003
ACH-001277,-0.486483046887
ACH-001278,-0.0257983540468
ACH-001280,-0.119988160306
ACH-001283,-0.391579612048
ACH-001289,-0.18658667142700003
ACH-001295,-0.13986098605
ACH-001300,-0.185379044146
ACH-001301,-0.224294807159
ACH-001302,0.22505758984299998
ACH-001303,-0.0480661744487
ACH-001306,0.013532526990100002
ACH-001318,-0.292603098697
ACH-001322,-0.053828720578800004
ACH-001328,-0.14041820894
ACH-001332,-0.397778130361
ACH-001333,-0.114943804715
ACH-001336,0.0556055165145
ACH-001340,-0.157875138287
ACH-001346,-0.143075533761
ACH-001353,-0.190522528475
ACH-001354,-0.13468260758300002
ACH-001367,-0.224562307495
ACH-001368,-0.119503203898
ACH-001374,0.11154397318800001
ACH-001375,-0.06556228085640001
ACH-001377,-0.243905543302
ACH-001380,-0.0185674882528
ACH-001391,0.117090500495
ACH-001407,-0.208897769004
ACH-001408,-0.135881554258
ACH-001413,-0.0545929010001
ACH-001430,-0.182828552104
ACH-001431,-0.129020279116
ACH-001450,-0.297722274783
ACH-001496,-0.187781477497
ACH-001500,0.0208627801581
ACH-001521,0.0813228830628
ACH-001523,-0.160790654475
ACH-001532,-0.125183429844
ACH-001536,-0.321367348893
ACH-001550,-0.143542976216
ACH-001552,-0.00257363355807
ACH-001554,-0.0543190799987
ACH-001645,-0.12645145490999998
ACH-001654,-0.136994181675
ACH-001715,-0.0649074482318
ACH-001735,-0.06230777967119999
ACH-001736,-0.0327546194421
ACH-001737,-0.116913800516
ACH-001740,-0.256412294367
ACH-001745,-0.24719481781599997
ACH-001750,-0.12871069045
ACH-001765,-0.244075708119
ACH-001956,-0.25038410654800003
ACH-001957,-0.221347239203
