,NAF1 (92345)
ACH-000753,-0.36898229280999995
ACH-000756,-0.590465863731
ACH-000757,-0.25810623107700004
ACH-000758,-0.766740720001
ACH-000760,-0.7199872657340001
ACH-000763,-0.605611228617
ACH-000764,-0.6932887030589999
ACH-000765,-0.6898407670479999
ACH-000766,-0.41800506038400004
ACH-000767,-0.530770497707
ACH-000768,-0.654948681182
ACH-000769,-0.644146668996
ACH-000770,-0.84026581036
ACH-000771,-0.607080957565
ACH-000773,-0.616020380927
ACH-000776,-0.872163929093
ACH-000777,-0.379280642302
ACH-000778,-0.496135897036
ACH-000781,-0.7832484036640001
ACH-000782,-0.611936124179
ACH-000783,-0.391676263328
ACH-000784,-0.806827245395
ACH-000785,-0.46392051304399995
ACH-000787,-0.6464709856849999
ACH-000788,-0.584182853163
ACH-000791,-0.563011256324
ACH-000792,-0.663321129221
ACH-000794,-0.66404941521
ACH-000796,-0.464420882132
ACH-000799,-0.823769935539
ACH-000800,-0.7324589000949999
ACH-000802,-0.6748353968549999
ACH-000804,-0.686832194329
ACH-000805,-0.7059806866570001
ACH-000809,-0.578471112597
ACH-000810,-0.8719810328200001
ACH-000811,-0.60637621789
ACH-000817,-0.733570538389
ACH-000819,-0.6726292839579999
ACH-000820,-1.09431955942
ACH-000821,-0.481260851679
ACH-000822,-0.5205045333330001
ACH-000823,-0.643479377635
ACH-000824,-0.6236661917549999
ACH-000827,-0.686812029316
ACH-000829,-0.48909520736199996
ACH-000831,-0.717097312678
ACH-000832,-0.8110281526450001
ACH-000833,-0.8509586322
ACH-000834,-0.723457553404
ACH-000835,-0.9042978249179999
ACH-000836,-0.707237031619
ACH-000837,-0.816398895175
ACH-000838,-0.624455040911
ACH-000839,-0.427611235047
ACH-000840,-0.90616329043
ACH-000841,-0.575198448901
ACH-000843,-0.614794416826
ACH-000846,-0.35973203524999997
ACH-000847,-0.714130715966
ACH-000848,-0.5609850852839999
ACH-000849,-0.7727195809909999
ACH-000851,-0.747099043424
ACH-000855,-0.5907218615850001
ACH-000856,-0.562154301532
ACH-000858,-0.788718659305
ACH-000859,-0.6027749353899999
ACH-000861,-0.8247590988410001
ACH-000862,-0.488664056333
ACH-000865,-1.3083773248700001
ACH-000866,-0.629956778499
ACH-000867,-0.412183323341
ACH-000869,-0.659900746833
ACH-000872,-0.773808285653
ACH-000873,-0.5597330657440001
ACH-000876,-0.39273521723300003
ACH-000878,-1.25557323207
ACH-000880,-0.730711441505
ACH-000881,-0.912572059523
ACH-000882,-0.711411289369
ACH-000884,-0.7396728321070001
ACH-000885,-0.686668100217
ACH-000887,-0.582471247783
ACH-000888,-0.470559832176
ACH-000889,-0.396251319667
ACH-000890,-0.668743072463
ACH-000896,-0.614987079274
ACH-000898,-0.5039299296149999
ACH-000900,-0.463744632847
ACH-000901,-0.455458891309
ACH-000905,-0.771508755469
ACH-000906,-0.9286808490940001
ACH-000907,-0.618637092601
ACH-000910,-0.649121262205
ACH-000911,-0.582117987541
ACH-000912,-0.6275369535499999
ACH-000913,-0.415956374978
ACH-000915,-0.768350663201
ACH-000916,-0.49656581524800003
ACH-000917,-0.7116451955869999
ACH-000921,-0.66955232675
ACH-000924,-0.655784873204
ACH-000926,-0.613451481864
ACH-000928,-0.28798051191199997
ACH-000929,-0.510329792427
ACH-000932,-0.5621974333049999
ACH-000935,-0.661605175716
ACH-000936,-0.526541489335
ACH-000937,-0.41655860314300003
ACH-000938,-0.513001972654
ACH-000939,-0.814396781971
ACH-000941,-0.673195910009
ACH-000943,-0.483424438253
ACH-000946,-0.6797131430779999
ACH-000947,-0.7892552305930001
ACH-000948,-1.04146828029
ACH-000950,-0.8043733228859999
ACH-000953,-0.212389321919
ACH-000957,-0.48800119771000006
ACH-000958,-0.730686446707
ACH-000960,-0.577690474203
ACH-000963,-0.493157984954
ACH-000968,-0.797447903713
ACH-000969,-0.616432281522
ACH-000973,-0.572006161138
ACH-000974,-0.6797471239480001
ACH-000975,-0.579598303809
ACH-000976,-0.624297750898
ACH-000978,-0.500942219051
ACH-000980,-0.7192171961830001
ACH-000984,-0.520237935463
ACH-000986,-0.5447216593
ACH-000988,-0.812482198592
ACH-000993,-0.649264070741
ACH-000994,-0.8140269596259999
ACH-000996,-0.46362433641
ACH-001001,-0.602322237732
ACH-001020,-0.6782812865189999
ACH-001028,-0.469442609265
ACH-001031,-0.554836374019
ACH-001038,-0.622610026746
ACH-001048,-0.881205392148
ACH-001050,-0.6469675776389999
ACH-001053,-0.663936895126
ACH-001054,-0.624158003808
ACH-001061,-0.7659208109610001
ACH-001067,-0.600112349069
ACH-001075,-0.545160119185
ACH-001096,-0.688692816531
ACH-001128,-0.9100424613089999
ACH-001134,-0.62339443228
ACH-001151,-0.693927360902
ACH-001163,-0.468252733628
ACH-001164,-0.986843542421
ACH-001173,-0.5500501462240001
ACH-001183,-1.09984309188
ACH-001184,-0.435523563041
ACH-001190,-0.806867710077
ACH-001192,-0.712099510626
ACH-001193,-0.597448387204
ACH-001196,-0.578346070593
ACH-001197,-0.432347752917
ACH-001205,-0.819437385376
ACH-001211,-0.787079089059
ACH-001212,-0.9223710894380001
ACH-001228,-0.642007117279
ACH-001232,-0.614917156284
ACH-001239,-0.7711604209080001
ACH-001274,-0.6687850829850001
ACH-001275,-0.672719015718
ACH-001277,-0.7939906022900001
ACH-001278,-0.753881488389
ACH-001280,-0.258495276537
ACH-001283,-0.694134333439
ACH-001289,-0.8711983603069999
ACH-001295,-0.611957878025
ACH-001300,-0.747871044832
ACH-001301,-0.821090957271
ACH-001302,-0.891908262458
ACH-001303,-0.965918852608
ACH-001306,-0.589050288714
ACH-001318,-0.602387172009
ACH-001322,-0.556117737
ACH-001328,-0.307197491346
ACH-001332,-0.853174252507
ACH-001333,-0.41020024364
ACH-001336,-0.482392004855
ACH-001340,-0.382310193633
ACH-001346,-0.811353799373
ACH-001353,-0.718237081205
ACH-001354,-0.64799309852
ACH-001367,-0.42491074335999995
ACH-001368,-0.5403508357769999
ACH-001374,-0.8462547848440001
ACH-001375,-0.6529612733
ACH-001377,-0.44890906703999994
ACH-001380,-0.487015190348
ACH-001391,-0.752441611033
ACH-001407,-0.520214100186
ACH-001408,-0.63871045332
ACH-001413,-0.689547470778
ACH-001430,-0.51611419661
ACH-001431,-0.820255287154
ACH-001450,-0.558009083635
ACH-001496,-0.625796783748
ACH-001500,-0.918391128019
ACH-001521,-0.42172635302
ACH-001523,-0.735584628652
ACH-001532,-0.5735500310589999
ACH-001536,-0.58618561821
ACH-001550,-0.28926618089699996
ACH-001552,-0.58882133169
ACH-001554,-0.578351976227
ACH-001645,-0.82751264748
ACH-001654,-0.578010654679
ACH-001715,-0.7126846503759999
ACH-001735,-0.489654565813
ACH-001736,-0.484171891342
ACH-001737,-0.556776001937
ACH-001740,-0.623094403004
ACH-001745,-0.703753766266
ACH-001750,-0.74405193319
ACH-001765,-0.585297127501
ACH-001956,-0.719783245843
ACH-001957,-0.663624857529
