,ERRFI1 (54206)
ACH-000004,0.07704788513060001
ACH-000007,0.141699436534
ACH-000009,0.0743433725654
ACH-000011,0.155096899676
ACH-000012,0.17186397671700002
ACH-000013,0.181228484104
ACH-000014,0.238238221182
ACH-000015,0.160732785067
ACH-000017,0.0390714405739
ACH-000018,0.35220599476099995
ACH-000019,0.47229630533
ACH-000021,0.212453308312
ACH-000022,0.145250223998
ACH-000025,0.183675891175
ACH-000028,0.227557251776
ACH-000030,-0.10440546930500001
ACH-000035,0.9421541941689999
ACH-000036,0.182672485114
ACH-000037,0.0256689745101
ACH-000039,-0.0323247545027
ACH-000040,-0.0145025621762
ACH-000041,-0.08414851527339999
ACH-000042,0.257957127131
ACH-000045,0.24800732609099999
ACH-000047,0.139916134226
ACH-000052,0.185182112126
ACH-000053,0.103918085944
ACH-000054,0.0762129769878
ACH-000055,0.242069911966
ACH-000060,0.445316636396
ACH-000067,0.318118158588
ACH-000070,0.119211547269
ACH-000075,0.23224548591699998
ACH-000078,0.218102832784
ACH-000082,0.0579799595707
ACH-000085,0.223845198404
ACH-000086,0.0120401493824
ACH-000087,0.22103806716999996
ACH-000092,0.12221110566299999
ACH-000095,0.20552728812899998
ACH-000097,0.29931109207
ACH-000098,0.100727935925
ACH-000099,0.0509852450841
ACH-000108,0.232199702213
ACH-000113,0.139928388934
ACH-000115,-0.122769022996
ACH-000116,0.17398391231
ACH-000118,0.140384447466
ACH-000120,0.17578532244000003
ACH-000123,0.18180903879299998
ACH-000127,0.126454155611
ACH-000128,0.17244113694000002
ACH-000132,0.256983854414
ACH-000133,0.183389946965
ACH-000137,0.304297923992
ACH-000138,0.0909200420599
ACH-000142,0.23125950093699998
ACH-000143,0.0379310326733
ACH-000146,0.092236562634
ACH-000148,-0.07756022344960001
ACH-000150,0.0155525044154
ACH-000152,0.167657073171
ACH-000153,0.147970183904
ACH-000159,0.207069764003
ACH-000160,-0.0539617514147
ACH-000163,0.140976666501
ACH-000167,-0.144935626525
ACH-000168,0.09023575530310002
ACH-000169,0.123480094155
ACH-000178,0.30947183629299996
ACH-000182,0.159973422182
ACH-000183,-0.11913304166
ACH-000188,0.024469228911599996
ACH-000189,-0.110248145478
ACH-000190,0.149054901479
ACH-000198,0.236670084806
ACH-000204,0.251460703136
ACH-000206,0.057226057629199995
ACH-000207,0.544287732188
ACH-000211,0.308227660982
ACH-000215,0.0791365344212
ACH-000221,0.154194608929
ACH-000222,0.07972668061549999
ACH-000223,-0.0019231190177600001
ACH-000226,0.23337480799000002
ACH-000227,-0.11431602716299999
ACH-000228,0.405061718878
ACH-000231,0.0505195223075
ACH-000232,0.290971399395
ACH-000233,0.13919651829500002
ACH-000234,0.130208776232
ACH-000235,0.155831972811
ACH-000237,0.176030097955
ACH-000238,0.296248969667
ACH-000243,0.10943183307
ACH-000244,0.066928754383
ACH-000246,0.0820267194829
ACH-000248,0.288978931365
ACH-000250,0.270927109213
ACH-000251,0.241803824674
ACH-000253,0.0633817453998
ACH-000255,0.258054761834
ACH-000256,-0.0371681309956
ACH-000257,-0.11486974397600001
ACH-000258,-0.34518536937600003
ACH-000259,0.162985237965
ACH-000260,0.254611146251
ACH-000261,0.229633319864
ACH-000262,0.433658069153
ACH-000263,0.256203559092
ACH-000264,-0.002593573103
ACH-000265,0.309308464195
ACH-000266,0.582564405473
ACH-000272,0.11622946900100001
ACH-000273,0.030071777589599998
ACH-000274,0.143154555359
ACH-000277,0.250887928278
ACH-000278,0.0938865551662
ACH-000279,0.13028191423399998
ACH-000280,0.77671488233
ACH-000281,0.25261859219300004
ACH-000288,0.0703043419621
ACH-000291,0.12731029734000002
ACH-000293,0.186856693347
ACH-000294,-0.00761832341936
ACH-000295,-0.254998680484
ACH-000296,0.20163881045600002
ACH-000302,0.183458485569
ACH-000304,0.0590033878912
