,HEATR9 (256957)
ACH-000004,-0.22167093105799998
ACH-000007,0.09776843571930001
ACH-000009,-0.027646344381499998
ACH-000011,-0.16952110904800002
ACH-000012,-0.130893620086
ACH-000013,-0.227897150548
ACH-000014,-0.146599335134
ACH-000015,-0.00898687203014
ACH-000017,-0.22404028596
ACH-000018,-0.0480957503607
ACH-000019,-0.11899683377999999
ACH-000021,-0.153125073462
ACH-000022,-0.11425711254899999
ACH-000025,-0.12255169394000001
ACH-000028,-0.249542536085
ACH-000030,-0.173578990163
ACH-000035,-0.355088456316
ACH-000036,-0.16972389131700003
ACH-000037,0.0679807120092
ACH-000039,-0.08597111918950001
ACH-000040,-0.197282015383
ACH-000041,-0.192597065418
ACH-000042,-0.141893654044
ACH-000045,-0.169594443728
ACH-000047,-0.345108361568
ACH-000052,-0.118420834744
ACH-000053,-0.100099159084
ACH-000054,-0.208847675989
ACH-000055,-0.015331740235600001
ACH-000060,-0.131488581621
ACH-000067,0.0706991315861
ACH-000070,0.0751411636653
ACH-000075,-0.05424404922119999
ACH-000078,-0.132854842527
ACH-000082,-0.21838322163
ACH-000085,-0.286991465275
ACH-000086,-0.218664454464
ACH-000087,-0.12441004115
ACH-000092,-0.00905103294398
ACH-000095,-0.153992812211
ACH-000097,-0.21839688516800002
ACH-000098,-0.090826810493
ACH-000099,-0.151698230085
ACH-000108,-0.08138197159310001
ACH-000113,-0.05048142940809999
ACH-000115,-0.286276742288
ACH-000116,-0.270983693888
ACH-000118,-0.192345358964
ACH-000120,-0.150037452543
ACH-000123,-0.313517917631
ACH-000127,-0.13855273204000002
ACH-000128,-0.128091138873
ACH-000132,0.014731008561700001
ACH-000133,-0.194490643191
ACH-000137,0.037303251092800006
ACH-000138,-0.18369292792800002
ACH-000142,-0.2573877988
ACH-000143,-0.038701505328
ACH-000146,-0.0960216005273
ACH-000148,-0.158365046895
ACH-000150,-0.0473255572079
ACH-000152,-0.269447708079
ACH-000153,0.23918727089000003
ACH-000159,-0.143982235142
ACH-000160,-0.273568596271
ACH-000163,-0.18227132512699998
ACH-000167,-0.191898433891
ACH-000168,0.0950744356502
ACH-000169,-0.163141666281
ACH-000178,-0.0802961209232
ACH-000182,-0.21406787673900002
ACH-000183,-0.28834385116
ACH-000188,-0.144954588133
ACH-000189,-0.397274139736
ACH-000190,0.0927200346325
ACH-000198,-0.10031280842
ACH-000204,-0.07411669923889999
ACH-000206,-0.04929527832069999
ACH-000207,-0.082205387948
ACH-000211,-0.352084442043
ACH-000215,-0.131918340685
ACH-000221,-0.0681853030588
ACH-000222,-0.319203539935
ACH-000223,-0.261104661743
ACH-000226,-0.25705273461
ACH-000227,0.0390249099467
ACH-000228,-0.206860570271
ACH-000231,-0.145061377989
ACH-000232,0.0129934236038
ACH-000233,0.0260980442807
ACH-000234,-0.0862216656408
ACH-000235,-0.16676025196
ACH-000237,-0.016303304695800002
ACH-000238,-0.537743924969
ACH-000243,-0.40242707993500004
ACH-000244,-0.291626857483
ACH-000246,-0.111690818279
ACH-000248,-0.45472288474600003
ACH-000250,-0.095063409356
ACH-000251,-0.26569095081
ACH-000253,-0.131234392515
ACH-000255,-0.337198033889
ACH-000256,0.0174318319753
ACH-000257,0.017185586497500002
ACH-000258,-0.0200451161628
