,CDR2 (1039)
ACH-000189,-0.0686096726556
ACH-000190,-0.155271738296
ACH-000198,0.10247809969499999
ACH-000204,-0.393976806812
ACH-000206,0.05666294353759999
ACH-000207,-0.0709045574636
ACH-000211,-0.0890684896337
ACH-000215,-0.0475128543605
ACH-000221,-0.24282721075599997
ACH-000222,-0.137700959033
ACH-000223,-0.09941708445260002
ACH-000226,-0.0648188132058
ACH-000227,-0.379158377452
ACH-000228,0.105451328757
ACH-000231,-0.09552723710960001
ACH-000232,-0.0921817516034
ACH-000233,-0.065509666059
ACH-000234,-0.077857503477
ACH-000235,-0.0528110006864
ACH-000237,-0.162055426013
ACH-000238,0.09265760179199999
ACH-000243,-0.27123156238
ACH-000244,0.0412481631909
ACH-000246,-0.0026253026299699997
ACH-000248,0.0135493026838
ACH-000250,-0.000481063730089
ACH-000251,-0.10473082728000001
ACH-000253,0.000905152943171
ACH-000255,-0.100563841979
ACH-000256,0.035479551146
ACH-000257,-0.300869300462
ACH-000258,0.129716186468
ACH-000259,-0.037171158586199994
ACH-000260,-0.105893626768
ACH-000261,-0.134411838891
ACH-000262,-0.136079750472
ACH-000263,0.141021373678
ACH-000264,-0.184223536595
ACH-000265,-0.150839753189
ACH-000266,-0.0584094165859
ACH-000272,0.0759899515962
ACH-000273,-0.129093362969
ACH-000274,-0.213019922256
ACH-000277,-0.104834620309
ACH-000278,-0.194082954086
ACH-000279,-0.0924548607753
ACH-000280,-0.079815422549
ACH-000281,-0.10844471739
ACH-000288,-0.10722500568299999
ACH-000291,-0.0223178944727
ACH-000293,-0.17721791700199999
ACH-000294,-0.313284199727
ACH-000295,-0.014544411267600001
ACH-000296,-0.240971530724
ACH-000302,-0.17616840713399998
ACH-000304,-0.151057565263
ACH-000307,-0.14902412340399998
ACH-000308,-0.138825901794
ACH-000310,-0.35420488068000006
ACH-000311,-0.17587395026
ACH-000312,-0.00849000132064
ACH-000315,-0.289916032124
ACH-000316,-0.27622637160999997
ACH-000317,-0.18135465776299997
ACH-000318,-0.00024105667228
ACH-000319,-0.295655695772
ACH-000320,-0.00193229366778
ACH-000322,0.014059928910799999
ACH-000323,-0.0502310867963
ACH-000324,-0.132126774981
ACH-000329,-0.148532942121
ACH-000330,-0.0783394311415
ACH-000331,-0.0967753218699
ACH-000332,-0.045572555892199995
ACH-000334,-0.173016000288
ACH-000335,0.0510451950191
ACH-000336,-0.048685124525800004
ACH-000337,0.124276382851
ACH-000339,-0.157718876284
ACH-000341,-0.17270967999899997
ACH-000348,-0.181198170298
ACH-000350,-0.08779107656759999
ACH-000352,-0.105807601444
ACH-000356,-0.36852830118100005
ACH-000361,-0.09129629755110001
ACH-000362,-0.045726224154199996
ACH-000363,-0.0471301869891
ACH-000364,-0.24624508108000004
ACH-000365,-0.106695316565
ACH-000366,0.0847616760152
ACH-000368,-0.20894419235999998
ACH-000374,-0.0733027327953
ACH-000375,-0.09094592195000001
ACH-000376,-0.0431783803696
ACH-000381,0.0340886944855
ACH-000383,-0.06143929567130001
ACH-000387,-0.20639258625300003
ACH-000389,-0.113943925509
ACH-000390,0.0102054806194
ACH-000393,-0.211785023171
ACH-000395,-0.11607141572999999
ACH-000397,-0.19100008002500002
ACH-000401,-0.00435112275884
ACH-000402,-0.322699436198
ACH-000403,-0.108460751709
ACH-000404,-0.277889923125
ACH-000406,-0.150492195054
ACH-000407,0.0660528437717
ACH-000408,-0.0880170909151
ACH-000410,-0.0312242355345
ACH-000411,-0.102553758723
ACH-000414,-0.27376188972
ACH-000415,-0.235662025588
ACH-000416,-0.10862028775100001
ACH-000420,-0.287832300643
ACH-000421,-0.202636480177
ACH-000424,0.08748436441569998
ACH-000425,-0.182446723591
ACH-000426,-0.156577426531
ACH-000427,-0.0289470534552
ACH-000433,0.179675375409
ACH-000436,-0.122433925448
ACH-000444,-0.0869066486381
ACH-000445,-0.0827484042474
ACH-000448,-0.208043612751
ACH-000450,-0.134520727578
ACH-000452,-0.0421090471455
ACH-000454,-0.150763184364
ACH-000458,-0.19339906440299998
ACH-000459,-0.144188733203
ACH-000460,0.018366286984200002
ACH-000461,-0.21527774870299998
ACH-000463,0.022169521175299998
ACH-000464,-0.00739598447625
ACH-000466,-0.018006982494599998
ACH-000467,-0.0508823384315
ACH-000468,-0.154980847047
ACH-000469,-0.166000363697
ACH-000470,0.09243037512970001
ACH-000471,-0.09135036816889999
ACH-000472,-0.10497980157299999
ACH-000473,-0.1647523433
ACH-000475,-0.15770177880300001
ACH-000476,-0.0801687154236
ACH-000477,-0.184962255719
ACH-000480,0.09884114177719999
ACH-000481,-0.0433102418282
ACH-000483,-0.28959062759599996
ACH-000484,0.046699230042199995
ACH-000485,-0.0364040010024
ACH-000486,-0.09513981501739999
ACH-000487,-0.167592754921
ACH-000488,0.0267460054698
ACH-000490,-0.295711208489
ACH-000491,-0.270424433671
ACH-000495,-0.025101462347400003
ACH-000496,-0.132041861598
ACH-000499,-0.208358634181
ACH-000500,0.22613678375799998
ACH-000502,-0.115298856807
ACH-000503,0.00784949550111
ACH-000505,-0.250854566833
ACH-000507,-0.145216748498
ACH-000510,-0.234741012051
ACH-000511,-0.145797003374
ACH-000512,-0.261569655711
ACH-000516,-0.128041504245
ACH-000517,-0.22127776791499998
ACH-000518,-0.22017304191999998
ACH-000520,-0.245493987641
ACH-000521,0.101852239244
ACH-000522,-0.18494969422200003
ACH-000524,-0.08714042045
ACH-000527,-0.167317683256
ACH-000528,-0.16988534513599998
ACH-000537,-0.047340655101199995
ACH-000541,-0.616142839212
ACH-000542,-0.143176604473
ACH-000544,-0.139535384357
ACH-000545,-0.15015834570800002
ACH-000547,-0.147509537193
ACH-000548,-0.08569665029989999
ACH-000549,0.012565187938399999
ACH-000550,-0.237329188312
ACH-000552,-0.134881912957
ACH-000556,-0.187786704113
ACH-000557,-0.09268471208360002
ACH-000570,-0.0490960049394
ACH-000571,-0.239224883314
ACH-000573,-0.114309402455
ACH-000576,-0.035380802455800005
ACH-000580,-0.0931619975
ACH-000584,-0.225714804466
ACH-000585,-0.143449301191
ACH-000588,-0.160794788594
ACH-000589,-0.016693886898100002
ACH-000591,-0.11595159895099999
ACH-000593,-0.144024780456
ACH-000600,0.0363304028045
ACH-000601,-0.115406702397
ACH-000604,-0.020577740829099998
ACH-000605,-0.328354770127
ACH-000606,-0.0646899830052
ACH-000608,-0.156184214342
ACH-000614,-0.0377680063313
ACH-000616,-0.135362808136
ACH-000618,-0.065708762482
ACH-000619,-0.15315860357
ACH-000620,-0.162105157198
ACH-000621,-0.20529187267299998
ACH-000622,0.00202197790529
ACH-000623,-0.14364283361400002
ACH-000624,-0.0923495203235
ACH-000627,-0.0772475252395
ACH-000630,-0.147498091196
ACH-000632,-0.151066084258
ACH-000633,0.0174566328356
ACH-000637,-0.141778335363
ACH-000638,-0.21993054802200002
ACH-000646,0.11968534470100001
ACH-000647,0.00656679052046
ACH-000648,2.2577560989400003e-06
ACH-000649,-0.038574203234900004
ACH-000651,-0.106175971575
ACH-000652,-0.21007002696600002
ACH-000653,-0.053301375930000006
ACH-000657,-0.146330219265
ACH-000658,-0.219109381224
ACH-000661,-0.00231514525241
ACH-000662,0.38631692807499995
ACH-000663,-0.11622610784399999
ACH-000665,-0.0447646174388
ACH-000671,-0.224041628862
ACH-000673,-0.27847811805100003
ACH-000676,-0.125069384135
ACH-000677,0.06760253777900001
ACH-000681,0.0431119315609
ACH-000682,-0.124921888192
ACH-000683,-0.15662344784499999
ACH-000684,-0.0609077295328
ACH-000688,-0.0656788702991
ACH-000693,-0.07834070125880001
ACH-000694,-0.0164010336435
ACH-000695,-0.16150086008
ACH-000696,-0.0537501139503
ACH-000697,-0.041689581027199996
ACH-000699,-0.127810887087
ACH-000701,-0.0858558511247
ACH-000706,-0.21679509638900002
ACH-000711,-0.0712101130542
ACH-000713,-0.318440241377
ACH-000714,-0.129302622054
ACH-000718,-0.07090723159010001
ACH-000720,0.012222205991200002
ACH-000721,-0.0738055013888
ACH-000724,0.0240156766408
ACH-000725,-0.329125715604
ACH-000732,-0.0111593920875
ACH-000734,-0.0669475885214
ACH-000735,-0.064089657304
ACH-000736,0.0102383917875
ACH-000738,-0.047557163650000005
ACH-000746,-0.0590704180664
ACH-000747,-0.167602851068
ACH-000748,0.0066822190382
ACH-000753,-0.0584132788131
ACH-000756,-0.0581293935946
ACH-000757,-0.240667392793
ACH-000758,-0.113102254141
ACH-000760,-0.152398950346
ACH-000763,-0.0279248495456
ACH-000764,0.0113040563666
ACH-000765,-0.23282691166299999
ACH-000766,-0.12252597239
ACH-000767,-0.0783531285173
ACH-000768,-0.154331903476
ACH-000769,-0.274043722599
ACH-000770,-0.06814071352659999
ACH-000771,-0.00309613724024
ACH-000773,-0.131072651862
ACH-000776,-0.116535222464
ACH-000777,-0.012644532645000001
ACH-000778,-0.0697641920736
ACH-000781,-0.10606165071200001
ACH-000782,-0.100303392958
ACH-000783,-0.050855623542300006
ACH-000784,-0.0676372091845
ACH-000785,0.0187048040446
ACH-000787,-0.07748008178589999
ACH-000788,-0.188476639084
ACH-000791,-0.195331388632
ACH-000792,-0.061663288598800006
ACH-000794,-0.0368269929096
ACH-000796,-0.0403398376256
ACH-000799,-0.218280417291
ACH-000800,-0.0041716141854
ACH-000802,-0.021472216673599998
ACH-000804,-0.0258396740301
ACH-000805,-0.0033644963755
ACH-000809,-0.209928512877
ACH-000810,-0.371139628515
ACH-000811,-0.189439858082
ACH-000817,-0.23148836989500002
ACH-000819,-0.022017199305
ACH-000820,-0.174194044487
ACH-000821,-0.245967519163
ACH-000822,-0.144550662154
ACH-000823,-0.00724197552425
ACH-000824,0.06732323998669999
ACH-000827,-0.10697511849500001
ACH-000829,-0.145637748364
ACH-000831,-0.0632567374806
ACH-000832,-0.179646381272
ACH-000833,-0.138324620052
ACH-000834,0.017984709684400003
ACH-000835,-0.10737303113600001
ACH-000836,-0.225327403653
ACH-000837,-0.0662817155371
ACH-000838,-0.191414222987
ACH-000839,-0.102407806645
ACH-000840,-0.330390375106
ACH-000841,-0.028085446565799997
ACH-000843,0.00868852567134
ACH-000846,-0.0529811320524
ACH-000847,-0.145098523572
ACH-000848,-0.07765820798289999
ACH-000849,-0.016849554776600002
ACH-000851,-0.0051744926357
ACH-000855,-0.117104509056
ACH-000856,-0.265692877367
ACH-000858,-0.056855130616800004
ACH-000859,-0.00802825687171
ACH-000861,-0.185796096972
ACH-000862,0.014351796259899999
ACH-000865,-0.126526152482
ACH-000866,0.0006621799038160001
ACH-000867,-0.103950269085
ACH-000869,-0.18252972660100003
ACH-000872,-0.353153121235
ACH-000873,-0.0069566319720200005
ACH-000876,0.0459335789937
ACH-000878,-0.0157374869737
ACH-000880,-0.0733577017497
ACH-000881,0.122319934694
ACH-000882,-0.14746994068
ACH-000884,-0.09941566582229999
ACH-000885,-0.139721857706
ACH-000887,-0.033449341503599996
ACH-000888,-0.137705434635
ACH-000889,-0.12008334187200001
ACH-000890,-0.260108679744
ACH-000896,-0.0127823703021
ACH-000898,-0.0230943975104
ACH-000900,-0.224911011719
ACH-000901,-0.232222515598
ACH-000905,-0.149200680988
ACH-000906,-0.115243309741
ACH-000907,-0.10061182691500001
ACH-000910,-0.0499302726508
ACH-000911,-0.08137425731589999
ACH-000912,-0.130945786011
ACH-000913,-0.031827494796
ACH-000915,-0.122863855408
ACH-000916,0.0966669947724
ACH-000917,-0.13089671577
ACH-000921,-0.155461923185
ACH-000924,-0.09754838182560001
ACH-000926,-0.20726080048599999
ACH-000928,-0.038769478896699995
ACH-000929,-0.18218657883499997
ACH-000932,-0.08850836026789999
ACH-000935,-0.132479012225
ACH-000936,-0.042626983216900005
ACH-000937,-0.00777679852067
ACH-000938,-0.0438095217141
ACH-000939,0.023564379844499998
ACH-000941,-0.09538481673810001
ACH-000943,-0.194974012609
ACH-000946,-0.06568859686800001
ACH-000947,-0.059097328383400004
ACH-000948,-0.171034604774
ACH-000950,0.05166224356869999
ACH-000953,0.0113414809586
ACH-000957,-0.0840192069919
ACH-000958,-0.344818016752
ACH-000960,0.00547430351428
ACH-000963,-0.09973226533710002
ACH-000968,0.0145872217348
ACH-000969,-0.182403727016
ACH-000973,-0.20653311186599999
ACH-000974,-0.13323341686100001
ACH-000975,-0.0124078053022
ACH-000976,-0.298112414448
ACH-000978,-0.180552237287
ACH-000980,-0.185552379172
ACH-000984,-0.285144394799
ACH-000986,-0.09941629599739998
ACH-000988,-0.163480504789
ACH-000993,-0.111618505854
ACH-000994,-0.18397810604200002
ACH-000996,-0.029906073384500003
ACH-001001,-0.156250048213
ACH-001020,0.18415904048700002
ACH-001028,-0.214069458574
ACH-001031,-0.17490777532200003
ACH-001038,0.00912093380589
ACH-001048,-0.0247523957735
ACH-001050,-0.0702992138368
ACH-001053,-0.193543595451
ACH-001054,-0.262875786681
ACH-001061,-0.120305901859
ACH-001067,-0.020115600945500002
ACH-001075,-0.09962016083030001
ACH-001096,-0.12472017791500001
ACH-001128,-0.24352125681999998
ACH-001134,-0.0663737326612
ACH-001151,-0.06999329212000001
ACH-001163,-0.0727950224487
ACH-001164,-0.232758840218
ACH-001173,-0.15106957070000002
ACH-001183,-0.0470678352903
ACH-001184,-0.18257822563999998
ACH-001190,-0.07018792653469999
ACH-001192,-0.014697817356700001
ACH-001193,0.297033435676
ACH-001196,-0.14809596531400002
ACH-001197,-0.22373097388799998
ACH-001205,-0.365099582015
ACH-001211,-0.256221070363
ACH-001212,-0.277661100103
ACH-001228,0.0255582961956
ACH-001232,-0.060106966074800004
ACH-001239,-0.207141245275
ACH-001274,-0.08301695820989999
ACH-001275,-0.0743934226969
ACH-001277,-0.0626063134002
ACH-001278,-0.11681570228700001
ACH-001280,-0.113003899941
ACH-001283,-0.0343329757753
ACH-001289,-0.12747856337000002
ACH-001295,-0.06532649531359999
ACH-001300,-0.005935267261689999
ACH-001301,-0.12089565277599999
ACH-001302,-0.169567983942
ACH-001303,0.0135283725774
ACH-001306,-0.11126595626599999
ACH-001318,-0.11606059397700001
ACH-001322,-0.0806249544779
ACH-001328,0.013049653121
ACH-001332,0.08934071080560001
ACH-001333,-0.38239798788
ACH-001336,-0.22418820415399998
ACH-001340,-0.129813917088
ACH-001346,-0.20859775269499997
ACH-001353,-0.135090060486
ACH-001354,-0.34574863578599996
ACH-001367,-0.18074814101
ACH-001368,-0.09762849296869999
ACH-001374,-0.452231232391
ACH-001375,-0.09379906217869999
ACH-001377,-0.091299820848
ACH-001380,-0.0996942317794
ACH-001391,0.0286059569165
ACH-001407,0.0396304490298
ACH-001408,-0.08742975849710001
ACH-001413,-0.219272749524
ACH-001430,-0.0544091443613
ACH-001431,-0.30363241598499996
ACH-001450,-0.131043232805
ACH-001496,-0.210440231369
ACH-001500,0.0932565153793
ACH-001521,-0.0988946531536
ACH-001523,-0.120345423366
ACH-001532,0.041976049165199994
ACH-001536,-0.11843734581599999
ACH-001550,0.0108309280355
ACH-001552,-0.08624965996850001
ACH-001554,-0.00138710658124
ACH-001645,0.0224453461327
ACH-001654,-0.15234754444
ACH-001715,-0.147897738935
ACH-001735,-0.0815914994044
ACH-001736,0.0742502387828
ACH-001737,-0.135270614814
ACH-001740,-0.277688470657
ACH-001745,-0.12402585662999999
ACH-001750,-0.0265780867608
ACH-001765,-0.10798052109799999
ACH-001956,-0.12894108023
ACH-001957,-0.0745387388774
