,OLIG1 (116448)
ACH-000004,-0.447999652153
ACH-000007,-0.0027865118698599998
ACH-000009,0.0609932924581
ACH-000011,-0.00193291784204
ACH-000012,0.0206021113392
ACH-000013,-0.0302371574508
ACH-000014,-0.00481379650319
ACH-000015,-0.168685399232
ACH-000017,-0.23610078409000002
ACH-000018,-0.12673058867
ACH-000019,-0.231037022909
ACH-000021,0.106169334502
ACH-000022,-0.10178046564200001
ACH-000025,-0.196868060332
ACH-000028,-0.173774630024
ACH-000030,-0.139627538388
ACH-000035,-0.0772677208485
ACH-000036,0.016564879010399998
ACH-000037,-0.23719268192499998
ACH-000039,0.194956986759
ACH-000040,-0.03861858339719999
ACH-000041,0.0431924683923
ACH-000042,-0.120084322196
ACH-000045,-0.127281713123
ACH-000047,-0.048406266279499996
ACH-000052,0.114882477663
ACH-000053,-0.011455773532
ACH-000054,-0.113968558587
ACH-000055,0.021793817554599998
ACH-000060,-0.18416467324000002
ACH-000067,-0.19941115705499998
ACH-000070,0.08419641069700001
ACH-000075,0.083750360518
ACH-000078,-0.0322299752728
ACH-000082,-0.240887557673
ACH-000085,-0.412180645438
ACH-000086,-0.0685630154248
ACH-000087,-0.09621579055150001
ACH-000092,-0.141894288769
ACH-000095,0.0164546769297
ACH-000097,-0.0882093734677
ACH-000098,-0.0998300698893
ACH-000099,0.0863917038192
ACH-000108,-0.05006401958880001
ACH-000113,-0.0148422977904
ACH-000115,-0.22460690447099999
ACH-000116,-0.23813808111600002
ACH-000118,0.021668035512099997
ACH-000120,0.11374733616800001
ACH-000123,-0.00233027686829
ACH-000127,-0.184185281199
ACH-000128,-0.08171885446760001
ACH-000132,-0.2729506017
ACH-000133,-0.100736399795
ACH-000137,-0.0964101039412
ACH-000138,0.149684370636
ACH-000142,0.10381781025699999
ACH-000143,-0.0369555580021
ACH-000146,-0.14373698772600002
ACH-000148,0.020494415722
ACH-000150,-0.25368127079799996
ACH-000152,-0.0650746477809
ACH-000153,-0.21157698921300003
ACH-000159,-0.185575876562
ACH-000160,-0.22499261141399998
ACH-000163,-0.09435726265910001
ACH-000167,-0.190578131377
ACH-000168,-0.17226488273499999
ACH-000169,-0.159976558849
ACH-000178,-0.10938164571799999
ACH-000182,-0.0835489687512
ACH-000183,-0.0791269006475
ACH-000188,-0.235871891576
ACH-000189,-0.29136648848200003
ACH-000190,-0.103674179208
ACH-000198,-0.0602204773092
ACH-000204,-0.08442421963850001
ACH-000206,0.0179280765818
ACH-000207,-0.242734874394
ACH-000211,0.0665879379706
ACH-000215,-0.0326622195625
ACH-000221,-0.358215099166
ACH-000222,-0.032395965565200004
ACH-000223,-0.12459355946900001
ACH-000226,-0.19299870763799998
ACH-000227,-0.17300083223
ACH-000228,-0.0635473789152
ACH-000231,-0.13758638176100002
ACH-000232,-0.004852914179770001
ACH-000233,0.0317124091176
ACH-000234,-0.14874194652699999
ACH-000235,-0.0490385284435
ACH-000237,-0.0686116324813
ACH-000238,-0.171379910334
ACH-000243,-0.0052581292709
ACH-000244,-0.0213244360056
ACH-000246,-0.0557811138765
ACH-000248,-0.22510375011300002
ACH-000250,-0.256160442432
ACH-000251,-0.040932250637400004
ACH-000253,-0.0971649001544
ACH-000255,-0.194658674093
ACH-000256,0.112977351675
ACH-000257,-0.029205542587
ACH-000258,0.258249225031
ACH-000259,-0.0503363648789
ACH-000260,0.09335281477679999
ACH-000261,-0.148871248988
ACH-000262,-0.0005458221901
ACH-000263,-0.21875739081999998
ACH-000264,-0.24227795201900001
ACH-000265,-0.203015825082
ACH-000266,0.010367090100700001
ACH-000272,0.049403267959699994
ACH-000273,-0.06809908607080001
ACH-000274,-0.0561266081145
ACH-000277,-0.128772458134
ACH-000278,-0.254214908338
ACH-000279,-0.0392442109464
ACH-000280,-0.07519645302
ACH-000281,-0.015894603866
ACH-000288,-0.20264134227299999
ACH-000291,-0.0859564838919
ACH-000293,-0.0285049082048
ACH-000294,0.111245068485
ACH-000295,0.10595904648
ACH-000296,-0.0843875195562
ACH-000302,-0.176565272739
ACH-000304,-0.205716749694
ACH-000307,-0.139962438101
ACH-000308,-0.111813889348
ACH-000310,0.019420832302
ACH-000311,0.09963020628080001
ACH-000312,-0.0476121334947
ACH-000315,-0.00408569892719
ACH-000316,-0.134125523381
ACH-000317,-0.027621340997200004
ACH-000318,-0.140975870145
ACH-000319,-0.040211328322499997
ACH-000320,-0.06464844570679999
ACH-000322,-0.126449411112
ACH-000323,-0.056635499051199995
ACH-000324,-0.131494999969
ACH-000329,-0.221591359136
ACH-000330,0.0118818765686
ACH-000331,-0.08255772457560001
ACH-000332,-0.078521659173
ACH-000334,-0.27104135799
ACH-000335,-0.20513339173300002
ACH-000336,-0.384673606262
ACH-000337,-0.271446172878
ACH-000339,0.00203873161199
ACH-000341,-0.0259516749682
ACH-000348,-0.0940787634917
ACH-000350,-0.175522494744
ACH-000352,0.12085403254100001
ACH-000356,-0.0105156815825
ACH-000361,-0.132512874864
ACH-000362,-0.08690719258639999
ACH-000363,-0.166973647108
ACH-000364,-0.0125235785045
ACH-000365,-0.071008470087
ACH-000366,-0.00595541001242
ACH-000368,-0.239456233014
ACH-000374,-0.105777499319
ACH-000375,-0.267030652021
ACH-000376,-0.11434349982599999
ACH-000381,-0.0759424441388
ACH-000383,-0.150022338485
