,GFRA1 (2674)
ACH-000004,-0.11305642271500001
ACH-000007,-0.0552113762505
ACH-000009,-0.0575996791609
ACH-000011,-0.151244463564
ACH-000012,-0.0362142908833
ACH-000013,0.0849552357287
ACH-000014,0.024690105663
ACH-000015,0.0460617474888
ACH-000017,0.0965033198103
ACH-000018,-0.227642979128
ACH-000019,-0.0216642649585
ACH-000021,0.08761389272129999
ACH-000022,-0.20815160380800002
ACH-000025,-0.117114404384
ACH-000028,-0.0410707421259
ACH-000030,-0.0639188743064
ACH-000035,-0.014283082513600002
ACH-000036,0.023666540617200003
ACH-000037,0.0619407829944
ACH-000039,-0.00346919759135
ACH-000040,-0.148544776963
ACH-000041,-0.0257198982932
ACH-000042,-0.156490203853
ACH-000045,0.0942180814547
ACH-000047,0.0979860625001
ACH-000052,0.12749961552
ACH-000053,-0.13417762597400001
ACH-000054,-0.12565683946599998
ACH-000055,0.128009588791
ACH-000060,-0.138454058298
ACH-000067,-0.175501086317
ACH-000070,-0.08364613955889999
ACH-000075,-0.08520652420780002
ACH-000078,0.019893129632900002
ACH-000082,0.004094786964110001
ACH-000085,0.22383023490499998
ACH-000086,-0.202490219694
ACH-000087,-0.165500607653
ACH-000092,0.047819267280500004
ACH-000095,-0.08712749994860002
ACH-000097,0.028586732306900002
ACH-000098,-0.009034954436219999
ACH-000099,-0.00803538367155
ACH-000108,-0.0458967129425
ACH-000113,-0.084223779962
ACH-000115,-0.101695101004
ACH-000116,0.087003202674
ACH-000118,-0.164231563288
ACH-000120,-0.055435743288
ACH-000123,0.0201321676668
ACH-000127,-0.053423569632800004
ACH-000128,0.00763106647526
ACH-000132,-0.135139908486
ACH-000133,0.024992335740400003
ACH-000137,0.11946401692500001
ACH-000138,-0.04211114427609999
ACH-000142,-0.278405371038
ACH-000143,-0.354109173916
ACH-000146,-0.102478915822
ACH-000148,-0.253679508261
ACH-000150,-0.0502119655052
ACH-000152,-0.111314701412
ACH-000153,0.137514758241
ACH-000159,-0.109242732838
ACH-000160,-0.050853577530000006
ACH-000163,-0.136516958584
ACH-000167,-0.09783591418780001
ACH-000168,0.103259331226
ACH-000169,-0.172138340365
ACH-000178,-0.09616850608699999
ACH-000182,-0.164387763401
ACH-000183,-0.04261252774680001
ACH-000188,-0.16409584377699998
ACH-000189,-0.334752720365
ACH-000190,-0.257301474082
ACH-000198,-0.0038468179787299996
ACH-000204,0.0557564411707
ACH-000206,-0.016842469712
ACH-000207,0.0174613975831
ACH-000211,-0.165396331639
ACH-000215,-0.00760417321796
ACH-000221,-0.0369879985919
ACH-000222,-0.0819610337943
ACH-000223,-0.0316732919535
ACH-000226,0.0107170954125
ACH-000227,-0.0349015957862
ACH-000228,0.0191148103216
ACH-000231,-0.0525814391917
ACH-000232,-0.0837438422606
ACH-000233,0.113860073657
ACH-000234,-0.077444879673
ACH-000235,-0.0546741092261
ACH-000237,0.045141839727400004
ACH-000238,0.0405355669646
ACH-000243,-0.059943996987300005
ACH-000244,0.20886172455600002
ACH-000246,-0.11551713988199999
ACH-000248,0.019217992269500002
ACH-000250,-0.07143383088960001
ACH-000251,-0.20419386048399998
ACH-000253,-0.111109910096
ACH-000255,-0.00223784346129
ACH-000256,0.05176360948
ACH-000257,-0.189892647727
ACH-000258,0.14633774465399998
ACH-000259,0.0505806750813
ACH-000260,0.0806108146038
ACH-000261,0.08983952540699999
ACH-000262,0.0134872158873
ACH-000263,0.08526967593530001
ACH-000264,0.023465855736599997
ACH-000265,-0.05552369309209999
ACH-000266,-0.117249757523
ACH-000272,-0.012285612067
ACH-000273,0.012966819320799999
ACH-000274,0.0565162931488
ACH-000277,-0.19862050700599998
ACH-000278,0.0102564428334
ACH-000279,-0.0636388803257
ACH-000280,-0.0012137910747
ACH-000281,-0.022466440770099995
