,PRKCD (5580)
ACH-000483,-0.273106772442
ACH-000484,0.00810317138607
ACH-000485,0.236484347098
ACH-000486,0.0090140005343
ACH-000487,-0.08656227990019999
ACH-000488,-0.098303842434
ACH-000490,-0.147623202269
ACH-000491,-0.036254471546699994
ACH-000495,-0.18978031193199998
ACH-000496,0.116814726767
ACH-000499,-0.21056142089299998
ACH-000500,0.167762038081
ACH-000502,-0.10984289892200001
ACH-000503,-0.0150877940824
ACH-000505,0.029973159081900003
ACH-000507,-0.0672180765865
ACH-000510,-0.123366678299
ACH-000511,-0.13982173813100002
ACH-000512,-0.246924896285
ACH-000516,-0.0607473665673
ACH-000517,-0.0316172247909
ACH-000518,-0.116707779879
ACH-000520,-0.186450410141
ACH-000521,0.18516491757
ACH-000522,-0.08463795017280001
ACH-000524,-0.0410828027863
ACH-000527,-0.171545498544
ACH-000528,-0.0544595518989
ACH-000537,-0.043198702030899996
ACH-000541,-0.512229433341
ACH-000542,-0.0748420143738
ACH-000544,0.163965594701
ACH-000545,-0.163164727315
ACH-000547,-0.111093587973
ACH-000548,-0.025949318401900005
ACH-000549,-0.0312230222761
ACH-000550,-0.27786344595199997
ACH-000552,-0.128540873784
ACH-000556,-0.209005626769
ACH-000557,0.010702410424600002
ACH-000570,-0.114460323002
ACH-000571,-0.114458850376
ACH-000573,-0.08086754895060001
ACH-000576,-0.31142637416200003
ACH-000580,-0.0234017884217
ACH-000584,-0.101696324905
ACH-000585,-0.11453050455
ACH-000588,0.0234300643705
ACH-000589,-0.08390134498139999
ACH-000591,-0.10173257402699999
ACH-000593,-0.016094469438399997
ACH-000600,-0.0153382429623
ACH-000601,-0.12900222059900002
ACH-000604,-0.029598369416900003
ACH-000605,-0.00790957210125
ACH-000606,-0.21869963025800002
ACH-000608,-0.343084407623
ACH-000614,-0.0481974812431
ACH-000616,-0.022080417360700003
ACH-000618,0.0730624701087
ACH-000619,-0.149421236309
ACH-000620,-0.175309853053
ACH-000621,-0.159615671725
ACH-000622,-0.047476213263099996
ACH-000623,-0.169990010424
ACH-000624,-0.153512937962
ACH-000627,-0.04810476653680001
ACH-000630,-0.29058640905600003
ACH-000632,-0.17271896478
ACH-000633,-0.0975783395705
ACH-000637,-0.0607549025147
ACH-000638,-0.0767809937532
ACH-000646,0.111154926856
ACH-000647,-0.031854967504
ACH-000648,0.0766844266179
ACH-000649,-0.037673959950900004
ACH-000651,-0.146518502473
ACH-000652,-0.322885790932
ACH-000653,-0.172152017044
ACH-000657,-0.020498263870099998
ACH-000658,-0.0622717003856
ACH-000661,-0.372637239504
ACH-000662,-0.22274839014199999
ACH-000663,0.183296794016
ACH-000665,-0.0996268610835
ACH-000671,-0.0270461861923
ACH-000673,-0.12076001537999999
ACH-000676,-0.12219547404200001
ACH-000677,-0.04610630446859999
ACH-000681,0.13735832933599998
ACH-000682,-0.14432503337400002
ACH-000683,-0.11342352490900001
ACH-000684,0.095573883706
ACH-000688,-0.0874058027781
ACH-000693,-0.141234623224
ACH-000694,-0.0435020821995
ACH-000695,-0.37214084218000004
ACH-000696,-0.0453133509621
ACH-000697,0.11109555267400001
ACH-000699,-0.0656254491138
ACH-000701,-0.150990560169
ACH-000706,-0.270613908964
ACH-000711,-0.0798730573968
ACH-000713,-0.0932768834554
ACH-000714,0.0626839559984
ACH-000718,-0.219201258908
ACH-000720,-0.1232511061
ACH-000721,-0.15299353444299998
ACH-000724,0.09232737735810001
ACH-000725,0.08178198493639999
ACH-000732,-0.127157035152
ACH-000734,-0.136728362179
ACH-000735,-0.0720107509623
ACH-000736,-0.0033366817325700005
ACH-000738,-0.165863404589
ACH-000746,0.03826445383240001
ACH-000747,-0.12707246235300002
ACH-000748,-0.038277750591000005
ACH-000753,-0.0339057554391
ACH-000756,-0.037050219525000004
ACH-000757,-0.132564670394
ACH-000758,-0.271677146076
ACH-000760,-0.011108782085799998
ACH-000763,-0.0017171814296099998
ACH-000764,-0.18135701105500002
ACH-000765,0.00692469681415
ACH-000766,-0.13187275040100002
ACH-000767,-0.10183947882300001
ACH-000768,-0.028005670269999998
ACH-000769,-0.124576354011
ACH-000770,-0.101263581679
ACH-000771,-0.0643688904052
ACH-000773,-0.120944271611
ACH-000776,-0.0579816050227
ACH-000777,-0.08572331465050001
ACH-000778,-0.156572537244
ACH-000781,-0.10906127463
ACH-000782,-0.051626218225600005
ACH-000783,-0.00567380653128
ACH-000784,-0.0837945655195
ACH-000785,-0.0338013330932
ACH-000787,-0.06573898870889999
ACH-000788,-0.09357881729260001
ACH-000791,-0.0748009611679
ACH-000792,-0.156898756403
ACH-000794,-0.0518202720897
ACH-000796,-0.100543148638
ACH-000799,0.016220809057
ACH-000800,0.14599520798
ACH-000802,-0.15408960102
ACH-000804,0.0539109137406
ACH-000805,-0.17912799157099998
ACH-000809,0.0116826410854
ACH-000810,-0.13096228862700002
ACH-000811,-0.270617753934
ACH-000817,-0.18220517715100001
ACH-000819,-0.127978503576
ACH-000820,0.0549477697591
ACH-000821,-0.19444633085299998
ACH-000822,-0.30453516342099995
ACH-000823,-0.16599378829000003
ACH-000824,0.056657356043499994
ACH-000827,-0.144893363202
ACH-000829,-0.0671750568884
ACH-000831,-0.127302003433
ACH-000832,-0.303934281967
ACH-000833,0.131903718411
ACH-000834,-0.151642347998
ACH-000835,-0.140518374275
ACH-000836,-0.08392523603730001
ACH-000837,-0.0880199646862
ACH-000838,-0.329121952522
ACH-000839,0.150150632717
ACH-000840,-0.14351439785800002
ACH-000841,0.212466309276
ACH-000843,-0.009889890808090001
ACH-000846,0.0209446458955
ACH-000847,-0.18049772906199998
ACH-000848,0.00203976629432
ACH-000849,-0.151431475012
ACH-000851,0.09914515482780001
ACH-000855,-0.151136585662
ACH-000856,-0.06599860875659999
ACH-000858,-0.06888439318360001
ACH-000859,0.051867344781599996
ACH-000861,0.075557841752
ACH-000862,-0.14395266612500002
ACH-000865,-0.027262841569500002
ACH-000866,-0.159373319988
ACH-000867,-0.167775534611
ACH-000869,-0.07694599507399999
ACH-000872,-0.148241400979
ACH-000873,-0.0147311900745
ACH-000876,-0.143684903955
ACH-000878,-0.139510257881
ACH-000880,-0.191715901597
ACH-000881,-0.352042456611
ACH-000882,-0.016808315613799998
ACH-000884,-0.118712124746
ACH-000885,-0.031564017744100004
ACH-000887,-0.143550447369
ACH-000888,-0.31325589895399997
ACH-000889,-0.0805225183487
ACH-000890,-0.11123125148600001
ACH-000896,-0.10705536853299999
ACH-000898,-0.155377144955
ACH-000900,-0.11197616628799999
ACH-000901,-0.115761470327
ACH-000905,0.004474036174689999
ACH-000906,-0.0973511516937
ACH-000907,0.0310606007607
ACH-000910,0.144174215803
ACH-000911,-0.091025538376
ACH-000912,-0.139513880343
ACH-000913,0.0448393608592
ACH-000915,-0.11323326444399999
ACH-000916,-0.0691444190902
ACH-000917,-0.00785905171799
ACH-000921,-0.289913762068
ACH-000924,-0.0670323821485
ACH-000926,-0.0373726980862
ACH-000928,0.048552899619100004
ACH-000929,-0.10566483046700001
ACH-000932,-0.030381378426900002
ACH-000935,0.022079284840700004
ACH-000936,-0.12628236780899998
ACH-000937,-0.173846485815
ACH-000938,0.026746346540700003
ACH-000939,-0.288588253974
ACH-000941,-0.14974122285900002
ACH-000943,-0.125256016137
ACH-000946,-0.020091831120900003
ACH-000947,-0.0327269365547
ACH-000948,0.0159368551943
ACH-000950,0.12107017980999998
ACH-000953,-0.0356398399252
ACH-000957,-0.12095497874399999
ACH-000958,-0.28561512975000003
ACH-000960,-0.050016579438199996
ACH-000963,0.0208617634459
ACH-000968,-0.0943628334179
ACH-000969,-0.007161702949770001
ACH-000973,-0.16156066521
ACH-000974,-0.0314790834452
ACH-000975,-0.24258275175400001
ACH-000976,-0.134013567375
ACH-000978,-0.08240222821660001
ACH-000980,-0.209409660917
ACH-000984,0.216621124788
ACH-000986,-0.00264017317764
ACH-000988,-0.15445987848200002
ACH-000993,-0.0567346699085
ACH-000994,-0.30477020930599996
ACH-000996,-0.0440332606399
ACH-001001,0.048422359012599996
ACH-001020,-0.345978140465
ACH-001028,-0.056019126803599995
ACH-001031,-0.155639592474
ACH-001038,-0.0952919101901
ACH-001048,-0.123282861817
ACH-001050,-0.158415084145
ACH-001053,-0.159148342777
ACH-001054,0.058524810809500005
ACH-001061,-0.0671239946411
ACH-001067,-0.0441209798155
ACH-001075,0.025998252288000002
ACH-001096,-0.0676039877246
ACH-001128,-0.205140224082
ACH-001134,-0.151453104718
ACH-001151,-0.08331388052489999
ACH-001163,-0.186033310151
ACH-001164,-0.199589096906
ACH-001173,-0.18676899279399997
ACH-001183,-0.133138514167
ACH-001184,-0.10323195040300001
ACH-001190,-0.021420209301999997
ACH-001192,-0.105894835966
ACH-001193,-0.347077668058
ACH-001196,-0.08346480919839999
ACH-001197,-0.102428502237
ACH-001205,-0.16833155682599998
ACH-001211,-0.24161306296
ACH-001212,-0.055123663504
ACH-001228,0.000788689667214
ACH-001232,-0.173418979605
ACH-001239,-0.18388566155299998
ACH-001274,-0.09258941563829999
ACH-001275,-0.16392926154999998
ACH-001277,-0.026691101332099995
ACH-001278,-0.0666254348724
ACH-001280,-0.064004252685
ACH-001283,-0.222387397032
ACH-001289,-0.175187060203
ACH-001295,-0.0439015227891
ACH-001300,-0.0296736510131
ACH-001301,-0.08881532958630001
ACH-001302,0.146911115556
ACH-001303,0.026727361418499997
ACH-001306,0.0009006365878360002
ACH-001318,-0.124608177403
ACH-001322,-0.179042147862
ACH-001328,-0.236461589459
ACH-001332,-0.0542080871575
ACH-001333,0.011428285424
ACH-001336,-0.207419894212
ACH-001340,-0.10801469998199999
ACH-001346,-0.055219324840299996
ACH-001353,-0.0100884523628
ACH-001354,-0.202750859848
ACH-001367,-0.242135455525
ACH-001368,-0.12009913171499999
ACH-001374,-0.258297130863
ACH-001375,-0.236104273217
ACH-001377,-0.0724660072758
ACH-001380,-0.183217034203
ACH-001391,-0.1044354429
ACH-001407,-0.050244579301899996
ACH-001408,0.0843212746317
ACH-001413,-0.335540920468
ACH-001430,-0.28546817915100003
ACH-001431,-0.234107070621
ACH-001450,0.0698919496716
ACH-001496,0.0005982604136869999
ACH-001500,-0.0138265918696
ACH-001521,0.0685813101131
ACH-001523,-0.0116581256862
ACH-001532,0.00364056612235
ACH-001536,-0.08832441343900001
ACH-001550,-0.061538805267
ACH-001552,0.11539623023600001
ACH-001554,-0.11808742702099999
ACH-001645,-0.013476066174700001
ACH-001654,-0.10862454889699999
ACH-001715,0.199211477319
ACH-001735,-0.160322338822
ACH-001736,-0.12693373625499998
ACH-001737,-0.335602837191
ACH-001740,-0.239272840371
ACH-001745,-0.15883668107899998
ACH-001750,-0.19502884972399998
ACH-001765,0.014383604870200002
ACH-001956,0.0072556329481
ACH-001957,-0.096659435801
