,SEL1L (6400)
ACH-000004,-0.117161493778
ACH-000007,-0.0074259734156899996
ACH-000009,0.13982802275800002
ACH-000011,0.0563402562574
ACH-000012,0.081597115552
ACH-000013,0.061851338219099994
ACH-000014,-0.0349338120276
ACH-000015,0.166206656023
ACH-000017,0.119707578462
ACH-000018,-0.0479812789154
ACH-000019,0.43463705110100004
ACH-000021,0.0848424724267
ACH-000022,0.116565420844
ACH-000025,0.20748964448100002
ACH-000028,0.13771128399399998
ACH-000030,0.118004505666
ACH-000035,0.022302411799300002
ACH-000036,-0.179514907463
ACH-000037,0.169325882053
ACH-000039,-0.0599060489619
ACH-000040,0.005177772178
ACH-000041,0.188095183118
ACH-000042,0.123623644416
ACH-000045,0.166312673234
ACH-000047,0.16969251045800002
ACH-000052,-0.0888544786849
ACH-000053,0.13532919638000002
ACH-000054,0.049756392262500004
ACH-000055,0.0749638670919
ACH-000060,0.00324581924933
ACH-000067,-0.0138709668546
ACH-000070,-0.134739145153
ACH-000075,0.297119680011
ACH-000078,0.254907839023
ACH-000082,-0.234979533922
ACH-000085,0.260443168912
ACH-000086,0.241122301668
ACH-000087,-0.0584168115429
ACH-000092,-0.37277000841200003
ACH-000095,0.088581371938
ACH-000097,0.0279115155345
ACH-000098,-0.027777620439999998
ACH-000099,0.0550057330533
ACH-000108,0.0794487939978
ACH-000113,-0.16855183004299998
ACH-000115,0.213717088752
ACH-000116,0.15631759642
ACH-000118,-0.245536769184
ACH-000120,0.026403006327
ACH-000123,0.0122366705176
ACH-000127,0.128823719713
ACH-000128,0.328988682388
ACH-000132,0.046511929556999995
ACH-000133,-0.42362034129299997
ACH-000137,-0.019345845824099997
ACH-000138,0.116240941627
ACH-000142,-0.0718575307709
ACH-000143,-0.0795512071304
ACH-000146,-0.06032305271940001
ACH-000148,-0.0113483753281
ACH-000150,0.335219518469
ACH-000152,0.0163960339861
ACH-000153,0.162183785835
ACH-000159,-0.059678115774499996
ACH-000160,0.34620551596500004
ACH-000163,-0.222699081376
ACH-000167,0.117884154597
ACH-000168,0.0678118036356
ACH-000169,0.0796804218175
ACH-000178,0.214861215229
ACH-000182,0.182522204543
ACH-000183,-0.368057945977
ACH-000188,0.219206523514
ACH-000189,-0.0330636780703
ACH-000190,0.186136512014
ACH-000198,-0.11369309555
ACH-000204,0.0579324615153
ACH-000206,0.04304061696000001
ACH-000207,0.155883808617
ACH-000211,0.0765367957003
ACH-000215,0.0826284676953
ACH-000221,0.25499002471099996
ACH-000222,-0.010971851438200002
ACH-000223,0.0434686415217
ACH-000226,-0.0860625389294
ACH-000227,0.29614130121599996
ACH-000228,0.273702977205
ACH-000231,-0.00611277763986
ACH-000232,0.23913261047200002
ACH-000233,0.019687599834
ACH-000234,0.0313949473591
ACH-000235,0.23388798562399998
ACH-000237,0.205529525656
ACH-000238,-0.07720375299639999
ACH-000243,-0.048966302794199994
ACH-000244,0.0324182505084
ACH-000246,-0.105689824791
ACH-000248,-0.0595537044789
ACH-000250,-0.2950777748
ACH-000251,-0.00965774748064
ACH-000253,0.142923114847
ACH-000255,0.126262881056
ACH-000256,-0.0918520431356
ACH-000257,-0.0661766726019
ACH-000258,0.0786493451584
ACH-000259,0.0166814982946
ACH-000260,0.175084300473
ACH-000261,0.12159831584400001
ACH-000262,0.0666991890126
ACH-000263,0.35406824678099996
ACH-000264,-0.177387638885
ACH-000265,0.24408629376999996
ACH-000266,0.10389510293299999
ACH-000272,0.00358548274026
ACH-000273,0.06831528044530001
ACH-000274,0.00229134786329
ACH-000277,-0.105592600566
ACH-000278,-0.00707835204608
ACH-000279,0.0657261113836
ACH-000280,-0.0063781798149300005
ACH-000281,0.0778969610834
ACH-000288,0.156405163836
ACH-000291,0.220930987397
ACH-000293,-0.030009554569
ACH-000294,0.209349171147
ACH-000295,0.144709633806
ACH-000296,0.0318123611196
ACH-000302,0.189526062449
ACH-000304,0.041248137171900005
ACH-000307,0.206968077762
ACH-000308,0.07593013391339999
ACH-000310,0.0757610625053
ACH-000311,-0.00409593976614
ACH-000312,0.225549025698
ACH-000315,-0.553082189256
ACH-000316,0.241793615694
ACH-000317,-0.207474071921
ACH-000318,0.169087085887
ACH-000319,0.177367031067
ACH-000320,0.0867006665776
ACH-000322,-0.161714536291
ACH-000323,0.324925745442
ACH-000324,-0.00841494136146
ACH-000329,0.123032186555
ACH-000330,0.151689102629
ACH-000331,-0.281394719972
ACH-000332,0.0748858767929
ACH-000334,-0.153890840305
ACH-000335,0.0433803902271
ACH-000336,0.00239207577639
ACH-000337,0.217331412634
ACH-000339,0.0416841869702
ACH-000341,-0.35060619619000005
ACH-000348,-0.09532842689269999
ACH-000350,0.27182641929400003
ACH-000352,0.271864611928
ACH-000356,0.148287245143
ACH-000361,0.0368443483619
ACH-000362,0.0989192077702
ACH-000363,-0.488608835614
ACH-000364,0.06156478425319999
ACH-000365,-0.00979324479681
ACH-000366,0.0588598431326
ACH-000368,0.158246298347
ACH-000374,0.19551087631099998
ACH-000375,0.018309120159400002
ACH-000376,-0.024761144436
ACH-000381,0.12826637684699999
ACH-000383,0.124275897503
ACH-000387,0.052975631954699995
ACH-000389,0.0809725686753
ACH-000390,0.215204973369
ACH-000393,0.123044890884
ACH-000395,0.0588610178401
ACH-000397,0.0673681371165
ACH-000401,0.060344749546499994
ACH-000402,0.0767364280568
ACH-000403,-0.0278176313762
ACH-000404,-0.096903278221
ACH-000406,-0.0855427889906
ACH-000407,0.294106859417
ACH-000408,0.14522253421700002
ACH-000410,0.060189890795099996
ACH-000411,-0.0017817718922
ACH-000414,0.0662555013873
ACH-000415,0.00597798907716
ACH-000416,0.160640293111
ACH-000420,0.294461204274
ACH-000421,0.09054014575300001
ACH-000424,0.352149437019
ACH-000425,0.131838499408
ACH-000426,-0.0890783622747
ACH-000427,0.25022332160599997
ACH-000433,0.00443251779281
ACH-000436,0.09873330267130001
ACH-000444,0.024589642168400004
ACH-000445,0.22587315971900002
ACH-000448,0.162257493919
ACH-000450,0.195591507789
ACH-000452,0.217320346376
ACH-000454,0.29693431147599997
ACH-000458,0.1207705427
ACH-000459,-0.511054078865
ACH-000460,0.0209393168421
ACH-000461,0.281761920457
ACH-000463,0.10255998550300001
ACH-000464,0.32496119525600003
ACH-000466,0.236905517635
ACH-000467,0.0750381480978
ACH-000468,0.34067159228
ACH-000469,-0.0861902751736
ACH-000470,0.08446668515450001
ACH-000471,0.22965330006700002
ACH-000472,-0.05499819895309999
ACH-000473,0.23739701907699998
ACH-000475,0.0267174334779
ACH-000476,0.157339521684
ACH-000477,0.0025567512356399996
ACH-000480,-0.147751235707
ACH-000481,0.222877553919
ACH-000483,0.0037548346076699997
ACH-000484,0.280885504101
ACH-000485,0.160203897276
ACH-000486,0.240820160419
ACH-000487,-0.09591784190189999
ACH-000488,0.20126726309
ACH-000490,0.050554243500800004
ACH-000491,0.138351336953
ACH-000495,0.028376764031500003
ACH-000496,0.0195228331315
ACH-000499,0.025686943734
ACH-000500,0.107444782149
ACH-000502,0.069503564733
ACH-000503,0.352360859448
ACH-000505,0.16502791656
ACH-000507,0.19134786466899997
ACH-000510,0.311439967196
ACH-000511,0.177920061761
ACH-000512,-0.0986129528819
ACH-000516,-0.06891059416119999
ACH-000517,0.291016710377
ACH-000518,0.227477418944
ACH-000520,0.017214052935799997
ACH-000521,0.291465434917
ACH-000522,0.00216641709758
ACH-000524,0.210585511708
ACH-000527,0.0551465857248
ACH-000528,-0.028917569148
ACH-000537,0.04385688567940001
ACH-000541,-0.312840232574
ACH-000542,0.0730421339948
ACH-000544,0.0480836244459
ACH-000545,0.279290165941
ACH-000547,0.117462802403
ACH-000548,-0.0450495706629
ACH-000549,0.1758466918
ACH-000550,-0.033265098303
ACH-000552,-0.0630741064183
ACH-000556,0.27255910734
ACH-000557,0.293183404589
ACH-000570,0.155456993398
ACH-000571,-0.131452019221
ACH-000573,0.0458217119122
ACH-000576,-0.154532451998
ACH-000580,0.190997932627
ACH-000584,0.207414680683
ACH-000585,0.13064656948699999
ACH-000588,-0.018437768806
ACH-000589,0.0550510694005
ACH-000591,-0.084922470074
ACH-000593,0.076192730544
ACH-000600,0.015955485317
ACH-000601,0.20398099165300002
ACH-000604,-0.07335187927619999
ACH-000605,0.341242511206
ACH-000606,-0.0814669928786
ACH-000608,0.0782672612787
ACH-000614,0.034275960981099994
ACH-000616,0.18513059553300001
ACH-000618,-0.0158832823177
ACH-000619,0.153596764378
ACH-000620,0.17036606588300002
ACH-000621,0.0912571632605
ACH-000622,-0.12303353921599999
ACH-000623,-0.370879812676
ACH-000624,0.172818587377
ACH-000627,0.180438106213
ACH-000630,-0.0860785349278
ACH-000632,0.154296529507
ACH-000633,0.0749160879583
ACH-000637,-0.017164257862
ACH-000638,0.06900455054539999
ACH-000646,-0.160481863387
ACH-000647,-0.0491805885977
ACH-000648,-0.016734101610700002
ACH-000649,-0.07626596423719999
ACH-000651,0.235554970688
ACH-000652,0.026321611736
ACH-000653,-0.0409521673687
ACH-000657,0.12479389015900001
ACH-000658,-0.17529041815699997
ACH-000661,0.116161033293
ACH-000662,0.15038207069099999
ACH-000663,0.045526381211299996
ACH-000665,0.121546269946
ACH-000671,0.0788504018629
ACH-000673,0.140716425507
ACH-000676,0.0190882166034
ACH-000677,0.297019482573
ACH-000681,0.0172226152607
