,POP7 (10248)
ACH-000004,-1.11871888629
ACH-000007,-0.464573281645
ACH-000009,-0.58580123455
ACH-000011,-0.904287706997
ACH-000012,-0.41718240095299997
ACH-000013,-1.0643401579
ACH-000014,-0.615123114956
ACH-000015,-0.729266877685
ACH-000017,-0.218753325947
ACH-000018,-1.1892928914
ACH-000019,-0.6738568131880001
ACH-000021,-0.633468840601
ACH-000022,-0.31994948126899997
ACH-000025,-1.12758493845
ACH-000028,-0.7777959968610001
ACH-000030,-0.519779765447
ACH-000035,-0.7493073140819999
ACH-000036,-0.904498187554
ACH-000037,-1.1151502792
ACH-000039,-0.498054419243
ACH-000040,-0.9272012506020001
ACH-000041,-0.674342422589
ACH-000042,-0.7471382203679999
ACH-000045,-0.756632261134
ACH-000047,-0.503672403078
ACH-000052,-0.651811986461
ACH-000053,-0.8339140565530001
ACH-000054,-0.991327811692
ACH-000055,-1.07140253149
ACH-000060,-0.9221175006810001
ACH-000067,-0.743231319134
ACH-000070,-0.8252368279979999
ACH-000075,-1.00040579706
ACH-000078,-0.34292899726899995
ACH-000082,-0.579395163909
ACH-000085,-0.7745427587100001
ACH-000086,-0.577837286595
ACH-000087,-0.8839101374989999
ACH-000092,-1.24229357794
ACH-000095,-1.15565201114
ACH-000097,-0.699654161678
ACH-000098,-0.8773299124289999
ACH-000099,-0.436080789834
ACH-000108,-0.9760146260670001
ACH-000113,-0.505548719004
ACH-000115,-0.182073099565
ACH-000116,-0.650045380625
ACH-000118,-0.455219442465
ACH-000120,-0.9231596805069999
ACH-000123,-0.828407192828
ACH-000127,-1.1748748070200001
ACH-000128,-1.28701256957
ACH-000132,-1.12878987937
ACH-000133,-0.589579124457
ACH-000137,-1.4201431276700003
ACH-000138,-0.7510670977930001
ACH-000142,-0.480373421419
ACH-000143,-0.73063713496
ACH-000146,-0.47489150963200005
ACH-000148,-0.92481751616
ACH-000150,-0.9034586805949999
ACH-000152,-1.02577909214
ACH-000153,-1.08582793591
ACH-000159,-0.903209784125
ACH-000160,-0.8317010975319999
ACH-000163,-1.00335572826
ACH-000167,-1.44039472146
ACH-000168,-0.6894861635580001
ACH-000169,-1.05040545808
ACH-000178,-0.863437814212
ACH-000182,-0.599328840251
ACH-000183,-0.52641685487
ACH-000188,-0.829471218626
ACH-000189,-1.57885435194
ACH-000190,-0.957462264516
ACH-000198,-0.9092638338369999
ACH-000204,-0.8575147260250001
ACH-000206,-1.1846274742799998
ACH-000207,-0.537030611215
ACH-000211,-0.863367807491
ACH-000215,-0.7393825984010001
ACH-000221,-0.49867556109800004
ACH-000222,-0.9667258754520001
ACH-000223,-0.43858437278499995
ACH-000226,-0.8228745787839999
ACH-000227,-0.7939226304539999
ACH-000228,-0.44198137579499996
ACH-000231,-0.636626005407
ACH-000232,-0.870899490683
ACH-000233,-0.967464683527
ACH-000234,-1.53527172292
ACH-000235,-0.6948950391680001
ACH-000237,-1.25709835363
ACH-000238,-0.236202271118
ACH-000243,-0.534868942684
ACH-000244,-0.992819868241
ACH-000246,-1.0718621003
ACH-000248,-0.578975321034
ACH-000250,-0.7994996973280001
ACH-000251,-0.44224875978999995
ACH-000253,-0.6020321781069999
ACH-000255,-1.3124726333
ACH-000256,-0.7478495138760001
ACH-000257,-0.499842929647
ACH-000258,-0.242470443264
ACH-000259,-1.1461058056
ACH-000260,-0.7471105267489999
ACH-000261,-0.60308070329
ACH-000262,-1.4090589804299998
ACH-000263,-0.6857564338609999
ACH-000264,-1.0640278456299999
ACH-000265,-0.865641093544
ACH-000266,-0.40639565032799996
ACH-000272,-0.838223548055
ACH-000273,-0.949745244886
ACH-000274,-0.8129783316779999
ACH-000277,-0.290805229093
ACH-000278,-0.630797027611
ACH-000279,-0.339038378451
ACH-000280,-1.6580524626
ACH-000281,-0.951403960499
ACH-000288,-0.655927601358
ACH-000291,-0.338869018051
ACH-000293,-0.42948622193400005
ACH-000294,-0.521759658558
ACH-000295,-1.1374780067899999
ACH-000296,-0.983833488839
ACH-000302,-1.1688382487
ACH-000304,-0.5227313989469999
ACH-000307,-0.901432139146
ACH-000308,-0.58421802554
ACH-000310,-0.445256968033
ACH-000311,-0.40146907162699996
ACH-000312,-0.841959742559
ACH-000315,-0.69631634307
ACH-000316,-0.753681310602
ACH-000317,-0.35211181500600003
ACH-000318,-0.8090550920849999
ACH-000319,-0.870712045693
ACH-000320,-0.8238499514929999
ACH-000322,-1.26054141359
ACH-000323,-1.0039687448899999
ACH-000324,-1.25083956579
ACH-000329,-0.671495257558
ACH-000330,-0.864765481328
ACH-000331,-0.810188910996
ACH-000332,-0.754764166612
ACH-000334,-0.8156473892730001
ACH-000335,-1.02586069206
ACH-000336,-0.576172657253
ACH-000337,-0.897201299594
ACH-000339,-0.641835918856
ACH-000341,-0.9501296051010001
ACH-000348,-0.522361226999
ACH-000350,-0.7023687928839999
ACH-000352,-0.838192138733
ACH-000356,-0.790994714531
ACH-000361,-1.07172430693
ACH-000362,-0.810710706565
ACH-000363,-0.33566621168399996
ACH-000364,-1.16684374439
ACH-000365,-0.847660386268
ACH-000366,-0.844316848258
ACH-000368,-0.7013315684029999
ACH-000374,-0.7904195999670001
ACH-000375,-1.14047324426
ACH-000376,-1.08123779598
ACH-000381,-0.42946361022299995
ACH-000383,-0.457976580194
ACH-000387,-0.6780024178290001
ACH-000389,-0.927732446831
ACH-000390,-0.377208463455
ACH-000393,-1.0915717471100002
ACH-000395,-0.701163272976
ACH-000397,-1.0978417388700001
ACH-000401,-1.3426025327899997
ACH-000402,-0.581879501399
ACH-000403,-0.512224135348
ACH-000404,-0.365513211604
ACH-000406,-0.564714426804
ACH-000407,-0.846360254648
ACH-000408,-0.658295150658
ACH-000410,-0.736601476114
ACH-000411,-1.49696238012
ACH-000414,-0.681179800921
ACH-000415,-1.30903467119
ACH-000416,-0.492964017874
ACH-000420,-0.701120462012
ACH-000421,-0.7132975294380001
ACH-000424,-0.8387449556730001
ACH-000425,-0.47218253851499997
ACH-000426,-0.07179957409
ACH-000427,-0.414616323125
ACH-000433,-0.941343387682
ACH-000436,-0.593448466464
ACH-000444,-0.983819151065
ACH-000445,-1.32259744307
ACH-000448,-0.806889129119
ACH-000450,-0.585266374868
ACH-000452,-0.650250478499
ACH-000454,-0.401801234538
ACH-000458,-1.14908681292
ACH-000459,-1.21820253559
ACH-000460,-0.700234587222
ACH-000461,-0.334493736009
ACH-000463,-1.00280654817
ACH-000464,-1.0278389967100001
ACH-000466,-0.449017616801
ACH-000467,-0.477025070849
ACH-000468,-0.361623789354
ACH-000469,-0.804363769437
ACH-000470,-0.434326851839
ACH-000471,-1.14315522063
ACH-000472,-1.3836441790399998
ACH-000473,-1.10722071917
ACH-000475,-0.344570080412
ACH-000476,-0.8207321228159999
ACH-000477,-0.510950346762
ACH-000480,-1.00472312601
ACH-000481,-0.713760016023
ACH-000483,-0.915062362051
ACH-000484,-0.510891133556
ACH-000485,-0.587034577312
ACH-000486,-0.8360976555249999
ACH-000487,-0.9903270323029999
ACH-000488,-0.8310861197220001
ACH-000490,-0.969020683403
ACH-000491,-0.728807110556
ACH-000495,-0.989467405845
ACH-000496,-0.665450758851
ACH-000499,-1.33084224721
ACH-000500,-0.973595857081
ACH-000502,-0.6846402925280001
ACH-000503,-0.6798707761589999
ACH-000505,-1.19706733264
ACH-000507,-0.47988957977799995
ACH-000510,-0.5030919132630001
ACH-000511,-1.20463058284
ACH-000512,-0.470357695582
ACH-000516,-0.6318053436
ACH-000517,-0.38149707644
ACH-000518,-0.8947589643539999
ACH-000520,-0.9377037486319999
ACH-000521,-0.665568032796
ACH-000522,-0.815483167934
ACH-000524,-0.45949795851400005
ACH-000527,-1.42552565225
ACH-000528,-0.529044104029
ACH-000537,-1.17552718282
ACH-000541,-0.239767808783
ACH-000542,-1.60282420546
ACH-000544,-0.34446235020800003
ACH-000545,-1.11678008594
ACH-000547,-1.20878851903
ACH-000548,-1.06667741056
ACH-000549,-1.07203269187
ACH-000550,-0.7419862002009999
ACH-000552,-0.572226169969
ACH-000556,-0.616750139293
ACH-000557,-0.863609592235
ACH-000570,-0.64180489563
ACH-000571,-0.6562494206480001
ACH-000573,-0.7856079732979999
ACH-000576,-0.565738288344
ACH-000580,-0.616273293747
ACH-000584,-0.86987012866
ACH-000585,-0.449308934804
ACH-000588,-0.733986112615
ACH-000589,-0.681461126455
ACH-000591,-0.92624050154
ACH-000593,-1.0735951464799998
ACH-000600,-0.8375017714059999
ACH-000601,-0.681803147906
ACH-000604,-0.551271382531
ACH-000605,-0.849817445534
ACH-000606,-1.04381881431
ACH-000608,-0.575046650808
ACH-000614,-1.00989169775
ACH-000616,-0.5435068471660001
ACH-000618,-0.890489725569
ACH-000619,-0.451769116849
ACH-000620,-0.966607496241
ACH-000621,-0.543530648539
ACH-000622,-0.488945889426
ACH-000623,-1.05763985925
ACH-000624,-0.6622387093209999
ACH-000627,-0.9662101930329999
ACH-000630,-0.853098426339
ACH-000632,-0.9765033691700001
ACH-000633,-0.338493789112
ACH-000637,-0.791430732132
ACH-000638,-0.604452569243
ACH-000646,-1.3918339798100001
ACH-000647,-0.44741272591700004
ACH-000648,-0.9766804729180001
ACH-000649,-1.13035508116
ACH-000651,-0.7508856255449999
ACH-000652,-0.647259631936
ACH-000653,-0.614560267711
ACH-000657,-0.998554041296
ACH-000658,-0.533878373103
ACH-000661,-1.4736099596399999
ACH-000662,-0.901886981506
ACH-000663,-1.5310466256400002
ACH-000665,-0.670047990338
ACH-000671,-0.616271146282
ACH-000673,-1.1952106628799999
ACH-000676,-0.630076102174
ACH-000677,-0.590322289831
ACH-000681,-0.974487900453
ACH-000682,-1.0403025385
ACH-000683,-0.8173810108759999
ACH-000684,-1.04059554875
ACH-000688,-0.732943153698
ACH-000693,-0.908174252006
ACH-000694,-0.839883738197
ACH-000695,-0.373097148569
ACH-000696,-0.78612050148
ACH-000697,-0.632332552925
ACH-000699,-0.466347386175
ACH-000701,-1.2498874439899998
ACH-000706,-0.50869822789
ACH-000711,-0.646611457838
ACH-000713,-0.729650301476
ACH-000714,-0.46316286129199996
ACH-000718,-0.280702629129
ACH-000720,-0.330929632298
ACH-000721,-0.949513778852
ACH-000724,-0.434619246216
ACH-000725,-0.46420791381000004
ACH-000732,-1.1649577675
ACH-000734,-0.7182979332189999
ACH-000735,-0.74958575823
ACH-000736,-0.613240256545
ACH-000738,-1.12964673412
ACH-000746,-0.459531997548
ACH-000747,-0.568257832869
ACH-000748,-1.35488132466
ACH-000753,-1.3445274349399998
ACH-000756,-0.6977018131649999
ACH-000757,-0.7838317727040001
ACH-000758,-0.515082522091
ACH-000760,-0.7763068453380001
ACH-000763,-0.22081958303100002
ACH-000764,-0.7060735585690001
ACH-000765,-0.58707496722
ACH-000766,-0.732420838031
ACH-000767,-0.41142920558300006
ACH-000768,-0.631109563551
ACH-000769,-0.44064584793300005
ACH-000770,-0.426104079327
ACH-000771,-0.7066587083679999
ACH-000773,-0.7554245817569999
ACH-000776,-0.8837783399920001
ACH-000777,-0.881613615317
ACH-000778,-0.989636095905
ACH-000781,-0.724984359945
ACH-000782,-1.06198374975
ACH-000783,-0.560034585794
ACH-000784,-1.1331230618400001
ACH-000785,-0.329928107087
ACH-000787,-0.8322122758230001
ACH-000788,-0.711143939447
ACH-000791,-0.6384549442759999
ACH-000792,-0.596663991103
ACH-000794,-0.360107083969
ACH-000796,-0.585350736297
ACH-000799,-0.0854285180366
ACH-000800,-0.673179515996
ACH-000802,-0.907392472733
ACH-000804,-0.964250679247
ACH-000805,-0.7413377100599999
ACH-000809,-0.9313995233519999
ACH-000810,-0.458928348973
ACH-000811,-0.9684227055969999
ACH-000817,-0.5179198132339999
ACH-000819,-1.14732859644
ACH-000820,-0.8656291051389999
ACH-000821,-0.748032396309
ACH-000822,-0.251273976116
ACH-000823,-0.722061482277
ACH-000824,-0.913180655825
ACH-000827,-0.653904181438
ACH-000829,-0.961092693366
ACH-000831,-0.7399041490780001
ACH-000832,-0.981860493992
ACH-000833,-1.18991964155
ACH-000834,-0.860609370908
ACH-000835,-1.02025991047
ACH-000836,-1.15725969816
ACH-000837,-1.52672844801
ACH-000838,-0.6029919658990001
ACH-000839,-0.833727802587
ACH-000840,-0.515640318411
ACH-000841,-0.7534147833239999
ACH-000843,-1.08421178662
ACH-000846,-1.21878596491
ACH-000847,-1.0328297387799998
ACH-000848,-1.0372871126
ACH-000849,-0.44360515773000003
ACH-000851,-0.614321999841
ACH-000855,-1.75556558303
ACH-000856,-1.0595111510100002
ACH-000858,-0.620161003926
ACH-000859,-0.775498630575
ACH-000861,-1.26860204035
ACH-000862,-0.427689733446
ACH-000865,-0.838154746827
ACH-000866,-0.654808685883
ACH-000867,-0.47550717971400003
ACH-000869,-0.6022960416149999
ACH-000872,-0.653397760133
ACH-000873,-0.987388327894
ACH-000876,-0.484805090901
ACH-000878,-0.9751846094509999
ACH-000880,-0.667791189291
ACH-000881,-0.6836122198610001
ACH-000882,-0.7158085552529999
ACH-000884,-0.584425879962
ACH-000885,-0.7921128871809999
ACH-000887,-0.890948299791
ACH-000888,-0.41696392989
ACH-000889,-0.546703256773
ACH-000890,-0.5654252790150001
ACH-000896,-1.3334849748200002
ACH-000898,-0.420034273587
ACH-000900,-0.45360101893999993
ACH-000901,-0.709210833862
ACH-000905,-1.00444291551
ACH-000906,-1.2359902301
ACH-000907,-0.873446901117
ACH-000910,-0.834020876671
ACH-000911,-0.5207500958169999
ACH-000912,-0.9805860791230001
ACH-000913,-1.14466593069
ACH-000915,-0.32207211380899997
ACH-000916,-0.538180151742
ACH-000917,-0.5643394253
ACH-000921,-0.969484806167
ACH-000924,-0.993324673594
ACH-000926,-0.547059703592
ACH-000928,-0.918159278064
ACH-000929,-0.432329345034
ACH-000932,-0.7876132690809999
ACH-000935,-0.5908467716820001
ACH-000936,-0.896502779356
ACH-000937,-0.5492375781050001
ACH-000938,-0.915213212433
ACH-000939,-0.860319945875
ACH-000941,-0.72678289338
ACH-000943,-0.6573463183730001
ACH-000946,-0.986157378263
ACH-000947,-0.659767307188
ACH-000948,-0.498817079076
ACH-000950,-0.746862697261
ACH-000953,-0.922792639081
ACH-000957,-0.6703763609610001
ACH-000958,-0.172283699612
ACH-000960,-0.51911147692
ACH-000963,-0.719032884279
ACH-000968,-0.424145549801
ACH-000969,-0.495370048213
ACH-000973,-0.513727187012
ACH-000974,-1.11573484627
ACH-000975,-0.4721046735600001
ACH-000976,-0.740177580456
ACH-000978,-1.23964492905
ACH-000980,-0.86916874561
ACH-000984,-0.617327841458
ACH-000986,-0.493084772773
ACH-000988,-0.55502355474
ACH-000993,-0.990780421403
ACH-000994,-0.883341337723
ACH-000996,-0.460013721119
ACH-001001,-0.57027718522
ACH-001020,-0.86881903448
ACH-001028,-0.675073473309
ACH-001031,-0.779070212161
ACH-001038,-0.6235275890950001
ACH-001048,-0.8754364731090001
ACH-001050,-1.31297777245
ACH-001053,-0.5995747646899999
ACH-001054,-0.9801437874529999
ACH-001061,-1.00938212986
ACH-001067,-0.7996695095090001
ACH-001075,-0.833736918229
ACH-001096,-0.861194636268
ACH-001128,-1.17434852543
ACH-001134,-1.15332281667
ACH-001151,-0.6441521331
ACH-001163,-0.629188585805
ACH-001164,-0.971044412969
ACH-001173,-1.1147900499799999
ACH-001183,-0.93905750808
ACH-001184,-1.23809082412
ACH-001190,-0.426091273991
ACH-001192,-0.769907355632
ACH-001193,-0.773163583215
ACH-001196,-0.9028253453630001
ACH-001197,-0.767591974297
ACH-001205,-0.787163608562
ACH-001211,-0.440629121216
ACH-001212,-0.8022906974609999
ACH-001228,-0.436804152755
ACH-001232,-1.29175293145
ACH-001239,-0.624330229612
ACH-001274,-0.8838910151389999
ACH-001275,-0.737892603519
ACH-001277,-0.664565994821
ACH-001278,-0.7974990487279999
ACH-001280,-0.880048334173
ACH-001283,-0.8449402738339999
ACH-001289,-0.9019891173799999
ACH-001295,-0.644470678835
ACH-001300,-0.53590352372
ACH-001301,-1.00272481183
ACH-001302,-0.803325162993
ACH-001303,-1.16618713855
ACH-001306,-1.0290562853299998
ACH-001318,-0.663614977822
ACH-001322,-0.597131142652
ACH-001328,-0.644198777294
ACH-001332,-0.7747989856499999
ACH-001333,-0.635147925911
ACH-001336,-0.46039948595700003
ACH-001340,-0.539872413606
ACH-001346,-1.46483180986
ACH-001353,-0.533493007221
ACH-001354,-0.50828470935
ACH-001367,-0.5694156365209999
ACH-001368,-0.67192893856
ACH-001374,-1.0766443624200002
ACH-001375,-0.484074158729
ACH-001377,-0.910958046615
ACH-001380,-0.6724473842030001
ACH-001391,-0.989493281925
ACH-001407,-0.503736068209
ACH-001408,-0.827857671041
ACH-001413,-0.44484663389300005
ACH-001430,-0.657062555357
ACH-001431,-0.605872596883
ACH-001450,-1.24318629825
ACH-001496,-0.691456122999
ACH-001500,-0.36173046752300003
ACH-001521,-0.555986244195
ACH-001523,-0.753497492132
ACH-001532,-0.391762173585
ACH-001536,-1.01829558597
ACH-001550,-0.7886331856209999
ACH-001552,-0.659319695567
ACH-001554,-0.803635968529
ACH-001645,-1.3205805114799998
ACH-001654,-0.958487494075
ACH-001715,-0.921831942346
ACH-001735,-0.7487828882359999
ACH-001736,-0.6469309601150001
ACH-001737,-0.11542344324300001
ACH-001740,-1.4477076430000002
ACH-001745,-1.2838667848
ACH-001750,-0.816562722563
ACH-001765,-0.9205432022460001
ACH-001956,-0.56727637394
ACH-001957,-0.7259071345489999
