,CHST4 (10164)
ACH-000004,-0.303547700836
ACH-000007,-0.39831572559100004
ACH-000009,-0.250136849503
ACH-000011,0.0691638243549
ACH-000012,-0.378730212871
ACH-000013,-0.54161956834
ACH-000014,-0.256389906756
ACH-000015,-0.16607483120799998
ACH-000017,-0.325397335735
ACH-000018,-0.39796117834600003
ACH-000019,-0.58497565078
ACH-000021,-0.294558911658
ACH-000022,-0.314773198774
ACH-000025,-0.235242381831
ACH-000028,-0.188483743861
ACH-000030,-0.19567664522999997
ACH-000035,-0.4387116388
ACH-000036,-0.536507775094
ACH-000037,-0.373753902189
ACH-000039,-0.158126338322
ACH-000040,-0.36550333405
ACH-000041,-0.211300595545
ACH-000042,-0.465778797423
ACH-000045,-0.259224264792
ACH-000047,-0.392712591156
ACH-000052,-0.30284817287099997
ACH-000053,-0.23156858465
ACH-000054,-0.26276815502900003
ACH-000055,-0.41272109048100003
ACH-000060,-0.5245215908640001
ACH-000067,-0.374880941531
ACH-000070,-0.20347355948600002
ACH-000075,-0.236533243668
ACH-000078,-0.317354992289
ACH-000082,-0.381231504456
ACH-000085,-0.460000592059
ACH-000086,-0.532179576756
ACH-000087,-0.145673070047
ACH-000092,-0.230387559238
ACH-000095,-0.259265896299
ACH-000097,-0.339842928406
ACH-000098,-0.321633492945
ACH-000099,-0.21989358054299998
ACH-000108,-0.33950699101
ACH-000113,-0.30779463391
ACH-000115,-0.364847689922
ACH-000116,-0.111813133104
ACH-000118,-0.266770049404
ACH-000120,-0.340297519195
ACH-000123,-0.35938202004
ACH-000127,-0.397649240881
ACH-000128,-0.0431648239882
ACH-000132,-0.305612216273
ACH-000133,-0.486341888487
ACH-000137,-0.310787811819
ACH-000138,-0.38283015384
ACH-000142,-0.26280600677099997
ACH-000143,-0.16725378522700002
ACH-000146,-0.31784328702799997
ACH-000148,-0.33296042387499997
ACH-000150,-0.353189900302
ACH-000152,-0.222522167716
ACH-000153,-0.014572957671299997
ACH-000159,-0.380587142777
ACH-000160,-0.28172480499
ACH-000163,-0.23954968095100002
ACH-000167,-0.016227905200700003
ACH-000168,-0.341046040347
ACH-000169,-0.246013285437
ACH-000178,-0.47515195684699996
ACH-000182,-0.328070544207
ACH-000183,-0.231906865141
ACH-000188,-0.584359688836
ACH-000189,-0.331274838792
ACH-000190,-0.482951088492
ACH-000198,-0.40427795661300003
ACH-000204,-0.238239552001
ACH-000206,-0.0765638317101
ACH-000207,-0.284590318679
ACH-000211,-0.345915982081
ACH-000215,-0.306346374488
ACH-000221,-0.498356000194
ACH-000222,-0.320992470641
ACH-000223,-0.231386285726
ACH-000226,-0.268540246037
ACH-000227,-0.323406511527
ACH-000228,-0.245565071237
ACH-000231,-0.402069390136
ACH-000232,-0.5699952952139999
ACH-000233,-0.425545431934
ACH-000234,-0.291429151912
ACH-000235,-0.363196882129
