,CLPP (8192)
ACH-000004,-0.187454984578
ACH-000007,-0.37363668111599996
ACH-000009,-0.272283386231
ACH-000011,-0.28374568697700003
ACH-000012,-0.141984345628
ACH-000013,-0.43967876654
ACH-000014,-0.0220790708579
ACH-000015,-0.0009009889403939999
ACH-000017,-0.402533842095
ACH-000018,-0.148402527989
ACH-000019,-0.06845405336219999
ACH-000021,-0.271846030229
ACH-000022,-0.294607502868
ACH-000025,-0.360343810194
ACH-000028,-0.639870243748
ACH-000030,0.037949202712500005
ACH-000035,-0.0347741745039
ACH-000036,0.058175947105499996
ACH-000037,-0.287947604854
ACH-000039,-0.387707536835
ACH-000040,0.105432731313
ACH-000041,-0.11334553453099999
ACH-000042,-0.0803487458776
ACH-000045,-0.279614966784
ACH-000047,-0.35107151742299997
ACH-000052,-0.19379906299400002
ACH-000053,-0.0258651125974
ACH-000054,-0.25379755288600003
ACH-000055,-0.0409716614441
ACH-000060,-0.2221927004
ACH-000067,-0.182048761184
ACH-000070,-0.163831309253
ACH-000075,0.0899402532842
ACH-000078,-0.199643712836
ACH-000082,-0.237602351678
ACH-000085,-0.205054026103
ACH-000086,-0.172183144476
ACH-000087,-0.407405267799
ACH-000092,-0.201423728748
ACH-000095,-0.0554423956915
ACH-000097,-0.144633111609
ACH-000098,-0.28417221102400003
ACH-000099,-0.44638895482600005
ACH-000108,-0.0678726071227
ACH-000113,-0.191387642219
ACH-000115,-0.052300719665900004
ACH-000116,-0.21241635787000002
ACH-000118,-0.0913446688283
ACH-000120,-0.177716986644
ACH-000123,-0.13724623678099998
ACH-000127,-0.24118252593000003
ACH-000128,-0.635110604963
ACH-000132,-0.028403245704900004
ACH-000133,-0.19846456479200003
ACH-000137,-0.161680595144
ACH-000138,-0.0725918437885
ACH-000142,-0.22477342945099998
ACH-000143,-0.153945697101
ACH-000146,0.00811557856484
ACH-000148,-0.09503253831639999
ACH-000150,-0.24463554733399998
ACH-000152,-0.06983883674639998
ACH-000153,-0.183860213878
ACH-000159,-0.303253895198
ACH-000160,-0.42538263328000003
ACH-000163,-0.14628453100400002
ACH-000167,0.0895142956432
ACH-000168,-0.0595700973429
ACH-000169,-0.159725151469
ACH-000178,-0.124976869737
ACH-000182,-0.24108540402399997
ACH-000183,-0.0067475185736
ACH-000188,-0.515922596694
ACH-000189,-0.48508880630400003
ACH-000190,-0.098882679595
ACH-000198,0.0171676242816
ACH-000204,-0.13579744418
ACH-000206,-0.25433863815900004
ACH-000207,0.043804044278800004
ACH-000211,-0.101537815679
ACH-000215,-0.12423465687000002
ACH-000221,-0.320509726866
ACH-000222,0.024404146042
ACH-000223,-0.223159513607
ACH-000226,-0.18808705157800001
ACH-000227,0.114545327239
ACH-000228,-0.20352363202999998
ACH-000231,0.0177244051048
ACH-000232,0.035801484311000005
ACH-000233,-0.263043751222
ACH-000234,-0.14601737540100002
ACH-000235,-0.06579732299980001
ACH-000237,-0.494642809714
ACH-000238,-0.0213211557037
ACH-000243,-0.223884091088
ACH-000244,-0.150004701357
ACH-000246,-0.213879326629
ACH-000248,-0.364595724984
ACH-000250,-0.100037817737
ACH-000251,-0.0382214909264
ACH-000253,-0.102647275216
ACH-000255,-0.188462572196
ACH-000256,-0.316174250714
ACH-000257,0.06885565713280001
ACH-000258,-0.144747762729
ACH-000259,-0.30183450318000005
ACH-000260,-0.151965605845
ACH-000261,-0.012765273647000001
ACH-000262,-0.24559006711999998
ACH-000263,-0.182774341116
ACH-000264,0.0408990433045
ACH-000265,-0.15826941473
ACH-000266,0.050179409992000004
ACH-000272,-0.298608519106
ACH-000273,-0.21453070752999998
ACH-000274,-0.284099617652
ACH-000277,-0.0543416120751
ACH-000278,-0.42544993868000003
ACH-000279,-0.16294232783
ACH-000280,-0.141841628804
ACH-000281,0.101741406413
ACH-000288,-0.0228676028714
ACH-000291,-0.254977867839
ACH-000293,-0.107539110735
ACH-000294,-0.135823028199
ACH-000295,-0.464212044457
ACH-000296,-0.554033917282
ACH-000302,-0.650722570797
ACH-000304,-0.10363117003200001
ACH-000307,-0.120789914526
ACH-000308,0.020783860632799998
ACH-000310,-0.207828234901
ACH-000311,0.113540960415
ACH-000312,-0.051483060335
ACH-000315,-0.197781304551
ACH-000316,0.0708130003789
ACH-000317,-0.135504438475
ACH-000318,-0.125455128648
ACH-000319,-0.225722319594
ACH-000320,0.0175029669317
ACH-000322,-0.0316543247105
ACH-000323,-0.153607532357
ACH-000324,-0.146521172861
ACH-000329,-0.14189624884500002
ACH-000330,-0.517755717623
ACH-000331,-0.35926304070200005
ACH-000332,-0.132614589711
ACH-000334,-0.289236738113
ACH-000335,-0.534001870577
ACH-000336,-0.681246806551
ACH-000337,0.0558423458542
ACH-000339,-0.329876326753
ACH-000341,-0.420009757201
ACH-000348,-0.145894970181
ACH-000350,-0.124003108379
ACH-000352,-0.260993218047
ACH-000356,0.181095774486
ACH-000361,-0.08985955189960002
ACH-000362,-0.0315867439538
ACH-000363,-0.173727339052
