,KDELR1 (10945)
ACH-000004,-0.0183846487862
ACH-000007,-0.24706628323899998
ACH-000009,-0.6183302728419999
ACH-000011,-0.165125738637
ACH-000012,-0.213169933985
ACH-000013,-0.38028673876900004
ACH-000014,-0.27556861098499996
ACH-000015,-0.38397739603000003
ACH-000017,-0.00153878804587
ACH-000018,-0.319482898911
ACH-000019,-0.20006868670800002
ACH-000021,-0.21123568161400003
ACH-000022,-0.14558624875099999
ACH-000025,-0.06788616043409999
ACH-000028,-0.163947673924
ACH-000030,-0.16550919290899999
ACH-000035,-0.511557767934
ACH-000036,-0.37492047460100003
ACH-000037,0.184078404901
ACH-000039,-0.269930026072
ACH-000040,-0.08954849418569999
ACH-000041,-0.113695419384
ACH-000042,-0.0344111535865
ACH-000045,-0.226666080783
ACH-000047,-0.028940274165699997
ACH-000052,-0.334196918256
ACH-000053,-0.235771471445
ACH-000054,-0.217355898218
ACH-000055,-0.343310884748
ACH-000060,-0.058396954866
ACH-000067,-0.0970840525935
ACH-000070,-0.0438799752896
ACH-000075,-0.10015812538999999
ACH-000078,-0.352326111266
ACH-000082,-0.476158186475
ACH-000085,-0.246990596679
ACH-000086,-0.308179885336
ACH-000087,0.053833540433300006
ACH-000092,-0.180930300762
ACH-000095,-0.25990722396899996
ACH-000097,-0.131880744122
ACH-000098,-0.37991600644
ACH-000099,-0.162786262403
ACH-000108,-0.175361876236
ACH-000113,-0.11009820533800001
ACH-000115,-1.19780734684
ACH-000116,0.05817550348540001
ACH-000118,-0.06671009957270001
ACH-000120,-0.22920777370700002
ACH-000123,-0.217854829451
ACH-000127,-0.326296069432
ACH-000128,-0.118875827272
ACH-000132,-0.16374194478
ACH-000133,-0.18187703005
ACH-000137,-0.35895364837899996
ACH-000138,-0.28175644883
ACH-000142,-0.199183978494
ACH-000143,0.039540754339699995
ACH-000146,-0.17430711507899999
ACH-000148,-0.08051557595980001
ACH-000150,-0.0190014345303
ACH-000152,-0.09539664004170001
ACH-000153,-0.18752865011199998
ACH-000159,-0.22030523606
ACH-000160,-0.261167287137
ACH-000163,-0.147754720147
ACH-000167,-0.261844251072
ACH-000168,0.029640082798799997
ACH-000169,0.0191026986288
ACH-000178,-0.171923223905
ACH-000182,-0.0482366518238
ACH-000183,-0.058346739827699994
ACH-000188,0.0128326689643
ACH-000189,-0.591328742774
ACH-000190,-0.271782895312
ACH-000198,-0.228517124023
ACH-000204,-0.0668616978958
ACH-000206,-0.11811301752900001
ACH-000207,-0.0029918898366599997
ACH-000211,-0.41044104863799996
ACH-000215,-0.272279887142
ACH-000221,-0.177490572074
ACH-000222,-0.225184492034
ACH-000223,-0.156909560712
ACH-000226,-0.111160011663
ACH-000227,-0.197401222618
ACH-000228,-0.303790762926
ACH-000231,-0.102093205878
ACH-000232,-0.245408617156
ACH-000233,-0.0201823817888
ACH-000234,-0.255267006783
ACH-000235,-0.183983510189
ACH-000237,-0.884811720917
ACH-000238,-0.272651377965
ACH-000243,-0.116324342007
ACH-000244,-0.27538400144999997
ACH-000246,-0.121180773816
ACH-000248,-0.188430620503
ACH-000250,-0.474408425998
ACH-000251,-0.222526277306
ACH-000253,-0.358412826657
ACH-000255,-0.0772523177463
ACH-000256,-0.320561429817
ACH-000257,-0.0447081448822
ACH-000258,0.0432432355137
ACH-000259,-0.195424643809
ACH-000260,-0.11999750386800001
ACH-000261,-0.175699781389
ACH-000262,-0.19417576998599997
ACH-000263,0.139590978913
ACH-000264,-0.10381692711400001
ACH-000265,0.0109573997346
ACH-000266,-0.227111824936
ACH-000272,-0.08392366367529999
ACH-000273,-0.27593945045699997
ACH-000274,-0.252834246908
ACH-000277,-0.340586522645
ACH-000278,-0.299166342947
ACH-000279,-0.127708282954
ACH-000280,-0.269553865595
ACH-000281,0.022104458995500002
ACH-000288,-0.225452399287
ACH-000291,-0.44024241884099996
ACH-000293,-0.175775141845
ACH-000294,-0.307703036378
ACH-000295,-0.416222184517
ACH-000296,-0.289770127155
ACH-000302,-0.271800076264
ACH-000304,-0.373380191446
ACH-000307,-0.067751904576
ACH-000308,-0.24265911761
ACH-000310,-0.280969377022
ACH-000311,-0.244252723978
ACH-000312,-0.0454795613385
ACH-000315,-0.261377536132
ACH-000316,0.0458048332927
ACH-000317,-0.0695657351433
ACH-000318,-0.291576123438
ACH-000319,-0.39801852154399997
ACH-000320,0.0169664081131
ACH-000322,0.29790442653099997
ACH-000323,-0.18624972129
ACH-000324,-0.21172668153000002
ACH-000329,-0.104486712124
ACH-000330,-0.144293196432
ACH-000331,-0.348124434166
ACH-000332,-0.254458549706
ACH-000334,-0.5174769694829999
ACH-000335,-0.440370417518
ACH-000336,-0.027879744066
ACH-000337,0.118663392095
ACH-000339,-0.251394331666
ACH-000341,-0.159355346087
ACH-000348,-0.10715750933700001
ACH-000350,-0.0882227681467
ACH-000352,-0.0423432675114
ACH-000356,-0.31096819284899996
ACH-000361,0.166230728893
ACH-000362,-0.468910679696
ACH-000363,-0.200284605592
ACH-000364,-0.235797177905
ACH-000365,-0.16970983920000002
ACH-000366,-0.262642337814
ACH-000368,-0.0481561707741
ACH-000374,-0.08013250377089999
ACH-000375,-0.203471136245
ACH-000376,-0.110010832852
ACH-000381,-0.28182034835499997
ACH-000383,-0.19543942935800002
ACH-000387,-0.16786882272599998
ACH-000389,-0.0108263099079
ACH-000390,-0.128620130548
ACH-000393,-0.237348674866
ACH-000395,-0.715084809793
ACH-000397,-0.24070153920499998
ACH-000401,-0.197762818693
ACH-000402,-0.149442303091
ACH-000403,-0.078383014588
ACH-000404,-0.137338749418
ACH-000406,-0.191938781461
ACH-000407,-0.112391277756
ACH-000408,-0.320559766358
ACH-000410,-0.0101168516368
ACH-000411,-0.225551190022
ACH-000414,-0.24378322177900003
ACH-000415,-0.0372048094034
ACH-000416,-0.258803560596
ACH-000420,-0.22552102113699998
ACH-000421,-0.145936157152
ACH-000424,0.014352930691799999
ACH-000425,-0.268988660462
ACH-000426,-0.0789485893166
ACH-000427,-0.10774411552100001
ACH-000433,-0.37259104087899997
ACH-000436,-0.446809254352
ACH-000444,-0.013271840842299999
ACH-000445,-0.343350556246
ACH-000448,-0.152914916297
ACH-000450,-0.19634260099
ACH-000452,-0.242004872767
ACH-000454,0.09359008743969999
ACH-000458,-0.192641426153
ACH-000459,-0.0988961516092
ACH-000460,-0.259890168601
ACH-000461,-0.17782178462099998
ACH-000463,-0.0702408120803
ACH-000464,-0.08184726873010001
ACH-000466,-0.320987414508
ACH-000467,-0.0529813576569
ACH-000468,-0.364698426277
ACH-000469,-0.24487515635600002
ACH-000470,-0.0440303328261
ACH-000471,-0.256994733214
ACH-000472,-0.27548774225
ACH-000473,0.019766250276400003
ACH-000475,-0.283328432805
ACH-000476,-0.056361539049500003
ACH-000477,-0.381045867131
ACH-000480,-0.253612634787
ACH-000481,-0.050343667682600006
ACH-000483,-0.239386620617
ACH-000484,-0.200685922589
ACH-000485,0.013742933328299999
ACH-000486,-0.259959993446
ACH-000487,-0.287194345149
ACH-000488,-0.09207352631480001
ACH-000490,-0.175830520628
ACH-000491,-0.24704774911
ACH-000495,-0.332285805537
ACH-000496,-0.11727604135
ACH-000499,-0.115782761692
ACH-000500,-0.575426830496
ACH-000502,-0.30512519282
ACH-000503,-0.35988467903300003
ACH-000505,-0.140572455197
ACH-000507,-0.202878438369
ACH-000510,-0.21831980722
ACH-000511,-0.263446757716
ACH-000512,-0.132233589998
ACH-000516,-0.177953389653
ACH-000517,-0.30833757189
ACH-000518,-0.177523261752
ACH-000520,-0.0438424818841
ACH-000521,0.0252236028943
ACH-000522,-0.232018232885
ACH-000524,-0.235752408439
ACH-000527,-0.210112623003
ACH-000528,-0.144181605998
ACH-000537,-0.162881803244
ACH-000541,-0.7893403015620001
ACH-000542,-0.12328537108200001
ACH-000544,-0.0331120347823
ACH-000545,-0.0524466595988
ACH-000547,0.063404432174
ACH-000548,-0.437089376825
ACH-000549,-0.133319430656
ACH-000550,-0.21760746457
ACH-000552,-0.267245904619
ACH-000556,-0.219246223061
ACH-000557,-0.182029912592
ACH-000570,-0.318535832457
ACH-000571,-0.263913585048
ACH-000573,-0.120921720173
ACH-000576,-0.294892943207
ACH-000580,-0.19885006234299998
ACH-000584,-0.15094468857999999
ACH-000585,-0.13913163729800002
ACH-000588,-0.456074933691
ACH-000589,-0.15086301304000002
ACH-000591,-0.15290669077
ACH-000593,-0.08407663352330001
ACH-000600,-0.374355450934
ACH-000601,-0.08256352213719999
ACH-000604,-0.317201105736
ACH-000605,-0.0874607239242
ACH-000606,-0.0522734672759
ACH-000608,-0.35591633797399996
ACH-000614,-0.119085324711
ACH-000616,-0.24546667108399997
ACH-000618,-0.112973428972
ACH-000619,-0.19940409154199998
ACH-000620,-0.331500107501
ACH-000621,-0.072254236192
ACH-000622,-0.135132442317
ACH-000623,-0.277531673741
ACH-000624,-0.22058510088000002
ACH-000627,-0.27042630404
ACH-000630,-0.21335334415999999
ACH-000632,-0.364361638804
ACH-000633,-0.229793708777
ACH-000637,-0.33132822591600003
ACH-000638,-0.0957042842557
ACH-000646,-0.151593590099
ACH-000647,-0.04789038065930001
ACH-000648,-0.406237018098
ACH-000649,-0.085618482173
ACH-000651,-0.13325526088300002
ACH-000652,-0.385423537173
ACH-000653,-0.08985714205380001
ACH-000657,-0.192502187518
ACH-000658,-0.484115459886
ACH-000661,-0.09584566601439999
ACH-000662,-0.101972358896
ACH-000663,-0.255654294972
ACH-000665,-0.0554677299913
ACH-000671,-0.17127972604000002
ACH-000673,-0.122492128102
ACH-000676,-0.200059090425
ACH-000677,-0.0465302536285
ACH-000681,-0.195597437201
ACH-000682,-0.163501384044
ACH-000683,-0.161000859922
ACH-000684,-0.006683738488199999
ACH-000688,-0.130125368739
ACH-000693,-0.14502941382600001
ACH-000694,-0.20301719262899998
ACH-000695,-0.418019820612
ACH-000696,-0.158338916838
ACH-000697,0.11909996164100001
ACH-000699,-0.390609945782
ACH-000701,-0.280490875584
ACH-000706,-0.08112481072000001
ACH-000711,-0.214959847346
ACH-000713,-1.01772879172
ACH-000714,-0.297252967927
ACH-000718,-0.14907996238399998
ACH-000720,-0.269631293715
ACH-000721,-0.249855037212
ACH-000724,0.029321163848
ACH-000725,-0.282610359925
ACH-000732,0.013397242089
ACH-000734,-0.291714236857
ACH-000735,-0.114760193617
ACH-000736,-0.19348009667399999
ACH-000738,-0.0471199622498
ACH-000746,-0.306500357974
ACH-000747,-0.160568429717
ACH-000748,-0.20402133484700002
ACH-000753,-0.106142624188
ACH-000756,-0.188973803301
ACH-000757,-0.315692311786
ACH-000758,-0.070063287821
ACH-000760,-0.20587844325399998
ACH-000763,-0.279104048986
ACH-000764,-0.24261236838199998
ACH-000765,-0.04409960882680001
ACH-000766,-0.245978583954
ACH-000767,-0.104555691252
ACH-000768,-0.11555353246
ACH-000769,-0.118455973559
ACH-000770,-1.27781630001
ACH-000771,-0.06689356541680001
ACH-000773,-0.18676580850900001
ACH-000776,-0.38208797946500006
ACH-000777,-0.122950684475
ACH-000778,-0.171283080864
ACH-000781,-0.174017051197
ACH-000782,-0.0613224136332
ACH-000783,-0.133418159883
ACH-000784,-0.13188457861300001
ACH-000785,-0.102271860548
ACH-000787,-0.331558361961
ACH-000788,-0.169646296552
ACH-000791,-0.0768387805037
ACH-000792,-0.294077607992
ACH-000794,-0.17911843890299997
ACH-000796,-0.229460135916
ACH-000799,-0.0390367983869
ACH-000800,0.0986812322339
ACH-000802,-0.175595623142
ACH-000804,-0.162934193638
ACH-000805,-0.300222664422
ACH-000809,-0.20488350922200002
ACH-000810,-0.537459801965
ACH-000811,-0.286956368874
ACH-000817,-0.306374668696
ACH-000819,-0.0108627913184
ACH-000820,0.027648264088
ACH-000821,-0.0272708150665
ACH-000822,-0.498486034113
ACH-000823,-0.163549747555
ACH-000824,-0.41333600506499996
ACH-000827,-0.0782293308024
ACH-000829,-0.24783109467599998
ACH-000831,0.006045492614619999
ACH-000832,-0.08370510734230001
ACH-000833,-0.00342031072254
ACH-000834,-0.179436756608
ACH-000835,-0.20736647052700002
ACH-000836,-0.230208552063
ACH-000837,-0.136528171909
ACH-000838,-0.464239476891
ACH-000839,0.0630501628814
ACH-000840,-0.126740116522
ACH-000841,0.011829437442900001
ACH-000843,-0.139214850384
ACH-000846,-0.289633630683
ACH-000847,-0.151484700433
ACH-000848,0.10352731750800001
ACH-000849,-0.166262618064
ACH-000851,-0.0684385632656
ACH-000855,-0.00912624881129
ACH-000856,-0.0549641212138
