,MFSD10 (10227)
ACH-000004,0.120105624889
ACH-000007,0.0711793473263
ACH-000009,0.15637648575500002
ACH-000011,-0.12599273158399998
ACH-000012,0.0672404822382
ACH-000013,-0.009349705075149999
ACH-000014,0.167181918662
ACH-000015,-0.00798347245296
ACH-000017,0.0262794903579
ACH-000018,-0.046830154592900006
ACH-000019,0.0705796667391
ACH-000021,0.0261399166988
ACH-000022,-0.06889046174380001
ACH-000025,-0.11665147875700001
ACH-000028,0.08442980803689999
ACH-000030,0.0564334998647
ACH-000035,0.298533840308
ACH-000036,-0.08503373449400001
ACH-000037,-0.110242768213
ACH-000039,-0.270289597104
ACH-000040,0.150978759532
ACH-000041,-0.11223683904000001
ACH-000042,-0.142562584707
ACH-000045,-0.023714890120799997
ACH-000047,-0.061421647269699994
ACH-000052,0.164127768495
ACH-000053,0.021014771027900003
ACH-000054,-0.0258539118774
ACH-000055,-0.038150190520900004
ACH-000060,-0.0331589114365
ACH-000067,0.0606303469838
ACH-000070,-0.050792661514099995
ACH-000075,-0.0796649647534
ACH-000078,-0.10158247105399999
ACH-000082,-0.05278524553180001
ACH-000085,-0.0314843244304
ACH-000086,0.018741966299299997
ACH-000087,0.136985192473
ACH-000092,-0.0031487439404099997
ACH-000095,-0.025444701405599998
ACH-000097,0.0774221684075
ACH-000098,0.11195985230999998
ACH-000099,-0.09055045325330001
ACH-000108,-0.15144558443199999
ACH-000113,0.00127142877007
ACH-000115,0.0212919174731
ACH-000116,-0.00089296943665
ACH-000118,-0.0129404523414
ACH-000120,-0.0676085053695
ACH-000123,-0.015251685414
ACH-000127,0.0141641291024
ACH-000128,-0.07334466902430001
ACH-000132,-0.174918770068
ACH-000133,-0.028954383914
ACH-000137,-0.34083579190499996
ACH-000138,0.0232357676352
ACH-000142,0.031682689442
ACH-000143,-0.05935615443390001
ACH-000146,-0.0392149915397
ACH-000148,0.051791771080800006
ACH-000150,-0.138090025678
ACH-000152,0.0199034984557
ACH-000153,-0.17954411713399998
ACH-000159,-0.0238431997878
ACH-000160,-0.066380011181
ACH-000163,0.044430091955699996
ACH-000167,-0.229078264471
ACH-000168,0.131595504506
ACH-000169,-0.0285539684989
ACH-000178,-0.0247832278573
ACH-000182,-0.012644490904299999
ACH-000183,0.269605149882
ACH-000188,-0.038025915522800005
ACH-000189,-0.0614849291646
ACH-000190,-0.116152011778
ACH-000198,0.022504957896
ACH-000204,-0.0794074901334
ACH-000206,-0.247252694265
ACH-000207,-0.0172880592085
ACH-000211,-0.040668584684199996
ACH-000215,-0.107577390121
ACH-000221,-0.06278121053180001
ACH-000222,0.0050316697346000005
ACH-000223,-0.027502797018
ACH-000226,0.00971764577977
ACH-000227,-0.017961128191400003
ACH-000228,0.0875755522102
ACH-000231,-0.124637098994
ACH-000232,0.0730465315607
ACH-000233,0.06086651570399999
ACH-000234,-0.0390975387718
ACH-000235,0.053665850376199996
ACH-000237,-0.172404779243
ACH-000238,-0.0913143447741
ACH-000243,0.07828878007489999
ACH-000244,-0.0922474933189
ACH-000246,-0.16686364264
