,ETNPPL (64850)
ACH-000004,-0.278362727429
ACH-000007,-0.20017401030499998
ACH-000009,-0.385990668091
ACH-000011,-0.344977372715
ACH-000012,-0.276435076231
ACH-000013,-0.160822485846
ACH-000014,-0.0985994378858
ACH-000015,-0.23811332756200002
ACH-000017,-0.234227913032
ACH-000018,-0.010966552922799999
ACH-000019,-0.189137082073
ACH-000021,-0.267036652092
ACH-000022,-0.12110172979900001
ACH-000025,-0.155110961185
ACH-000028,-0.19810113394200002
ACH-000030,-0.20211808781100002
ACH-000035,-0.051458441506400006
ACH-000036,-0.359030547716
ACH-000037,-0.165140663618
ACH-000039,-0.198533884942
ACH-000040,-0.067647897811
ACH-000041,-0.304883416045
ACH-000042,-0.255147079445
ACH-000045,-0.28099681484
ACH-000047,-0.0518717024144
ACH-000052,-0.443655122857
ACH-000053,-0.255739476135
ACH-000054,-0.133670955802
ACH-000055,-0.523230943582
ACH-000060,-0.16278141607000002
ACH-000067,-0.295278421851
ACH-000070,-0.016754033767
ACH-000075,-0.40372676689599996
ACH-000078,-0.29855069202
ACH-000082,-0.272356050591
ACH-000085,-0.263543653739
ACH-000086,-0.21256018339899999
ACH-000087,-0.334518208975
ACH-000092,-0.361039296695
ACH-000095,-0.15211900967
ACH-000097,-0.193775066382
ACH-000098,-0.34117191036600003
ACH-000099,-0.194532682759
ACH-000108,-0.16207562514499999
ACH-000113,-0.136316680241
ACH-000115,-0.18449952133699998
ACH-000116,-0.22114076695
ACH-000118,-0.11820465849400001
ACH-000120,-0.249834845335
ACH-000123,-0.298626191365
ACH-000127,-0.189116686126
ACH-000128,-0.228278717283
ACH-000132,-0.167059643159
ACH-000133,-0.130184322547
ACH-000137,-0.13887464931399998
ACH-000138,-0.159697047121
ACH-000142,-0.145852493448
ACH-000143,-0.142846137476
ACH-000146,-0.265342594431
ACH-000148,-0.318681441415
ACH-000150,-0.254843648819
ACH-000152,-0.246334972247
ACH-000153,-0.103397086009
ACH-000159,-0.21967492329500002
ACH-000160,-0.1736706785
ACH-000163,-0.21061047337900002
ACH-000167,-0.413347137957
ACH-000168,-0.146880492926
ACH-000169,-0.343200512191
ACH-000178,-0.115159831077
ACH-000182,-0.104012166566
ACH-000183,-0.25531262175999997
ACH-000188,-0.140433426984
ACH-000189,-0.31081283662
ACH-000190,-0.257431062119
ACH-000198,-0.21135208500500002
ACH-000204,0.119177647192
ACH-000206,0.057676207166800005
ACH-000207,0.08630532978839998
ACH-000211,-0.36606502485799997
ACH-000215,-0.204852516552
ACH-000221,-0.24828269192400002
ACH-000222,-0.15520993607
ACH-000223,-0.224464097601
ACH-000226,0.0281229341555
ACH-000227,-0.526825476782
ACH-000228,0.011082347551899999
ACH-000231,-0.121986362474
ACH-000232,-0.196767609626
ACH-000233,-0.34665739987800004
ACH-000234,-0.176710003362
ACH-000235,-0.24217425958799998
ACH-000237,-0.25723451272799996
ACH-000238,-0.0498374285115
ACH-000243,-0.236531359593
ACH-000244,-0.0947602012572
ACH-000246,-0.1152567419
ACH-000248,-0.101136949024
ACH-000250,-0.27692215317499996
ACH-000251,-0.22955935611900002
ACH-000253,-0.226725639886
ACH-000255,-0.25646916255999996
ACH-000256,-0.214277704905
ACH-000257,-0.422864148653
ACH-000258,-0.317370754625
ACH-000259,-0.250634289352
ACH-000260,-0.221364176981
ACH-000261,-0.159487500224
ACH-000262,-0.128001094842
ACH-000263,-0.206487702151
ACH-000264,-0.159490689084
ACH-000265,-0.273658365143
ACH-000266,-0.210908995237
ACH-000272,-0.285304490682
ACH-000273,-0.315173573175
ACH-000274,-0.25620534452300003
ACH-000277,-0.11031995207900001
ACH-000278,-0.174375381589
ACH-000279,-0.34930078054499997
ACH-000280,-0.147033747238
ACH-000281,-0.286259750601
ACH-000288,-0.108084355747
ACH-000291,-0.250712891994
ACH-000293,-0.288555003087
ACH-000294,-0.32804775031800004
ACH-000295,-0.330977749502
ACH-000296,-0.190776205216
ACH-000302,-0.16253050115
ACH-000304,0.0641735212971
ACH-000307,-0.280057060184
ACH-000308,-0.245210799685
ACH-000310,-0.46847029469499996
ACH-000311,-0.334406243545
ACH-000312,-0.164924566138
ACH-000315,0.038394602191499996
ACH-000316,-0.28230368281
ACH-000317,-0.282960375608
ACH-000318,-0.37526136555
ACH-000319,-0.169733577528
ACH-000320,-0.304644215457
ACH-000322,-0.292233234475
ACH-000323,-0.186151323959
ACH-000324,-0.25485064164099996
ACH-000329,-0.39299047749
ACH-000330,-0.12199682954600001
ACH-000331,-0.077711823021
ACH-000332,-0.08434125595030001
ACH-000334,-0.116372753868
ACH-000335,-0.15356561327600002
ACH-000336,0.0332515230265
ACH-000337,-0.21676828290800002
ACH-000339,-0.321948254026
ACH-000341,-0.210765476564
ACH-000348,-0.186294250814
ACH-000350,-0.209270778184
ACH-000352,-0.223429234808
ACH-000356,-0.0150407552161
ACH-000361,-0.332547795414
ACH-000362,-0.175968479138
ACH-000363,-0.0925495654332
ACH-000364,-0.344565968637
ACH-000365,-0.19831849953400002
ACH-000366,-0.23434632016999998
ACH-000368,-0.43710358796800003
ACH-000374,-0.41191433811399997
ACH-000375,-0.326872537228
ACH-000376,-0.24730225094500002
ACH-000381,-0.301397017932
ACH-000383,-0.189587015816
ACH-000387,-0.36329733960999994
ACH-000389,-0.07431564756760001
ACH-000390,-0.227164563705
ACH-000393,-0.09568265658859999
ACH-000395,-0.222528645751
ACH-000397,-0.22680451993200001
ACH-000401,-0.132584900211
ACH-000402,0.100027037594
ACH-000403,-0.243767343154
ACH-000404,-0.387878971134
ACH-000406,-0.25637739954
ACH-000407,-0.265630859811
ACH-000408,0.07429733210930001
ACH-000410,-0.272032500921
ACH-000411,-0.0854274921728
ACH-000414,-0.28905741424000003
ACH-000415,-0.10288789166500001
ACH-000416,-0.25845799915999995
ACH-000420,-0.254444659499
ACH-000421,-0.326295880792
ACH-000424,-0.143514874789
ACH-000425,-0.291251785183
ACH-000426,-0.149898305828
ACH-000427,-0.309824084439
ACH-000433,0.016743271335
ACH-000436,-0.174415822629
ACH-000444,-0.230275686569
ACH-000445,-0.21785297893199998
ACH-000448,-0.08715479015960001
ACH-000450,-0.267692583415
ACH-000452,-0.110253588632
ACH-000454,-0.10048651703299999
ACH-000458,-0.0387265030395
ACH-000459,-0.151107442685
ACH-000460,-0.183814285035
ACH-000461,-0.136209576339
ACH-000463,-0.220873786507
ACH-000464,-0.167621222619
ACH-000466,-0.09178927319430001
ACH-000467,-0.262055315363
ACH-000468,-0.255628774995
ACH-000469,-0.302436858779
ACH-000470,-0.283660303365
ACH-000471,-0.0905798107804
ACH-000472,-0.131295569456
ACH-000473,-0.256435472554
ACH-000475,-0.214381049485
ACH-000476,-0.23612289594
ACH-000477,-0.31963503342599997
ACH-000480,-0.14746979557499998
ACH-000481,-0.148051680651
ACH-000483,-0.24660702353100003
ACH-000484,0.109468960928
ACH-000485,-0.06093524912269999
ACH-000486,-0.120575123235
ACH-000487,-0.206784898608
ACH-000488,-0.18959325493
ACH-000490,-0.09483827410949999
ACH-000491,-0.289530600693
ACH-000495,-0.177321689828
ACH-000496,-0.408505816677
ACH-000499,-0.10619912179400001
ACH-000500,0.183492650657
ACH-000502,-0.15308115517
ACH-000503,-0.16210358111300002
ACH-000505,-0.21296599868299998
ACH-000507,-0.302792494022
ACH-000510,-0.32318256201900003
ACH-000511,-0.287986102898
ACH-000512,-0.411275195251
ACH-000516,-0.162570305619
ACH-000517,-0.240520735715
ACH-000518,-0.156763070726
ACH-000520,-0.23964602353199999
ACH-000521,-0.0809148787858
ACH-000522,-0.09451224926010002
ACH-000524,-0.212905411917
ACH-000527,-0.31415996538400004
ACH-000528,-0.162596584486
ACH-000537,-0.128222638504
ACH-000541,-0.17830761350299998
ACH-000542,-0.23743503719599998
ACH-000544,-0.17941599329900002
ACH-000545,-0.344220411637
ACH-000547,-0.474913038169
ACH-000548,-0.290167401485
ACH-000549,-0.23390607392700002
ACH-000550,-0.178528912949
ACH-000552,-0.158625771027
ACH-000556,-0.227043385475
ACH-000557,-0.04176394238080001
ACH-000570,-0.205500908179
ACH-000571,-0.0721419425502
ACH-000573,-0.181402027382
ACH-000576,-0.119823854826
ACH-000580,-0.266960852066
ACH-000584,-0.233207174623
ACH-000585,-0.19993971428500001
ACH-000588,-0.268621019906
ACH-000589,-0.19893514772799997
ACH-000591,-0.140906338805
ACH-000593,-0.14197040399
ACH-000600,0.07012973912
ACH-000601,-0.212273789646
ACH-000604,-0.37830791478200004
ACH-000605,-0.161601830463
ACH-000606,-0.0724193004992
ACH-000608,-0.253982436515
ACH-000614,-0.419967007539
ACH-000616,-0.378472804107
ACH-000618,-0.310988047272
ACH-000619,-0.180911272865
ACH-000620,-0.12072614382099998
