,ZNF705G (100131980)
ACH-000004,0.317602428048
ACH-000007,0.16586604679300002
ACH-000009,0.081512672738
ACH-000011,0.125100738421
ACH-000012,0.0439060459714
ACH-000013,0.173382972272
ACH-000014,-0.0383592141882
ACH-000015,0.13435559325
ACH-000017,0.132735706326
ACH-000018,0.263697696867
ACH-000019,0.000679780786956
ACH-000021,0.12271000390100001
ACH-000022,0.195955970058
ACH-000025,0.0351370527751
ACH-000028,0.260636953236
ACH-000030,0.170281118542
ACH-000035,0.26992917149
ACH-000036,0.0657997650461
ACH-000037,0.17570327794100002
ACH-000039,0.047455677133300005
ACH-000040,0.12007633091900001
ACH-000041,0.029619752439399998
ACH-000042,0.0736900296732
ACH-000045,0.011692540604399998
ACH-000047,0.142313236155
ACH-000052,0.185243535061
ACH-000053,0.20387028966200002
ACH-000054,0.17236635290999996
ACH-000055,0.0764580330807
ACH-000060,0.038763004336
ACH-000067,0.247411626186
ACH-000070,0.266147677397
ACH-000075,0.08351754039310001
ACH-000078,0.0861494807205
ACH-000082,0.0634734737443
ACH-000085,0.145480902681
ACH-000086,0.0530508122041
ACH-000087,0.291234777614
ACH-000092,0.238081459466
ACH-000095,0.334665964418
ACH-000097,-0.0522007044504
ACH-000098,0.23590381153099999
ACH-000099,0.152418467449
ACH-000108,0.251091477705
ACH-000113,-0.0415929674445
ACH-000115,0.152676473234
ACH-000116,0.12714191308800002
ACH-000118,0.05485962402030001
ACH-000120,0.0817028422006
ACH-000123,0.2599950878
ACH-000127,0.241416254604
ACH-000128,-0.00931326133507
ACH-000132,0.249004083753
ACH-000133,0.136035395875
ACH-000137,0.26797074119000003
ACH-000138,0.15399559957599998
ACH-000142,0.228319504989
ACH-000143,0.250914060319
ACH-000146,0.184368911113
ACH-000148,0.304679472724
ACH-000150,0.0195536192836
ACH-000152,0.305027612876
ACH-000153,-0.31043635907699996
ACH-000159,0.26036006452
ACH-000160,0.22577704571600002
ACH-000163,0.143115719984
ACH-000167,-0.05719352315140001
ACH-000168,0.217066530971
ACH-000169,0.196962216199
ACH-000178,0.232287639303
ACH-000182,0.0513405926167
ACH-000183,0.244466268235
ACH-000188,-0.0031077711715599998
ACH-000189,-0.184371394793
ACH-000190,0.009591900195700002
ACH-000198,0.113375480638
ACH-000204,0.35610650975599994
ACH-000206,0.19549635340500002
ACH-000207,0.123690237556
ACH-000211,0.0532643633416
ACH-000215,0.08517177279930001
ACH-000221,0.207431566096
ACH-000222,0.0385063807131
ACH-000223,0.100134967876
ACH-000226,0.0573696455831
ACH-000227,0.36188932269
ACH-000228,-0.19305534432799998
ACH-000231,0.21008599528799998
ACH-000232,0.075333081328
ACH-000233,0.0327187708243
ACH-000234,0.229455320666
ACH-000235,0.20562675485999998
ACH-000237,0.288757924178
ACH-000238,0.0614585668882
ACH-000243,0.121257561818
ACH-000244,0.0256675282822
ACH-000246,0.129968719895
ACH-000248,0.159631370094
ACH-000250,0.17528635420299998
ACH-000251,0.387133043824
ACH-000253,0.25924583119600003
ACH-000255,0.0400022128849
ACH-000256,0.16723412586
ACH-000257,0.5597916019929999
ACH-000258,-0.09897224269619999
ACH-000259,0.129515438318
ACH-000260,0.148580792578
ACH-000261,0.09104081251
ACH-000262,0.327766923273
ACH-000263,0.0453017499388
ACH-000264,0.11050269189999999
ACH-000265,0.142180044992
ACH-000266,0.15707685169500002
ACH-000272,0.18185433671
ACH-000273,0.057730087985
ACH-000274,0.132167590164
ACH-000277,0.193199779697
ACH-000278,0.294969278973
ACH-000279,0.14849839813100002
ACH-000280,0.268712067286
ACH-000281,-0.0448589216324
ACH-000288,0.222470310426
ACH-000291,0.246619055195
ACH-000293,0.5026201383600001
ACH-000294,0.17796677269000002
ACH-000295,0.159803348265
ACH-000296,-0.127482366381
ACH-000302,0.219450676489
ACH-000304,0.165026843057
ACH-000307,0.175152981915
ACH-000308,0.090004543227
ACH-000310,0.33623914510200004
ACH-000311,0.148487888914
ACH-000312,0.148667261022
ACH-000315,0.320344211989
ACH-000316,0.205293693615
ACH-000317,0.19337313922899999
ACH-000318,0.0674885042633
ACH-000319,0.081605067983
ACH-000320,0.0511061180409
ACH-000322,0.0250074631674
ACH-000323,0.319948448969
ACH-000324,0.0877001253471
ACH-000329,0.22703144033599998
ACH-000330,0.105395966763
ACH-000331,0.178665414765
ACH-000332,0.116783975717
ACH-000334,0.378343207849
ACH-000335,0.22249985134599998
ACH-000336,0.354073498512
ACH-000337,-0.027977838424400003
ACH-000339,0.203587279113
ACH-000341,0.13942577942099998
ACH-000348,0.162700914518
ACH-000350,0.117980766478
ACH-000352,0.207760871862
ACH-000356,-0.0418392049622
ACH-000361,0.0820346900009
ACH-000362,0.0833233006778
ACH-000363,0.26070601888
ACH-000364,0.230978012835
ACH-000365,0.0935516693983
ACH-000366,0.17801377398899998
ACH-000368,0.0944634795338
ACH-000374,-0.07473616084149999
ACH-000375,0.10260518046700001
ACH-000376,0.11163181707599999
ACH-000381,0.13365420294299998
ACH-000383,0.302174393346
ACH-000387,0.142075733914
ACH-000389,0.153102075409
ACH-000390,0.18629186076999998
ACH-000393,-0.012425745943299999
ACH-000395,0.00164054807374
ACH-000397,0.158194614344
ACH-000401,0.0313836418531
ACH-000402,0.41907161584700003
ACH-000403,0.0187931029703
ACH-000404,0.0383458179951
ACH-000406,0.162611424062
ACH-000407,-0.0690123904859
ACH-000408,-0.124025542878
ACH-000410,0.115167878113
ACH-000411,0.275231078264
ACH-000414,0.157040856204
ACH-000415,0.15539594601
ACH-000416,0.179705320191
ACH-000420,-0.17197823748500002
ACH-000421,0.156104573815
ACH-000424,0.10462469786
ACH-000425,0.171396952005
ACH-000426,0.13408651158399998
ACH-000427,0.0944183364945
ACH-000433,-0.0523022398379
ACH-000436,0.052091326073500005
ACH-000444,-0.0440763646256
ACH-000445,0.174740126504
ACH-000448,0.14523613940400001
ACH-000450,0.234557588561
ACH-000452,0.0316785518437
ACH-000454,0.030797837171
ACH-000458,0.0580815195594
ACH-000459,0.131494696946
ACH-000460,0.0888537098525
ACH-000461,0.0762429461535
ACH-000463,0.136329633391
ACH-000464,-0.0011743688240799998
ACH-000466,0.289065115889
ACH-000467,0.173172989526
ACH-000468,0.171511396525
ACH-000469,0.22196958412300002
ACH-000470,0.100443068653
ACH-000471,0.18399725058400002
ACH-000472,0.193797542238
ACH-000473,0.22741499351999997
ACH-000475,0.07350480920539999
ACH-000476,0.115539672073
ACH-000477,0.31784029246999995
ACH-000480,0.187672365713
ACH-000481,0.145263717289
ACH-000483,0.116439292989
ACH-000484,0.244008267713
ACH-000485,-0.294142509249
ACH-000486,0.0379418090663
ACH-000487,0.151146437261
ACH-000488,0.0896277958962
ACH-000490,0.05925780482999999
ACH-000491,0.0401714450299
ACH-000495,0.113039173235
ACH-000496,0.192826226936
ACH-000499,0.143059274242
ACH-000500,0.45533839989200003
ACH-000502,0.08432357144960001
ACH-000503,0.0456822388096
ACH-000505,0.212452993055
ACH-000507,0.0998701846996
ACH-000510,0.243130716466
ACH-000511,0.216034266551
ACH-000512,0.362463219207
ACH-000516,0.22942074994800002
ACH-000517,0.118049594334
ACH-000518,0.293230351807
ACH-000520,0.17716420063700003
ACH-000521,0.25608818498
ACH-000522,0.17641422892
ACH-000524,0.150718749885
ACH-000527,0.00460335992161
ACH-000528,0.130478121896
ACH-000537,0.00277741143538
ACH-000541,0.0570681015706
ACH-000542,0.191764489341
ACH-000544,0.184726237337
ACH-000545,0.036765748711199996
ACH-000547,-0.021609120153799996
ACH-000548,0.137523053035
ACH-000549,0.210592001085
ACH-000550,0.0973125054362
ACH-000552,0.160391735668
ACH-000556,0.273047166468
ACH-000557,0.25620213658700003
ACH-000570,0.257636785794
ACH-000571,0.241024929076
ACH-000573,0.138870640613
ACH-000576,0.168260789298
ACH-000580,0.593056430078
ACH-000584,0.06343150706119999
ACH-000585,0.189937953705
ACH-000588,0.302849682778
ACH-000589,0.0632166925029
ACH-000591,0.18296763103799998
ACH-000593,0.312515206112
ACH-000600,0.119357720823
ACH-000601,0.15952700310999998
ACH-000604,0.24417479660500002
ACH-000605,-0.04309199010030001
ACH-000606,0.0811808143822
ACH-000608,0.217610052773
ACH-000614,0.15003247398800001
ACH-000616,0.228666214472
ACH-000618,0.168009585447
ACH-000619,0.00917327854101
ACH-000620,0.21625212281800002
ACH-000621,0.09749610043439999
ACH-000622,0.156546371662
ACH-000623,0.0529699281367
ACH-000624,0.148364493088
ACH-000627,0.162569921696
ACH-000630,0.130984817455
ACH-000632,0.30976047924899996
ACH-000633,0.0818431646389
ACH-000637,0.0676400776279
ACH-000638,0.119016386609
ACH-000646,-0.0296164432418
ACH-000647,0.23059937391899998
ACH-000648,0.245459539053
ACH-000649,0.124384344625
ACH-000651,0.190018601604
ACH-000652,0.18749953103300002
ACH-000653,0.05640193064130001
ACH-000657,0.0834717527961
ACH-000658,0.45378996392
ACH-000661,0.19513942973700002
ACH-000662,-0.125143801911
ACH-000663,0.156812011817
ACH-000665,0.150373268739
ACH-000671,0.10290740085899999
ACH-000673,0.237108618718
ACH-000676,0.18801361848700002
ACH-000677,0.009013385907350001
ACH-000681,0.157340647292
ACH-000682,0.0037403053001399994
ACH-000683,0.027411956664100002
ACH-000684,0.10757522845300001
ACH-000688,0.098543833484
ACH-000693,0.139223435835
ACH-000694,0.125802604661
ACH-000695,0.288900398358
ACH-000696,0.0543826598116
ACH-000697,0.169238469273
ACH-000699,0.108419637502
ACH-000701,0.030744732640999996
ACH-000706,0.207029387676
ACH-000711,0.111326993989
ACH-000713,0.278858457733
ACH-000714,0.128409510476
ACH-000718,0.290050982433
ACH-000720,0.249326317936
ACH-000721,0.240724342492
ACH-000724,0.179367928291
ACH-000725,0.124280076019
ACH-000732,-0.032981026198
ACH-000734,0.09789841739600001
ACH-000735,0.0392097395442
ACH-000736,0.0685455127998
ACH-000738,0.18663943251600001
ACH-000746,0.181849333255
ACH-000747,0.110014804376
ACH-000748,0.17976831005899999
ACH-000753,0.0919879005343
ACH-000756,-0.0176782932157
ACH-000757,0.157901960738
ACH-000758,0.10966981300999999
ACH-000760,0.138834935824
ACH-000763,0.19066618477000002
ACH-000764,0.338413943578
ACH-000765,0.342306718922
ACH-000766,0.24069931661200003
ACH-000767,0.21435922536600002
ACH-000768,0.220208310013
ACH-000769,0.176690544736
ACH-000770,0.112373386872
ACH-000771,-0.032272115792999996
ACH-000773,0.0270524116486
ACH-000776,0.28120706334
ACH-000777,0.161280802826
ACH-000778,0.184171267606
ACH-000781,0.077392100077
ACH-000782,0.313208919646
ACH-000783,0.17535032232099998
ACH-000784,0.226458559214
ACH-000785,0.275743762144
ACH-000787,0.075658436076
ACH-000788,0.124381110923
ACH-000791,0.20046209531800002
ACH-000792,-0.0633134376676
ACH-000794,0.103354743258
ACH-000796,0.17116414204
ACH-000799,-0.0694400310176
ACH-000800,-0.20490229319699999
ACH-000802,-0.021227945177500002
ACH-000804,0.0940352795672
ACH-000805,0.134506483015
ACH-000809,0.318688444146
ACH-000810,-0.0761724499504
ACH-000811,0.307060327571
ACH-000817,-0.008912880504959999
ACH-000819,0.0551558176821
ACH-000820,0.201535860309
ACH-000821,0.332388410877
ACH-000822,0.148042456697
ACH-000823,0.175396127547
ACH-000824,0.180535819188
ACH-000827,0.131998795704
ACH-000829,-0.0679919790285
ACH-000831,0.15022004084899998
ACH-000832,0.0519562354213
ACH-000833,0.455249317525
ACH-000834,0.101350899034
ACH-000835,0.239494777239
ACH-000836,0.208932429663
ACH-000837,0.095337687517
ACH-000838,0.249686422716
ACH-000839,-0.0478841091249
ACH-000840,0.139023291188
ACH-000841,0.25708080601
ACH-000843,0.259021678335
