,ARID3B (10620)
ACH-000004,-0.767444462675
ACH-000007,-0.430591178103
ACH-000009,-0.47701579996000004
ACH-000011,-0.12354223985200001
ACH-000012,-0.34428298187399997
ACH-000013,-0.251513089028
ACH-000014,-0.212553120622
ACH-000015,-0.28442473816
ACH-000017,-0.21967157159000003
ACH-000018,-0.135813018444
ACH-000019,-0.0287038610004
ACH-000021,-0.111739634561
ACH-000022,-0.37187864505199997
ACH-000025,-0.244605214521
ACH-000028,-0.374498102465
ACH-000030,-0.31615218629299996
ACH-000035,-0.521449246885
ACH-000036,-0.121372849375
ACH-000037,-0.0856408891882
ACH-000039,-0.501537769221
ACH-000040,-0.230481648765
ACH-000041,-0.32776501656
ACH-000042,-0.28309418870299996
ACH-000045,-0.295329176778
ACH-000047,-0.227626895478
ACH-000052,-0.170326941142
ACH-000053,-0.21257894849599998
ACH-000054,-0.173912680941
ACH-000055,-0.19304685749699999
ACH-000060,-0.251871332257
ACH-000067,-0.34479940136200005
ACH-000070,-0.517327183703
ACH-000075,-0.0826838520685
ACH-000078,-0.506879439781
ACH-000082,-0.351057800145
ACH-000085,-0.41592875369000004
ACH-000086,-0.33806856620399994
ACH-000087,0.051605096663800004
ACH-000092,-0.229372452403
ACH-000095,-0.368295285224
ACH-000097,-0.0991902996978
ACH-000098,-0.16907177284699998
ACH-000099,-0.472478171671
ACH-000108,-0.232592544442
ACH-000113,-0.151330838169
ACH-000115,-0.334408092129
ACH-000116,-0.536457759232
ACH-000118,-0.214685497474
ACH-000120,-0.207019349881
ACH-000123,-0.232928502174
ACH-000127,-0.302507960555
ACH-000128,-0.230675861899
ACH-000132,-0.295525638926
ACH-000133,-0.392798639774
ACH-000137,-0.523438393731
ACH-000138,-0.133062561025
ACH-000142,-0.307080794329
ACH-000143,-0.220084249055
ACH-000146,-0.040166663961400006
ACH-000148,-0.18382008281
ACH-000150,-0.299095807801
ACH-000152,-0.439603077015
ACH-000153,-0.0469079855311
ACH-000159,-0.147610477993
ACH-000160,0.0650122391509
ACH-000163,-0.142803730687
ACH-000167,0.275311909044
ACH-000168,-0.306789307426
ACH-000169,-0.43641301972900004
ACH-000178,-0.297052710097
ACH-000182,-0.21730110625100002
ACH-000183,-0.735835529083
ACH-000188,-0.129503795159
ACH-000189,-0.22310940141199997
ACH-000190,0.028455264914
ACH-000198,-0.307016885074
ACH-000204,-0.349004989256
ACH-000206,-0.322767788422
ACH-000207,-0.078500371501
ACH-000211,-0.167027609361
ACH-000215,-0.24532324699400002
ACH-000221,-0.15827448552999998
ACH-000222,-0.25022217158599996
ACH-000223,-0.5381189719439999
ACH-000226,-0.280005748788
ACH-000227,-0.265708821349
ACH-000228,-0.292373439515
ACH-000231,-0.171371370743
ACH-000232,-0.215960485522
ACH-000233,-0.0193029362489
ACH-000234,-0.161704601706
ACH-000235,-0.297575648725
ACH-000237,-0.35535733570699995
ACH-000238,-0.5319118920520001
ACH-000243,-0.332918726672
ACH-000244,-0.24556587316599998
ACH-000246,-0.323907232463
ACH-000248,-0.537394538894
ACH-000250,-0.324602052
ACH-000251,-0.48659662992799996
ACH-000253,-0.138069036996
ACH-000255,-0.36201807387100005
ACH-000256,-0.189732363093
ACH-000257,-0.741321350412
ACH-000258,0.109487457126
ACH-000259,-0.327447941714
ACH-000260,-0.38114931510899996
ACH-000261,-0.207233123456
ACH-000262,-0.23502768383499997
ACH-000263,-0.29376729595400003
ACH-000264,-0.219313117742
ACH-000265,-0.440439961095
ACH-000266,-0.461543012055
ACH-000272,-0.45073688213999996
ACH-000273,-0.321627440278
ACH-000274,-0.40066824039099996
ACH-000277,-0.19474682462999998
ACH-000278,-0.494246491061
ACH-000279,-0.344499543192
ACH-000280,-0.300102739575
ACH-000281,-0.454925140093
ACH-000288,-0.28025565234
ACH-000291,-0.30966795713100004
ACH-000293,-0.25294802519299997
ACH-000294,-0.266113957759
ACH-000295,-0.8981675804709999
