,GTF3C5 (9328)
ACH-000488,-0.55698153203
ACH-000490,-0.6809391077570001
ACH-000491,-0.484082653919
ACH-000495,-0.876460251557
ACH-000496,-0.6739772819580001
ACH-000499,-0.705410621584
ACH-000500,-0.548075229718
ACH-000502,-0.48277094629600004
ACH-000503,-0.66389031306
ACH-000505,-0.489870829445
ACH-000507,-0.9899712495559999
ACH-000510,-0.5408176748960001
ACH-000511,-0.690281825615
ACH-000512,-0.48230515690399994
ACH-000516,-0.917585540033
ACH-000517,-0.576525435616
ACH-000518,-0.7070219364899999
ACH-000520,-0.829143132186
ACH-000521,-1.31797124316
ACH-000522,-0.522440431675
ACH-000524,-0.610317122428
ACH-000527,-0.723407088004
ACH-000528,-0.727837593965
ACH-000537,-0.64158498026
ACH-000541,-0.47879332881000003
ACH-000542,-0.49149734512500004
ACH-000544,-0.660447600434
ACH-000545,-0.6747982545800001
ACH-000547,-0.652102691454
ACH-000548,-0.45443530595
ACH-000549,-0.716845101036
ACH-000550,-0.603931018025
ACH-000552,-0.992987528793
ACH-000556,-0.505535871982
ACH-000557,-0.493599394485
ACH-000570,-0.8355897130419999
ACH-000571,-0.844210748395
ACH-000573,-0.613620818396
ACH-000576,-0.629702335998
ACH-000580,-0.5764397199310001
ACH-000584,-0.826810645163
ACH-000585,-0.617345539886
ACH-000588,-0.704171351145
ACH-000589,-0.541010497884
ACH-000591,-0.800559027324
ACH-000593,-0.9071094485310001
ACH-000600,-0.791256237771
ACH-000601,-0.5834510673910001
ACH-000604,-0.7608185118780001
ACH-000605,-0.798293759224
ACH-000606,-0.678345771454
ACH-000608,-0.44721336673900003
ACH-000614,-0.567806236585
ACH-000616,-0.6312524398730001
ACH-000618,-0.505933540516
ACH-000619,-0.589395838825
ACH-000620,-0.8216769820379999
ACH-000621,-0.48846521360100004
ACH-000622,-0.863914000254
ACH-000623,-0.476473322726
ACH-000624,-0.787118435892
ACH-000627,-0.592720335159
ACH-000630,-0.748942345934
ACH-000632,-0.8631609991700001
ACH-000633,-0.471287268403
ACH-000637,-0.559279573561
ACH-000638,-0.81118975796
ACH-000646,-0.602846534298
ACH-000647,-0.715243819447
ACH-000648,-0.574519910799
ACH-000649,-0.559167319963
ACH-000651,-0.793824820514
ACH-000652,-0.626082303989
ACH-000653,-0.686836720305
ACH-000657,-0.609240217473
ACH-000658,-0.504938093242
ACH-000661,-0.617798310752
ACH-000662,-0.74482168386
ACH-000663,-0.7626455126999999
ACH-000665,-0.867437336418
ACH-000671,-0.8245522269769999
ACH-000673,-0.589581102402
ACH-000676,-0.8692376981409999
ACH-000677,-0.203197667072
ACH-000681,-0.694672091763
ACH-000682,-0.53867122676
ACH-000683,-0.581285045988
ACH-000684,-0.911798095252
ACH-000688,-0.667514183228
ACH-000693,-0.5094865638139999
ACH-000694,-0.5720086292319999
ACH-000695,-0.36515891808
ACH-000696,-0.657269678367
ACH-000697,-0.6661326819910001
ACH-000699,-0.553895459197
ACH-000701,-0.329280671004
ACH-000706,-0.785585678563
ACH-000711,-0.565871804122
ACH-000713,-0.7630559355490001
ACH-000714,-0.532298089422
ACH-000718,-0.854515915476
ACH-000720,-0.849042282464
ACH-000721,-1.06496071362
ACH-000724,-0.8912198720110001
ACH-000725,-0.522825873336
ACH-000732,-0.823287996583
ACH-000734,-0.5990989188920001
ACH-000735,-0.523905195369
ACH-000736,-0.6206363047600001
ACH-000738,-0.698552664891
ACH-000746,-0.543596912353
ACH-000747,-0.5788418663889999
ACH-000748,-0.90264481545
ACH-000753,-0.694428404502
ACH-000756,-0.9165763073600001
ACH-000757,-0.855345525071
ACH-000758,-0.686360117401
ACH-000760,-0.9061274691850001
ACH-000763,-0.284407150944
ACH-000764,-0.802494734473
ACH-000765,-0.720701350771
ACH-000766,-0.547859360483
ACH-000767,-0.519006109702
ACH-000768,-0.9978367885870001
ACH-000769,-0.622223164954
ACH-000770,-0.771558827684
ACH-000771,-0.7157599173170001
ACH-000773,-0.313235474345
ACH-000776,-0.602523227669
ACH-000777,-0.549524063579
ACH-000778,-0.7086515256010001
ACH-000781,-0.755575920184
ACH-000782,-0.723432819056
ACH-000783,-0.464912257894
ACH-000784,-0.6987450453280001
ACH-000785,-0.385877632244
ACH-000787,-0.717256284464
ACH-000788,-0.819173704744
ACH-000791,-0.8958163333050001
ACH-000792,-0.520222577172
ACH-000794,-0.47453167886299996
ACH-000796,-0.425725668164
ACH-000799,-0.686516498218
ACH-000800,-0.716497662519
ACH-000802,-0.43897758522
ACH-000804,-0.84470266771
ACH-000805,-0.7104900262170001
ACH-000809,-0.525895172832
ACH-000810,-0.796475112101
ACH-000811,-0.45486784476899994
ACH-000817,-0.508347942463
ACH-000819,-0.8680652039390001
ACH-000820,-0.57653320253
ACH-000821,-0.03622717863680001
ACH-000822,-0.524609465644
ACH-000823,-0.694199334743
ACH-000824,-0.430252730884
ACH-000827,-0.696084166088
ACH-000829,-0.7768839970810001
ACH-000831,-0.555366243344
ACH-000832,-0.610194354484
ACH-000833,-0.611398401877
ACH-000834,-0.499440310731
ACH-000835,-0.7775115582790001
ACH-000836,-0.359557483137
ACH-000837,-0.7167566504189999
ACH-000838,-0.27113469850099997
ACH-000839,-0.771697928108
ACH-000840,-0.6290735749790001
ACH-000841,-0.7567027315539999
ACH-000843,-0.578140197249
ACH-000846,-0.372693272305
ACH-000847,-0.8162525945379999
ACH-000848,-0.8685597510070001
ACH-000849,-0.8348852903659999
ACH-000851,-0.7700616217540001
ACH-000855,-0.7488375910680001
ACH-000856,-0.6665959249310001
ACH-000858,-0.726420001128
ACH-000859,-0.592734684344
ACH-000861,-0.577264419313
ACH-000862,-0.521901515321
ACH-000865,-0.699543539627
ACH-000866,-0.9946725202940001
ACH-000867,-0.554639894188
ACH-000869,-0.393971576496
ACH-000872,-0.9209726766399999
ACH-000873,-0.6413401038809999
ACH-000876,-0.385138610549
ACH-000878,-0.962878363239
ACH-000880,-0.6216152315569999
ACH-000881,-0.692788377466
ACH-000882,-0.742976340483
ACH-000884,-0.7610425386540001
ACH-000885,-0.8546907941099999
ACH-000887,-0.807402940468
ACH-000888,-0.541414082588
ACH-000889,-0.672129793655
ACH-000890,-0.423909758102
ACH-000896,-0.8241960230850001
ACH-000898,-0.345638208427
ACH-000900,-0.8183538689740001
ACH-000901,-0.575726604325
ACH-000905,-0.5809110574140001
ACH-000906,-0.484201827761
ACH-000907,-0.8969562772840001
ACH-000910,-0.50657153544
ACH-000911,-0.64876733483
ACH-000912,-0.734118699736
ACH-000913,-0.7709627969570001
ACH-000915,-0.701043818388
ACH-000916,-0.790996122662
ACH-000917,-0.7505686319679999
ACH-000921,-0.671829406515
ACH-000924,-0.5110647580100001
ACH-000926,-0.748864002409
ACH-000928,-0.749364844198
ACH-000929,-0.7583218238959999
ACH-000932,-0.41563531430100004
ACH-000935,-0.673500347868
ACH-000936,-0.47207022411300004
ACH-000937,-0.5262896656530001
ACH-000938,-0.642760392434
ACH-000939,-0.438582943623
ACH-000941,-0.936296446761
ACH-000943,-0.33075792133299997
ACH-000946,-0.5427928795229999
ACH-000947,-0.7153551341709999
ACH-000948,-0.7158498518899999
ACH-000950,-1.0185315890200002
ACH-000953,-0.724965920915
ACH-000957,-0.879597103127
ACH-000958,-0.6272921541300001
ACH-000960,-0.624384490797
ACH-000963,-0.667090769434
ACH-000968,-0.6443896568540001
ACH-000969,-0.464360619666
ACH-000973,-0.631530968772
ACH-000974,-0.729107317622
ACH-000975,-0.47711705278800004
ACH-000976,-0.8025685278970001
ACH-000978,-0.639650634618
ACH-000980,-0.74803863143
ACH-000984,-0.742382931211
ACH-000986,-0.884502931867
ACH-000988,-0.731487189667
ACH-000993,-0.706974382862
ACH-000994,-0.6738853734389999
ACH-000996,-0.849814171868
ACH-001001,-0.630573525637
ACH-001020,-0.287523220199
ACH-001028,-0.6409850219
ACH-001031,-0.741063752513
ACH-001038,-0.851504543051
ACH-001048,-0.6640647651120001
ACH-001050,-0.5327114889769999
ACH-001053,-0.612656254215
ACH-001054,-0.648128981385
ACH-001061,-0.801315104732
ACH-001067,-0.894954307186
ACH-001075,-0.809712490259
ACH-001096,-0.797095758663
ACH-001128,0.13448575426200002
ACH-001134,-0.605549170674
ACH-001151,-0.885612861284
ACH-001163,-0.75300524874
ACH-001164,-0.5847186574669999
ACH-001173,-0.5966132551250001
ACH-001183,-0.72234212988
ACH-001184,-0.769807143811
ACH-001190,-0.9828254998039999
ACH-001192,-0.764332745855
ACH-001193,-0.6466881726179999
ACH-001196,-0.997294779406
ACH-001197,-0.860560691908
ACH-001205,-0.509584749602
ACH-001211,-0.41259192224799995
ACH-001212,-0.471919944012
ACH-001228,-0.661268025996
ACH-001232,-0.77337495641
ACH-001239,-0.686565122632
ACH-001274,-0.613546113442
ACH-001275,-0.637394726963
ACH-001277,-0.904236111688
ACH-001278,-0.678694450954
ACH-001280,-0.538425580859
ACH-001283,-0.865203909815
ACH-001289,-0.7670749936679999
ACH-001295,-0.80079267478
ACH-001300,-0.7335414707979999
ACH-001301,-0.6976603203139999
ACH-001302,-0.41175718658
ACH-001303,-0.756944317344
ACH-001306,-0.770856662652
ACH-001318,-0.97658248126
ACH-001322,-0.861536098456
ACH-001328,-0.821047160141
ACH-001332,-0.8407650445720001
ACH-001333,-0.662668412513
ACH-001336,-0.635992200883
ACH-001340,-0.667943354546
ACH-001346,-0.593451062616
ACH-001353,-0.873836543481
ACH-001354,-0.814067978524
ACH-001367,-0.719736021119
ACH-001368,-0.34641434482100003
ACH-001374,-1.16954459805
ACH-001375,-0.8897395594949999
ACH-001377,-0.621220162553
ACH-001380,-0.751379168486
ACH-001391,-0.567989108307
ACH-001407,-0.509648356219
ACH-001408,-0.552185147307
ACH-001413,-0.68934700687
ACH-001430,-0.7282235601189999
ACH-001431,-0.72361655499
ACH-001450,-0.617598518832
ACH-001496,-0.5052143671880001
ACH-001500,-0.5490094175770001
ACH-001521,-0.7482611911329999
ACH-001523,-0.6482795045849999
ACH-001532,-0.603130761751
ACH-001536,-0.891468816635
ACH-001550,-0.23019225422800002
ACH-001552,-0.606864045591
ACH-001554,-0.539653313572
ACH-001645,-0.6084066169210001
ACH-001654,-0.699300952845
ACH-001715,-0.7598809600349999
ACH-001735,-0.5929756229159999
ACH-001736,-0.531246788093
ACH-001737,-0.911468549085
ACH-001740,-0.8785387036210001
ACH-001745,-0.702963501189
ACH-001750,-0.8542298801229999
ACH-001765,-0.5950021930830001
ACH-001956,-0.7544370729459999
ACH-001957,-0.759882501833
