,LRRK1 (79705)
ACH-000004,-0.087369626316
ACH-000007,0.107738632906
ACH-000009,-0.157928569237
ACH-000011,-0.0122700090506
ACH-000012,-0.016696058259299998
ACH-000013,0.052285681104
ACH-000014,-0.153920509559
ACH-000015,0.09737643322310001
ACH-000017,-0.0035009151627100003
ACH-000018,-0.155065581413
ACH-000019,0.116361957534
ACH-000021,0.0928016715078
ACH-000022,-0.282935986666
ACH-000025,0.06684668065119999
ACH-000028,0.13684851437
ACH-000030,0.0513307903912
ACH-000035,0.09089818839069999
ACH-000036,-0.0622723386281
ACH-000037,-0.074248766087
ACH-000039,-0.150352808948
ACH-000040,0.0216681181495
ACH-000041,-0.272992927672
ACH-000042,-0.220597135182
ACH-000045,-0.0035590075532199996
ACH-000047,-0.0476671124459
ACH-000052,0.153182919157
ACH-000053,-0.0814932170005
ACH-000054,-0.151106847629
ACH-000055,-0.0344389893085
ACH-000060,-0.012608657468
ACH-000067,-0.0040920315916
ACH-000070,-0.262245503991
ACH-000075,-0.23057492016800002
ACH-000078,0.00826906605119
ACH-000082,0.0769602685057
ACH-000085,-0.09280364415860001
ACH-000086,0.0581078688217
ACH-000087,-0.062100129102300006
ACH-000092,-0.0212125386132
ACH-000095,-0.115823488352
ACH-000097,-0.13615120443700002
ACH-000098,0.0476503876401
ACH-000099,-0.174551538108
ACH-000108,0.167270691387
ACH-000113,-0.0780624709521
ACH-000115,0.18063210992400003
ACH-000116,-0.041211232757800004
ACH-000118,-0.0332842298991
ACH-000120,-0.12564188422
ACH-000123,0.0266626360351
ACH-000127,0.195664279149
ACH-000128,0.100736538847
ACH-000132,-0.0190862084948
ACH-000133,0.013301127040299999
ACH-000137,0.0990614393026
ACH-000138,-0.024873553691500003
ACH-000142,-0.106518272486
ACH-000143,-0.0528163115906
ACH-000146,0.07340319281600001
ACH-000148,-0.010008510007799998
ACH-000150,-0.019614823862
ACH-000152,0.00533992342579
ACH-000153,-0.123366887823
ACH-000159,-0.05941366839369999
ACH-000160,0.10998524724000001
ACH-000163,0.0871731288679
ACH-000167,-0.084969469937
ACH-000168,-0.0581836716624
ACH-000169,-0.10978121881899999
ACH-000178,0.056862896871600004
ACH-000182,0.11540580968599999
ACH-000183,-0.0270795576955
ACH-000188,0.0170045559474
ACH-000189,0.237728138855
ACH-000190,0.07693698902099999
ACH-000198,-0.0996861924432
ACH-000204,-0.370150881142
ACH-000206,0.044631048132100004
ACH-000207,-0.231438695589
ACH-000211,-0.028613916730499997
ACH-000215,-0.07642771345289999
ACH-000221,0.07624685226389999
ACH-000222,0.08081377960319999
ACH-000223,-0.031547388384500004
ACH-000226,0.140228422359
ACH-000227,-0.149370481335
ACH-000228,0.0403336714667
ACH-000231,-0.07705540970329999
ACH-000232,-0.11147000121400001
ACH-000233,-0.000520268107811
ACH-000234,-0.20087838040800002
ACH-000235,0.012797134128100001
ACH-000237,0.0775685265792
ACH-000238,0.109219742621
ACH-000243,-0.058066041587399995
ACH-000244,-0.26308209039999997
ACH-000246,-0.0478537580402
ACH-000248,0.11508755221599999
ACH-000250,-0.06014328144140001
ACH-000251,-0.107350771728
ACH-000253,0.011022744079200002
ACH-000255,-0.0803641107125
ACH-000256,-0.180642177126
ACH-000257,0.185341415154
ACH-000258,0.116805274413
ACH-000259,-0.11484910226600001
ACH-000260,-0.033697661850400004
ACH-000261,-0.0867452634032
ACH-000262,-0.127502122995
ACH-000263,0.200098200971
ACH-000264,0.0533196115221
ACH-000265,-0.012311000232899999
ACH-000266,-0.0031488952251300002
ACH-000272,0.04964932706669999
ACH-000273,-0.0305362235578
ACH-000274,-0.184370727556
ACH-000277,0.137364754544
ACH-000278,0.08903713346419999
ACH-000279,-0.06872859096039999
ACH-000280,0.0296810129647
ACH-000281,-0.293347868066
ACH-000288,-0.0380320822302
ACH-000291,-0.0452223563374
ACH-000293,0.0396985786451
ACH-000294,0.0482488262949
ACH-000295,-0.190815003028
ACH-000296,-0.0549401180099
ACH-000302,0.0180701685305
ACH-000304,0.04214875867719999
ACH-000307,-0.0603966477424
ACH-000308,-0.127938465359
ACH-000310,-0.182656203152
ACH-000311,-0.0302575497426
ACH-000312,-0.09505691375889999
ACH-000315,0.0320303759475
ACH-000316,-0.252941740764
ACH-000317,0.00176872197831
ACH-000318,0.0596143285873
ACH-000319,-0.205152510249
ACH-000320,0.0387224751314
ACH-000322,-0.06893186545860001
ACH-000323,-0.0597837381149
ACH-000324,-0.0615774774443
ACH-000329,-0.0945319733943
ACH-000330,-0.0193238745813
ACH-000331,0.043388304327099995
ACH-000332,-0.0026663830143
ACH-000334,0.426669389388
ACH-000335,-0.07706450076600001
ACH-000336,0.100475215981
ACH-000337,0.13991773654
ACH-000339,-0.0271252534193
ACH-000341,0.0622935144921
ACH-000348,-0.140110595049
ACH-000350,-0.211962012841
ACH-000352,-0.0324755174865
ACH-000356,0.150258447969
ACH-000361,-0.104329455979
ACH-000362,0.0525555429436
ACH-000363,-0.09134919421250001
ACH-000364,-0.23011308941599998
ACH-000365,0.138894501352
ACH-000366,0.00294418457865
ACH-000368,-0.254564814494
ACH-000374,0.0351403983247
ACH-000375,0.0342545955437
ACH-000376,0.0066473367691
ACH-000381,-0.18527875048700002
ACH-000383,-0.0009868488667060002
ACH-000387,-0.128291567267
ACH-000389,-0.24757113616700002
ACH-000390,0.0313805279737
ACH-000393,-0.07966486673619999
ACH-000395,-0.204510291632
ACH-000397,0.0922338915519
ACH-000401,-0.058511714489099996
ACH-000402,0.7019659702600001
ACH-000403,0.00717690643008
ACH-000404,-0.219846276771
ACH-000406,0.0772728753743
ACH-000407,-0.0453940393884
ACH-000408,-0.0638662499545
ACH-000410,-0.013322012634000001
ACH-000411,-0.0677556852794
ACH-000414,-0.009227948962229999
ACH-000415,-0.0203587942857
ACH-000416,-0.182731463895
ACH-000420,-0.0806647328131
ACH-000421,0.050974794985999994
ACH-000424,-0.24772205029599997
ACH-000425,-0.122398039661
ACH-000426,0.020335603268799997
ACH-000427,0.0826093045293
ACH-000433,-0.0826978939674
ACH-000436,-0.22534630174400003
ACH-000444,-0.104183801753
ACH-000445,-0.08169173788760001
ACH-000448,-0.0859071908698
ACH-000450,0.029080830771499998
ACH-000452,-0.14142165791300002
ACH-000454,0.0171148646987
ACH-000458,-0.103520338149
ACH-000459,0.189668269978
ACH-000460,-0.0727000040972
ACH-000461,0.0593045882613
ACH-000463,0.048465595736400004
ACH-000464,0.00018937407773099996
ACH-000466,-0.076409084707
ACH-000467,0.12937540728299998
ACH-000468,-0.0781109726072
ACH-000469,0.0683112374839
ACH-000470,0.09670687143510001
ACH-000471,-0.00345924275258
ACH-000472,0.0016144129740000002
ACH-000473,-0.108351988404
ACH-000475,-0.00197568539158
ACH-000476,-0.109173485613
ACH-000477,-0.0687664137931
ACH-000480,0.145799668207
ACH-000481,-0.010151283490700002
ACH-000483,0.0303579147571
ACH-000484,0.14231839696100002
ACH-000485,-0.071999365422
ACH-000486,0.026585363463900002
ACH-000487,-0.00032725674484799995
ACH-000488,-0.036684629715
ACH-000490,-0.219522210179
ACH-000491,-0.275533286742
ACH-000495,-0.414698637614
ACH-000496,-0.0765813690861
ACH-000499,0.34383866958400006
ACH-000500,0.185160385609
ACH-000502,-0.0696129083802
ACH-000503,-0.264665423624
ACH-000505,0.061662474593000005
ACH-000507,-0.08008244909739999
ACH-000510,-0.0464506581704
ACH-000511,0.08813148392419999
ACH-000512,0.0274679122456
ACH-000516,-0.466199813785
ACH-000517,-0.117944787065
ACH-000518,0.0439841815309
ACH-000520,-0.109575262195
ACH-000521,0.0247146226682
ACH-000522,0.0435632877346
ACH-000524,-0.11332263112600001
ACH-000527,-0.160509044935
ACH-000528,-0.00983376865621
ACH-000537,-0.07431865920969999
ACH-000541,-0.027870558212200004
ACH-000542,0.018416284611299998
ACH-000544,-0.06997984023710001
ACH-000545,0.00190209610015
ACH-000547,-0.018482181457599996
ACH-000548,-0.167992821378
ACH-000549,-0.115255458971
ACH-000550,-0.17090082607700002
ACH-000552,-0.0964623728347
ACH-000556,-0.092087255045
ACH-000557,-0.07619148170739999
ACH-000570,-0.278359921139
ACH-000571,0.0414622984194
ACH-000573,-0.036456981163199995
ACH-000576,-0.171831101173
ACH-000580,-0.224632270229
ACH-000584,0.00702712428728
ACH-000585,0.043937007793800005
ACH-000588,0.177288205946
ACH-000589,-0.23862738446100001
ACH-000591,-0.18057420956
ACH-000593,-0.0861608311725
ACH-000600,-0.15066853287
ACH-000601,-0.139594256475
ACH-000604,-0.019127071518400002
ACH-000605,-0.230422236312
ACH-000606,0.0025201260936900003
ACH-000608,-0.049177761794499994
ACH-000614,0.09475421873670001
ACH-000616,0.0764106650987
ACH-000618,0.0232640957529
