,COX8C (341947)
ACH-000004,-0.182312725079
ACH-000007,-0.0951925613956
ACH-000009,-0.0748012656478
ACH-000011,-0.35385045388
ACH-000012,0.158174962527
ACH-000013,-0.180874357492
ACH-000014,0.09121519580569999
ACH-000015,-0.179479487333
ACH-000017,-0.0621702949237
ACH-000018,-0.131290991911
ACH-000019,-0.344751569923
ACH-000021,0.0965173657627
ACH-000022,-0.276255558147
ACH-000025,-0.21385919151000002
ACH-000028,-0.0393003096069
ACH-000030,0.010250317995
ACH-000035,-0.159465981864
ACH-000036,-0.167467402626
ACH-000037,-0.282794884504
ACH-000039,-0.241760808387
ACH-000040,-0.0378677253302
ACH-000041,-0.16901597554900002
ACH-000042,-0.0865994941979
ACH-000045,-0.101004342116
ACH-000047,-0.010476998031299999
ACH-000052,-0.09951552600230001
ACH-000053,-0.0379680277338
ACH-000054,-0.12624037294399998
ACH-000055,0.0168706160591
ACH-000060,-0.614868951171
ACH-000067,-0.11472878113299999
ACH-000070,0.0316260762665
ACH-000075,-0.45222420838999994
ACH-000078,-0.17867438099
ACH-000082,-0.263186293482
ACH-000085,-0.27862774670400003
ACH-000086,-0.053892754655
ACH-000087,-0.11266242259199999
ACH-000092,-0.021587862071700003
ACH-000095,-0.204623963387
ACH-000097,-0.186814302326
ACH-000098,-0.0814155309244
ACH-000099,-0.107405149162
ACH-000108,-0.032305263212599994
ACH-000113,-0.14919316984300002
ACH-000115,0.129397720062
ACH-000116,-0.181799020015
ACH-000118,0.11329852434399999
ACH-000120,-0.22147509852800001
ACH-000123,-0.014184793139500001
ACH-000127,-0.222440089914
ACH-000128,-0.204160705046
ACH-000132,-0.350330606137
ACH-000133,-0.210204641699
ACH-000137,0.009925174506820001
ACH-000138,0.116703362329
ACH-000142,-0.0753709973933
ACH-000143,-0.141763273756
ACH-000146,0.009556101571760001
ACH-000148,-0.142876079208
ACH-000150,-0.31421485352
ACH-000152,-0.301941319719
ACH-000153,-0.143445863313
ACH-000159,-0.09894951611860002
ACH-000160,-0.0347091309273
ACH-000163,0.022942906096399998
ACH-000167,-0.037391417398900006
ACH-000168,-0.237025027243
ACH-000169,-0.20419209136
ACH-000178,-0.0938390543246
ACH-000182,-0.21853272625599998
ACH-000183,-0.16623944990199999
ACH-000188,-0.0445390574019
ACH-000189,-0.206520914399
ACH-000190,0.0854755291222
ACH-000198,-0.379158898443
ACH-000204,0.0444786794571
ACH-000206,0.017444202783400004
ACH-000207,-0.150770289224
ACH-000211,-0.36741624473300005
ACH-000215,-0.367564184161
ACH-000221,-0.047298725983100004
