,SEMA3C (10512)
ACH-000004,-0.09882242467869999
ACH-000007,-0.380903796368
ACH-000009,-0.14674661410599998
ACH-000011,0.00260663782183
ACH-000012,0.0346181021283
ACH-000013,0.011821768688700001
ACH-000014,0.00301683209653
ACH-000015,0.111480658675
ACH-000017,0.07294393867210001
ACH-000018,0.053793455909900006
ACH-000019,-0.0728626690116
ACH-000021,-0.212499708127
ACH-000022,0.0975328391265
ACH-000025,0.17340472512000002
ACH-000028,-0.0305743772994
ACH-000030,0.0762295166236
ACH-000035,-0.17024896544799997
ACH-000036,-0.0967070063438
ACH-000037,-0.21354022685600002
ACH-000039,-0.0748533838295
ACH-000040,-0.070662027127
ACH-000041,-0.00574072573054
ACH-000042,-0.0710425375714
ACH-000045,0.0211981798667
ACH-000047,0.141482114856
ACH-000052,0.035975061504599996
ACH-000053,0.100306417444
ACH-000054,-0.11072391658500001
ACH-000055,0.021029114346599997
ACH-000060,0.013523326714999999
ACH-000067,-0.041927648364
ACH-000070,-0.023541877876
ACH-000075,0.004751515978689999
ACH-000078,-0.0535719809411
ACH-000082,-0.19128216952
ACH-000085,-0.0824726562085
ACH-000086,-0.00673499297303
ACH-000087,-0.11072048460799999
ACH-000092,-0.017638791207299997
ACH-000095,-0.17792433688
ACH-000097,-0.0822966027076
ACH-000098,-0.16045268160999998
ACH-000099,-0.105745293083
ACH-000108,0.11548415035599999
ACH-000113,0.0534261197632
ACH-000115,-0.00567931816015
ACH-000116,0.08669311178210001
ACH-000118,0.055455762383000005
ACH-000120,-0.10206940545
ACH-000123,0.005791627003229999
ACH-000127,-0.08671612144760002
ACH-000128,-0.0821996450831
ACH-000132,0.0634300003538
ACH-000133,0.0208798012954
ACH-000137,-0.00892580711933
ACH-000138,-0.0154734814203
ACH-000142,-0.0675047071421
ACH-000143,-0.237825944389
ACH-000146,-0.00166527985767
ACH-000148,-0.08880365172350001
ACH-000150,0.137719559338
ACH-000152,-0.13766055168299998
ACH-000153,0.109709533252
ACH-000159,0.026233577463099997
ACH-000160,0.0309553335964
ACH-000163,-0.19654591893599999
ACH-000167,-0.021961131414600002
ACH-000168,-0.264077290144
ACH-000169,-0.13812806121500001
ACH-000178,-0.0121023095654
ACH-000182,-0.06927923765630001
ACH-000183,-0.122687473938
ACH-000188,0.0641784104369
ACH-000189,-0.28126682139000003
ACH-000190,-0.07363119168039998
ACH-000198,0.08220529762860002
ACH-000204,-0.355410009214
ACH-000206,-0.0543332756898
ACH-000207,0.259314228678
ACH-000211,0.00196293193387
ACH-000215,0.161449216043
ACH-000221,-0.0585848382171
ACH-000222,0.09481461537969998
ACH-000223,-0.0817533276036
ACH-000226,-0.169357946796
ACH-000227,-0.161916511576
ACH-000228,-0.021327652897299997
