,ATP5S (27109)
ACH-000004,-0.13694000495
ACH-000007,0.3663697067
ACH-000009,0.117047402967
ACH-000011,0.246395911498
ACH-000012,0.109918789472
ACH-000013,0.0878538965572
ACH-000014,0.28759039636
ACH-000015,0.152574893079
ACH-000017,0.19698642368299998
ACH-000018,0.14353378832900002
ACH-000019,-0.22879153422600002
ACH-000021,0.229178139162
ACH-000022,0.22430125594500003
ACH-000025,0.0590578863545
ACH-000028,0.0185611011779
ACH-000030,0.185628522417
ACH-000035,0.175153585549
ACH-000036,-0.013680733197700001
ACH-000037,0.255490368494
ACH-000039,-0.0162418252983
ACH-000040,0.221113644941
ACH-000041,0.17531871345199998
ACH-000042,0.131691965866
ACH-000045,0.159376047844
ACH-000047,0.0418021896448
ACH-000052,0.10469167727499999
ACH-000053,0.0736685334562
ACH-000054,0.182860404527
ACH-000055,0.0523873469863
ACH-000060,0.148921451446
ACH-000067,0.26441718613299997
ACH-000070,0.40223067028899995
ACH-000075,-0.167162173969
ACH-000078,0.11076060935399999
ACH-000082,0.110807240844
ACH-000085,0.39534514006
ACH-000086,-0.0649993282925
ACH-000087,0.5448219871850001
ACH-000092,0.129134243757
ACH-000095,0.246916336545
ACH-000097,0.058298272592900005
ACH-000098,0.294395878108
ACH-000099,0.148114410878
ACH-000108,0.211101993132
ACH-000113,0.276895546899
ACH-000115,0.316605117252
ACH-000116,0.21771444412500002
ACH-000118,0.0611873216205
ACH-000120,0.190714586435
ACH-000123,0.116935749353
ACH-000127,0.209439646939
ACH-000128,0.0815065820112
ACH-000132,0.24555613666700002
ACH-000133,0.110339820505
ACH-000137,0.199289286462
ACH-000138,0.290763108184
ACH-000142,0.0207900714482
ACH-000143,0.13696150609000002
ACH-000146,0.07335370170410001
ACH-000148,0.0850491269081
ACH-000150,0.159112488904
ACH-000152,0.104985788938
ACH-000153,0.223962247877
ACH-000159,0.243400560301
ACH-000160,0.0740604122866
ACH-000163,0.21738262925500001
ACH-000167,0.0365167373824
ACH-000168,0.133600788158
ACH-000169,-0.015023597990999999
ACH-000178,0.128395032951
ACH-000182,0.139158940774
ACH-000183,0.28585234508900004
ACH-000188,0.133879203002
ACH-000189,-0.0951231544097
ACH-000190,0.209748274687
ACH-000198,0.0813539167158
ACH-000204,0.403614911141
ACH-000206,0.0787400406953
ACH-000207,-0.00223857833537
ACH-000211,0.161206623386
ACH-000215,0.178408316888
ACH-000221,0.178993933985
ACH-000222,0.188774162555
ACH-000223,0.137541874274
ACH-000226,0.0701683114082
ACH-000227,0.149185747161
ACH-000228,0.365317547153
ACH-000231,0.134101934828
ACH-000232,0.0153214433744
ACH-000233,0.17507736458099998
ACH-000234,0.11875095193299999
ACH-000235,0.180816740521
ACH-000237,0.228583880077
ACH-000238,0.102583309325
ACH-000243,0.0912355613987
ACH-000244,0.08615508158949998
ACH-000246,0.0608846526803
ACH-000248,0.254871531923
ACH-000250,0.117582023683
ACH-000251,0.13427562365
ACH-000253,0.00848949464604
ACH-000255,0.0369222870312
ACH-000256,0.136484053207
ACH-000257,-0.226011123165
ACH-000258,0.398975019957
ACH-000259,0.310531931546
ACH-000260,0.0846912698485
ACH-000261,0.23141626679400001
ACH-000262,-0.176453863845
ACH-000263,0.08132676972630001
ACH-000264,-0.0638301829478
ACH-000265,0.28808153552099997
ACH-000266,0.0511582755294
ACH-000272,0.102171263936
ACH-000273,0.19188558047
ACH-000274,0.111029958138
ACH-000277,0.129240272228
ACH-000278,-0.0025081610937699996
ACH-000279,0.103223510787
ACH-000280,-0.0908001852695
ACH-000281,0.2714559214
ACH-000288,0.121116694971
ACH-000291,0.21863841852
ACH-000293,0.319557960559
ACH-000294,0.009884243919700001
ACH-000295,0.143505876448
ACH-000296,0.131942117707
ACH-000302,0.21338512564
ACH-000304,0.395364055153
ACH-000307,-0.022901728857999997
ACH-000308,0.182281251626
ACH-000310,-0.0229255303747
ACH-000311,0.267562638709
ACH-000312,0.147431859654
ACH-000315,0.315706207593
ACH-000316,0.22760461549000002
ACH-000317,0.0579688681346
ACH-000318,0.319158085898
ACH-000319,0.136027805267
ACH-000320,0.254685194636
ACH-000322,0.108871367947
ACH-000323,0.18427177325199998
ACH-000324,0.165848623138
ACH-000329,0.198653290344
ACH-000330,0.261388068459
ACH-000331,0.12976973703
ACH-000332,0.21210588165
ACH-000334,-0.235428537701
ACH-000335,0.47710709458800005
ACH-000336,0.145162176196
ACH-000337,0.08942353139560001
ACH-000339,-0.0337130862396
ACH-000341,0.00198584018434
ACH-000348,0.20417442015999998
ACH-000350,-0.0072017705896000005
ACH-000352,0.135975691503
ACH-000356,0.131329003122
ACH-000361,-0.035956745287099995
ACH-000362,0.035222235251599995
ACH-000363,0.040244869442300005
ACH-000364,0.19003045094
ACH-000365,0.109662661528
ACH-000366,0.141055231843
