,AHSA1 (10598)
ACH-000248,-0.234087178753
ACH-000250,-0.167046728251
ACH-000251,-0.298634787495
ACH-000253,-0.19535418717
ACH-000255,-0.148248600121
ACH-000256,-0.0111918915422
ACH-000257,-0.261074820233
ACH-000258,-0.543849097164
ACH-000259,0.10578767808499999
ACH-000260,-0.08951990319669999
ACH-000261,-0.2376471116
ACH-000262,-0.233381370507
ACH-000263,-0.32979044317
ACH-000264,-0.282908803597
ACH-000265,-0.142132978448
ACH-000266,-0.0672178887861
ACH-000272,-0.169206029789
ACH-000273,-0.250199763571
ACH-000274,-0.194424076691
ACH-000277,-0.260900844305
ACH-000278,-0.026979541815299997
ACH-000279,-0.114193785255
ACH-000280,-0.16825508922200003
ACH-000281,-0.049441747535
ACH-000288,-0.278940702888
ACH-000291,-0.16336758757099998
ACH-000293,-0.0823171431136
ACH-000294,0.0552247713681
ACH-000295,-0.406541566784
ACH-000296,-0.095041880667
ACH-000302,-0.0549588928097
ACH-000304,-0.247842958099
ACH-000307,-0.111316401776
ACH-000308,-0.127257890938
ACH-000310,-0.403400494469
ACH-000311,-0.08168938950349999
ACH-000312,-0.141922166705
ACH-000315,-0.0226577883715
ACH-000316,0.0597193404061
ACH-000317,-0.276250926435
ACH-000318,-0.0506572342402
ACH-000319,-0.18203947016600003
ACH-000320,-0.23886644916299998
ACH-000322,-0.535978524999
ACH-000323,-0.313298217019
ACH-000324,-0.204381429492
ACH-000329,-0.225138173567
ACH-000330,-0.299590621322
ACH-000331,-0.138814022506
ACH-000332,-0.0725107052739
ACH-000334,-0.04761033495019999
ACH-000335,-0.18718252842099997
ACH-000336,0.165371115582
ACH-000337,0.087111097679
ACH-000339,-0.252940532146
ACH-000341,-0.17872361312899998
ACH-000348,-0.196120217421
ACH-000350,-0.10968926039799999
ACH-000352,-0.0977436972295
ACH-000356,-0.266944596631
ACH-000361,0.0111988053614
ACH-000362,0.0737101427878
ACH-000363,-0.06570833110930001
ACH-000364,-0.08360905239580001
ACH-000365,-0.135157481457
ACH-000366,0.028228119586400004
ACH-000368,-0.323910297421
ACH-000374,-0.15805969910999998
ACH-000375,-0.0784810490306
ACH-000376,-0.29016850821400003
ACH-000381,-0.284911743658
ACH-000383,-0.139125853619
ACH-000387,-0.123579031963
ACH-000389,-0.487347664773
ACH-000390,-0.156403780281
ACH-000393,-0.186830835473
ACH-000395,-0.10721185980900001
ACH-000397,0.0243507192818
ACH-000401,0.137242955549
ACH-000402,-0.234637717857
ACH-000403,-0.181266620745
ACH-000404,-0.213496578444
ACH-000406,-0.14462512503799999
ACH-000407,0.267947758121
ACH-000408,-0.07487712651589999
ACH-000410,-0.0900516162307
ACH-000411,-0.27178807501200003
ACH-000414,-0.17821085271200002
ACH-000415,-0.112157993277
ACH-000416,-0.08482130088189999
ACH-000420,-0.18013515060199997
ACH-000421,-0.062229348161
ACH-000424,-0.20024243918499998
ACH-000425,-0.305119578702
ACH-000426,-0.155912070365
ACH-000427,-0.433764208639
ACH-000433,0.0434878138146
ACH-000436,-0.0286499740242
ACH-000444,-0.09121424605900001
ACH-000445,-0.142409128433
ACH-000448,-0.238174313016
ACH-000450,-0.14502217705700002
ACH-000452,-0.143159472255
ACH-000454,-0.0331693955457
ACH-000458,-0.20419102827799998
ACH-000459,-0.38404932960199994
ACH-000460,-0.052547643596400004
ACH-000461,0.0226298564693
ACH-000463,-0.185806548475
ACH-000464,-0.25043401415100003
ACH-000466,-0.0276159184564
ACH-000467,-0.166755743012
ACH-000468,-0.07813928704510001
ACH-000469,-0.16820950984299998
ACH-000470,-0.242152107121
ACH-000471,-0.270863674712
ACH-000472,-0.17867220196
ACH-000473,-0.112799047925
ACH-000475,-0.22651633873100002
ACH-000476,-0.211082279736
ACH-000477,0.020725424543599998
ACH-000480,-0.211121391932
ACH-000481,-0.21747830120499997
ACH-000483,0.16435792139900002
ACH-000484,-0.0622415716246
ACH-000485,-0.132718872533
ACH-000486,0.042484920872300005
ACH-000487,-0.24206526854600002
ACH-000488,-0.126794147741
ACH-000490,-0.0747844540055
ACH-000491,-0.044848638359699995
ACH-000495,-0.456370574256
ACH-000496,-0.319233469392
ACH-000499,0.0616768555133
ACH-000500,-0.251135643694
ACH-000502,-0.217254081513
ACH-000503,-0.0173008190266
ACH-000505,-0.18632229626400001
ACH-000507,-0.339552841545
ACH-000510,-0.0230236014894
ACH-000511,-0.137270355031
ACH-000512,-0.353687082856
ACH-000516,-0.316280568213
ACH-000517,-0.312643750041
ACH-000518,-0.212622191094
ACH-000520,-0.0756029825502
ACH-000521,-0.26022253582
ACH-000522,-0.0279008321763
ACH-000524,-0.162174756291
ACH-000527,-0.179710719928
ACH-000528,-0.197043828413
ACH-000537,-0.0819586105396
ACH-000541,-0.33639091394599996
ACH-000542,-0.171370979509
ACH-000544,0.253739213995
ACH-000545,-0.17445241549499999
ACH-000547,-0.570258205965
ACH-000548,0.0649879052001
ACH-000549,-0.0658419011324
ACH-000550,-0.273950602953
ACH-000552,-0.410668531227
ACH-000556,-0.17182117370000002
ACH-000557,-0.144843537907
ACH-000570,-0.16067229881200001
ACH-000571,-0.141711327711
ACH-000573,-0.374319784348
ACH-000576,-0.39400616065300004
ACH-000580,0.0116174634693
ACH-000584,-0.266272626407
ACH-000585,-0.243876393976
ACH-000588,-0.005820553531250001
ACH-000589,-0.233868963478
ACH-000591,-0.301499073431
ACH-000593,-0.051241728192099996
ACH-000600,0.0667799540956
ACH-000601,-0.25083982868
ACH-000604,0.0850210095415
ACH-000605,-0.0824479002545
ACH-000606,-0.623429021167
ACH-000608,0.0527952130719
ACH-000614,-0.108700048821
ACH-000616,-0.04516072294480001
ACH-000618,-0.135008844286
ACH-000619,-0.0361831618036
ACH-000620,-0.10621386072000001
ACH-000621,-0.0989252719979
ACH-000622,-0.281027705861
ACH-000623,-0.23101427064
ACH-000624,-0.19273298742199999
ACH-000627,-0.182448284474
ACH-000630,-0.48342903335
ACH-000632,-0.385335052979
ACH-000633,-0.10042598701300001
ACH-000637,-0.199324421131
ACH-000638,0.00127201466591
ACH-000646,-0.182358819427
ACH-000647,-0.038192297272800005
ACH-000648,0.0939633927461
ACH-000649,-0.130512161816
ACH-000651,-0.230335367814
ACH-000652,-0.132504260954
ACH-000653,-0.0587870323564
ACH-000657,-0.26816755070799997
ACH-000658,-0.0471225620598
ACH-000661,0.126042572832
ACH-000662,0.00415887718488
ACH-000663,-0.0556294371913
ACH-000665,-0.120534534966
ACH-000671,-0.137055676539
ACH-000673,-0.295680279481
ACH-000676,-0.043992763266000004
ACH-000677,-0.042761490845
ACH-000681,-0.188418944852
ACH-000682,-0.215512309227
ACH-000683,-0.138637527564
ACH-000684,0.13883550759299998
ACH-000688,0.0247118393439
ACH-000693,-0.339095534433
ACH-000694,-0.193568752237
ACH-000695,0.183582255301
ACH-000696,-0.236187554274
ACH-000697,-0.129501273672
ACH-000699,-0.37027524759900005
ACH-000701,-0.0751521309121
ACH-000706,-0.1741333061
ACH-000711,-0.145796992554
ACH-000713,-0.11876687377499999
ACH-000714,-0.527512138349
ACH-000718,-0.280500635697
ACH-000720,-0.07463089028
ACH-000721,-0.18943082035
ACH-000724,-0.260856867017
ACH-000725,-0.270986914604
ACH-000732,-0.153743463835
ACH-000734,-0.101445097279
ACH-000735,-0.105885696928
ACH-000736,-0.205271775694
ACH-000738,-0.0442215061972
ACH-000746,-0.17036306723
ACH-000747,-0.0863752766357
ACH-000748,0.056541465081000004
ACH-000753,-0.221331369232
ACH-000756,-0.136580731352
ACH-000757,-0.13066269931500002
ACH-000758,-0.310109608825
ACH-000760,-0.0459071289589
ACH-000763,-0.239220560068
ACH-000764,-0.301174555861
ACH-000765,-0.319206546654
ACH-000766,-0.029335749723299998
ACH-000767,-0.08411348881760002
ACH-000768,-0.09261901137289999
ACH-000769,-0.417968149045
ACH-000770,-0.195666842466
ACH-000771,-0.11156245564200001
ACH-000773,-0.13596544407299999
ACH-000776,-0.148119974997
ACH-000777,-0.07570179427780001
ACH-000778,0.008721907301559998
ACH-000781,-0.026532460932999997
ACH-000782,-0.14396005332999998
ACH-000783,-0.0698421266487
ACH-000784,-0.222807597998
ACH-000785,-0.268008771816
ACH-000787,-0.08346800408430001
ACH-000788,-0.20766653828200002
ACH-000791,-0.192412396305
ACH-000792,-0.0693003286426
ACH-000794,0.0236112164323
ACH-000796,-0.0384832320667
ACH-000799,-0.17706339335000001
ACH-000800,0.165877977808
ACH-000802,-0.20242047431
ACH-000804,-0.11256525042400001
ACH-000805,-0.08835127677819998
ACH-000809,-0.185547441225
ACH-000810,0.00226280977222
ACH-000811,-0.0875627331351
ACH-000817,-0.10080486563300001
ACH-000819,-0.259048832678
ACH-000820,-0.35639211151999994
ACH-000821,-0.1008895958
ACH-000822,0.013447000857799998
ACH-000823,-0.21461135355099997
ACH-000824,-0.172154216811
ACH-000827,-0.17052044649300002
ACH-000829,-0.361438479748
ACH-000831,-0.183973397026
ACH-000832,-0.0583956667155
ACH-000833,-0.0209879109797
ACH-000834,-0.005947494840479999
ACH-000835,-0.00049169957707
ACH-000836,-0.07324760350880001
ACH-000837,-0.17997527368900001
ACH-000838,-0.0600605768062
ACH-000839,-0.116785129729
ACH-000840,0.0022652145517800004
ACH-000841,-0.24423943518599997
ACH-000843,-0.480613828541
ACH-000846,-0.14371546124600001
ACH-000847,0.0114568035672
ACH-000848,-0.086995153008
ACH-000849,-0.45629384930399997
ACH-000851,-0.184636550527
ACH-000855,-0.33640561822
ACH-000856,-0.20209816320799998
ACH-000858,-0.11592551214600001
ACH-000859,-0.118610906498
ACH-000861,-0.23034494997299998
ACH-000862,-0.510419359782
ACH-000865,-0.10722740361300001
ACH-000866,-0.272931991777
ACH-000867,-0.221215155596
ACH-000869,-0.11714052001599999
ACH-000872,-0.212662714074
ACH-000873,-0.24252791801999998
ACH-000876,-0.232769041574
ACH-000878,-0.0757728394366
ACH-000880,-0.0211236223788
ACH-000881,-0.0215399213172
ACH-000882,-0.13469411528
ACH-000884,-0.480497541699
ACH-000885,-0.0901505551784
ACH-000887,-0.184417875127
ACH-000888,-0.254304143592
ACH-000889,-0.250936068593
ACH-000890,-0.299548075674
ACH-000896,-0.343881194416
ACH-000898,-0.23683101872600001
ACH-000900,-0.105476923828
ACH-000901,-0.221140722992
ACH-000905,-0.142377084677
ACH-000906,-0.101415270964
ACH-000907,0.022228907225099997
ACH-000910,-0.16994017773400003
ACH-000911,-0.103043827431
ACH-000912,-0.460376982685
ACH-000913,-0.148467501485
ACH-000915,-0.185234833396
ACH-000916,-0.0721985769605
ACH-000917,-0.308163914768
ACH-000921,-0.270199155003
ACH-000924,-0.153994071235
ACH-000926,-0.17888774902600002
ACH-000928,-0.22385841001600001
ACH-000929,-0.28269207042100003
ACH-000932,-0.344235536074
ACH-000935,-0.17016338499400002
ACH-000936,-0.1933413184
ACH-000937,-0.173510899986
ACH-000938,-0.0717785669623
ACH-000939,-0.18407930291400001
ACH-000941,-0.298137735568
ACH-000943,-0.13696226252000002
ACH-000946,-0.301284738678
ACH-000947,-0.0985965928874
ACH-000948,-0.15916165857
ACH-000950,-0.43714619285899997
ACH-000953,-0.30818390011700003
ACH-000957,-0.045167562604599996
ACH-000958,-0.29140282755999997
ACH-000960,-0.126773325155
ACH-000963,-0.303746057774
ACH-000968,-0.187165848956
ACH-000969,-0.18203950510699998
ACH-000973,-0.327067496229
ACH-000974,-0.324472523907
ACH-000975,-0.304899120885
ACH-000976,-0.23066495389299999
ACH-000978,0.008609079667850001
ACH-000980,-0.265831176714
ACH-000984,-0.243349087314
ACH-000986,-0.214698902604
ACH-000988,-0.311881578638
ACH-000993,-0.33577421077299996
ACH-000994,-0.120987492808
ACH-000996,-0.310427692995
ACH-001001,-0.354928184713
ACH-001020,-0.21908992022799997
ACH-001028,-0.130495860779
ACH-001031,-0.0010825478991500002
ACH-001038,-0.0761414294855
ACH-001048,-0.140712860365
ACH-001050,-0.11885772393300001
ACH-001053,-0.14036991581299998
ACH-001054,-0.182281641185
ACH-001061,-0.397014847701
ACH-001067,-0.013902498098200001
ACH-001075,0.077609074561
ACH-001096,-0.08207502242999999
ACH-001128,0.0581744829232
ACH-001134,0.07452309001600001
ACH-001151,-0.209670714619
ACH-001163,-0.112464939952
ACH-001164,-0.223658655535
ACH-001173,-0.19358937847899998
ACH-001183,-0.28150477801999996
ACH-001184,-0.115997231878
ACH-001190,-0.15836421522500002
ACH-001192,0.0812064207522
ACH-001193,0.00517437540399
ACH-001196,-0.0910458305899
ACH-001197,0.157172072795
ACH-001205,0.021887534380700003
ACH-001211,-0.116375573849
ACH-001212,-0.279583186759
ACH-001228,-0.27534749318
ACH-001232,-0.300192747052
ACH-001239,-0.0943562540595
ACH-001274,-0.11744061667300001
ACH-001275,-0.148688132432
ACH-001277,-0.0926872138471
ACH-001278,-0.016049244196299998
ACH-001280,-0.08405027751180001
ACH-001283,-0.222567363748
ACH-001289,-0.15925127670999997
ACH-001295,-0.21092317301199998
ACH-001300,0.0449349568565
ACH-001301,-0.231158619963
ACH-001302,-0.0887151965488
ACH-001303,0.0675519529427
ACH-001306,-0.205278118812
ACH-001318,-0.0648894120169
ACH-001322,-0.188432130139
ACH-001328,-0.34831929598399997
ACH-001332,-0.14729251667
ACH-001333,-0.23474116178000004
ACH-001336,-0.131481311324
ACH-001340,-0.36164109670999994
ACH-001346,-0.105935566849
ACH-001353,-0.0632531517953
ACH-001354,-0.19547054794100002
ACH-001367,0.031756411569400005
ACH-001368,-0.153223532822
ACH-001374,-0.38032149769199997
ACH-001375,-0.221701142794
ACH-001377,-0.09243051163339999
ACH-001380,-0.13384139784000001
ACH-001391,-0.08767904951510001
ACH-001407,-0.06570510388230001
ACH-001408,-0.0600149417124
ACH-001413,-0.335038283585
ACH-001430,-0.018891348504400003
ACH-001431,-0.18360858485599998
ACH-001450,-0.111202584011
ACH-001496,-0.08880438137499999
ACH-001500,-0.45210852071099994
ACH-001521,-0.17784144256099998
ACH-001523,-0.21025866346
ACH-001532,-0.0496632546852
ACH-001536,0.18143491558
ACH-001550,-0.247601035544
ACH-001552,-0.288852990367
ACH-001554,-0.0553260482269
ACH-001645,-0.0628764129529
ACH-001654,0.00578563731056
ACH-001715,-0.09334020052589999
ACH-001735,-0.11576885414799999
ACH-001736,0.10330545994200001
ACH-001737,-0.08529232166610001
ACH-001740,-0.291587019975
ACH-001745,-0.22122051523800002
ACH-001750,-0.136738563366
ACH-001765,-0.17437606979200002
ACH-001956,-0.133239940897
ACH-001957,-0.113097025259
