,ORMDL3 (94103)
ACH-000004,-0.40900178034400003
ACH-000007,-0.053261807975699994
ACH-000009,-0.23493336269
ACH-000011,-0.08340608769989999
ACH-000012,-0.273489115294
ACH-000013,-0.20780601753699998
ACH-000014,0.10085847827299999
ACH-000015,-0.042618720540199995
ACH-000017,-0.25137540387400004
ACH-000018,-0.130659293912
ACH-000019,-0.0788864885965
ACH-000021,-0.296074815678
ACH-000022,-0.004676044163399999
ACH-000025,-0.0253091963273
ACH-000028,-0.13417835622500002
ACH-000030,0.06390371872
ACH-000035,-0.356777885055
ACH-000036,-0.113881328597
ACH-000037,0.127896906162
ACH-000039,-0.150540973769
ACH-000040,0.140613614651
ACH-000041,-0.38008248401999994
ACH-000042,0.037279998964499995
ACH-000045,-0.023416362636599998
ACH-000047,-0.107490948336
ACH-000052,-0.12931383767000001
ACH-000053,-0.16765014777999998
ACH-000054,-0.10725991527899999
ACH-000055,-0.407858291248
ACH-000060,-0.38613516278300003
ACH-000067,-0.09848372200380001
ACH-000070,0.0892996783108
ACH-000075,0.153802882649
ACH-000078,-0.19394441269499998
ACH-000082,-0.190527181921
ACH-000085,-0.25467400364
ACH-000086,-0.108987419453
ACH-000087,-0.0414126070005
ACH-000092,-0.044144956072
ACH-000095,-0.161885492547
ACH-000097,-0.0710466461024
ACH-000098,-0.08245574990389999
ACH-000099,-0.29429041708500003
ACH-000108,-0.19272973770799998
ACH-000113,-0.029504806233700002
ACH-000115,-0.138436310298
ACH-000116,-0.169020046531
ACH-000118,-0.163520755921
ACH-000120,-0.42847596480899997
ACH-000123,-0.0331376179648
ACH-000127,0.09063439516619999
ACH-000128,-0.0331198559151
ACH-000132,-0.230039588109
ACH-000133,-0.0469157276556
ACH-000137,-0.21242868792999997
ACH-000138,-0.203597610634
ACH-000142,-0.16650515382099998
ACH-000143,-0.182207278759
ACH-000146,0.018298483080900003
ACH-000148,-0.17375402473700002
ACH-000150,-0.091038169016
ACH-000152,-0.170704964327
ACH-000153,0.036317943931
ACH-000159,-0.09666203976669999
ACH-000160,-0.27176915187
ACH-000163,-0.16525142981
ACH-000167,-0.026245431492300002
ACH-000168,-0.0874452669325
ACH-000169,-0.0716424207223
ACH-000178,-0.0461027838476
ACH-000182,-0.193648369895
ACH-000183,-0.030101075198
ACH-000188,-0.238062118602
ACH-000189,0.080445195293
ACH-000190,-0.0869581779884
ACH-000198,-0.06996897444649999
ACH-000204,-0.117278567673
ACH-000206,-0.155721000769
ACH-000207,0.010699293649500001
ACH-000211,-0.0442868123777
ACH-000215,-0.205444297419
ACH-000221,-0.06706920106150001
ACH-000222,-0.23018699125199998
ACH-000223,-0.00739116297988
ACH-000226,-0.164345556168
ACH-000227,-0.0630043776246
ACH-000228,-0.09391939729769999
ACH-000231,-0.0442950461105
ACH-000232,0.0473296819607
ACH-000233,-0.24279730776500003
ACH-000234,-0.309655412118
ACH-000235,-0.26242999916299997
ACH-000237,-0.0899779244411
ACH-000238,-0.351714641967
ACH-000243,-0.278181494888
ACH-000244,-0.29662125937899997
ACH-000246,-0.12792769011
ACH-000248,-0.337450669565
ACH-000250,-0.0706772271676
ACH-000251,-0.442636697363
ACH-000253,-0.0289676216524
ACH-000255,-0.22881500092300003
ACH-000256,-0.253434490182
ACH-000257,-0.31853450931
ACH-000258,0.185671489424
ACH-000259,-0.186931584871
ACH-000260,-0.162489879679
ACH-000261,-0.042161883461
ACH-000262,0.0538831980033
ACH-000263,-0.0130802398238
ACH-000264,-0.0726625932596
ACH-000265,-0.169816304438
ACH-000266,-0.0112863006454
ACH-000272,-0.212011438004
ACH-000273,-0.0435118981596
ACH-000274,-0.350514204208
ACH-000277,-0.0528791565213
ACH-000278,-0.018828266568
ACH-000279,-0.15460645068499998
ACH-000280,-0.0739333725098
ACH-000281,0.0332170289183
ACH-000288,-0.274101745422
ACH-000291,-0.1010818258
ACH-000293,-0.22554139390099998
ACH-000294,-0.021322262123599996
ACH-000295,-0.1374491269
ACH-000296,-0.120722333858
ACH-000302,-0.17288964696400003
ACH-000304,0.140534083162
ACH-000307,-0.100217664641
ACH-000308,-0.10171361703199999
ACH-000310,-0.0787530708272
ACH-000311,-0.0195800880046
ACH-000312,-0.33590823508100004
ACH-000315,-0.175499586394
ACH-000316,-0.0199853113142
ACH-000317,-0.075495413782
ACH-000318,-0.154336539221
ACH-000319,-0.18507956169300002
ACH-000320,-0.0138609661604
ACH-000322,-0.0814165840786
ACH-000323,-0.312647397826
ACH-000324,-0.0843741990031
ACH-000329,-0.11098271652000001
ACH-000330,-0.616636106991
ACH-000331,-0.167362255667
ACH-000332,-0.0959467814815
ACH-000334,-0.0419778235733
ACH-000335,0.18343465889199997
ACH-000336,0.225438714552
ACH-000337,-0.09377181841150001
ACH-000339,-0.30732948939300003
ACH-000341,0.0747871879105
ACH-000348,-0.130066269917
ACH-000350,-0.135494148399
ACH-000352,-0.049347977097699995
ACH-000356,-0.0073002480609
ACH-000361,0.08312347202489999
ACH-000362,0.080522932817
ACH-000363,-0.199481136547
ACH-000364,-0.0954946559755
ACH-000365,-0.0442210298403
ACH-000366,-0.158258255664
ACH-000368,0.234761313941
ACH-000374,-0.307404093641
ACH-000375,-0.32827704093800003
ACH-000376,-0.127510206895
ACH-000381,0.053077739592500006
ACH-000383,-0.268381258362
ACH-000387,-0.213894126542
