,NPL (80896)
ACH-000348,-0.299908391481
ACH-000350,-0.33810235337800004
ACH-000352,-0.16464285599
ACH-000356,-0.306726039025
ACH-000361,-0.38171648548500003
ACH-000362,-0.243116698264
ACH-000363,-0.01503133209
ACH-000364,0.00267018281265
ACH-000365,-0.137789517348
ACH-000366,-0.20674141717099997
ACH-000368,-0.13625380575999999
ACH-000374,-0.0774298059057
ACH-000375,-0.0860178079862
ACH-000376,-0.148213700924
ACH-000381,-0.195487669749
ACH-000383,-0.147922184133
ACH-000387,-0.09272930032289999
ACH-000389,-0.305757307365
ACH-000390,-0.253795213231
ACH-000393,-0.0514628331265
ACH-000395,-0.0773011231868
ACH-000397,-0.134583807324
ACH-000401,-0.264174699142
ACH-000402,0.09008897450660001
ACH-000403,-0.371095362096
ACH-000404,-0.114352044734
ACH-000406,-0.22791394756799999
ACH-000407,-0.0200255654535
ACH-000408,-0.379614175603
ACH-000410,-0.311539733152
ACH-000411,-0.29693524184500003
ACH-000414,-0.347592460201
ACH-000415,-0.216379485184
ACH-000416,-0.28303976478500004
ACH-000420,-0.08700175617630002
ACH-000421,-0.188102907071
ACH-000424,-0.413652221009
ACH-000425,-0.170235620151
ACH-000426,-0.373078807732
ACH-000427,-0.121562504122
ACH-000433,-0.354548883596
ACH-000436,-0.103727229923
ACH-000444,-0.237780104108
ACH-000445,-0.214225928129
ACH-000448,-0.18033656548799998
ACH-000450,-0.254059078319
ACH-000452,-0.210275969254
ACH-000454,-0.0531482679297
ACH-000458,-0.287747310862
ACH-000459,-0.397218868778
ACH-000460,-0.29062323112300004
ACH-000461,-0.133533450178
ACH-000463,-0.17017887770999998
ACH-000464,-0.248637300119
ACH-000466,-0.0534034513765
ACH-000467,-0.273191726126
ACH-000468,-0.0527569454012
ACH-000469,-0.164803644212
ACH-000470,-0.281055652496
ACH-000471,-0.167516943378
ACH-000472,-0.0806110737276
ACH-000473,-0.26949340787099996
ACH-000475,-0.35587521623
ACH-000476,-0.170514921047
ACH-000477,-0.22867127853100003
ACH-000480,-0.0183190717868
ACH-000481,-0.125676790194
ACH-000483,-0.5092090386770001
ACH-000484,-0.235627301521
ACH-000485,-0.35320166811899995
ACH-000486,-0.21951647479800002
ACH-000487,-0.24319772741
ACH-000488,-0.1232506641
ACH-000490,-0.226303093171
ACH-000491,-0.16884046189500002
ACH-000495,-0.300235239289
ACH-000496,-0.290595260786
ACH-000499,0.060339474732
ACH-000500,-0.518249408138
ACH-000502,-0.14777627339000002
ACH-000503,-0.103711782673
ACH-000505,-0.19059640801199998
ACH-000507,-0.219778006391
ACH-000510,-0.278756006497
ACH-000511,-0.121711668426
ACH-000512,-0.462669140576
ACH-000516,-0.41522404300899995
ACH-000517,-0.23312971440000002
ACH-000518,-0.051847974811199994
ACH-000520,-0.205594545152
ACH-000521,-0.0783722510454
ACH-000522,-0.145373074533
ACH-000524,-0.144614244377
ACH-000527,-0.226567804151
ACH-000528,-0.23318252362
ACH-000537,-0.104468761282
ACH-000541,-0.269233168769
ACH-000542,-0.120230847995
ACH-000544,-0.364837101922
ACH-000545,-0.20026400533
ACH-000547,-0.289544254492
ACH-000548,-0.268850433117
ACH-000549,-0.14953190704000002
ACH-000550,-0.116584987303
ACH-000552,-0.110667030738
ACH-000556,-0.23800315284
ACH-000557,-0.245192170266
ACH-000570,-0.063902100511
ACH-000571,-0.34291180654700004
ACH-000573,-0.143916569968
ACH-000576,-0.19750209348099998
ACH-000580,-0.430466219677
ACH-000584,-0.0559878063339
ACH-000585,-0.287759895393
ACH-000588,-0.320576455476
ACH-000589,-0.0897965885506
ACH-000591,0.0762241104166
ACH-000593,-0.261141065176
ACH-000600,-0.371495495493
ACH-000601,-0.230438932638
ACH-000604,-0.659704733888
ACH-000605,0.186206970768
ACH-000606,-0.34398697388099997
ACH-000608,-0.08905873930239999
ACH-000614,-0.257686313993
ACH-000616,-0.25449328706999996
ACH-000618,-0.22306106652600002
ACH-000619,-0.372051236989
ACH-000620,-0.205174154268
ACH-000621,-0.163941675513
ACH-000622,-0.0502693548778
ACH-000623,-0.305926337965
ACH-000624,-0.182048356098
ACH-000627,-0.164429676416
ACH-000630,-0.132560461147
ACH-000632,-0.153109705484
ACH-000633,-0.106071550888
ACH-000637,-0.27185937933800003
ACH-000638,-0.227907727223
ACH-000646,0.028737919599700002
ACH-000647,-0.35841379269900003
ACH-000648,-0.383975149908
ACH-000649,-0.151047699158
ACH-000651,-0.034170566409299996
ACH-000652,-0.260280306764
ACH-000653,-0.179257257232
ACH-000657,-0.270570477812
ACH-000658,-0.364871491305
ACH-000661,-0.0483106907739
ACH-000662,-0.271070853048
ACH-000663,-0.318748215258
ACH-000665,-0.17951177780699998
ACH-000671,-0.04080686502019999
ACH-000673,-0.17198557890900001
ACH-000676,-0.36030059334700004
ACH-000677,-0.0849330772287
ACH-000681,-0.10294868362500001
ACH-000682,-0.129418160163
ACH-000683,-0.388006591448
ACH-000684,-0.36917576419299997
ACH-000688,-0.0175753879279
ACH-000693,-0.143663873205
ACH-000694,-0.15250779681399998
ACH-000695,-0.26526860886500003
ACH-000696,-0.197213368744
ACH-000697,-0.40700282333000004
ACH-000699,-0.210601216338
ACH-000701,-0.0958998070328
ACH-000706,-0.20646986333200001
ACH-000711,-0.318034555497
ACH-000713,-0.16620570589000003
ACH-000714,-0.284269571733
ACH-000718,-0.158615431457
ACH-000720,-0.053488511460499995
ACH-000721,-0.0533107472824
ACH-000724,-0.146614308223
ACH-000725,-0.258453806309
ACH-000732,-0.282135888369
ACH-000734,-0.13406726937000002
ACH-000735,-0.389711053973
ACH-000736,-0.262225673907
ACH-000738,-0.177103006319
ACH-000746,-0.19151462108
ACH-000747,-0.28451816317
ACH-000748,-0.133758056832
ACH-000753,-0.18690613281500001
ACH-000756,-0.31333464661800003
ACH-000757,-0.157888237807
ACH-000758,-0.105324433245
ACH-000760,-0.23563293312
ACH-000763,-0.198713750744
ACH-000764,-0.0979759520417
ACH-000765,-0.197599923947
ACH-000766,-0.280851729185
ACH-000767,-0.24054792893000002
ACH-000768,-0.19337795086399998
ACH-000769,-0.269993562979
ACH-000770,-0.137907785103
ACH-000771,0.039535339665199995
ACH-000773,-0.19023123762400002
ACH-000776,-0.20722542040999997
ACH-000777,-0.06791601049530001
ACH-000778,-0.360759742395
ACH-000781,-0.26756376370499996
ACH-000782,-0.235480374045
ACH-000783,-0.183306513522
ACH-000784,-0.09509213512769998
ACH-000785,-0.23502089123199998
ACH-000787,-0.21519723056499998
ACH-000788,-0.22529484766600003
ACH-000791,-0.432615889613
ACH-000792,-0.10995367914200001
ACH-000794,-0.140965879122
ACH-000796,-0.170754212834
ACH-000799,-0.262980292291
ACH-000800,-0.396526068071
ACH-000802,-0.134198473018
ACH-000804,-0.495549343538
ACH-000805,-0.394207407508
ACH-000809,-0.33033189210299996
ACH-000810,-0.400557024186
ACH-000811,-0.202006096773
ACH-000817,-0.0657267639462
ACH-000819,0.00343690537178
ACH-000820,0.005434050192569999
ACH-000821,-0.17146985853900001
ACH-000822,-0.133272709452
ACH-000823,-0.051790273202099994
ACH-000824,-0.102982471542
ACH-000827,-0.214836724956
ACH-000829,-0.130558369375
ACH-000831,0.125990037367
ACH-000832,0.08681045498199999
ACH-000833,-0.286887015842
ACH-000834,-0.0922526074905
ACH-000835,-0.238867184633
ACH-000836,-0.333137691368
ACH-000837,-0.300620179508
ACH-000838,0.0887167444215
ACH-000839,-0.0856946854077
ACH-000840,-0.116929166714
ACH-000841,-0.46504595526000003
ACH-000843,-0.30004431516999996
ACH-000846,-0.34465121013000005
ACH-000847,-0.109707925071
ACH-000848,-0.209536923471
ACH-000849,-0.33682223996699995
ACH-000851,-0.151344627821
ACH-000855,-0.440290707931
ACH-000856,-0.12327547962000002
ACH-000858,-0.27747439558200004
ACH-000859,-0.112752894011
ACH-000861,-0.249947307001
ACH-000862,-0.135159051013
ACH-000865,-0.194316995146
ACH-000866,-0.32082116562699997
ACH-000867,-0.269925921173
ACH-000869,-0.312572853638
ACH-000872,-0.171134968133
ACH-000873,-0.39993736507700006
ACH-000876,-0.214775310142
ACH-000878,-0.121320871145
ACH-000880,-0.28361418854000003
ACH-000881,-0.104595105172
ACH-000882,-0.314828867025
ACH-000884,-0.0586664918227
ACH-000885,-0.23996625050099998
ACH-000887,-0.20645423665100002
ACH-000888,-0.19952370800299998
ACH-000889,-0.147134579689
ACH-000890,-0.123753271052
ACH-000896,-0.142594956643
ACH-000898,-0.43488503768
ACH-000900,-0.28754242607700004
ACH-000901,0.017519537375900004
ACH-000905,-0.265595572205
ACH-000906,-0.118981650998
ACH-000907,-0.00407656321884
ACH-000910,-0.28113308031
ACH-000911,-0.11334703101600001
ACH-000912,-0.284244145588
ACH-000913,-0.32835800239
ACH-000915,-0.0801609564282
ACH-000916,-0.36216746199199995
ACH-000917,-0.302958210431
ACH-000921,-0.414387950743
ACH-000924,-0.194992546288
ACH-000926,-0.120162465956
ACH-000928,-0.481779452263
ACH-000929,-0.290769774533
ACH-000932,-0.17762095444899997
ACH-000935,-0.360943837715
ACH-000936,-0.23989795683
ACH-000937,-0.178706265
ACH-000938,-0.150473817048
ACH-000939,-0.299116480985
ACH-000941,-0.402774409429
ACH-000943,-0.204321488312
ACH-000946,-0.27710642649399997
ACH-000947,-0.105946812997
ACH-000948,-0.08183356484639999
ACH-000950,-0.471541770506
ACH-000953,-0.144603380524
ACH-000957,-0.167565198442
ACH-000958,-0.0297673931377
ACH-000960,-0.275930968331
ACH-000963,-0.178505458016
ACH-000968,-0.12285539398499999
ACH-000969,-0.29362470399999996
ACH-000973,-0.208495082485
ACH-000974,-0.254165544153
ACH-000975,-0.170757607523
ACH-000976,0.0644108523402
ACH-000978,-0.25330604268
ACH-000980,-0.23056725809700002
ACH-000984,-0.253640252168
ACH-000986,-0.0586210450631
ACH-000988,-0.254117737311
ACH-000993,-0.39209744628
ACH-000994,-0.125222544343
ACH-000996,-0.115807451419
ACH-001001,-0.40885335772299997
ACH-001020,-0.390261220951
ACH-001028,-0.173813678002
ACH-001031,-0.23805284758200002
ACH-001038,-0.24809491336800002
ACH-001048,-0.342834431666
ACH-001050,-0.0867571026671
ACH-001053,-0.35514202971000003
ACH-001054,-0.32365376309300004
ACH-001061,-0.337892513592
ACH-001067,-0.20152780238899998
ACH-001075,-0.0385095662222
ACH-001096,-0.328353350504
ACH-001128,0.0442501615916
ACH-001134,0.0103266075918
ACH-001151,-0.35594291264
ACH-001163,-0.298964609408
ACH-001164,-0.09944639391139999
ACH-001173,-0.120581631133
ACH-001183,-0.277801808031
ACH-001184,-0.335006410152
ACH-001190,-0.21043059024099997
ACH-001192,-0.17682864297000003
ACH-001193,-0.45233999880099995
ACH-001196,-0.19995050839
ACH-001197,-0.41217614064499997
ACH-001205,-0.13012537364399998
ACH-001211,-0.420512558088
ACH-001212,-0.0146091232287
ACH-001228,-0.232428406008
ACH-001232,-0.256908488873
ACH-001239,-0.242791580755
ACH-001274,-0.0517402988121
ACH-001275,-0.11248789729
ACH-001277,0.0130018961234
ACH-001278,0.00482260231442
ACH-001280,0.0731924093381
ACH-001283,-0.170354708623
ACH-001289,-0.279802383306
ACH-001295,-0.174405231158
ACH-001300,0.079678121657
ACH-001301,-0.215269916307
ACH-001302,-0.146660149087
ACH-001303,0.271788126373
ACH-001306,-0.249654113902
ACH-001318,-0.125609600112
ACH-001322,-0.11434054399900001
ACH-001328,-0.292122386204
ACH-001332,-0.313328387102
ACH-001333,-0.221978264759
ACH-001336,-0.27372558647100004
ACH-001340,-0.143362433511
ACH-001346,-0.234018182675
ACH-001353,-0.22668573324400002
ACH-001354,-0.163069339119
ACH-001367,0.0341380051304
ACH-001368,-0.280991638418
ACH-001374,-0.329584060254
ACH-001375,-0.009975847154469999
ACH-001377,-0.23257648032699998
ACH-001380,-0.20282780194400002
ACH-001391,-0.277797446643
ACH-001407,-0.0284511466371
ACH-001408,-0.301562583869
ACH-001413,-0.413899708734
ACH-001430,-0.0920030375137
ACH-001431,-0.133691502371
ACH-001450,0.016585505717
ACH-001496,0.031125656724299997
ACH-001500,-0.0199849113281
ACH-001521,-0.18937483468400002
ACH-001523,-0.20784364829500002
ACH-001532,-0.247339709761
ACH-001536,-0.19776354001899998
ACH-001550,-0.019293321801599997
ACH-001552,0.0482902988981
ACH-001554,-0.05196711571550001
ACH-001645,-0.346167718798
ACH-001654,-0.135826798216
ACH-001715,-0.0964645968155
ACH-001735,-0.1433082743
ACH-001736,-0.292841910917
ACH-001737,-0.21272176789299999
ACH-001740,-0.113956809903
ACH-001745,-0.0952892161723
ACH-001750,-0.148803397216
ACH-001765,-0.272762962233
ACH-001956,-0.233619169362
ACH-001957,-0.243855840552
