,UMPS (7372)
ACH-000389,-0.145162949963
ACH-000390,-0.955341342021
ACH-000393,-0.43985034770900006
ACH-000395,-0.44719647337800006
ACH-000397,-0.373344110734
ACH-000401,-1.0578927179000002
ACH-000402,-0.766656252414
ACH-000403,-0.250792009859
ACH-000404,-0.5262725175680001
ACH-000406,-1.38282312089
ACH-000407,-0.5011254120499999
ACH-000408,-0.495483174087
ACH-000410,-0.413040609278
ACH-000411,-1.0772770972799999
ACH-000414,-0.507993194731
ACH-000415,-0.300076365104
ACH-000416,-0.9897389262690001
ACH-000420,-0.198820628792
ACH-000421,-0.533673214573
ACH-000424,-0.345817219967
ACH-000425,-0.8970985269689999
ACH-000426,-1.24048596326
ACH-000427,-0.43072334213200003
ACH-000433,-0.34470941189000004
ACH-000436,-0.748859382509
ACH-000444,-0.582123831535
ACH-000445,-0.240563778049
ACH-000448,-0.775251798927
ACH-000450,-0.39038739330600003
ACH-000452,-0.574570942724
ACH-000454,-0.603230343239
ACH-000458,-0.471914549264
ACH-000459,-0.996404864797
ACH-000460,-0.755895124776
ACH-000461,-1.00816065199
ACH-000463,-0.5282978955100001
ACH-000464,-0.587137857681
ACH-000466,-0.15512389333499998
ACH-000467,-0.528888406951
ACH-000468,-0.60921947851
ACH-000469,-0.252957944954
ACH-000470,-0.637150035918
ACH-000471,-0.34842177073299996
ACH-000472,-0.325529163218
ACH-000473,-0.347053632108
ACH-000475,-0.373281029534
ACH-000476,-0.286147823479
ACH-000477,-0.6103508461739999
ACH-000480,-0.0729272260344
ACH-000481,-0.553926293184
ACH-000483,-0.523898182513
ACH-000484,-0.480381277091
ACH-000485,-0.697906046332
ACH-000486,-0.378400288809
ACH-000487,-0.920130396065
ACH-000488,-0.28850369844
ACH-000490,-0.297238703745
ACH-000491,-0.0913141205284
ACH-000495,-0.297486740714
ACH-000496,-0.922538168467
ACH-000499,-0.42698104959
ACH-000500,8.64151796816e-05
ACH-000502,-0.47466242711199996
ACH-000503,-0.705137588334
ACH-000505,-0.497057673054
ACH-000507,-1.00592085956
ACH-000510,-0.299885453694
ACH-000511,-0.27930773396999997
ACH-000512,-0.807651889252
ACH-000516,-0.124611918584
ACH-000517,-0.635007450771
ACH-000518,-0.18591211357299997
ACH-000520,-0.37010049699
ACH-000521,-0.561496998873
ACH-000522,-0.5665418450540001
ACH-000524,-0.31878713562600003
ACH-000527,-0.21276759206
ACH-000528,-0.0785696180626
ACH-000537,-0.322759672527
ACH-000541,-0.0747955102601
ACH-000542,-0.675891611417
ACH-000544,-0.423514152624
ACH-000545,-0.517813394199
ACH-000547,-0.578680844644
ACH-000548,-0.611747016076
ACH-000549,-0.549726463619
ACH-000550,-0.638319833617
ACH-000552,-0.483560259502
ACH-000556,-0.47661828136999995
ACH-000557,-1.71774820038
ACH-000570,-0.0232862514396
ACH-000571,-0.43948635539700004
ACH-000573,-1.0613493926100002
ACH-000576,-0.884547182809
ACH-000580,-0.697722448355
ACH-000584,-0.514284479279
ACH-000585,-0.499387570623
ACH-000588,-1.03841002305
ACH-000589,-0.259985858334
ACH-000591,-0.378297551197
ACH-000593,-0.337214998226
ACH-000600,-0.153422674592
ACH-000601,-1.0121271933299998
ACH-000604,-0.732782158266
ACH-000605,-0.54858870124
ACH-000606,-0.050280617448699993
ACH-000608,-0.40954513406900006
ACH-000614,-1.36157485722
ACH-000616,-0.37759669461499995
ACH-000618,-1.15666154828
ACH-000619,-0.525650040119
ACH-000620,-0.494833889652
ACH-000621,-0.59891660487
ACH-000622,-0.56604445999
ACH-000623,-0.36616837684799997
ACH-000624,-1.04626506741
ACH-000627,-0.31762043436799997
ACH-000630,-0.44312216521799996
ACH-000632,-0.318722117507
ACH-000633,-0.16825033908599998
ACH-000637,-0.34581656165700003
ACH-000638,-0.859353979471
ACH-000646,-0.7659355069429999
ACH-000647,-0.485452366291
ACH-000648,-0.625001400814
ACH-000649,-0.35939894844000003
ACH-000651,-0.782829055526
ACH-000652,-0.873918763152
ACH-000653,-0.874634435477
ACH-000657,-0.269138987802
ACH-000658,-1.3447432335499998
ACH-000661,-1.38630270525
ACH-000662,-0.814931266152
ACH-000663,-0.516028236716
ACH-000665,-0.420513068614
ACH-000671,-0.3525520179
ACH-000673,-0.364496398819
ACH-000676,-1.0640249277399998
ACH-000677,-0.311662589285
ACH-000681,-0.17602494039500002
ACH-000682,-0.08970965733139999
ACH-000683,-0.5381024170800001
ACH-000684,-0.563834869265
ACH-000688,-0.708366962624
ACH-000693,-0.528409183483
ACH-000694,-0.383955926871
ACH-000695,-0.5364808060230001
ACH-000696,-0.44705999051600004
ACH-000697,-0.916576041186
ACH-000699,-0.36612557517899996
ACH-000701,-0.569613787171
ACH-000706,-0.305375744337
ACH-000711,-0.900875673265
ACH-000713,-0.47588050020000006
ACH-000714,-0.680044800509
ACH-000718,-0.7036482447210001
ACH-000720,-0.286267646266
ACH-000721,-0.980769190967
ACH-000724,-0.6197365937870001
ACH-000725,-0.780016876799
ACH-000732,-0.383380300432
ACH-000734,-0.435779182752
ACH-000735,-0.8740191052399999
ACH-000736,-0.699873297006
ACH-000738,-0.178759797172
ACH-000746,-0.474145605483
ACH-000747,-0.636499740061
ACH-000748,-0.228475595955
ACH-000753,-0.8940306220540001
ACH-000756,-0.28933710262699996
ACH-000757,-0.623704560113
ACH-000758,-0.470293165824
ACH-000760,-0.492219240489
ACH-000763,-0.982253567933
ACH-000764,-0.9757880258149999
ACH-000765,-0.8541594818539999
ACH-000766,-0.5068024404029999
ACH-000767,-0.604698986724
ACH-000768,-1.09185003679
ACH-000769,-0.191073914528
ACH-000770,-0.931779943717
ACH-000771,-0.319285782388
ACH-000773,-1.12007930695
ACH-000776,-0.471859804404
ACH-000777,-0.8795449071600001
ACH-000778,-0.40514823274800005
ACH-000781,-0.7390055446029999
ACH-000782,-0.742115753915
ACH-000783,-0.27642479289
ACH-000784,-0.529931559457
ACH-000785,-0.72221714479
ACH-000787,-0.596346043649
ACH-000788,-0.141362672095
ACH-000791,-0.77798589977
ACH-000792,-0.383243931035
ACH-000794,-0.43987756483199997
ACH-000796,-0.39513725057800003
ACH-000799,-0.62658000128
ACH-000800,-0.850068980732
ACH-000802,-0.200303327769
ACH-000804,-1.1963830242
ACH-000805,-0.35443821721999996
ACH-000809,-0.41944004287500003
ACH-000810,-0.333406148606
ACH-000811,-0.4133635345
ACH-000817,-0.822434568903
ACH-000819,-0.520508014431
ACH-000820,-0.206157499624
ACH-000821,-0.971542340821
ACH-000822,-0.8871699648610001
ACH-000823,-0.166681535458
ACH-000824,-0.0424122273194
ACH-000827,-0.580695802694
ACH-000829,-0.604501751357
ACH-000831,-0.306283382236
ACH-000832,-0.563238156352
ACH-000833,-1.04729755559
ACH-000834,-0.09677531143960001
ACH-000835,-0.589621244448
ACH-000836,-0.9528907363529999
ACH-000837,-0.949968818624
ACH-000838,-1.27478874055
ACH-000839,-0.35894021406800003
ACH-000840,-0.487360460549
ACH-000841,-0.6306274954659999
ACH-000843,-1.27913978316
ACH-000846,-0.28052865898400003
ACH-000847,-0.48278188684100004
ACH-000848,-0.467627916427
ACH-000849,-0.600629627757
ACH-000851,-1.04413000735
ACH-000855,-0.617622418792
ACH-000856,-0.702243577538
ACH-000858,-0.14107718657999999
ACH-000859,-1.20482681197
ACH-000861,-0.41747117457599997
ACH-000862,-0.556764160271
ACH-000865,-0.316648742732
ACH-000866,-0.527144411637
ACH-000867,-0.8227945166689999
ACH-000869,-0.449409252588
ACH-000872,-0.7948462640520001
ACH-000873,-0.8419479439040001
ACH-000876,-0.929618399746
ACH-000878,-0.804650696911
ACH-000880,-1.2200319689299999
ACH-000881,-0.367579368525
ACH-000882,-0.690577875872
ACH-000884,-0.05000165479069999
ACH-000885,-0.281019580215
ACH-000887,-0.28353247277
ACH-000888,-0.647966334619
ACH-000889,-1.39522778628
ACH-000890,-0.54203435624
ACH-000896,-1.05130291302
ACH-000898,-1.54376882409
ACH-000900,-0.269860860478
ACH-000901,-0.26944097302700004
ACH-000905,-0.25319389995999997
ACH-000906,-0.471883242082
ACH-000907,-0.632227763539
ACH-000910,-1.37464964597
ACH-000911,-0.7589215288500001
ACH-000912,-0.688491624954
ACH-000913,-0.5018572144269999
ACH-000915,-0.910340967399
ACH-000916,0.100926049791
ACH-000917,-0.431732676624
ACH-000921,-1.16701215924
ACH-000924,-0.286644174635
ACH-000926,-0.543685163189
ACH-000928,-0.612745413299
ACH-000929,-0.445752732557
ACH-000932,-1.1071058463799999
ACH-000935,-0.043228142280299996
ACH-000936,-0.49185299191200005
ACH-000937,-1.1082400407
ACH-000938,-1.30474778612
ACH-000939,-0.158525490725
ACH-000941,-0.561574565498
ACH-000943,-1.1248151857200002
ACH-000946,-0.6945821922130001
ACH-000947,-0.0551408815167
ACH-000948,-0.751993763301
ACH-000950,-0.783346747462
ACH-000953,-1.16697604907
ACH-000957,-0.43355669113399997
ACH-000958,-0.437637931014
ACH-000960,-0.8284891490880001
ACH-000963,-0.569478411099
ACH-000968,-0.027915349421
ACH-000969,-0.8707700384389999
ACH-000973,-1.01926836776
ACH-000974,-1.05796938407
ACH-000975,-0.8273914986800001
ACH-000976,-0.6151627441340001
ACH-000978,-0.16571925435100002
ACH-000980,-0.343736950828
ACH-000984,-0.481095032294
ACH-000986,-1.00707276277
ACH-000988,-0.216450029569
ACH-000993,-0.142602343223
ACH-000994,-1.0993105140000001
ACH-000996,-0.046016958018199994
ACH-001001,-0.0549240940175
ACH-001020,-0.358501155542
ACH-001028,-0.4295458863600001
ACH-001031,0.115078614262
ACH-001038,-0.454889251373
ACH-001048,-0.386204389288
ACH-001050,-0.446713951421
ACH-001053,-0.945798247943
ACH-001054,-0.9937727425339999
ACH-001061,-0.766698225556
ACH-001067,-0.303704399356
ACH-001075,-0.36895828705300004
ACH-001096,0.042518279014300005
ACH-001128,-0.611611386259
ACH-001134,-0.7794890208130001
ACH-001151,-1.32701491841
ACH-001163,-0.43487285508699997
ACH-001164,-0.254265800033
ACH-001173,-0.180659626109
ACH-001183,-0.09698862940330001
ACH-001184,-1.2545800952500001
ACH-001190,-0.802027730351
ACH-001192,-0.400418264079
ACH-001193,-0.6657788717490001
ACH-001196,-0.64973015799
ACH-001197,-0.776347545739
ACH-001205,-0.419106955646
ACH-001211,-0.830908962052
ACH-001212,-0.433920467541
ACH-001228,-0.404634054631
ACH-001232,-0.31899514552200003
ACH-001239,0.0130348673523
ACH-001274,-1.13830499139
ACH-001275,-0.36979585808300003
ACH-001277,-0.286064570143
ACH-001278,-0.761457220875
ACH-001280,-0.315174204826
ACH-001283,-0.22426606028
ACH-001289,0.004303872966100001
ACH-001295,-0.032170362566
ACH-001300,-0.33365827224399996
ACH-001301,-0.367611811466
ACH-001302,-0.0168127385671
ACH-001303,-0.35893434279799996
ACH-001306,-0.395129353672
ACH-001318,-0.22872340156999998
ACH-001322,-0.08928851662999998
ACH-001328,-0.222322499443
ACH-001332,-0.41324363479000004
ACH-001333,-0.49310586475699997
ACH-001336,-0.267927206788
ACH-001340,-0.0657974811413
ACH-001346,-0.264867958644
ACH-001353,-0.387086333452
ACH-001354,-0.31448491725600003
ACH-001367,-0.935547506065
ACH-001368,-0.80592267944
ACH-001374,-0.8077707898659999
ACH-001375,-0.374914095374
ACH-001377,-0.23019493323600002
ACH-001380,-1.27897394621
ACH-001391,-0.9028003082899999
ACH-001407,-0.8176464045340001
ACH-001408,-0.295209141466
ACH-001413,-0.212402447912
ACH-001430,-0.17771128064599997
ACH-001431,-1.07359367967
ACH-001450,-0.873912843719
ACH-001496,-0.979951790502
ACH-001500,-0.193402750789
ACH-001521,-0.345067487681
ACH-001523,-0.45796717356000005
ACH-001532,-0.304460779691
ACH-001536,-0.0621067958775
ACH-001550,-0.599123825114
ACH-001552,-0.39920570626900004
ACH-001554,-0.573980074288
ACH-001645,-0.378893460435
ACH-001654,-0.0504955107121
ACH-001715,-0.8762843861149999
ACH-001735,-1.16958791469
ACH-001736,-1.02728809599
ACH-001737,0.248409085779
ACH-001740,-0.403136252895
ACH-001745,-0.6711619783830001
ACH-001750,-0.0884706570569
ACH-001765,-0.8251830169490001
ACH-001956,-0.23481963618299997
ACH-001957,-0.418605268224
