,DGCR2 (9993)
ACH-000004,0.002529356829
ACH-000007,-0.33756789787299996
ACH-000009,-0.201461346638
ACH-000011,-0.108320773563
ACH-000012,-0.061050964889400004
ACH-000013,-0.0893315215847
ACH-000014,-0.214806943568
ACH-000015,-0.17746908579300003
ACH-000017,0.013382562384799998
ACH-000018,-0.43204631283399997
ACH-000019,-0.270961221972
ACH-000021,0.00156833524485
ACH-000022,-0.159050717003
ACH-000025,-0.161161165985
ACH-000028,-0.183831831369
ACH-000030,-0.1101286683
ACH-000035,-0.157547651263
ACH-000036,-0.13013677316199998
ACH-000037,-0.20822794649300003
ACH-000039,-0.411876432374
ACH-000040,-0.07399368375960001
ACH-000041,-0.29786467892499996
ACH-000042,-0.524728958808
ACH-000045,0.0316906031888
ACH-000047,-0.07540005348739999
ACH-000052,-0.07274653544210001
ACH-000053,-0.151613781498
ACH-000054,-0.028489547738399998
ACH-000055,-0.258985936174
ACH-000060,-0.293946991918
ACH-000067,-0.161787943531
ACH-000070,-0.183664234365
ACH-000075,-0.0618680195767
ACH-000078,-0.0836815421627
ACH-000082,-0.09798643090220001
ACH-000085,-0.414947064588
ACH-000086,-0.00744285482524
ACH-000087,-0.33043131753000005
ACH-000092,-0.326578294624
ACH-000095,-0.17983586112599997
ACH-000097,-0.180538408764
ACH-000098,-0.247931917203
ACH-000099,-0.113796909133
ACH-000108,-0.452640707738
ACH-000113,-0.082820933183
ACH-000115,-0.0838085677615
ACH-000116,0.0182684102457
ACH-000118,-0.215257567428
ACH-000120,-0.200158278622
ACH-000123,-0.00489119231761
ACH-000127,0.0488031733832
ACH-000128,-0.167735724754
ACH-000132,-0.10432411978499999
ACH-000133,-0.0780858482942
ACH-000137,-0.177785130121
ACH-000138,0.0349597889362
ACH-000142,-0.121279710065
ACH-000143,-0.112249943165
ACH-000146,0.0109685516084
ACH-000148,-0.11073048769000002
ACH-000150,-0.12458367938300001
ACH-000152,-0.0467506115389
ACH-000153,-0.0841581538086
ACH-000159,0.00740612230639
ACH-000160,-0.264496781871
ACH-000163,-0.0878777633416
ACH-000167,0.19195473811900002
ACH-000168,0.032990138861599995
ACH-000169,0.0131292051566
ACH-000178,-0.0675663270114
ACH-000182,-0.025245253048499998
ACH-000183,-0.198767082962
ACH-000188,-0.171157905424
ACH-000189,-0.137469513469
ACH-000190,-0.015834906555700003
ACH-000198,-0.0773566913675
ACH-000204,-0.107337787811
ACH-000206,-0.139200677616
ACH-000207,0.22327030290600003
ACH-000211,-0.198084809224
ACH-000215,0.0291921292082
ACH-000221,-0.307847021894
ACH-000222,-0.23719138397
ACH-000223,-0.0757692897023
ACH-000226,-0.34751246023000004
ACH-000227,0.0735646290467
ACH-000228,-0.174549123365
ACH-000231,-0.110030353289
ACH-000232,-0.141434768027
ACH-000233,-0.10703091622300001
ACH-000234,0.0236571467538
ACH-000235,-0.0780166299135
ACH-000237,-0.10839381057
ACH-000238,0.042145681250099994
ACH-000243,-0.053490330035
ACH-000244,0.134646435577
