,ALDH4A1 (8659)
ACH-000004,0.019731084869400003
ACH-000007,0.040137752425099996
ACH-000009,-0.19197092819400002
ACH-000011,0.0338820187459
ACH-000012,-0.121729342819
ACH-000013,-0.00427007043055
ACH-000014,-0.190220542016
ACH-000015,-0.0443435135523
ACH-000017,-0.048957488059
ACH-000018,-0.242079175737
ACH-000019,0.00836597833927
ACH-000021,0.097254003695
ACH-000022,-0.234949310911
ACH-000025,0.104446146406
ACH-000028,-0.0335893077905
ACH-000030,-0.118470303215
ACH-000035,-0.170950516502
ACH-000036,-0.08444508399160001
ACH-000037,-0.205898229369
ACH-000039,-0.177013785629
ACH-000040,-0.106111175068
ACH-000041,-0.014973390231999999
ACH-000042,-0.00508738124123
ACH-000045,0.09184253375880001
ACH-000047,-0.170891818744
ACH-000052,-0.0213017496592
ACH-000053,-0.206746700929
ACH-000054,-0.11652285835699999
ACH-000055,-0.0724879238485
ACH-000060,-0.161136033398
ACH-000067,-0.03721169071430001
ACH-000070,0.0762979974868
ACH-000075,-0.0689273070428
ACH-000078,-0.0394280618002
ACH-000082,-0.00173701015632
ACH-000085,-0.266906025799
ACH-000086,-0.118371897469
ACH-000087,-0.006231204738609999
ACH-000092,-0.0817056122588
ACH-000095,-0.0334523579715
ACH-000097,-0.107604837481
ACH-000098,-0.156081821541
ACH-000099,-0.0438199673149
ACH-000108,0.102429544845
ACH-000113,0.129768174545
ACH-000115,-0.11863364605900001
ACH-000116,-0.111047184737
ACH-000118,0.123257564065
ACH-000120,0.11203041481899999
ACH-000123,-0.0577734385931
ACH-000127,-0.00934019637175
ACH-000128,-0.08820708065989999
ACH-000132,-0.116186075218
ACH-000133,-0.252329085568
ACH-000137,-0.158423104865
ACH-000138,0.0658056590496
ACH-000142,0.0222473636897
ACH-000143,-0.09498327178850001
ACH-000146,-0.042364007129499996
ACH-000148,-0.07940157246770001
ACH-000150,-0.303309601685
ACH-000152,-0.21776969750300001
ACH-000153,0.148105113179
ACH-000159,-0.024105084811999997
ACH-000160,-0.06294569545
ACH-000163,-0.1617992536
ACH-000167,-0.184322692145
ACH-000168,-0.0201339363912
ACH-000169,-0.00844427928199
ACH-000178,-0.11341415481599999
ACH-000182,0.12396677883
ACH-000183,-0.244286347865
ACH-000188,-0.10203689734200001
ACH-000189,-0.0465906264701
ACH-000190,-0.00877795013727
ACH-000198,0.0426938231181
ACH-000204,-0.0779259010327
ACH-000206,-0.12349384840999998
ACH-000207,0.0199356547022
ACH-000211,0.0152572390084
ACH-000215,-0.041754744611
ACH-000221,0.0100928508385
ACH-000222,0.169183147654
ACH-000223,-0.00390615557232
ACH-000226,-0.166376986352
ACH-000227,0.0366621913822
ACH-000228,0.0383365517083
ACH-000231,-0.121881771637
ACH-000232,-0.05837453239299999
ACH-000233,0.056491726956699996
ACH-000234,-0.08433870508199999
ACH-000235,-0.044336761601
ACH-000237,-0.107860006375
ACH-000238,-0.105363354102
ACH-000243,0.0167250640205
ACH-000244,-0.042971399167200004
ACH-000246,-0.061568537378400005
ACH-000248,0.0448035589922
ACH-000250,-0.0844122999155
ACH-000251,-0.0440334049261
ACH-000253,-0.231843022522
ACH-000255,-0.121215881794
ACH-000256,-0.24569113627099998
ACH-000257,-0.243965449578
ACH-000258,0.0624137092256
ACH-000259,0.030214880859400002
ACH-000260,0.00329116087634
ACH-000261,-0.11451897401599999
ACH-000262,-0.291978375417
ACH-000263,-0.0724741812407
ACH-000264,-0.036391975676800005
ACH-000265,0.171160229753
ACH-000266,0.032877994624
ACH-000272,0.058798244622099996
ACH-000273,0.00328995037365
ACH-000274,-0.138749982037
ACH-000277,0.0816875950706
ACH-000278,0.13070922867499998
ACH-000279,-0.165797973651
ACH-000280,0.005047493124770001
ACH-000281,-0.025272748952700003
ACH-000288,-0.224626989133
ACH-000291,-0.0380978839529
ACH-000293,-0.0174462078219
ACH-000294,-0.121574790947
ACH-000295,0.182158935169
ACH-000296,0.019132087133400002
ACH-000302,0.0589268094722
ACH-000304,0.179273891927
ACH-000307,0.20503310725999999
ACH-000308,-0.102988646532
ACH-000310,0.040988893089699996
ACH-000311,0.0674913596516
ACH-000312,0.0414246039905
ACH-000315,-0.156212288405
ACH-000316,-0.0910792549836
ACH-000317,-0.06661485166310001
ACH-000318,0.00839173762481
ACH-000319,-0.150024185572
ACH-000320,-0.0933900387621
ACH-000322,-0.309664961599
