,SLFN14 (342618)
ACH-000004,0.321125746806
ACH-000007,0.380347718807
ACH-000009,0.400677295342
ACH-000011,0.174703914612
ACH-000012,0.24285698538400002
ACH-000013,0.19094704411600003
ACH-000014,0.22609015898899998
ACH-000015,0.299878674913
ACH-000017,0.24813552632199998
ACH-000018,0.362074677422
ACH-000019,0.22374069314199999
ACH-000021,0.310437215316
ACH-000022,0.168293896173
ACH-000025,0.34812989894
ACH-000028,0.209590302337
ACH-000030,0.18310046907699998
ACH-000035,0.23589632150400003
ACH-000036,0.289941572389
ACH-000037,0.193881746932
ACH-000039,0.0370496478154
ACH-000040,0.175822928814
ACH-000041,0.284017637403
ACH-000042,0.256392675933
ACH-000045,0.116292510714
ACH-000047,0.08837478039069999
ACH-000052,0.34055365212399996
ACH-000053,0.234601050598
ACH-000054,0.315651514425
ACH-000055,0.46881817829899997
ACH-000060,0.225556281963
ACH-000067,0.150901268534
ACH-000070,0.296797086364
ACH-000075,0.377963522173
ACH-000078,0.304250897207
ACH-000082,0.171192713451
ACH-000085,0.20752485517799998
ACH-000086,0.28290154738400003
ACH-000087,0.0687021039839
ACH-000092,0.407411227479
ACH-000095,0.28746747038000003
ACH-000097,0.119605133895
ACH-000098,0.298947767071
ACH-000099,0.349731010136
ACH-000108,0.191031528887
ACH-000113,0.414093068592
ACH-000115,0.182779624248
ACH-000116,0.17354887335299998
ACH-000118,0.364433951567
ACH-000120,0.48370968802599995
ACH-000123,0.205315134158
ACH-000127,0.384636104986
ACH-000128,0.316789735326
ACH-000132,0.251849203341
ACH-000133,0.39299671347
ACH-000137,0.181140036792
ACH-000138,0.32784622952799997
ACH-000142,0.0668628012016
ACH-000143,0.22503023261799998
ACH-000146,0.158989141723
ACH-000148,0.12243510305500001
ACH-000150,0.285686200442
ACH-000152,0.29565823315900003
ACH-000153,0.23605061671100003
ACH-000159,0.304538083852
ACH-000160,0.186500265243
ACH-000163,0.298780751487
ACH-000167,0.22740762106100001
ACH-000168,0.325244951316
ACH-000169,0.353923836624
ACH-000178,0.219996692529
ACH-000182,0.18305814507100002
ACH-000183,0.287620693253
ACH-000188,0.14707313521600002
ACH-000189,0.306078513
ACH-000190,0.43036007697800005
ACH-000198,0.157909866884
ACH-000204,0.193257823041
ACH-000206,0.349593685415
ACH-000207,-0.0205155182124
ACH-000211,0.101094443608
ACH-000215,0.24727167440499997
ACH-000221,0.185987917991
ACH-000222,0.07590779417219999
ACH-000223,0.319696641121
ACH-000226,0.217405886697
ACH-000227,0.423371255607
ACH-000228,0.14272057403400001
ACH-000231,0.193145799042
ACH-000232,0.25953540539299996
ACH-000233,0.426999726336
ACH-000234,0.32952372062
ACH-000235,0.217806176118
ACH-000237,0.288203950943
ACH-000238,0.305464129048
ACH-000243,0.230549837731
ACH-000244,0.237741812458
ACH-000246,0.228702023536
ACH-000248,0.197841267223
ACH-000250,0.252156570089
ACH-000251,0.316828881567
ACH-000253,0.279678446325
ACH-000255,0.197234944395
ACH-000256,0.171267618052
ACH-000257,0.51448515302
ACH-000258,0.195920543787
ACH-000259,0.224174862228
ACH-000260,0.237903816356
ACH-000261,0.193486260997
ACH-000262,0.06930120542860001
ACH-000263,0.0679149405343
ACH-000264,0.139338705957
ACH-000265,0.224004036897
ACH-000266,0.318028630459
ACH-000272,0.269366174203
ACH-000273,0.295396745875
ACH-000274,0.18256915312
ACH-000277,0.21471248631099998
ACH-000278,0.227424574366
ACH-000279,0.22588777121999998
ACH-000280,0.180132302953
ACH-000281,0.464584499863
ACH-000288,0.14038277679400002
ACH-000291,0.257803502271
ACH-000293,0.244961803513
ACH-000294,0.317229411656
ACH-000295,0.23375522828899997
ACH-000296,0.18401231062800003
ACH-000302,0.35500231548699995
ACH-000304,0.0657043890049
ACH-000307,0.320035739034
ACH-000308,0.290681231436
ACH-000310,0.13883449963199998
ACH-000311,0.258996864117
ACH-000312,0.22569321480300003
ACH-000315,0.163775444659
ACH-000316,0.22250870243700002
ACH-000317,0.227846359967
ACH-000318,0.39709850499899996
ACH-000319,0.238356929384
ACH-000320,0.46669293999899997
ACH-000322,0.19934583351
ACH-000323,0.204637941741
ACH-000324,0.266820584934
ACH-000329,0.18822680924199997
ACH-000330,0.2290920977
ACH-000331,0.20974280056699998
ACH-000332,0.302005996728
ACH-000334,0.287402134823
ACH-000335,0.109509035952
ACH-000336,0.45199623504299996
ACH-000337,0.145979858738
ACH-000339,0.211404483246
ACH-000341,0.333463343217
ACH-000348,0.302401573122
ACH-000350,0.27788109057300003
ACH-000352,0.323548636059
ACH-000356,0.233714399534
ACH-000361,0.254259850098
ACH-000362,0.133301493424
ACH-000363,0.147924192969
ACH-000364,0.321432337984
ACH-000365,0.207960997254
ACH-000366,0.371966112065
ACH-000368,0.297238507393
ACH-000374,0.21682487027199998
ACH-000375,0.156745833553
ACH-000376,0.37304653221199996
ACH-000381,0.304030414935
ACH-000383,0.18697969660799998
ACH-000387,0.164327112222
ACH-000389,0.5084618140739999
ACH-000390,0.331839934381
ACH-000393,0.201125966589
ACH-000395,0.221850393829
ACH-000397,0.21460625233199998
ACH-000401,0.132332830677
ACH-000402,0.319545708224
ACH-000403,0.27788047083
ACH-000404,0.39249288034400004
ACH-000406,0.246483812439
ACH-000407,0.184500251748
ACH-000408,0.481559840103
ACH-000410,0.257021680277
ACH-000411,0.25136062901
ACH-000414,0.335539118453
ACH-000415,0.278109723924
ACH-000416,0.20965434867
ACH-000420,0.17950837550700002
ACH-000421,0.215522119155
ACH-000424,0.254784601534
ACH-000425,0.316272142084
ACH-000426,0.00855971875472
ACH-000427,-0.09464265108610001
ACH-000433,0.011063677942899999
ACH-000436,0.310903520426
ACH-000444,0.236269871808
ACH-000445,0.41793104344400006
ACH-000448,0.0494388307989
ACH-000450,0.237930935959
ACH-000452,0.252856190678
ACH-000454,0.396571205648
ACH-000458,0.163235400701
ACH-000459,0.114708556736
ACH-000460,0.212023425546
ACH-000461,0.293516108904
ACH-000463,0.33317930203400004
ACH-000464,0.45355821255199996
ACH-000466,0.17103935324900002
ACH-000467,0.18809458354800002
ACH-000468,0.21720090321199997
ACH-000469,0.334638683869
ACH-000470,0.194814366987
ACH-000471,0.12162938216199999
ACH-000472,0.212399197302
ACH-000473,0.20558412334399997
ACH-000475,0.203990681283
ACH-000476,0.264317324421
ACH-000477,0.312688392949
ACH-000480,0.308308650749
ACH-000481,0.36533814971600004
ACH-000483,0.19047066903
ACH-000484,0.29705022164
ACH-000485,0.07202176822480001
ACH-000486,0.22945236777300002
ACH-000487,0.204705434815
ACH-000488,0.247857285428
ACH-000490,0.277822152103
ACH-000491,0.153103965856
ACH-000495,0.200081972291
ACH-000496,0.189653493849
ACH-000499,0.27478406177299997
ACH-000500,0.129678565504
ACH-000502,0.14686557047499998
ACH-000503,0.583955579394
ACH-000505,0.297218936112
ACH-000507,0.22393926351399998
ACH-000510,0.322494503895
ACH-000511,0.293124908142
ACH-000512,0.515247443186
ACH-000516,0.212331412765
ACH-000517,0.17837278851
ACH-000518,0.313919662244
ACH-000520,0.153329972905
ACH-000521,0.0837795464108
ACH-000522,0.311176803618
ACH-000524,0.096199734224
ACH-000527,0.255586398073
ACH-000528,0.222783711749
ACH-000537,0.20344309616999998
ACH-000541,0.04824558227
ACH-000542,0.2498379809
ACH-000544,0.10102137809299999
ACH-000545,0.33927985676
ACH-000547,0.177296805696
ACH-000548,0.187206923051
ACH-000549,0.218799306276
ACH-000550,0.30086823746
ACH-000552,0.247162239622
ACH-000556,0.09903676344960001
ACH-000557,0.300394558511
ACH-000570,0.231494081848
ACH-000571,0.143347297226
ACH-000573,0.23891898811999998
ACH-000576,0.26821920991
ACH-000580,0.271630888019
ACH-000584,0.20333377741099998
ACH-000585,0.266736369051
ACH-000588,0.141041837748
ACH-000589,0.231799388897
ACH-000591,0.483175555802
ACH-000593,0.20258421944000002
ACH-000600,0.22693877859900002
ACH-000601,0.21941134559300002
ACH-000604,0.11079816393400001
ACH-000605,0.210480302224
ACH-000606,0.297187076647
ACH-000608,0.11622239549499999
ACH-000614,0.323888213388
ACH-000616,0.16774757492200001
ACH-000618,0.240026078832
ACH-000619,0.395828888023
ACH-000620,0.356160261765
ACH-000621,0.236437366863
ACH-000622,0.34772897411
ACH-000623,0.211412170785
ACH-000624,0.193211398677
ACH-000627,0.17727440601599997
ACH-000630,0.307106264097
ACH-000632,0.269322922906
ACH-000633,0.43875179317199997
ACH-000637,0.111528837895
ACH-000638,0.285585555069
ACH-000646,0.23373783044
ACH-000647,0.17108669742600002
ACH-000648,0.148964881524
ACH-000649,0.305840750276
ACH-000651,0.26278327272
ACH-000652,0.11281864101700001
ACH-000653,0.19382009741300002
ACH-000657,0.217790290991
ACH-000658,0.25700431338
ACH-000661,0.29350524011
ACH-000662,0.470152751972
ACH-000663,0.15310595785199999
ACH-000665,0.275503562748
ACH-000671,0.244655276575
ACH-000673,0.146772196488
ACH-000676,0.227466420117
ACH-000677,0.262656974147
ACH-000681,0.48996264999
ACH-000682,0.231770090479
ACH-000683,0.281236144484
ACH-000684,0.40124994814599996
ACH-000688,0.257651088539
ACH-000693,0.287433187699
ACH-000694,0.283258070717
ACH-000695,0.314338179202
ACH-000696,0.206095401342
ACH-000697,0.0977425849828
ACH-000699,0.228297742813
ACH-000701,0.345653588423
ACH-000706,0.13733053543600002
ACH-000711,0.199796550361
ACH-000713,0.117984626682
ACH-000714,0.209673695539
ACH-000718,0.17503301374299998
ACH-000720,0.261333080926
ACH-000721,0.24356979652
ACH-000724,0.198163686987
ACH-000725,0.231083387705
ACH-000732,0.160652462186
ACH-000734,0.38009440342600004
ACH-000735,0.150288102051
ACH-000736,0.164646603561
ACH-000738,0.237544214861
ACH-000746,0.37045361034100005
ACH-000747,0.194342988484
ACH-000748,0.441296034347
ACH-000753,0.221862237977
ACH-000756,0.208950485692
ACH-000757,0.280501132611
ACH-000758,0.0237002238468
ACH-000760,0.30369016943599997
ACH-000763,0.260474816554
ACH-000764,0.254188299048
ACH-000765,0.22245130810400002
ACH-000766,0.345158189238
ACH-000767,0.296044892456
ACH-000768,0.228064380255
ACH-000769,0.166257795486
ACH-000770,0.168782318012
ACH-000771,0.27340615795400003
ACH-000773,0.29572598216699997
ACH-000776,0.255454074979
ACH-000777,0.374482916755
ACH-000778,0.265121987866
ACH-000781,0.298605931261
ACH-000782,0.218705239131
ACH-000783,0.12925551090999998
ACH-000784,0.230834688888
ACH-000785,0.164092729618
ACH-000787,0.21627690401900002
ACH-000788,0.243960063728
ACH-000791,0.171370825029
ACH-000792,0.252768582538
ACH-000794,0.12561466027
ACH-000796,0.34625856337099997
ACH-000799,0.231860401504
ACH-000800,0.290363918187
ACH-000802,0.200077666193
ACH-000804,0.313963155076
ACH-000805,0.305218384103
ACH-000809,0.308484278792
ACH-000810,0.548176968271
ACH-000811,0.11146366187000001
ACH-000817,0.271566615812
ACH-000819,0.416012753474
ACH-000820,-0.0412098685644
ACH-000821,0.144646143691
ACH-000822,0.277550522652
ACH-000823,0.27060909774
ACH-000824,0.388404611427
ACH-000827,0.31449554246800004
ACH-000829,0.32728473808499997
ACH-000831,0.340653239409
ACH-000832,0.061981519761
ACH-000833,0.0708759604668
ACH-000834,0.0723107936857
ACH-000835,0.298705053213
ACH-000836,0.268564450508
ACH-000837,0.143356393682
ACH-000838,0.260569615801
ACH-000839,0.436862643244
ACH-000840,0.267541152768
ACH-000841,0.345506446833
ACH-000843,0.325828769149
ACH-000846,0.219498815733
ACH-000847,0.41945054828699996
ACH-000848,0.345495854129
ACH-000849,0.270355067794
ACH-000851,0.211198462798
ACH-000855,0.14183270056299999
ACH-000856,0.212154244617
ACH-000858,0.27495396126
ACH-000859,0.44900697583099997
ACH-000861,0.149644912675
