,SPRR1B (6699)
ACH-000004,0.372448258464
ACH-000007,0.37151808087899996
ACH-000009,0.275322058933
ACH-000011,0.362850774404
ACH-000012,0.25157339772
ACH-000013,0.211649963702
ACH-000014,0.304492378213
ACH-000015,0.32203983833
ACH-000017,0.43999180724200004
ACH-000018,0.277519774449
ACH-000019,0.24912587764000002
ACH-000021,0.367937575536
ACH-000022,0.346042597104
ACH-000025,0.433982789498
ACH-000028,0.31703068988
ACH-000030,0.336523736315
ACH-000035,0.304320157195
ACH-000036,0.28128901658100003
ACH-000037,0.471984628463
ACH-000039,0.340389408292
ACH-000040,0.321108248989
ACH-000041,0.32319318419599996
ACH-000042,0.502725006115
ACH-000045,0.24970708213599999
ACH-000047,0.283512419153
ACH-000052,0.392044526068
ACH-000053,0.243128644925
ACH-000054,0.39008743973300003
ACH-000055,0.439260198319
ACH-000060,0.417630170407
ACH-000067,0.295080978153
ACH-000070,0.423409887536
ACH-000075,0.218495750431
ACH-000078,0.167847641824
ACH-000082,0.427824241295
ACH-000085,0.328638731377
ACH-000086,0.34988008604000004
ACH-000087,0.31244126001
ACH-000092,0.186611721096
ACH-000095,0.262578636152
ACH-000097,0.381565967618
ACH-000098,0.301324623859
ACH-000099,0.350872738962
ACH-000108,0.532159604084
ACH-000113,0.239540241602
ACH-000115,0.23290905119000002
ACH-000116,0.386968110549
ACH-000118,0.395992090918
ACH-000120,0.23588298830499999
ACH-000123,0.199887666936
ACH-000127,0.316942770628
ACH-000128,0.397462282988
ACH-000132,0.271275312761
ACH-000133,0.286587640636
ACH-000137,0.299132563421
ACH-000138,0.38919535657
ACH-000142,0.159326585252
ACH-000143,0.245864467256
ACH-000146,0.273370773892
ACH-000148,0.266790567198
ACH-000150,0.231465065616
ACH-000152,0.347547214422
ACH-000153,-0.026007876677700003
ACH-000159,0.150271289907
ACH-000160,0.27312052085099997
ACH-000163,0.225253436606
ACH-000167,0.15787866343499998
ACH-000168,0.41608144838
ACH-000169,0.320279222397
ACH-000178,0.257977510894
ACH-000182,0.267077123008
ACH-000183,0.422216349878
ACH-000188,0.335099978585
ACH-000189,0.289949644061
ACH-000190,0.23344636093899998
ACH-000198,0.29232525489
ACH-000204,0.385406478673
ACH-000206,0.404231185172
ACH-000207,0.392467128298
ACH-000211,0.313091752279
ACH-000215,0.286882981025
ACH-000221,0.246100625698
ACH-000222,0.309486044913
ACH-000223,0.324434945281
ACH-000226,0.320811486664
ACH-000227,0.54050578831
ACH-000228,0.262611183087
ACH-000231,0.35936918362
ACH-000232,0.382805660434
ACH-000233,0.359706053118
ACH-000234,0.37292780325900005
ACH-000235,0.38088189024700003
ACH-000237,0.30096342444
ACH-000238,0.328951325653
ACH-000243,0.343317567312
ACH-000244,0.372212685543
ACH-000246,0.28280811212699997
ACH-000248,0.361829130539
ACH-000250,0.35301951715999996
ACH-000251,0.296387711994
ACH-000253,0.33469766521899996
ACH-000255,0.246871783542
ACH-000256,0.336126979057
ACH-000257,0.19897450831
ACH-000258,0.427225795392
ACH-000259,0.328443756372
ACH-000260,0.388110823799
ACH-000261,0.310044489624
ACH-000262,0.20094517289799999
ACH-000263,0.17779622512499998
ACH-000264,0.23104925541299998
ACH-000265,0.46613340951000004
ACH-000266,0.44647369060500003
ACH-000272,0.330343789208
ACH-000273,0.275385584136
ACH-000274,0.461297655502
ACH-000277,0.1446284101
ACH-000278,0.305516540379
ACH-000279,0.435357566097
ACH-000280,0.21414799135
ACH-000281,0.40733266386
ACH-000288,0.270713856388
ACH-000291,0.20011900702500002
ACH-000293,0.19535303814899999
ACH-000294,0.23554656832600002
ACH-000295,0.38185407677
ACH-000296,0.346648679495
ACH-000302,0.288676618015
ACH-000304,0.173358578009
ACH-000307,0.293283679812
ACH-000308,0.39242087181199997
ACH-000310,0.35605992579
ACH-000311,0.334919514393
ACH-000312,0.415484948134
ACH-000315,0.506551024889
ACH-000316,0.38286904507299996
ACH-000317,0.17091629677
ACH-000318,0.255089394375
ACH-000319,0.40851869758299997
ACH-000320,0.557927929092
ACH-000322,0.542903868104
ACH-000323,0.335140438897
ACH-000324,0.307123344079
ACH-000329,0.289993178577
ACH-000330,0.17626397279599998
ACH-000331,0.231767788258
ACH-000332,0.30810935476
ACH-000334,0.30362656685
ACH-000335,0.450802538675
ACH-000336,0.116776151161
ACH-000337,0.36592103671099996
ACH-000339,0.411715786491
ACH-000341,0.275251342707
ACH-000348,0.22759119394299998
ACH-000350,0.23448867492400002
ACH-000352,0.35458599931699997
ACH-000356,0.351263225253
ACH-000361,0.23024861453200002
ACH-000362,0.37591332854000004
ACH-000363,0.23737881208099998
ACH-000364,0.323638451436
ACH-000365,0.319386984911
ACH-000366,0.357712905706
ACH-000368,0.582817435706
ACH-000374,0.281155698061
ACH-000375,0.360865844922
ACH-000376,0.275212631747
ACH-000381,0.243711863492
ACH-000383,0.29143791001200003
ACH-000387,0.398760867491
ACH-000389,0.416708606725
ACH-000390,0.40958405431100003
ACH-000393,0.317667136813
ACH-000395,0.324846995079
ACH-000397,0.406744577076
ACH-000401,0.320873825125
ACH-000402,0.643567970459
ACH-000403,0.325541395044
ACH-000404,0.0964780670349
ACH-000406,0.303230622153
ACH-000407,0.314461454335
ACH-000408,0.39979268691299996
ACH-000410,0.20188320079100003
ACH-000411,0.204793303105
ACH-000414,0.447328848017
ACH-000415,0.413844663356
ACH-000416,0.288877312838
ACH-000420,0.250372359147
ACH-000421,0.39125938873599997
ACH-000424,0.21324045914
ACH-000425,0.248703413065
ACH-000426,0.541670439942
ACH-000427,0.207247484372
ACH-000433,0.40655865198200003
ACH-000436,0.10516342374
ACH-000444,0.30924197199000003
ACH-000445,0.331430575545
ACH-000448,0.36405080373300003
ACH-000450,0.353665611318
ACH-000452,0.287745612357
ACH-000454,0.22026697154
ACH-000458,0.34981972530199995
ACH-000459,0.342059749569
ACH-000460,0.29018488066799997
ACH-000461,0.203416204297
ACH-000463,0.312196381587
ACH-000464,0.324202619553
ACH-000466,0.31700473144499997
ACH-000467,0.32808354424
ACH-000468,0.305409708957
ACH-000469,0.261973875105
ACH-000470,0.48656401665700005
ACH-000471,0.407406766994
ACH-000472,0.30650564994199997
ACH-000473,0.254193686297
ACH-000475,0.40914757537
ACH-000476,0.223282788607
ACH-000477,0.239104289108
ACH-000480,0.267948931147
ACH-000481,0.34513171637699996
ACH-000483,0.371234863068
ACH-000484,0.0315872027919
ACH-000485,0.126415368567
ACH-000486,0.34065697405400003
ACH-000487,0.458786540068
ACH-000488,0.329298195297
ACH-000490,0.25298083766199997
ACH-000491,0.324945208365
ACH-000495,0.31017850792199997
ACH-000496,0.406317153055
ACH-000499,0.40895369255
ACH-000500,0.5501329372079999
ACH-000502,0.355233284362
ACH-000503,0.437694665444
ACH-000505,0.244722203953
ACH-000507,0.377398399793
ACH-000510,0.34000866319899997
ACH-000511,0.38780443261200004
ACH-000512,0.22473734008000001
ACH-000516,0.23370061065099998
ACH-000517,0.266880447834
ACH-000518,0.221269833364
ACH-000520,0.09998721370449999
ACH-000521,0.355730451452
ACH-000522,0.278053669412
ACH-000524,0.38335699551700003
ACH-000527,0.32239040294599997
ACH-000528,0.356763510805
ACH-000537,0.274499110685
ACH-000541,0.392029842311
ACH-000542,0.2798530373
ACH-000544,0.430352960058
ACH-000545,0.336071547522
ACH-000547,0.0582845295908
ACH-000548,0.179046105257
ACH-000549,0.19650427912300003
ACH-000550,0.378738078126
ACH-000552,0.334598448369
ACH-000556,0.27832933784200004
ACH-000557,0.195265768798
ACH-000570,0.313714246845
ACH-000571,0.40281543877099996
ACH-000573,0.37197376948399996
ACH-000576,0.290873764888
ACH-000580,0.63242213273
ACH-000584,0.266449150082
ACH-000585,0.378570760053
ACH-000588,0.156791420693
ACH-000589,0.272078061473
ACH-000591,0.438316277902
ACH-000593,0.303787123501
ACH-000600,0.158028170952
ACH-000601,0.374424590213
ACH-000604,0.338155956613
ACH-000605,0.310954690581
ACH-000606,0.323098537206
ACH-000608,0.326601135095
ACH-000614,0.29212184911600003
ACH-000616,0.14747650740999999
ACH-000618,0.380674133232
ACH-000619,0.44420439613000007
ACH-000620,0.373519535656
ACH-000621,0.375433497276
ACH-000622,0.374232675827
ACH-000623,0.322282105916
ACH-000624,0.317351022632
ACH-000627,0.32343139553800004
ACH-000630,0.355782552085
ACH-000632,0.397057434172
ACH-000633,0.378760617102
ACH-000637,0.469758085061
ACH-000638,0.345434680602
ACH-000646,0.40088024698200003
ACH-000647,0.455344577779
ACH-000648,0.417779448446
ACH-000649,0.42002517533100003
ACH-000651,0.334558964503
ACH-000652,0.306863529215
ACH-000653,0.17732552482299999
ACH-000657,0.263101546758
ACH-000658,0.18392285336599998
ACH-000661,0.351401740207
ACH-000662,-0.0342405019451
ACH-000663,0.297552304056
ACH-000665,0.34103577178800004
ACH-000671,0.254309529594
ACH-000673,0.31405278114
ACH-000676,0.25694636263
ACH-000677,0.164274003413
ACH-000681,0.46136484923500004
ACH-000682,0.350427535945
ACH-000683,0.27912022163899997
ACH-000684,0.230355121789
ACH-000688,0.350458299885
ACH-000693,0.275528906387
ACH-000694,0.318791314722
ACH-000695,0.563649676198
ACH-000696,0.271770336751
ACH-000697,0.0029743213704599997
ACH-000699,0.349011841923
ACH-000701,0.172157394081
ACH-000706,0.436668033018
ACH-000711,0.30825047647500003
ACH-000713,0.32379620127799996
ACH-000714,0.276097650399
ACH-000718,0.36132352525600003
ACH-000720,0.367781090081
ACH-000721,0.41989091379500004
ACH-000724,0.0662118768363
ACH-000725,0.190130286622
ACH-000732,0.290256130038
ACH-000734,0.274709414868
ACH-000735,0.248100422239
ACH-000736,0.369904512059
ACH-000738,0.353073506068
ACH-000746,0.194068734592
ACH-000747,0.24401380784899998
ACH-000748,0.309883819792
ACH-000753,0.322498800263
ACH-000756,0.240118327894
ACH-000757,0.37811823534100003
ACH-000758,0.359571027384
ACH-000760,0.167991038295
ACH-000763,0.460605465348
ACH-000764,0.536632924356
ACH-000765,0.295133457387
ACH-000766,0.47613496037299996
ACH-000767,0.20200656812399997
ACH-000768,0.341925466268
ACH-000769,0.352235821057
ACH-000770,0.345192627214
ACH-000771,0.333094783163
ACH-000773,0.447667479286
ACH-000776,0.356878751176
ACH-000777,0.304827570223
ACH-000778,0.28604488368700004
ACH-000781,0.360624702951
ACH-000782,0.35596403292499995
ACH-000783,0.322482583046
ACH-000784,0.280502619838
ACH-000785,0.316655311998
ACH-000787,0.30100106825100004
ACH-000788,0.36677545838500003
ACH-000791,0.459764269969
ACH-000792,0.5111751717890001
ACH-000794,0.400144898321
ACH-000796,0.319041537148
ACH-000799,0.307727433772
ACH-000800,0.378692344503
ACH-000802,0.350365476104
ACH-000804,0.25975407949
ACH-000805,0.536084216854
ACH-000809,0.346919486575
ACH-000810,0.172869401508
ACH-000811,0.22634380413199998
ACH-000817,0.26570024473299997
ACH-000819,0.332411999587
ACH-000820,0.311580578817
ACH-000821,0.17217669446800002
ACH-000822,0.23096525350699998
ACH-000823,0.31850143997499997
ACH-000824,0.342415629864
ACH-000827,0.354117732749
ACH-000829,0.35578876700999995
ACH-000831,0.29946279261500003
ACH-000832,0.339239559683
ACH-000833,0.293152566807
ACH-000834,0.322137110196
ACH-000835,0.272602504842
ACH-000836,0.181523009766
ACH-000837,0.36167265906400003
ACH-000838,0.11396288745100001
ACH-000839,0.468901166768
ACH-000840,0.306488003596
ACH-000841,0.411855240961
ACH-000843,0.274529943266
ACH-000846,0.203823921279
ACH-000847,0.42429551213399996
ACH-000848,0.32326514155999997
ACH-000849,0.307164243241
ACH-000851,0.406620589717
ACH-000855,0.438196407259
ACH-000856,0.475649965384
ACH-000858,0.368544891873
ACH-000859,0.449763056951
ACH-000861,0.36531694486
ACH-000862,0.35390874384900006
ACH-000865,0.29294175470899997
ACH-000866,0.328178430949
ACH-000867,0.300401120376
ACH-000869,0.374487716916
ACH-000872,0.496717722834
ACH-000873,0.335126743827
ACH-000876,0.19654725575399998
ACH-000878,0.207058934812
ACH-000880,0.334704676188
ACH-000881,0.22477728331900002
ACH-000882,0.238245598235
ACH-000884,0.2443364984
ACH-000885,0.32245051356800003
ACH-000887,0.232352052027
ACH-000888,0.30196927311099997
ACH-000889,0.291216552696
ACH-000890,0.316277869061
ACH-000896,0.3065141917
ACH-000898,0.259252229856
ACH-000900,0.307214504347
ACH-000901,0.29832937174199997
ACH-000905,0.38163891692199997
ACH-000906,0.398459337652
ACH-000907,0.245505752848
ACH-000910,0.335807149888
ACH-000911,0.31221669992199996
ACH-000912,0.253063875643
ACH-000913,0.291968808479
ACH-000915,0.40406277055699996
ACH-000916,0.640616132688
ACH-000917,0.221393115763
ACH-000921,0.21743444734499998
ACH-000924,0.305973422845
ACH-000926,0.457840290907
ACH-000928,0.35227766862
ACH-000929,0.600140473695
ACH-000932,0.302348312395
ACH-000935,0.25054885081399997
ACH-000936,0.33630882735600004
ACH-000937,0.398924386863
ACH-000938,0.27843345375
ACH-000939,0.266123618475
ACH-000941,0.384817198086
ACH-000943,0.301580809751
ACH-000946,0.322903091153
ACH-000947,0.363833090595
ACH-000948,0.23507855477200001
ACH-000950,0.2926980075
ACH-000953,0.30175885231
ACH-000957,0.279707262773
ACH-000958,0.32284256134399997
ACH-000960,0.202230044395
ACH-000963,0.259779974378
ACH-000968,0.210645416193
ACH-000969,0.48389345443000004
ACH-000973,0.267529990131
ACH-000974,0.412538639199
ACH-000975,0.24160918086199998
ACH-000976,0.472792164538
ACH-000978,0.10661391242799999
ACH-000980,0.396490356382
ACH-000984,0.373762596769
ACH-000986,0.200690921277
ACH-000988,0.46888509289499997
ACH-000993,0.459103460814
ACH-000994,0.297448110132
ACH-000996,0.413652804181
ACH-001001,0.308784109252
ACH-001020,0.37558358893700006
ACH-001028,0.342568651728
ACH-001031,0.278362968309
ACH-001038,0.35423482888400004
ACH-001048,0.24266964967399998
ACH-001050,0.23190432616300002
ACH-001053,0.413317012016
ACH-001054,0.245608378821
ACH-001061,0.358809142667
ACH-001067,0.313504811202
ACH-001075,0.246409215603
ACH-001096,0.332773034009
ACH-001128,0.38291692127899996
ACH-001134,0.307225544467
ACH-001151,0.341727362037
ACH-001163,0.298602725934
ACH-001164,0.294591666428
ACH-001173,0.37480302380900005
ACH-001183,0.425950832683
ACH-001184,0.400143604788
ACH-001190,0.386886254425
ACH-001192,0.313915722068
ACH-001193,0.490875236738
ACH-001196,0.21502791957400003
ACH-001197,0.290192930563
ACH-001205,0.30478002458500003
ACH-001211,0.376111141106
ACH-001212,0.42423604415700006
ACH-001228,0.271301987676
ACH-001232,0.292374795751
ACH-001239,0.325993115136
ACH-001274,0.348973599688
ACH-001275,0.24148230885299998
ACH-001277,0.0975122379489
ACH-001278,0.21849281880899998
ACH-001280,0.335313086529
ACH-001283,0.22091840177900002
ACH-001289,0.263197365361
ACH-001295,0.348152416625
ACH-001300,0.399870897755
ACH-001301,0.301568843754
ACH-001302,0.320592196828
ACH-001303,0.200247218103
ACH-001306,0.289251373208
ACH-001318,0.25249002704999995
ACH-001322,0.43330513006800003
