,UBAP1 (51271)
ACH-000004,-1.00703153251
ACH-000007,-0.685788279682
ACH-000009,-0.928420899693
ACH-000011,-0.655798163197
ACH-000012,-0.909969085148
ACH-000013,-0.8929736305689999
ACH-000014,-0.987355230803
ACH-000015,-0.981304558335
ACH-000017,-1.1298769252
ACH-000018,-0.5369834989150001
ACH-000019,-0.7559346485959999
ACH-000021,-0.927646656263
ACH-000022,-0.6580112529159999
ACH-000025,-0.707361745098
ACH-000028,-0.825559756225
ACH-000030,-1.0979013408299998
ACH-000035,-0.839201288453
ACH-000036,-0.766299919233
ACH-000037,-0.655632775887
ACH-000039,-0.994043745291
ACH-000040,-0.752530559344
ACH-000041,-0.666421257034
ACH-000042,-0.700379997239
ACH-000045,-0.9800461590200001
ACH-000047,-0.8596577024519999
ACH-000052,-0.89680263771
ACH-000053,-1.0599827351100002
ACH-000054,-0.9657627476899999
ACH-000055,-0.52053889821
ACH-000060,-0.593396873829
ACH-000067,-0.832045804385
ACH-000070,-0.939208383552
ACH-000075,-0.23970063948000003
ACH-000078,-0.788510791286
ACH-000082,-1.09172045985
ACH-000085,-0.9425568470610001
ACH-000086,-0.754883026909
ACH-000087,-0.7881129651800001
ACH-000092,-0.931443757982
ACH-000095,-0.9714988690749999
ACH-000097,-0.9305933248970001
ACH-000098,-0.362138650767
ACH-000099,-0.741932040218
ACH-000108,-0.7976347108580001
ACH-000113,-0.9998396910189999
ACH-000115,-1.05793692781
ACH-000116,-0.791653368932
ACH-000118,-0.9942077366299998
ACH-000120,-0.806728465459
ACH-000123,-0.9415009015639999
ACH-000127,-1.1103378480500001
ACH-000128,-0.827224134813
ACH-000132,-0.742082177473
ACH-000133,-0.705522289588
ACH-000137,-1.02786560033
ACH-000138,-0.980827635877
ACH-000142,-0.856276932225
ACH-000143,-0.707698896721
ACH-000146,-1.1125558392000001
ACH-000148,-0.817561940605
ACH-000150,-0.767733233053
ACH-000152,-0.7365618127019999
ACH-000153,-0.6613417960010001
ACH-000159,-1.03897753994
ACH-000160,-1.25660958532
ACH-000163,-1.066506592
ACH-000167,-1.16388556268
ACH-000168,-0.756969324826
ACH-000169,-1.0359458059
ACH-000178,-0.989925456581
ACH-000182,-1.06961083993
ACH-000183,-0.8522169531749999
ACH-000188,-1.00465840725
ACH-000189,-0.671514937832
ACH-000190,-1.00562308736
ACH-000198,-1.16282450722
ACH-000204,-1.00703835534
ACH-000206,-0.898731290502
ACH-000207,-1.3396039856200002
ACH-000211,-0.633164611271
ACH-000215,-0.8969463609749999
ACH-000221,-0.605335826659
ACH-000222,-1.0151027120799998
ACH-000223,-1.14518298301
ACH-000226,-0.814423916246
ACH-000227,-0.798880882647
ACH-000228,-1.1065855374200002
ACH-000231,-0.742014657695
ACH-000232,-1.0206554698499999
ACH-000233,-1.00227310872
ACH-000234,-1.3223354902200002
ACH-000235,-1.00727912213
ACH-000237,-0.813410568565
ACH-000238,-0.925718755361
ACH-000243,-0.867060960683
ACH-000244,-0.9044244660359999
ACH-000246,-0.825979876558
ACH-000248,-0.710468273338
ACH-000250,-0.608312678395
ACH-000251,-0.7471874919600001
ACH-000253,-0.8298392582459999
ACH-000255,-1.10223598681
ACH-000256,-0.7576687089890001
ACH-000257,-0.5000545810679999
ACH-000258,-0.95337741199
ACH-000259,-0.924368829506
ACH-000260,-0.927178811751
ACH-000261,-0.788302488061
ACH-000262,-0.744166786188
ACH-000263,-0.816733153005
ACH-000264,-1.23687267535
ACH-000265,-0.6432897169899999
ACH-000266,-0.9766531808059999
ACH-000272,-0.932266619413
ACH-000273,-0.523221979868
ACH-000274,0.0873827850562
ACH-000277,-1.26705928703
ACH-000278,-0.9808244563160001
ACH-000279,-0.761348636707
ACH-000280,-0.9824927491259999
ACH-000281,-0.618329048014
ACH-000288,-0.668303069457
ACH-000291,-0.899741877702
ACH-000293,-1.0962108853399999
ACH-000294,-0.8770759215739999
ACH-000295,-0.967015736053
ACH-000296,-1.0117116421899999
ACH-000302,-0.811541187332
ACH-000304,-0.662828190262
ACH-000307,-0.939886632392
ACH-000308,-1.30263269755
ACH-000310,-0.723683860811
ACH-000311,-0.983071193247
ACH-000312,-0.966272545571
ACH-000315,-0.9793792909610001
ACH-000316,-1.05203728325
ACH-000317,-0.706590513301
ACH-000318,-1.0219814653000001
ACH-000319,-0.7467081374760001
ACH-000320,-1.10918944415
ACH-000322,-1.01233070971
ACH-000323,-0.98212693325
ACH-000324,-1.06537281997
ACH-000329,-0.6242223541499999
ACH-000330,-0.9255296325929999
ACH-000331,-1.12225759602
ACH-000332,-1.17369169476
ACH-000334,-1.09175774822
ACH-000335,-0.33509334242100003
ACH-000336,-0.788469305915
ACH-000337,-0.8696512809370001
ACH-000339,-0.947988326757
ACH-000341,-0.291919218945
ACH-000348,-0.95009553555
ACH-000350,-0.9244686071989999
ACH-000352,-0.950562057717
ACH-000356,-0.9885796543719999
ACH-000361,-0.6382716217750001
ACH-000362,-1.06193502184
ACH-000363,-0.919182846794
ACH-000364,-0.7601102010230001
ACH-000365,-1.0964340224299998
ACH-000366,-0.774952567083
ACH-000368,-0.8535619775959999
ACH-000374,-0.8600074427619999
ACH-000375,-0.915439364277
ACH-000376,-0.7807913305869999
ACH-000381,-0.874266412069
ACH-000383,-0.987566524657
ACH-000387,-1.1843017485299998
ACH-000389,-0.6481715816870001
ACH-000390,-0.591597086684
ACH-000393,-0.871609236495
ACH-000395,-1.29752275615
ACH-000397,-1.1434551387899998
ACH-000401,-0.827641008894
ACH-000402,-0.978615950624
ACH-000403,-0.641683331086
ACH-000404,-0.530587826989
ACH-000406,-1.06715214651
ACH-000407,-0.763779359323
ACH-000408,-0.966129511552
ACH-000410,-0.935711419055
ACH-000411,-0.756124682747
ACH-000414,-1.0975567658
ACH-000415,-0.7600338883050001
ACH-000416,-1.02815498816
ACH-000420,-0.9992841768269999
ACH-000421,-0.843907279851
ACH-000424,-0.745792876664
ACH-000425,-0.815681511466
ACH-000426,-0.9222998115200001
ACH-000427,-1.0846159945
ACH-000433,-0.854471715025
ACH-000436,-0.7716130339980001
ACH-000444,-0.00123815703665
ACH-000445,-0.37236743467600003
ACH-000448,-1.14499966846
ACH-000450,-0.839034056248
ACH-000452,-0.896836338149
ACH-000454,-1.01930183733
ACH-000458,-0.735028892961
ACH-000459,-1.6382104846399999
ACH-000460,-0.936291601857
ACH-000461,-0.49681226682199997
ACH-000463,-0.8691954894789999
ACH-000464,-0.881577732466
ACH-000466,-0.9446671123039999
ACH-000467,-0.7431434357690001
ACH-000468,-0.8659807476450001
ACH-000469,-0.7358717776479999
ACH-000470,-0.77720975383
ACH-000471,-1.0113287262700001
ACH-000472,-0.978921871838
ACH-000473,-1.1898948732999999
ACH-000475,-0.8228774494939999
ACH-000476,-1.0703720267899999
ACH-000477,-0.609286759065
ACH-000480,-0.948523690027
ACH-000481,-1.0596373430500001
ACH-000483,-0.873219159077
ACH-000484,-0.9495593834360001
ACH-000485,-1.0103616037799998
ACH-000486,-0.796386892198
ACH-000487,-0.910610917703
ACH-000488,-0.840109005399
ACH-000490,-1.00992429079
ACH-000491,-0.943206568955
ACH-000495,-0.5866425888
ACH-000496,-0.82854535788
ACH-000499,-0.6238856198139999
ACH-000500,-0.928819543258
ACH-000502,-0.841178181602
ACH-000503,-0.690655649699
ACH-000505,-0.6213267464019999
ACH-000507,-0.9604431758149999
ACH-000510,-0.569210127693
ACH-000511,-1.01456439965
ACH-000512,-1.02716292063
ACH-000516,-0.583309505939
ACH-000517,-1.02137819904
ACH-000518,-0.9702341946690001
ACH-000520,-0.914559372233
ACH-000521,-1.0340657517799998
ACH-000522,-0.515107115664
ACH-000524,-1.50972739183
ACH-000527,-1.01650194643
ACH-000528,-1.0293250995
ACH-000537,-1.00744457938
ACH-000541,-1.1668869850499999
ACH-000542,-0.759655355595
ACH-000544,-0.8085286994480001
ACH-000545,-0.764069149657
ACH-000547,-0.7941799937
ACH-000548,-1.02027451319
ACH-000549,-0.567887313301
ACH-000550,-0.7468980870980001
ACH-000552,-0.749039828042
ACH-000556,-1.0833623162000001
ACH-000557,-1.06669744741
ACH-000570,-0.49887880588699995
ACH-000571,-0.979164102294
ACH-000573,-0.6994848083849999
ACH-000576,-0.9831614326360001
ACH-000580,-1.0773797164799999
ACH-000584,-0.88347375268
ACH-000585,-0.8153807607089999
ACH-000588,-0.7629321506029999
ACH-000589,-0.877110555662
ACH-000591,-0.7976234795300001
ACH-000593,-0.845468845526
ACH-000600,-0.677353197255
ACH-000601,-1.13657095584
ACH-000604,-0.89374860661
ACH-000605,-0.954971225082
ACH-000606,-0.860350691267
ACH-000608,-1.05686269759
ACH-000614,-0.9929231621060001
ACH-000616,-1.12826412994
ACH-000618,-0.9008586388
ACH-000619,-0.968409273081
ACH-000620,-0.723375285834
ACH-000621,-1.23809714903
ACH-000622,-1.03764879321
ACH-000623,-0.495221205665
ACH-000624,-0.929835254119
ACH-000627,-0.396465383578
ACH-000630,-0.767108048636
ACH-000632,-0.7383353359899999
ACH-000633,-1.1888591643000002
ACH-000637,-0.658379426352
ACH-000638,-0.9380156140270001
ACH-000646,-1.6466980794400001
ACH-000647,-0.733655310213
ACH-000648,-0.9972256579950001
ACH-000649,-0.7632088128569999
ACH-000651,-0.7814416742829999
ACH-000652,-0.823698223758
ACH-000653,-1.03041302073
ACH-000657,-0.919821812111
ACH-000658,-1.20567697703
ACH-000661,-0.992770118462
ACH-000662,-0.9863290795020001
ACH-000663,-0.902001226821
ACH-000665,-0.524808344616
ACH-000671,-0.838820595353
ACH-000673,-0.969042264716
ACH-000676,-0.8780360146420001
ACH-000677,-0.362476626391
ACH-000681,-0.8171801590469999
ACH-000682,-1.1273703636399999
ACH-000683,-0.962947342847
ACH-000684,-0.536495547944
ACH-000688,-1.30509558891
ACH-000693,-0.926438515814
ACH-000694,-0.990478208431
ACH-000695,-1.11583692361
ACH-000696,-0.944002770131
ACH-000697,-1.03490534585
ACH-000699,-1.35500626174
ACH-000701,-0.944093361143
ACH-000706,-1.0978723347200001
ACH-000711,-1.08191259865
ACH-000713,-0.768880190865
ACH-000714,-1.04549861464
ACH-000718,-1.06315267106
ACH-000720,-0.886310984241
ACH-000721,-0.899716142925
ACH-000724,-1.4829910934700001
ACH-000725,-0.9722089634029999
ACH-000732,-0.8198412118899999
ACH-000734,-0.8252723856749999
ACH-000735,-1.11358672891
ACH-000736,-0.909057852078
ACH-000738,-0.792046380293
ACH-000746,-0.8586274793850001
ACH-000747,-1.00765383111
ACH-000748,-0.9636063716490001
ACH-000753,-0.870509977105
ACH-000756,-0.9508660197059999
ACH-000757,-1.06104440885
ACH-000758,-0.7034497404760001
ACH-000760,-0.8674589004019999
ACH-000763,-0.882999121225
ACH-000764,-0.838222027959
ACH-000765,-0.914517803459
ACH-000766,-0.9498231110690001
ACH-000767,-0.933913576177
ACH-000768,-0.830773280743
ACH-000769,-0.844600052439
ACH-000770,-1.1446831903799999
ACH-000771,-0.886032747517
ACH-000773,-0.7203551611910001
ACH-000776,-0.755930793016
ACH-000777,-0.975796510256
ACH-000778,-1.2831102521700002
ACH-000781,-1.04379883838
ACH-000782,-0.6666876325609999
ACH-000783,-1.17713870753
ACH-000784,-0.872745946884
ACH-000785,-1.00951962717
ACH-000787,-0.640449294407
ACH-000788,-0.87114862744
ACH-000791,-1.00698345658
ACH-000792,-0.723031163289
ACH-000794,-1.03762169856
ACH-000796,-1.12800652703
ACH-000799,-1.16619591596
ACH-000800,-0.678603531674
ACH-000802,-0.822813589846
ACH-000804,-0.914340555326
