,TLL2 (7093)
ACH-000004,0.0829228244254
ACH-000007,0.0724573225007
ACH-000009,0.0461394852795
ACH-000011,0.0950301840932
ACH-000012,0.07738143585639999
ACH-000013,-0.021035439616400003
ACH-000014,0.11674903316400001
ACH-000015,0.101564312686
ACH-000017,0.0741818433996
ACH-000018,-0.0730823865228
ACH-000019,-0.0690182305232
ACH-000021,0.0668070395972
ACH-000022,0.0322504690614
ACH-000025,0.018013601833900002
ACH-000028,0.230694280302
ACH-000030,0.022634186058099998
ACH-000035,-0.014991105971799997
ACH-000036,0.015073714569000002
ACH-000037,0.0786061829263
ACH-000039,0.125920925986
ACH-000040,-0.00645433896834
ACH-000041,0.0141403734431
ACH-000042,-0.062255722203400005
ACH-000045,-0.00383822881566
ACH-000047,0.159210633838
ACH-000052,0.22079197063
ACH-000053,0.07064058543480001
ACH-000054,0.0768403167208
ACH-000055,0.0972508884802
ACH-000060,0.0253873773537
ACH-000067,-0.09873067611439999
ACH-000070,0.0535125982367
ACH-000075,-0.00258860433923
ACH-000078,0.0529144288798
ACH-000082,0.104527239649
ACH-000085,0.019927471649099998
ACH-000086,0.0141322447661
ACH-000087,-0.0469420587422
ACH-000092,0.158432290602
ACH-000095,0.132560660354
ACH-000097,0.151872801842
ACH-000098,-0.0159627710961
ACH-000099,0.06523241459769999
ACH-000108,0.00225300163496
ACH-000113,0.0335715711278
ACH-000115,0.0212388717013
ACH-000116,0.00604370551324
ACH-000118,0.0991914554871
ACH-000120,-0.0074795185059200004
ACH-000123,0.029696550413099997
ACH-000127,0.018868458456400002
ACH-000128,0.06353813756519999
ACH-000132,0.0207484574761
ACH-000133,0.044368857823
ACH-000137,0.15133808422
ACH-000138,0.0829861702481
ACH-000142,-0.11557568208900001
ACH-000143,0.0131730149666
ACH-000146,0.07490572554689999
ACH-000148,-0.0045253259056000006
ACH-000150,0.077170892033
ACH-000152,-0.0849697894458
ACH-000153,0.38457413486599995
ACH-000159,0.10396213907299999
ACH-000160,-0.0669525323379
ACH-000163,0.191261960656
ACH-000167,-0.22370128464000003
ACH-000168,-0.180200555768
ACH-000169,0.023818673666500003
ACH-000178,0.0331553851508
ACH-000182,-0.04062000479
ACH-000183,0.0232053623579
ACH-000188,0.17850056722899998
ACH-000189,0.019003161434400003
ACH-000190,0.09745824199539999
ACH-000198,-0.025606223752299997
ACH-000204,0.137259931083
ACH-000206,0.0811212243702
ACH-000207,-0.169420014028
ACH-000211,0.096364811103
ACH-000215,0.038605222810699995
ACH-000221,0.199268823853
ACH-000222,-0.07158763158800001
ACH-000223,-0.0895933665819
ACH-000226,0.12753844653899998
ACH-000227,-0.128130989076
ACH-000228,0.0970401908739
ACH-000231,0.07410465530610001
ACH-000232,0.036921116086
ACH-000233,0.08835897588639999
ACH-000234,-0.0784021089727
ACH-000235,0.033966515109099996
ACH-000237,0.0264958377974
ACH-000238,0.122215090031
ACH-000243,-0.0152598998196
ACH-000244,0.028452950562800002
ACH-000246,0.054264651505599996
ACH-000248,0.112634250239
ACH-000250,0.0175748774297
ACH-000251,-0.013717848106500001
ACH-000253,0.06278414010269999
ACH-000255,0.021965940257799996
ACH-000256,0.11422125701500001
ACH-000257,-0.007546234233549999
ACH-000258,0.18118649716200003
ACH-000259,0.0430973615278
ACH-000260,0.111788433869
ACH-000261,0.0496974267459
ACH-000262,0.00661772750032
ACH-000263,-0.0761175199005
ACH-000264,0.117242028784
ACH-000265,0.018494648523
ACH-000266,0.018607836792099996
ACH-000272,-0.00267137791897
ACH-000273,-0.00687156727222
ACH-000274,0.0648045844914
ACH-000277,0.00834512447608
ACH-000278,0.0342581004814
ACH-000279,-0.007322950453
ACH-000280,0.18092714513799998
ACH-000281,0.0441447663678
ACH-000288,0.11111268856899999
ACH-000291,0.028623679504
ACH-000293,0.12059583041099999
ACH-000294,0.00587125469747
ACH-000295,0.11895717788799999
ACH-000296,0.222942838059
ACH-000302,-0.056901160618400004
ACH-000304,0.0260773075786
ACH-000307,0.00830687831357
ACH-000308,-0.028402582034900002
ACH-000310,0.033587796838099995
ACH-000311,0.0263533821845
ACH-000312,-0.0346825023865
ACH-000315,0.044109649601300004
ACH-000316,0.0690687392002
ACH-000317,0.0632782647652
ACH-000318,0.0199872161006
ACH-000319,-0.17331938007
ACH-000320,-0.21906708391899998
ACH-000322,0.0716971751258
ACH-000323,-0.155383815343
ACH-000324,0.013140190697099999
ACH-000329,-0.0761705008346
ACH-000330,0.0567238386572
ACH-000331,0.07722156199989999
ACH-000332,0.0314266550064
ACH-000334,0.19286924315200002
ACH-000335,0.306234175997
ACH-000336,0.10055244710000001
ACH-000337,-0.00125314805622
ACH-000339,-0.00340352505208
ACH-000341,-0.010655228689600001
ACH-000348,-0.06430231435259999
ACH-000350,-0.00832452202538
ACH-000352,-0.018193237672599998
ACH-000356,0.07082490402689999
ACH-000361,0.155090781317
ACH-000362,0.057947765617800004
ACH-000363,0.0761403377611
ACH-000364,0.184118331005
ACH-000365,-0.0748913006607
ACH-000366,0.051051757828699994
ACH-000368,0.08231116941939999
ACH-000374,-0.0462527479072
ACH-000375,0.218894294293
ACH-000376,0.013660390629499999
ACH-000381,0.0638790158811
ACH-000383,0.07867088751
ACH-000387,0.0113540033204
ACH-000389,-0.028095541885000002
ACH-000390,-0.0351763168664
ACH-000393,0.0480475758504
ACH-000395,-0.0492473873703
ACH-000397,0.07642088411339999
ACH-000401,-0.010865811277100002
ACH-000402,-0.19342598050999998
ACH-000403,0.0327451209879
ACH-000404,-0.316464258494
ACH-000406,-0.0366539537884
ACH-000407,-0.0814397771194
ACH-000408,0.0794731033241
ACH-000410,0.10078267094900001
ACH-000411,0.0382411319901
ACH-000414,-0.0378941824731
ACH-000415,0.038119762585199994
ACH-000416,0.0475140926919
ACH-000420,-0.060752574588
ACH-000421,0.0414184591254
ACH-000424,-0.0305270622517
ACH-000425,-0.138018167647
ACH-000426,0.121500851524
ACH-000427,-0.0332630460196
ACH-000433,-0.0522875913147
ACH-000436,0.186699219912
ACH-000444,0.122292026249
ACH-000445,0.0447144288941
ACH-000448,0.051160607349800005
ACH-000450,0.205850451046
ACH-000452,-0.129142120773
ACH-000454,-0.0257004408816
ACH-000458,0.172842289874
ACH-000459,0.27390615473499996
ACH-000460,0.054317602182099994
ACH-000461,0.192765678459
ACH-000463,0.139397467203
ACH-000464,-0.03570047315
ACH-000466,0.119095703059
ACH-000467,0.024091539005999998
ACH-000468,0.0199616156994
ACH-000469,0.077514145602
ACH-000470,0.108495009219
ACH-000471,0.0114472512217
ACH-000472,0.0222544788993
ACH-000473,0.00648960060772
ACH-000475,0.0734451114642
ACH-000476,0.16595793354900001
ACH-000477,0.092475830902
ACH-000480,0.070417357408
ACH-000481,0.0805470121695
ACH-000483,0.11048813997500001
ACH-000484,0.0185426392205
ACH-000485,-0.012463721884700001
ACH-000486,-0.0419052181882
ACH-000487,0.0261121520523
ACH-000488,0.0721611394974
ACH-000490,0.00879635261985
ACH-000491,0.019433778938700002
