,ZC3H10 (84872)
ACH-000004,-0.10399169847300001
ACH-000007,-0.419661962158
ACH-000009,-0.224174788896
ACH-000011,-0.34827833323799995
ACH-000012,-0.205002917782
ACH-000013,-0.19988982197799998
ACH-000014,-0.337231855121
ACH-000015,-0.25766697973200003
ACH-000017,-0.283921287831
ACH-000018,-0.38042842473899996
ACH-000019,-0.0629065962481
ACH-000021,-0.26993909342300004
ACH-000022,-0.442849607782
ACH-000025,-0.456124708074
ACH-000028,-0.267685024055
ACH-000030,-0.37609612131399994
ACH-000035,-0.310207215352
ACH-000036,-0.08495154278830001
ACH-000037,-0.72670942985
ACH-000039,-0.254602666284
ACH-000040,-0.223300450313
ACH-000041,-0.507985154523
ACH-000042,-0.640486758813
ACH-000045,-0.292781603176
ACH-000047,-0.197383324146
ACH-000052,-0.328852968282
ACH-000053,-0.11301415564000002
ACH-000054,-0.231411526439
ACH-000055,-0.154159325019
ACH-000060,-0.269068421767
ACH-000067,-0.304442851273
ACH-000070,0.18389781607
ACH-000075,-0.305471109013
ACH-000078,-0.425659049577
ACH-000082,-0.5433205038960001
ACH-000085,-0.111208219296
ACH-000086,-0.746610940256
ACH-000087,-0.653657891633
ACH-000092,-0.38937991715000003
ACH-000095,-0.61858152555
ACH-000097,-0.235828720373
ACH-000098,-0.24418292508499997
ACH-000099,-0.553665384517
ACH-000108,-0.46138800572300004
ACH-000113,-0.6205886938390001
ACH-000115,-0.337013154618
ACH-000116,-0.227899667813
ACH-000118,-0.45628141107000003
ACH-000120,-0.48685025692
ACH-000123,-0.09098988694530001
ACH-000127,-0.0144021508534
ACH-000128,-0.594573053198
ACH-000132,-0.104123611435
ACH-000133,-0.544233678618
ACH-000137,-0.465165804726
ACH-000138,-0.55516484915
ACH-000142,-0.39763827868199997
ACH-000143,-0.100591230403
ACH-000146,-0.07098671692910001
ACH-000148,-0.247634198607
ACH-000150,-0.47582612590499995
ACH-000152,-0.17477360753600002
ACH-000153,-0.564440874864
ACH-000159,-0.291324809003
ACH-000160,-0.240320772086
ACH-000163,-0.299714127873
ACH-000167,-0.5521959265349999
ACH-000168,-0.396106608161
