,TUBB2B (347733)
ACH-000004,0.0032726621139
ACH-000007,-0.0999415580913
ACH-000009,-0.21111809923
ACH-000011,-0.340757700673
ACH-000012,-0.0313447902661
ACH-000013,-0.20493716983
ACH-000014,-0.25430559787900003
ACH-000015,-0.10177827194700001
ACH-000017,-0.22892311061999998
ACH-000018,-0.15066005782199998
ACH-000019,-0.17545121040800002
ACH-000021,-0.00650058184856
ACH-000022,-0.10779688138599999
ACH-000025,-0.21888980597899999
ACH-000028,0.172242323584
ACH-000030,-0.13755207530400002
ACH-000035,-0.031661833718699996
ACH-000036,-0.15431381375199998
ACH-000037,-0.13174906726500002
ACH-000039,-0.0443108634181
ACH-000040,-0.24068262489199999
ACH-000041,0.0357271176045
ACH-000042,-0.11728826745
ACH-000045,-0.157292748862
ACH-000047,-0.12626170488299998
ACH-000052,-0.22529914455800001
ACH-000053,-0.222777221912
ACH-000054,-0.23593364384399998
ACH-000055,-0.296149320918
ACH-000060,-0.11915072467700001
ACH-000067,0.0742173944085
ACH-000070,-0.224376701743
ACH-000075,-0.218079000071
ACH-000078,-0.11042890378900001
ACH-000082,-0.177058951737
ACH-000085,0.174146057295
ACH-000086,-0.047523627692400004
ACH-000087,0.014125145813299999
ACH-000092,-0.128401310399
ACH-000095,-0.258449910991
ACH-000097,-0.050173022109500004
ACH-000098,-0.0973402405022
ACH-000099,-0.09363270240039999
ACH-000108,-0.0901632463825
ACH-000113,-0.321097461688
ACH-000115,-0.194192231886
ACH-000116,-0.147018595217
ACH-000118,-0.0600857864315
ACH-000120,0.0007777058793580001
ACH-000123,0.00242055285794
ACH-000127,-0.11859722363700001
ACH-000128,-0.0713137116996
ACH-000132,-0.162846654762
ACH-000133,-0.0193014587163
ACH-000137,-0.0782567954103
ACH-000138,-0.20812248757100002
ACH-000142,0.0430423625033
ACH-000143,0.06901889742539999
ACH-000146,-0.168434949223
ACH-000148,-0.188026944407
ACH-000150,0.0546162017079
ACH-000152,-0.144298144592
ACH-000153,-0.43376047367299997
ACH-000159,0.07047982809169999
ACH-000160,0.13029842541
ACH-000163,-0.128730918257
ACH-000167,0.10731578976600001
ACH-000168,-0.38747054657200003
ACH-000169,-0.0877726184942
ACH-000178,-0.141750771745
ACH-000182,0.040117125466
ACH-000183,-0.305080339483
ACH-000188,-0.0437974434114
ACH-000189,0.23473848042599998
ACH-000190,-0.295353981147
ACH-000198,-0.18844784716
ACH-000204,-0.0777724671946
ACH-000206,-0.367297313803
ACH-000207,-0.236150124401
ACH-000211,-0.200192831872
ACH-000215,-0.11541062561599999
ACH-000221,-0.07973171671649999
ACH-000222,0.123981343219
ACH-000223,-0.09444929628180002
ACH-000226,-0.177486705316
ACH-000227,-0.125600600766
ACH-000228,0.035409340382
ACH-000231,-0.17752963242800002
ACH-000232,-0.119339378504
ACH-000233,-0.24148039654
ACH-000234,-0.281227365625
ACH-000235,-0.036751038154800006
ACH-000237,-0.130920054402
ACH-000238,-0.248314334114
ACH-000243,-0.0834149868782
ACH-000244,-0.12647199164
ACH-000246,0.0107137572866
ACH-000248,-0.11247451463500001
ACH-000250,-0.206911972129
ACH-000251,0.379160615841
ACH-000253,-0.149545917262
ACH-000255,-0.00599790888851
ACH-000256,-0.32096266081999997
ACH-000257,0.06932033442480001
ACH-000258,-0.0771835235165
ACH-000259,-0.14514287261199998
ACH-000260,-0.111741503205
ACH-000261,-0.134072705959
ACH-000262,-0.53398437161
ACH-000263,-0.024932334580900002
ACH-000264,-0.237770218248
ACH-000265,0.00346151433904
ACH-000266,-0.174190230306
ACH-000272,-0.199929900641
ACH-000273,-0.147547461026
ACH-000274,-0.148901290787
ACH-000277,-0.246841200078
ACH-000278,0.0559323935568
ACH-000279,-0.12359309046700001
ACH-000280,-0.318238866482
ACH-000281,-0.07800176320789999
ACH-000288,-0.104242894061
ACH-000291,0.0259489276064
ACH-000293,-0.125874709889
ACH-000294,0.0194721385142
ACH-000295,0.0564182467854
ACH-000296,0.13926931515799998
ACH-000302,-0.21050055106499999
ACH-000304,-0.26641899464200003
ACH-000307,-0.07131252791130001
ACH-000308,-0.289564496244
ACH-000310,-0.335526421211
ACH-000311,-0.058862938266
ACH-000312,-0.0983362570558
ACH-000315,0.187765237306
ACH-000316,-0.409672649315
ACH-000317,-0.027372091181900003
ACH-000318,-0.00669771560634
ACH-000319,0.036281646415699996
ACH-000320,-0.08788714755110001
ACH-000322,-0.453020815347
ACH-000323,-0.15853805548699998
ACH-000324,-0.105245203125
ACH-000329,-0.004986462184439999
ACH-000330,-0.0662380154617
ACH-000331,-0.0880033468405
ACH-000332,-0.0661195627561
ACH-000334,-0.139310853159
ACH-000335,-0.0693649779813
ACH-000336,-0.303451055962
ACH-000337,-0.29747552508499997
ACH-000339,-0.0238768411064
ACH-000341,-0.0628226823391
ACH-000348,-0.226694715651
ACH-000350,-0.047735840409900004
ACH-000352,-0.13056033089000002
ACH-000356,-0.420993846433
ACH-000361,-0.134788457588
ACH-000362,-0.142786297285
ACH-000363,-0.16225191724000002
ACH-000364,-0.11261939454700001
ACH-000365,-0.08119469429330001
ACH-000366,-0.205915289494
ACH-000368,-0.198884810649
ACH-000374,-0.165911204246
ACH-000375,-0.399605317761
ACH-000376,-0.11663807524900001
ACH-000381,-0.193315647443
ACH-000383,-0.103228310321
ACH-000387,0.10596868297499999
ACH-000389,-0.238697854767
ACH-000390,-0.044096189005300004
ACH-000393,-0.232159651511
ACH-000395,-0.298437935535
ACH-000397,-0.0182742660213
ACH-000401,-0.101683249668
ACH-000402,-0.08541237004550001
ACH-000403,-0.118594605868
ACH-000404,-0.305783151994
ACH-000406,-0.011480935548700002
ACH-000407,-0.26849301184
ACH-000408,-0.11148693829000002
ACH-000410,-0.00015398829512
ACH-000411,-0.187247496323
ACH-000414,-0.0089210895041
ACH-000415,0.0523202285532
ACH-000416,-0.132935672918
ACH-000420,-0.173383279026
ACH-000421,-0.015831285379200002
ACH-000424,-0.043415989084599996
ACH-000425,-0.107950056884
ACH-000426,-0.23897190966200002
ACH-000427,-0.323097657494
ACH-000433,0.022765029860900003
ACH-000436,-0.11415143720799999
ACH-000444,-0.0895182203819
ACH-000445,-0.375747079221
ACH-000448,-0.0985378078012
ACH-000450,0.00234237401464
ACH-000452,-0.190055169326
ACH-000454,0.024957069240599997
ACH-000458,-0.16792368753400003
ACH-000459,-0.552166700874
