,ATP1B1 (481)
ACH-000004,0.0116565907335
ACH-000007,-0.10135278616599999
ACH-000009,-0.371707829595
ACH-000011,-0.263745361413
ACH-000012,-0.0655856942301
ACH-000013,-0.07483194084099999
ACH-000014,-0.186420601133
ACH-000015,-0.07588694143739999
ACH-000017,-0.10786293657700001
ACH-000018,0.0154663800585
ACH-000019,-0.346583949047
ACH-000021,-0.12824556162599998
ACH-000022,-0.041613511870199994
ACH-000025,-0.234534739422
ACH-000028,-0.294812375575
ACH-000030,-0.206205757986
ACH-000035,-0.051809911117699996
ACH-000036,-0.36209561613700003
ACH-000037,-0.190378602115
ACH-000039,-0.223328982723
ACH-000040,-0.0198117173331
ACH-000041,-0.0450514851411
ACH-000042,-0.052702402145699996
ACH-000045,0.038796630920099995
ACH-000047,-0.0670768460513
ACH-000052,-0.126149440463
ACH-000053,-0.03436206837030001
ACH-000054,-0.198995203677
ACH-000055,0.06811036841040001
ACH-000060,-0.058650414163
ACH-000067,-0.189475470793
ACH-000070,-0.259753404406
ACH-000075,-0.0927057327823
ACH-000078,-0.00401304157869
ACH-000082,-0.252248419247
ACH-000085,-0.158949382634
ACH-000086,-0.26779679821400004
ACH-000087,-0.00651220734417
ACH-000092,-0.15656129768899998
ACH-000095,-0.0836790361428
ACH-000097,-0.290548656252
ACH-000098,-0.143866122399
ACH-000099,-0.116120140263
ACH-000108,-0.018020270661500002
ACH-000113,-0.0654975633575
ACH-000115,-0.0663988138981
ACH-000116,-0.113755880319
ACH-000118,-0.028373708267599995
ACH-000120,-0.17234926860999997
ACH-000123,-0.0937072623172
ACH-000127,-0.017099829506600002
ACH-000128,-0.10963132420999998
ACH-000132,-0.14446763160499998
ACH-000133,-0.350427581312
ACH-000137,-0.221264884441
ACH-000138,0.0018468715158900001
ACH-000142,-0.214180875012
ACH-000143,-0.139671233114
ACH-000146,-0.0602338780425
ACH-000148,-0.152502376961
ACH-000150,0.0587182400732
ACH-000152,-0.165042368936
ACH-000153,-0.253193151367
ACH-000159,-0.169181292007
ACH-000160,-0.0511793622858
ACH-000163,-0.259644619705
ACH-000167,-0.049460450427199994
ACH-000168,0.18625900350400001
ACH-000169,-0.140923068958
ACH-000178,-0.0715613287431
ACH-000182,-0.275671963718
ACH-000183,-0.193571077414
ACH-000188,-0.0538537221155
ACH-000189,-0.16675021777000001
ACH-000190,-0.196058772021
ACH-000198,-0.128711144178
ACH-000204,-0.461911854387
ACH-000206,0.0942611408723
ACH-000207,-0.0519543885586
ACH-000211,-0.19887723204
ACH-000215,-0.267230628334
ACH-000221,0.000350578648169
ACH-000222,-0.24592136768800002
ACH-000223,-0.207770505834
ACH-000226,-0.21630418675299998
ACH-000227,-0.18395919205800002
ACH-000228,-0.0689771649426
ACH-000231,-0.10449916798900001
ACH-000232,-0.19449924719099998
ACH-000233,0.028382469226599996
ACH-000234,-0.11153617800000001
ACH-000235,-0.253127954543
ACH-000237,-0.08596903973799999
ACH-000238,-0.0953390894521
ACH-000243,-0.187945002593
ACH-000244,-0.221027776934
ACH-000246,-0.168368607495
ACH-000248,-0.139211139732
ACH-000250,-0.195177441945
ACH-000251,-0.233583560882
ACH-000253,0.0943204409804
ACH-000255,-0.152746972331
ACH-000256,-0.159076396672
ACH-000257,-0.164568871211
ACH-000258,-0.2268738278
ACH-000259,-0.128789257735
ACH-000260,-0.0696731287666
ACH-000261,-0.0485599971213
ACH-000262,-0.20029795254000002
ACH-000263,0.308771022232
ACH-000264,-0.340735477838
ACH-000265,-0.06271923939190001
ACH-000266,-0.148103287031
ACH-000272,-0.129265363543
ACH-000273,-0.271300853864
ACH-000274,0.038933142527
ACH-000277,-0.0758793691374
ACH-000278,-0.132636788321
ACH-000279,-0.0744949239379
ACH-000280,0.00211398540338
ACH-000281,-0.014253895348499999
ACH-000288,-0.108479928047
ACH-000291,-0.04944982964930001
ACH-000293,-0.0664781681682
ACH-000294,-0.057981194216900005
ACH-000295,-0.13363314888900002
ACH-000296,0.025333548584699998
ACH-000302,-0.022309627116099996
ACH-000304,-0.010900890480400001
ACH-000307,-0.039964452816900004
ACH-000308,-0.107972383634
ACH-000310,-0.306495228151
ACH-000311,-0.12581278884400002
ACH-000312,-0.0764548948972
ACH-000315,0.0673833614601
ACH-000316,-0.044151936288
ACH-000317,-0.118535892513
ACH-000318,-0.235634944635
ACH-000319,-0.0867922344754
ACH-000320,-0.17856001352499998
ACH-000322,-0.17565768350699998
ACH-000323,-0.336987403859
ACH-000324,-0.0978314096993
ACH-000329,-0.131256982897
ACH-000330,0.118371011384
ACH-000331,-0.248660895699
ACH-000332,-0.162910429231
ACH-000334,0.08162186344010001
ACH-000335,-0.408299172308
ACH-000336,-0.0388536531917
ACH-000337,-0.486569484243
ACH-000339,-0.0559405233083
ACH-000341,-0.37972247434399997
ACH-000348,-0.162681679529
ACH-000350,0.0360607787728
ACH-000352,-0.152316651333
ACH-000356,-0.160343808468
ACH-000361,-0.013820625464700002
ACH-000362,-0.028285983247
ACH-000363,-0.040090948016900003
ACH-000364,-0.10029632792300001
ACH-000365,-0.0328083208426
ACH-000366,-0.152503436209
ACH-000368,0.028334146665500003
ACH-000374,0.06916079625239999
ACH-000375,-0.246206223473
ACH-000376,-0.193469778559
ACH-000381,-0.141099166413
ACH-000383,-0.159862895485
ACH-000387,-0.133967893606
ACH-000389,-0.357008975621
ACH-000390,-0.269002930337
ACH-000393,-0.149848382639
ACH-000395,-0.135138992442
ACH-000397,-0.193290316332
ACH-000401,-0.0971402678765
ACH-000402,-0.11384898113500001
ACH-000403,-0.143984312138
ACH-000404,-0.12435401097000001
ACH-000406,0.0049716579094099995
ACH-000407,-0.0886277418571
ACH-000408,0.09018170584339999
ACH-000410,-0.352068926764
ACH-000411,-0.39057102091300006
ACH-000414,-0.139336595946
ACH-000415,-0.011957651070700001
ACH-000416,-0.260106760281
ACH-000420,-0.153044901753
ACH-000421,-0.147189536862
ACH-000424,-0.14134898157099998
ACH-000425,-0.057146494511699994
ACH-000426,-0.18324131976500002
ACH-000427,-0.0686181916176
ACH-000433,-0.249069975931
ACH-000436,-0.0121059545266
ACH-000444,-0.0426078253272
ACH-000445,-0.192632991217
ACH-000448,-0.17051153196
ACH-000450,-0.0441733230906
ACH-000452,-0.16060742531
ACH-000454,-0.03511588244430001
ACH-000458,-0.07582337056189999
ACH-000459,-0.0965609143798
ACH-000460,-0.08008260660389999
ACH-000461,-0.203776201169
ACH-000463,-0.20472530678599998
ACH-000464,-0.327359386741
ACH-000466,-0.0473443567801
ACH-000467,-0.0802375577738
ACH-000468,0.08530722977980001
ACH-000469,-0.0181944269891
ACH-000470,-0.020432632574200003
ACH-000471,-0.08397241423360001
ACH-000472,-0.079753792315
ACH-000473,-0.10027253278300001
ACH-000475,-0.11518416396299999
ACH-000476,-0.24504906268399998
ACH-000477,-0.142526450812
ACH-000480,-0.248275389102
ACH-000481,-0.18587748561999998
ACH-000483,-0.129352212812
ACH-000484,-0.20524084572999998
ACH-000485,-0.09547171966219999
ACH-000486,-0.151200005955
ACH-000487,-0.024610275808099998
ACH-000488,-0.171279076786
ACH-000490,-0.100388015193
ACH-000491,-0.513985720837
ACH-000495,-0.025918971956599996
ACH-000496,-0.0276639001076
ACH-000499,0.0075384065916
ACH-000500,-0.665935966138
ACH-000502,-0.08764260497689999
ACH-000503,-0.125831429978
ACH-000505,-0.195387012231
