,SUPT16H (11198)
ACH-000004,-1.08271478456
ACH-000007,-1.3598815226899998
ACH-000009,-1.01917219479
ACH-000011,-0.90922817971
ACH-000012,-0.951921651868
ACH-000013,-1.13810245323
ACH-000014,-1.09667299734
ACH-000015,-0.6782612670389999
ACH-000017,-0.9011267561799998
ACH-000018,-0.8899563207089999
ACH-000019,-0.930705482956
ACH-000021,-0.903366725516
ACH-000022,-1.08632127867
ACH-000025,-1.20346101661
ACH-000028,-0.8721106090200001
ACH-000030,-1.05489060594
ACH-000035,-1.0327937515899999
ACH-000036,-1.2374513675299998
ACH-000037,-1.46522564695
ACH-000039,-1.1037319299600001
ACH-000040,-1.14598122652
ACH-000041,-0.962464604076
ACH-000042,-0.9515215162999999
ACH-000045,-1.09860537205
ACH-000047,-1.22213985754
ACH-000052,-1.07476468288
ACH-000053,-1.0386560314700002
ACH-000054,-1.23510591697
ACH-000055,-1.0264692171799998
ACH-000060,-0.984861804585
ACH-000067,-1.2676360062899998
ACH-000070,-1.07939109913
ACH-000075,-1.25498930244
ACH-000078,-0.907607603368
ACH-000082,-1.17158011658
ACH-000085,-1.07549020786
ACH-000086,-1.09548921104
ACH-000087,-1.1868271211499999
ACH-000092,-1.21505399159
ACH-000095,-1.0543338106
ACH-000097,-0.915207142771
ACH-000098,-1.3370419979000001
ACH-000099,-0.866436291882
ACH-000108,-1.1796530569900001
ACH-000113,-1.1673415684000001
ACH-000115,-1.3078848513799999
ACH-000116,-0.692934440854
ACH-000118,-0.865490720266
ACH-000120,-0.9775553625929999
ACH-000123,-1.02781518635
ACH-000127,-1.03830547753
ACH-000128,-0.9821922646279999
ACH-000132,-1.16416248279
ACH-000133,-0.741119172948
ACH-000137,-1.13136297441
ACH-000138,-0.862957456272
ACH-000142,-0.992942000524
ACH-000143,-0.974836444663
ACH-000146,-1.09177540589
ACH-000148,-0.989291172257
ACH-000150,-0.685304537914
ACH-000152,-1.13147563547
ACH-000153,-0.64067254289
ACH-000159,-1.33708536893
ACH-000160,-0.331406929192
ACH-000163,-0.742990545475
ACH-000167,-0.714871310068
ACH-000168,-1.3429766162099999
ACH-000169,-1.0169554026
ACH-000178,-1.0395169598799998
ACH-000182,-1.04007983968
ACH-000183,-0.958396614076
ACH-000188,-0.923287707757
ACH-000189,-1.20689600426
ACH-000190,-0.546105884951
ACH-000198,-1.21919264183
ACH-000204,-1.4979807386500001
ACH-000206,-0.946613884825
ACH-000207,-0.625548908055
ACH-000211,-0.942471376473
ACH-000215,-1.0499132098700001
ACH-000221,-0.759458046927
ACH-000222,-0.821524612016
ACH-000223,-1.10691169631
ACH-000226,-1.13203726844
ACH-000227,-1.03078814142
ACH-000228,-1.03627875744
ACH-000231,-1.15320412807
ACH-000232,-1.273710794
ACH-000233,-1.16585441701
ACH-000234,-1.16148676474
ACH-000235,-0.984657385319
ACH-000237,-0.727784611273
ACH-000238,-1.14704458956
ACH-000243,-0.8068368582500001
ACH-000244,-1.2501569620100002
ACH-000246,-1.20734486032
ACH-000248,-0.777074490219
ACH-000250,-1.2907325963
ACH-000251,-0.808299574022
ACH-000253,-1.0735105288700002
ACH-000255,-1.1340546671
ACH-000256,-1.2210412610299999
ACH-000257,-1.11606030768
ACH-000258,-1.0058841834399999
ACH-000259,-0.983080669009
ACH-000260,-1.0367680658
