,CD1C (911)
ACH-000605,0.00773420892083
ACH-000606,-0.149688514927
ACH-000608,-0.0836558302464
ACH-000614,-0.0038201778372599997
ACH-000616,-0.232420038066
ACH-000618,-0.160414625071
ACH-000619,-0.10226303692399999
ACH-000620,-0.241652109298
ACH-000621,-0.103618769353
ACH-000622,-0.0382980198885
ACH-000623,-0.1535702654
ACH-000624,-0.0179850603459
ACH-000627,-0.109102143546
ACH-000630,-0.07669392188910001
ACH-000632,0.052248024830599996
ACH-000633,-0.09833603779549999
ACH-000637,-0.026829949794900002
ACH-000638,-0.15506180043
ACH-000646,-0.443084881105
ACH-000647,-0.227429368813
ACH-000648,-0.26898580361499996
ACH-000649,-0.0119655718435
ACH-000651,-0.120397628739
ACH-000652,-0.21089964822299997
ACH-000653,-0.249759745647
ACH-000657,-0.17284174957100001
ACH-000658,-0.363731718716
ACH-000661,-0.119657456778
ACH-000662,-0.180568170931
ACH-000663,-0.0659198747308
ACH-000665,-0.173381962478
ACH-000671,-0.17368329485
ACH-000673,-0.110326385996
ACH-000676,-0.311588397412
ACH-000677,-0.07487403502180001
ACH-000681,-0.0665524224798
ACH-000682,-0.0951436829359
ACH-000683,-0.330242967265
ACH-000684,-0.124196235724
ACH-000688,-0.10846533088600001
ACH-000693,-0.136861482258
ACH-000694,-0.138786154272
ACH-000695,-0.008993535980790002
ACH-000696,-0.14548918305400002
ACH-000697,-0.035216042081900004
ACH-000699,-0.0754296932043
ACH-000701,-0.0996257893967
ACH-000706,-0.14479190259400002
ACH-000711,-0.079363611222
ACH-000713,-0.288605213764
ACH-000714,-0.18053757610800003
ACH-000718,-0.04453931622690001
ACH-000720,-0.170517606816
ACH-000721,-0.0348649828152
ACH-000724,-0.159258760824
ACH-000725,-0.0263452846006
ACH-000732,0.0445123041425
ACH-000734,-0.126418661144
ACH-000735,-0.161633288177
ACH-000736,-0.0506402143351
ACH-000738,-0.0209904480731
ACH-000746,-0.0150157773801
ACH-000747,-0.324365787063
ACH-000748,-0.215560871807
ACH-000753,-0.172142784129
ACH-000756,-0.468627819151
ACH-000757,-0.23473722166900002
ACH-000758,-0.14815050236500002
ACH-000760,-0.345655024864
ACH-000763,-0.38137436212
ACH-000764,-0.0609899674269
ACH-000765,-0.0924785144029
ACH-000766,-0.0889968289803
ACH-000767,-0.311218190613
ACH-000768,-0.140404803968
ACH-000769,-0.254395507344
ACH-000770,-0.268713354096
ACH-000771,-0.0272687462426
ACH-000773,-0.022864826328500003
ACH-000776,-0.07775308324710001
ACH-000777,-0.07768928234360001
ACH-000778,0.028752408535700002
ACH-000781,-0.15105913948799998
ACH-000782,-0.133106870652
ACH-000783,-0.047059684371
ACH-000784,-0.155504116186
ACH-000785,-0.383822505225
ACH-000787,-0.0933596729566
ACH-000788,-0.205222258569
ACH-000791,-0.305064925314
ACH-000792,-0.06448550003819999
ACH-000794,-0.11669879669000002
ACH-000796,-0.08386883874319999
ACH-000799,-0.268299236342
ACH-000800,-0.029075260252700002
ACH-000802,-0.053008988343900006
ACH-000804,-0.534962090285
ACH-000805,-0.0162924720083
ACH-000809,0.131431586713
ACH-000810,-0.13761882016899998
ACH-000811,-0.14188899734899998
ACH-000817,-0.190823629706
ACH-000819,-0.123418412037
ACH-000820,-0.226443103112
ACH-000821,-0.11525486878900001
ACH-000822,-0.21500326018000002
ACH-000823,-0.035263324110699996
ACH-000824,-0.144867284504
ACH-000827,-0.101117200413
ACH-000829,-0.07185815956339998
ACH-000831,0.0215875908865
ACH-000832,-0.164185143245
ACH-000833,-0.0678151283894
ACH-000834,0.101599923683
ACH-000835,-0.0291523324933
ACH-000836,-0.135122737076
ACH-000837,-0.131472164174
ACH-000838,-0.14108283954700002
ACH-000839,-0.0725931047584
ACH-000840,0.208646972716
ACH-000841,-0.169893457592
ACH-000843,-0.0790175530551
ACH-000846,-0.183251464161
ACH-000847,-0.037007928095999995
ACH-000848,-0.187220400394
ACH-000849,-0.027975437261399998
ACH-000851,-0.07754778551689999
ACH-000855,0.0363407988491
ACH-000856,-0.112495824067
ACH-000858,-0.137381533715
ACH-000859,-0.150372022217
ACH-000861,-0.306906963807
ACH-000862,-0.07226632612919999
ACH-000865,-0.31905920338300003
ACH-000866,-0.22582426822299997
ACH-000867,-0.29842076268
ACH-000869,-0.313155743446
ACH-000872,0.05090312501619999
ACH-000873,-0.0404021674885
ACH-000876,-0.10964714232
ACH-000878,0.095983355229
ACH-000880,-0.06657053193109999
ACH-000881,-0.270212511938
ACH-000882,0.0574993678931
ACH-000884,-0.09723186801200001
ACH-000885,-0.010274657388200001
ACH-000887,-0.127572974458
ACH-000888,-0.121873967645
ACH-000889,-0.23048247312
ACH-000890,-0.0910410028195
ACH-000896,-0.0857475078578
ACH-000898,-0.0875890640306
ACH-000900,-0.14538031449799999
ACH-000901,-0.00643930567099
ACH-000905,-0.26235985392
ACH-000906,0.03577522967169999
ACH-000907,-0.020234876778099996
ACH-000910,0.012707028321200001
ACH-000911,-0.0450155388153
ACH-000912,-0.128744828238
ACH-000913,-0.340291803586
ACH-000915,-0.0586565026649
ACH-000916,-0.38801211839
ACH-000917,-0.136630443998
ACH-000921,-0.0597519749362
ACH-000924,-0.228224651481
ACH-000926,-0.277136811504
ACH-000928,-0.0129142701527
ACH-000929,-0.192040000905
ACH-000932,-0.021051149661500002
ACH-000935,-0.021227680539700002
ACH-000936,-0.179186175198
ACH-000937,-0.025084920321400004
ACH-000938,-0.06091299547759999
ACH-000939,-0.18894547809099999
ACH-000941,-0.20439852605
ACH-000943,-0.163187001885
ACH-000946,-0.17534822278099998
ACH-000947,-0.181738809729
ACH-000948,-0.228387731409
ACH-000950,0.0963300474173
ACH-000953,-0.10131378091700001
ACH-000957,0.0115508409304
ACH-000958,-0.133064803882
ACH-000960,-0.0665174267689
ACH-000963,-0.00592999407355
ACH-000968,-0.35259890792599996
ACH-000969,0.105877420316
ACH-000973,-0.11191928031500001
ACH-000974,-0.184788784496
ACH-000975,-0.23288605915600002
ACH-000976,-0.101624412631
ACH-000978,0.20263200750100002
ACH-000980,-0.0684036435295
ACH-000984,-0.11190929464299999
ACH-000986,-0.0325301542808
ACH-000988,0.0714985961661
ACH-000993,0.102195815832
ACH-000994,-0.0225602241045
ACH-000996,0.0492843065241
ACH-001001,-0.233795858957
ACH-001020,0.0169897801479
ACH-001028,-0.178024697387
ACH-001031,-0.0873764726182
ACH-001038,-0.172369097271
ACH-001048,-0.00907338506423
ACH-001050,-0.119685483049
ACH-001053,-0.0685756527919
ACH-001054,-0.07232421861539999
ACH-001061,-0.17010682100299998
ACH-001067,-0.27292307894
ACH-001075,0.0236375202177
ACH-001096,-0.100077115823
ACH-001128,0.128845082393
ACH-001134,0.0648352006492
ACH-001151,-0.218300243088
ACH-001163,-0.165829623845
ACH-001164,-0.10418104425899999
ACH-001173,-0.0640273206016
ACH-001183,-0.018330029996200002
ACH-001184,-0.22846687156800002
ACH-001190,-0.215562680232
ACH-001192,-0.236220134509
ACH-001193,-0.409172192812
ACH-001196,-0.221959230575
ACH-001197,0.12553760399900002
ACH-001205,-0.29295178594300003
ACH-001211,-0.41828220966300006
ACH-001212,-0.140332374284
ACH-001228,-0.103011458727
ACH-001232,-0.15575530544000002
ACH-001239,-0.19330147596799999
ACH-001274,-0.21292942505800003
ACH-001275,-0.125187656367
ACH-001277,-0.0661788022021
ACH-001278,-0.115734961062
ACH-001280,-0.0877610780689
ACH-001283,-0.138655661849
ACH-001289,-0.0871579391021
ACH-001295,-0.188699369988
ACH-001300,-0.308631300659
ACH-001301,-0.198716046503
ACH-001302,0.261689692274
ACH-001303,0.0260806824594
ACH-001306,-0.172387423009
ACH-001318,-0.267729637473
ACH-001322,-0.312213095211
ACH-001328,-0.146213261082
ACH-001332,0.12464094699799999
ACH-001333,0.0816771362408
ACH-001336,-0.25001272140700004
ACH-001340,-0.140140890321
ACH-001346,-0.120497269845
ACH-001353,-0.191343833424
ACH-001354,-0.0425077073319
ACH-001367,0.000181635638667
ACH-001368,-0.103215666028
ACH-001374,-0.37176219123099996
ACH-001375,0.023983397412400003
ACH-001377,-0.18282452284000003
ACH-001380,-0.160045705073
ACH-001391,-0.102709053317
ACH-001407,-0.15384146669
ACH-001408,-0.0638016962757
ACH-001413,-0.241284420395
ACH-001430,-0.186963354163
ACH-001431,-0.056418285327500005
ACH-001450,0.196975636565
ACH-001496,-0.12647440733100002
ACH-001500,-0.164295836472
ACH-001521,-0.0637634250482
ACH-001523,-0.104504424586
ACH-001532,-0.112747683095
ACH-001536,0.026437837176099998
ACH-001550,-0.044582802466
ACH-001552,-0.218058543699
ACH-001554,-0.184045540578
ACH-001645,-0.20422980569600002
ACH-001654,-0.18584354215100002
ACH-001715,0.0182574787725
ACH-001735,-0.060837507614
ACH-001736,0.035232509310099996
ACH-001737,-0.023463889882999998
ACH-001740,-0.14305672322000001
ACH-001745,-0.08205507718989999
ACH-001750,-0.0213363503627
ACH-001765,-0.16629332175699998
ACH-001956,-0.09375360105460001
ACH-001957,-0.220519041416
