,ASPDH (554235)
ACH-000004,0.140098320918
ACH-000007,-0.104667783143
ACH-000009,0.00748855341121
ACH-000011,0.036710319541099996
ACH-000012,-0.0315063804862
ACH-000013,-0.15640294814000003
ACH-000014,0.142025914315
ACH-000015,-0.134367123947
ACH-000017,-0.0309488360085
ACH-000018,0.248099468961
ACH-000019,0.0696561696669
ACH-000021,0.103154288191
ACH-000022,-0.0348960676583
ACH-000025,0.107076623926
ACH-000028,-0.00810427182963
ACH-000030,-0.0359132028723
ACH-000035,0.0418358109246
ACH-000036,0.209689349366
ACH-000037,-0.0607459055292
ACH-000039,0.052855519841
ACH-000040,0.06054490559780001
ACH-000041,0.169029949496
ACH-000042,0.00332286473997
ACH-000045,0.025914901212299998
ACH-000047,-0.13322918957000002
ACH-000052,0.126327756677
ACH-000053,-0.0335647762207
ACH-000054,0.0699212232317
ACH-000055,0.185846760321
ACH-000060,0.399449582197
ACH-000067,0.08353854584499999
ACH-000070,0.11906908723300001
ACH-000075,0.0139892792499
ACH-000078,-0.013248115486
ACH-000082,0.08614297739160001
ACH-000085,-0.0281312647377
ACH-000086,0.0589853734885
ACH-000087,0.10597699233300001
ACH-000092,-0.0559384101363
ACH-000095,0.0912111992425
ACH-000097,0.016853127540200002
ACH-000098,-0.105673796472
ACH-000099,0.0219867226883
ACH-000108,-0.0577882616193
ACH-000113,0.164131144796
ACH-000115,-0.151462091218
ACH-000116,0.08380105160069999
ACH-000118,-0.0609017582024
ACH-000120,0.038642557639800006
ACH-000123,0.013964283257799998
ACH-000127,0.024018139446
ACH-000128,0.056276600486699996
ACH-000132,0.251880578342
ACH-000133,0.0210503235311
ACH-000137,0.00643052890526
ACH-000138,-0.12059230014399999
ACH-000142,0.164557079755
ACH-000143,0.15620383857
ACH-000146,-0.11258988175899999
ACH-000148,0.049685672342400004
ACH-000150,0.18946657726799998
ACH-000152,0.0601458141981
ACH-000153,0.198189377042
ACH-000159,-0.0775533826719
ACH-000160,-0.0632910999493
ACH-000163,0.0961191487713
ACH-000167,0.152718675388
ACH-000168,0.228285687478
ACH-000169,-0.08420596620719999
ACH-000178,0.0306565898352
ACH-000182,0.150051551063
ACH-000183,0.17777352481199998
ACH-000188,0.10426844064600001
ACH-000189,0.030964394713599998
ACH-000190,-0.116617790183
ACH-000198,0.127036105012
ACH-000204,-0.152999048512
ACH-000206,-0.0315369551064
ACH-000207,0.07579103925689999
ACH-000211,-0.0523536808792
ACH-000215,-0.0243696915705
ACH-000221,-0.07644565496439999
ACH-000222,-0.123545405705
ACH-000223,-0.09876617906349999
ACH-000226,0.130337441832
ACH-000227,0.15116082842700002
ACH-000228,0.0279475662415
