,PODXL (5420)
ACH-000496,-0.11528960308
ACH-000499,-0.012564371237
ACH-000500,-0.0665073081457
ACH-000502,-0.188694525143
ACH-000503,-0.058286645705500004
ACH-000505,-0.137771936332
ACH-000507,-0.0562913025894
ACH-000510,-0.0872360328445
ACH-000511,-0.236109469679
ACH-000512,-0.294468906975
ACH-000516,-0.24718314208099998
ACH-000517,-0.10422911777999999
ACH-000518,-0.0619932092473
ACH-000520,-0.35928417813
ACH-000521,0.0248378881635
ACH-000522,-0.15221421762499998
ACH-000524,-0.24087958300099999
ACH-000527,-0.231645403785
ACH-000528,-0.11451395115700001
ACH-000537,0.029006177171099996
ACH-000541,-0.307152071043
ACH-000542,-0.353595974518
ACH-000544,-0.11285914751599999
ACH-000545,-0.10321098023900001
ACH-000547,-0.09732625346179999
ACH-000548,-0.299969124263
ACH-000549,-0.0913641925657
ACH-000550,-0.26201939225800003
ACH-000552,-0.0474549670993
ACH-000556,-0.0796840475495
ACH-000557,-0.162232426352
ACH-000570,-0.250350359796
ACH-000571,-0.0675016804929
ACH-000573,-0.119211957968
ACH-000576,-0.081348393663
ACH-000580,0.150367263219
ACH-000584,-0.201390289277
ACH-000585,-0.222595514518
ACH-000588,-0.097916068693
ACH-000589,-0.271895925474
ACH-000591,-0.022639200761599997
ACH-000593,-0.00255686668044
ACH-000600,-0.18833037938799999
ACH-000601,-0.09617365790810001
ACH-000604,-0.259589307658
ACH-000605,-0.106161676952
ACH-000606,-0.399988122998
ACH-000608,-0.24093712641999998
ACH-000614,-0.46870583294
ACH-000616,-0.234329127742
ACH-000618,-0.21417111308400003
ACH-000619,-0.0850083493492
ACH-000620,-0.249585625363
ACH-000621,-0.290785467247
ACH-000622,-0.113927991642
ACH-000623,-0.28939077189
ACH-000624,-0.26953439647300004
ACH-000627,-0.189865109175
ACH-000630,-0.20545985446400003
ACH-000632,-0.178553832394
ACH-000633,-0.22375558364
ACH-000637,-0.109302116253
ACH-000638,-0.15805054218800002
ACH-000646,0.156909475627
ACH-000647,-0.0871523789817
ACH-000648,-0.287081825413
ACH-000649,-0.18115009040199997
ACH-000651,-0.125263185121
ACH-000652,-0.0649353227064
ACH-000653,-0.142298944636
ACH-000657,-0.15574146294299998
ACH-000658,-0.203572718712
ACH-000661,-0.019685429632599998
ACH-000662,-0.7101983279299999
ACH-000663,0.0564834736969
ACH-000665,-0.0581942361044
ACH-000671,-0.0649827154826
ACH-000673,-0.18690145645599998
ACH-000676,-0.5799055641849999
ACH-000677,-0.10979821759099999
ACH-000681,-0.309742813983
ACH-000682,-0.228269589727
ACH-000683,-0.09009883739389998
ACH-000684,0.00673718636656
ACH-000688,-0.265099100091
ACH-000693,-0.18592984186
ACH-000694,-0.136199775844
ACH-000695,-0.17447582516899998
ACH-000696,-0.27389208691399997
ACH-000697,0.100152351342
ACH-000699,-0.146542284491
ACH-000701,-0.0315267402176
ACH-000706,-0.0746033235408
ACH-000711,-0.17423160697700002
ACH-000713,-0.076971610466
ACH-000714,-0.38592234849299994
ACH-000718,-0.302025978259
ACH-000720,-0.0500622411407
ACH-000721,-0.0846319360238
ACH-000724,-0.0379250353445
ACH-000725,-0.28192984317200004
ACH-000732,-0.269784405707
ACH-000734,-0.115728812937
ACH-000735,-0.210729144467
ACH-000736,-0.027124399250500003
ACH-000738,-0.08614066059
ACH-000746,-0.0620535307804
ACH-000747,-0.00776995048247
ACH-000748,-0.058894163806300005
ACH-000753,-0.042861511062699996
ACH-000756,-0.0968835965542
ACH-000757,-0.17317398029599998
ACH-000758,-0.12022897412900001
ACH-000760,-0.0557573031298
ACH-000763,-0.302568128476
ACH-000764,-0.358150350003
ACH-000765,-0.293644088769
ACH-000766,-0.230395786591
ACH-000767,-0.0762466752631
ACH-000768,-0.291083805165
ACH-000769,-0.270418570934
ACH-000770,-0.20213492534699998
ACH-000771,-0.175312295137
ACH-000773,-0.285994336442
ACH-000776,-0.166375297813
ACH-000777,-0.240766824299
ACH-000778,0.250162048398
ACH-000781,-0.17397416672000002
ACH-000782,-0.15854139862299998
ACH-000783,-0.113534292658
ACH-000784,-0.158245177359
ACH-000785,-0.21245516862999997
ACH-000787,-0.147044576885
ACH-000788,-0.357171515145
ACH-000791,-0.162998335233
ACH-000792,-0.0904093273858
ACH-000794,-0.19787437318300002
ACH-000796,-0.290439965187
ACH-000799,-0.33095608900699997
ACH-000800,-0.209859523048
ACH-000802,-0.215361105627
ACH-000804,-0.0771277132004
ACH-000805,-0.162361071818
ACH-000809,-0.18696990700399999
ACH-000810,-0.0243958280327
ACH-000811,-0.139838232546
ACH-000817,-0.124053091226
ACH-000819,-0.126221624238
ACH-000820,-0.47257944977
ACH-000821,-0.0837388725109
ACH-000822,-0.21583430814399998
ACH-000823,-0.06751146242719999
ACH-000824,-0.17402842322599998
ACH-000827,-0.317193739614
ACH-000829,-0.16170196586
ACH-000831,-0.139919103381
ACH-000832,-0.160753792802
ACH-000833,-0.273457899552
ACH-000834,-0.230021167848
ACH-000835,-0.100422920977
ACH-000836,-0.0944276191832
ACH-000837,-0.202338322322
ACH-000838,-0.09615451433569999
ACH-000839,-0.08806163718389999
ACH-000840,-0.0824819412073
ACH-000841,-0.0277319374481
ACH-000843,-0.012003917541100001
ACH-000846,-0.17347122427499997
ACH-000847,-0.24532198401500002
ACH-000848,-0.14887207012
ACH-000849,-0.29301697639400004
ACH-000851,-0.2813582864
ACH-000855,-0.17559439028499998
ACH-000856,-0.190632472425
ACH-000858,-0.0504019349763
ACH-000859,0.244238621017
ACH-000861,-0.212459194705
ACH-000862,-0.277213898606
ACH-000865,-0.0806585232574
ACH-000866,-0.06995275518389998
ACH-000867,-0.0227320476792
ACH-000869,-0.28476880444499997
ACH-000872,-0.192123861076
ACH-000873,-0.156161909997
ACH-000876,-0.219034750299
ACH-000878,-0.36504959354999994
ACH-000880,0.126781277127
ACH-000881,-0.12447556138
ACH-000882,-0.336811042127
ACH-000884,-0.197187564826
ACH-000885,-0.32504450379
ACH-000887,-0.121357388194
ACH-000888,-0.314481342273
ACH-000889,-0.276187894328
ACH-000890,-0.318794382104
ACH-000896,-0.164157426435
ACH-000898,-0.07637558468069999
ACH-000900,-0.248914927726
ACH-000901,-0.15310516553200001
ACH-000905,-0.274775209975
ACH-000906,-0.287995284533
ACH-000907,-0.347292942771
ACH-000910,-0.159892366358
ACH-000911,-0.114177966446
ACH-000912,-0.208494463272
ACH-000913,-0.16863137864500002
ACH-000915,-0.24420904878199998
ACH-000916,0.203850482222
ACH-000917,-0.0253580532164
ACH-000921,-0.143519357068
ACH-000924,-0.256195217259
ACH-000926,-0.34690696573
ACH-000928,-0.21492218123000004
ACH-000929,-0.0209087218677
ACH-000932,-0.211929454111
ACH-000935,-0.32512218346099997
ACH-000936,-0.147940655239
ACH-000937,-0.334306727104
ACH-000938,0.07719591096219999
ACH-000939,-0.0980427392774
ACH-000941,-0.23254809228700002
ACH-000943,-0.19770256901799999
ACH-000946,-0.24913563429900001
ACH-000947,-0.298802169815
ACH-000948,-0.213817423986
ACH-000950,-0.407075285603
ACH-000953,-0.06606074633119999
ACH-000957,-0.282474471815
ACH-000958,-0.159658401935
ACH-000960,-0.14026128581
ACH-000963,-0.492764997905
ACH-000968,-0.029970852086400004
ACH-000969,-0.16306851301
ACH-000973,-0.17842530388099997
ACH-000974,-0.216653632411
ACH-000975,-0.129549742345
ACH-000976,-0.00722277561005
ACH-000978,-0.5202207932490001
ACH-000980,-0.132103704858
ACH-000984,-0.257545343147
ACH-000986,-0.139231806396
ACH-000988,-0.36204745214699996
ACH-000993,-0.33476023297400004
ACH-000994,-0.221780536895
ACH-000996,-0.028885319725099997
ACH-001001,-0.28762617414999997
ACH-001020,-0.24060527998700001
ACH-001028,-0.12152887908099999
ACH-001031,0.026297033780999998
ACH-001038,-0.233878456935
ACH-001048,-0.0950755222731
ACH-001050,-0.251002872032
ACH-001053,-0.36241004905599994
ACH-001054,-0.325982020491
ACH-001061,-0.0409619527364
ACH-001067,-0.16069043702299998
ACH-001075,-0.132181116907
ACH-001096,-0.294112768026
ACH-001128,0.122573219089
ACH-001134,-0.348750543559
ACH-001151,-0.113211762503
ACH-001163,-0.127149871841
ACH-001164,-0.0566834624
ACH-001173,-0.119478600124
ACH-001183,-0.132237253848
ACH-001184,-0.189229175647
ACH-001190,-0.246391046541
ACH-001192,-0.17254573277399998
ACH-001193,-0.0679754165639
ACH-001196,-0.1405723334
ACH-001197,0.0145220450561
ACH-001205,-0.153933071919
ACH-001211,-0.271482284111
ACH-001212,-0.0467783817973
ACH-001228,-0.12198509807600001
ACH-001232,-0.132409024388
ACH-001239,-0.28097707718000003
ACH-001274,-0.367104965942
ACH-001275,-0.298871277281
ACH-001277,-0.165806124579
ACH-001278,-0.199884572392
ACH-001280,0.026507001823400003
ACH-001283,-0.009131703227100002
ACH-001289,-0.234859438807
ACH-001295,-0.151010783071
ACH-001300,-0.211378508562
ACH-001301,-0.176763814131
ACH-001302,-0.141618060692
ACH-001303,-0.13103335561499999
ACH-001306,-0.303163362679
ACH-001318,-0.21519841725699998
ACH-001322,-0.0930766048769
ACH-001328,-0.09718901843630001
ACH-001332,0.0105636122325
ACH-001333,-0.235620222716
ACH-001336,-0.377811118819
ACH-001340,-0.139908532414
ACH-001346,-0.171245852436
ACH-001353,-0.17918120610899999
ACH-001354,-0.168150721014
ACH-001367,-0.16919123623100002
ACH-001368,-0.24815209293200002
ACH-001374,-0.46897628975199995
ACH-001375,-0.163840349661
ACH-001377,-0.164659142068
ACH-001380,-0.149169201128
ACH-001391,-0.116646758461
ACH-001407,-0.366863423903
ACH-001408,-0.10568183893500001
ACH-001413,-0.258349549459
ACH-001430,-0.245695617984
ACH-001431,-0.160251066471
ACH-001450,-0.279173729804
ACH-001496,-0.12115703832000001
ACH-001500,-0.29358574687100003
ACH-001521,-0.0652542966225
ACH-001523,-0.20797668536699998
ACH-001532,-0.139327544396
ACH-001536,-0.251903609849
ACH-001550,-0.075129882669
ACH-001552,-0.354677979151
ACH-001554,-0.165336423339
ACH-001645,-0.441966724115
ACH-001654,-0.00259308318468
ACH-001715,-0.10301512499099999
ACH-001735,-0.140033864697
ACH-001736,-0.32626877268000004
ACH-001737,-0.17770416721299997
ACH-001740,-0.212502414645
ACH-001745,-0.0344807025303
ACH-001750,-0.11375519990999998
ACH-001765,-0.142157798046
ACH-001956,-0.127711740981
ACH-001957,-0.18181079891
