,GGT6 (124975)
ACH-000004,-0.44311859009099996
ACH-000007,-0.234927959218
ACH-000009,-0.17319690726
ACH-000011,-0.289713720219
ACH-000012,-0.0490515195845
ACH-000013,-0.19208473551199998
ACH-000014,-0.13609342587200002
ACH-000015,-0.23544318020500002
ACH-000017,-0.226806373278
ACH-000018,-0.155087179236
ACH-000019,-0.0765372554837
ACH-000021,-0.140567394742
ACH-000022,-0.357721634485
ACH-000025,-0.198205360862
ACH-000028,-0.282444870064
ACH-000030,-0.187273408136
ACH-000035,-0.168612544059
ACH-000036,-0.272830946934
ACH-000037,-0.24497960647
ACH-000039,-0.00391103245267
ACH-000040,-0.0931797654311
ACH-000041,-0.22874043943000003
ACH-000042,-0.348967541091
ACH-000045,-0.0056025283580300005
ACH-000047,-0.226585981005
ACH-000052,-0.095825232149
ACH-000053,-0.153037295705
ACH-000054,-0.0185084264858
ACH-000055,-0.0729170680327
ACH-000060,-0.26049760733800004
ACH-000067,-0.312549000542
ACH-000070,-0.10166417918
ACH-000075,-0.302399755216
ACH-000078,-0.0861027007811
ACH-000082,-0.282782678922
ACH-000085,-0.251263689024
ACH-000086,-0.00812787107378
ACH-000087,0.14283571744100002
ACH-000092,-0.0371058001254
ACH-000095,-0.16997714041700002
ACH-000097,-0.0548029982578
ACH-000098,-0.36626574135300005
ACH-000099,-0.147109979654
ACH-000108,-0.198844404325
ACH-000113,-0.280584638006
ACH-000115,-0.21536158797899999
ACH-000116,-0.0371230412215
ACH-000118,-0.220207884618
ACH-000120,-0.106562922949
ACH-000123,-0.209498739927
ACH-000127,-0.187563537251
ACH-000128,-0.13556228844
ACH-000132,-0.168237213988
ACH-000133,-0.264917485583
ACH-000137,-0.0884376667975
ACH-000138,-0.163120040179
ACH-000142,-0.09979623027119999
ACH-000143,0.0265655962235
ACH-000146,-0.102536039009
ACH-000148,-0.178648743642
ACH-000150,-0.260203687658
ACH-000152,-0.46882979631099997
ACH-000153,0.16928345437
ACH-000159,-0.180166701377
ACH-000160,-0.05357696899230001
ACH-000163,-0.24776157953800002
ACH-000167,-0.10032280441500001
ACH-000168,-0.22392416293200001
ACH-000169,-0.15808409743
ACH-000178,-0.20098190120099999
ACH-000182,-0.22792831796399998
ACH-000183,-0.3840363765
ACH-000188,-0.159976278226
ACH-000189,-0.298303075111
ACH-000190,-0.37343980641900004
ACH-000198,-0.2269433195
ACH-000204,0.0496590368729
ACH-000206,-0.167984171401
ACH-000207,0.021718453184599997
ACH-000211,-0.21967931085200001
ACH-000215,-0.22411776986600002
ACH-000221,0.0268044037849
ACH-000222,-0.110455780589
ACH-000223,-0.198189989696
ACH-000226,-0.08831983417369998
ACH-000227,-0.178164570779
ACH-000228,-0.0464060044281
ACH-000231,-0.32562650118500003
ACH-000232,-0.23738723111499999
ACH-000233,-0.081885519402
ACH-000234,-0.157629971482
ACH-000235,-0.24024507120299998
ACH-000237,-0.151233323541
ACH-000238,-0.19967690157499998
ACH-000243,-0.111474720766
ACH-000244,-0.254955061754
ACH-000246,-0.271923520893
ACH-000248,-0.227561500286
ACH-000250,-0.414770712249
ACH-000251,-0.33198510339000004
ACH-000253,-0.0879959868148
ACH-000255,-0.019813077600700002
ACH-000256,-0.18285540619600002
ACH-000257,-0.435086554828
ACH-000258,-0.139058742802
ACH-000259,-0.273178380964
ACH-000260,-0.108438881226
ACH-000261,-0.101074012521
ACH-000262,-0.40211040442400003
ACH-000263,0.0198331433962
ACH-000264,-0.11626680785
ACH-000265,-0.016190250000200003
