,S100A4 (6275)
ACH-000004,-0.126005409627
ACH-000007,-0.033390829947599995
ACH-000009,-0.274358529051
ACH-000011,-0.0721757585842
ACH-000012,-0.14984289643100002
ACH-000013,-0.22440365615200003
ACH-000014,-0.36345685236999997
ACH-000015,-0.0119528020461
ACH-000017,-0.0401259149218
ACH-000018,0.056621876373699996
ACH-000019,-0.241040590645
ACH-000021,-0.18554035946800002
ACH-000022,-0.0596568079456
ACH-000025,-0.0653688253927
ACH-000028,-0.132328908104
ACH-000030,-0.0541066231125
ACH-000035,-0.261389097437
ACH-000036,-0.13645376121400002
ACH-000037,-0.109524367028
ACH-000039,-0.264644409549
ACH-000040,-0.176094543663
ACH-000041,-0.19541923930100003
ACH-000042,-0.07068862247999999
ACH-000045,-0.314463027027
ACH-000047,-0.0353690902992
ACH-000052,-0.169247855465
ACH-000053,-0.042263633266
ACH-000054,-0.09801421920730001
ACH-000055,0.17141506795800002
ACH-000060,-0.10856176917999999
ACH-000067,-0.10427263850299999
ACH-000070,0.0826475034113
ACH-000075,0.032138797939299996
ACH-000078,-0.17463609153
ACH-000082,-0.126630127251
ACH-000085,-0.0710104535709
ACH-000086,-0.181020293481
ACH-000087,0.0223000179268
ACH-000092,-0.116974280634
ACH-000095,-0.153624344052
ACH-000097,-0.13783911320599998
ACH-000098,-0.132171557644
ACH-000099,0.0012795701934
ACH-000108,-0.176574765804
ACH-000113,-0.0693545195005
ACH-000115,-0.0396727375704
ACH-000116,-0.187884373579
ACH-000118,-0.106091592943
ACH-000120,-0.112169061483
ACH-000123,-0.25929164396800003
ACH-000127,-0.154300327113
ACH-000128,-0.0488371943977
ACH-000132,-0.0587134917815
ACH-000133,-0.224012412218
ACH-000137,-0.083105291441
ACH-000138,-0.25831281291700003
ACH-000142,-0.129559926311
ACH-000143,-0.143628223978
ACH-000146,-0.0672185859452
ACH-000148,-0.255592079413
ACH-000150,0.042765310930900004
ACH-000152,-0.164498593819
ACH-000153,-0.15160783764799998
ACH-000159,-0.216682962913
ACH-000160,-0.00597733976741
ACH-000163,-0.133018327434
ACH-000167,0.062030519209799996
ACH-000168,0.0149342881228
