,CHFR (55743)
ACH-000459,0.0939788276227
ACH-000460,-0.0252033547953
ACH-000461,0.308796918776
ACH-000463,-0.09815106039860001
ACH-000464,-0.179185634402
ACH-000466,0.0268575955827
ACH-000467,-0.058283475853000005
ACH-000468,-0.0480723970165
ACH-000469,0.0809424324158
ACH-000470,-0.032937547917900004
ACH-000471,-0.183058593303
ACH-000472,-0.039428026837300005
ACH-000473,0.012005172545100001
ACH-000475,-0.049639077428
ACH-000476,-0.0633938314306
ACH-000477,-0.10528872320299999
ACH-000480,0.05550130815169999
ACH-000481,-0.00326855506377
ACH-000483,-0.19455368456799998
ACH-000484,0.0748021745671
ACH-000485,-0.05596254303169999
ACH-000486,-0.11320727383899999
ACH-000487,-0.044329272680199996
ACH-000488,0.159444512831
ACH-000490,0.033811894522
ACH-000491,0.0392894577132
ACH-000495,-0.207269235744
ACH-000496,0.0630951793946
ACH-000499,0.265137041084
ACH-000500,-0.530599085324
ACH-000502,-0.23905822552900002
ACH-000503,-0.298434626042
ACH-000505,0.0011279124096199998
ACH-000507,-0.007197818513689999
ACH-000510,0.062139424371499996
ACH-000511,-0.11755323747400001
ACH-000512,0.0015422445524
ACH-000516,0.00521109093249
ACH-000517,-0.138134460563
ACH-000518,0.178367548733
ACH-000520,-0.0126801077137
ACH-000521,-0.0927154894506
ACH-000522,0.014148060618200002
ACH-000524,-0.06610805682990001
ACH-000527,-0.133530765529
ACH-000528,-0.0969309046287
ACH-000537,-0.171337564999
ACH-000541,-0.310342521405
ACH-000542,-0.05944223963069999
ACH-000544,0.155383154326
ACH-000545,-0.144355140356
ACH-000547,-0.057388400030199994
ACH-000548,-0.015800594526799997
ACH-000549,-0.12079601093100001
ACH-000550,-0.0887936348257
ACH-000552,-0.0232290782002
ACH-000556,-0.178144096085
ACH-000557,-0.031887765699900004
ACH-000570,-0.0592558498618
ACH-000571,0.00292268284881
ACH-000573,0.047621378082999995
ACH-000576,-0.018365095473799997
ACH-000580,-0.043637988605000004
ACH-000584,0.014532197622400001
ACH-000585,-0.0944600509652
ACH-000588,0.0325988513809
ACH-000589,0.119414494222
ACH-000591,-0.170866362238
ACH-000593,-0.110839198542
ACH-000600,0.0487629977498
ACH-000601,-0.110221387094
ACH-000604,-0.0742232974175
ACH-000605,-0.0731754916406
ACH-000606,-0.122569017723
ACH-000608,-0.109345564937
ACH-000614,0.152058219159
ACH-000616,0.029283281382499998
ACH-000618,0.00944180266554
ACH-000619,-0.143149989698
ACH-000620,0.06587521697269999
ACH-000621,-0.125824550356
ACH-000622,0.031635767817000005
ACH-000623,-0.0667292530126
ACH-000624,-0.101495506891
ACH-000627,-0.5514439020390001
ACH-000630,-0.0338703993192
ACH-000632,-0.08374967079810001
ACH-000633,-0.224328033867
ACH-000637,-0.054013337558300005
ACH-000638,0.104180590756
ACH-000646,-0.13899262184900002
ACH-000647,0.0764003834056
ACH-000648,0.054612708917899995
ACH-000649,-0.0985642515667
ACH-000651,0.113901513722
ACH-000652,-0.262834434126
ACH-000653,0.116358980412
ACH-000657,-0.136393186307
ACH-000658,0.189451535502
ACH-000661,-0.047456549528099995
ACH-000662,-0.10464272713
ACH-000663,0.0932226144183
ACH-000665,0.0329845513344
ACH-000671,-0.0333067607255
ACH-000673,-0.030769336272900003
ACH-000676,-0.157712344767
ACH-000677,0.005022883750149999
ACH-000681,-0.0979570332556
ACH-000682,-0.0604222702338
ACH-000683,-0.186189126159
ACH-000684,0.201141548585
ACH-000688,-0.27577143962699996
ACH-000693,-0.0231306354698
ACH-000694,0.10805710400699998
ACH-000695,-0.258013035499
ACH-000696,-0.0311468651873
ACH-000697,-0.09242894262010001
ACH-000699,-0.041149885218400004
ACH-000701,-0.07394444354589999
ACH-000706,-0.063727840411
ACH-000711,-0.0212490259668
ACH-000713,-0.00657940163636
ACH-000714,-0.0762212505485
ACH-000718,-0.157960300674
ACH-000720,-0.0718507183814
ACH-000721,0.0629180464437
ACH-000724,0.0214081305676
ACH-000725,0.0396396400673
ACH-000732,-0.10100134632999999
ACH-000734,-0.0763629232307
ACH-000735,-0.00392369807382
ACH-000736,0.00174637885384
ACH-000738,0.000299446725824
ACH-000746,0.0017385060101700002
ACH-000747,0.0523628368078
ACH-000748,-0.028265179065900002
ACH-000753,-0.0992855026792
ACH-000756,-0.17593944997699998
ACH-000757,0.0192557380085
ACH-000758,0.030090724769799997
ACH-000760,-0.0266001712206
ACH-000763,0.137303888309
ACH-000764,0.15194318292300002
ACH-000765,-0.122868467099
ACH-000766,0.0605528145637
ACH-000767,-0.150558164728
ACH-000768,0.0319684991899
ACH-000769,0.10835032905
ACH-000770,-0.115721440008
ACH-000771,-0.0308814830968
ACH-000773,0.136718609845
ACH-000776,0.10217382845100001
ACH-000777,-0.07898978695310001
ACH-000778,0.11265723796499999
ACH-000781,0.022005047091599995
ACH-000782,-0.026499211831700002
ACH-000783,-0.314119008109
ACH-000784,0.0288584407079
ACH-000785,-0.0035072260161499997
ACH-000787,0.0572220345801
ACH-000788,-0.0401512545114
ACH-000791,0.0249507305723
ACH-000792,0.0709372024842
ACH-000794,-0.09555997519829999
ACH-000796,0.004707705336359999
ACH-000799,0.0209061816639
ACH-000800,0.0903206190382
ACH-000802,-0.012369035577700001
ACH-000804,-0.00863735717276
ACH-000805,-0.0549142717421
ACH-000809,-0.111472939275
ACH-000810,-0.189062084693
ACH-000811,-0.0219072350932
ACH-000817,0.0891717078015
ACH-000819,-0.004462350193010001
ACH-000820,0.421230976811
ACH-000821,-0.247862734014
ACH-000822,0.149768999426
ACH-000823,0.0216747791953
ACH-000824,-0.174390091602
ACH-000827,-0.0449969373699
ACH-000829,0.160896816649
ACH-000831,0.15410530665
ACH-000832,0.025443333930500002
ACH-000833,-0.233208496927
ACH-000834,-0.0776782491417
ACH-000835,-0.00888133228253
ACH-000836,-0.036771713131699996
ACH-000837,0.153108700846
ACH-000838,0.179971939196
ACH-000839,-0.0183712351404
ACH-000840,0.19710313038600002
ACH-000841,0.00812482552144
ACH-000843,-0.00717736557773
ACH-000846,0.0149680686766
ACH-000847,-0.0732315224138
ACH-000848,-0.10873213718000001
ACH-000849,0.046882851382099994
ACH-000851,-0.302840530689
ACH-000855,0.313187767176
ACH-000856,-0.257072307319
ACH-000858,-0.0750148449462
ACH-000859,-0.0669701105305
ACH-000861,-0.102891892971
ACH-000862,-0.191452299661
ACH-000865,0.10227730138699999
ACH-000866,0.0478021544062
ACH-000867,-0.017921865682400003
ACH-000869,0.00513447142817
ACH-000872,0.0217923182813
ACH-000873,0.20390743730500002
ACH-000876,0.03075429038
ACH-000878,0.09738923098760001
ACH-000880,0.0432238166371
ACH-000881,-0.06807850736019999
ACH-000882,-0.126996049641
ACH-000884,0.0304751029116
ACH-000885,-0.153940769798
ACH-000887,-0.0340028119362
ACH-000888,-0.163129612782
ACH-000889,-0.058090155983600004
ACH-000890,0.0862383369726
ACH-000896,-0.00408306492845
ACH-000898,0.04386659068609999
ACH-000900,0.0014094835314700002
ACH-000901,-0.109144615458
ACH-000905,-0.031056396341
ACH-000906,-0.170055779642
ACH-000907,-0.153422243778
ACH-000910,-0.111734846053
ACH-000911,-0.10256362157
ACH-000912,-0.00646061587263
ACH-000913,-0.11198876623199999
ACH-000915,-0.126864001049
ACH-000916,-0.183533497608
ACH-000917,0.040610655540800004
ACH-000921,-0.148505897207
ACH-000924,-0.0668160756538
ACH-000926,-0.0357843527999
ACH-000928,-0.066684256596
ACH-000929,0.12762117852399998
ACH-000932,-0.06882333248
ACH-000935,-0.351917828576
ACH-000936,-0.0819499637572
ACH-000937,-0.00592027906559
ACH-000938,-0.0550422865226
ACH-000939,-0.013045823462399998
ACH-000941,-0.0153710283405
ACH-000943,-0.046097647248300004
ACH-000946,0.0599451403185
ACH-000947,-0.0540857458469
ACH-000948,0.0100038367014
ACH-000950,0.0200163220743
ACH-000953,-0.239625705273
ACH-000957,0.16680064288899998
ACH-000958,-0.00835327658724
ACH-000960,-0.19348530156899998
ACH-000963,0.182067284362
ACH-000968,0.0144689098603
ACH-000969,0.0260685105892
ACH-000973,0.0349627767325
ACH-000974,-0.186793855029
ACH-000975,-0.108914241909
ACH-000976,0.0406645762316
ACH-000978,-0.00020569687328299998
ACH-000980,0.053677148114800004
ACH-000984,-0.104797921054
ACH-000986,-0.153843153816
ACH-000988,-0.061679926627900006
ACH-000993,-0.0578568434959
ACH-000994,-0.121694617614
ACH-000996,-0.028033024120900002
ACH-001001,-0.04723334496500001
ACH-001020,0.298658596347
ACH-001028,-0.177012473285
ACH-001031,0.186351168628
ACH-001038,-0.014265559880800001
ACH-001048,-0.266760235649
ACH-001050,-0.162572014283
ACH-001053,-0.176779434679
ACH-001054,-0.137490698107
ACH-001061,0.04082491677780001
ACH-001067,-0.05163374838840001
ACH-001075,0.020138029056099998
ACH-001096,-0.08427790305800001
ACH-001128,-0.379486698582
ACH-001134,-0.0693251941786
ACH-001151,-0.178048522055
ACH-001163,-0.00121119770175
ACH-001164,-0.0936081859321
ACH-001173,-0.206007112038
ACH-001183,-0.185902351037
ACH-001184,-0.080526017488
ACH-001190,-0.0101196152579
ACH-001192,0.12332074130699999
ACH-001193,-0.416225162059
ACH-001196,-0.105758078879
ACH-001197,0.0391182366566
ACH-001205,0.24008214954999998
ACH-001211,-0.17002858433200002
ACH-001212,0.0035485010805599996
ACH-001228,-0.083291661918
ACH-001232,-0.14893509521099998
ACH-001239,-0.0220511612743
ACH-001274,-0.43607355580799995
ACH-001275,0.0737284879577
ACH-001277,-0.0147746642035
ACH-001278,0.0567830446009
ACH-001280,-0.295061179419
ACH-001283,-0.09904737483920001
ACH-001289,-0.15809942019
ACH-001295,-0.0791900925445
ACH-001300,-0.156627384121
ACH-001301,-0.00741785754676
ACH-001302,-0.330532145486
ACH-001303,0.022636214310400003
ACH-001306,0.0277608275459
ACH-001318,0.0983337793412
ACH-001322,0.026274800410700003
ACH-001328,-0.127623425855
ACH-001332,-0.125987885568
ACH-001333,-0.250489059785
ACH-001336,0.0262383059139
ACH-001340,0.061394998296900004
ACH-001346,0.106432515114
ACH-001353,-0.0693767178909
ACH-001354,-0.00835639137705
ACH-001367,-0.150465765617
ACH-001368,-0.045093452379999996
ACH-001374,-0.0990032600726
ACH-001375,-0.0368082715342
ACH-001377,-0.22057868660799998
ACH-001380,-0.0928821317624
ACH-001391,-0.00797231708142
ACH-001407,-0.0647445346964
ACH-001408,-0.0629987306532
ACH-001413,0.0436016201951
ACH-001430,0.0392397663688
ACH-001431,0.10103925100099999
ACH-001450,0.188858396635
ACH-001496,-0.0556884835157
ACH-001500,0.129025958463
ACH-001521,-0.256782707411
ACH-001523,-0.0537382094411
ACH-001532,-0.175048139085
ACH-001536,-0.177414410686
ACH-001550,0.154686205555
ACH-001552,0.050671640499400004
ACH-001554,0.0725870832658
ACH-001645,-0.157507216165
ACH-001654,-0.022559551809
ACH-001715,0.218084561007
ACH-001735,-0.0177841647422
ACH-001736,-0.08985250667610001
ACH-001737,0.09499094515249999
ACH-001740,0.08827744543589999
ACH-001745,-0.124672774316
ACH-001750,-0.162423724494
ACH-001765,-0.0716463435929
ACH-001956,-0.0921069783239
ACH-001957,-0.016624156518299998
