,NUSAP1 (51203)
ACH-000381,-0.044210978971300004
ACH-000383,-0.158592601179
ACH-000387,-0.11603672703500001
ACH-000389,-0.288495127573
ACH-000390,0.030465332396299998
ACH-000393,-0.08444373568050001
ACH-000395,0.0299816610322
ACH-000397,0.0520935013518
ACH-000401,-0.04551157561980001
ACH-000402,0.26189156421
ACH-000403,-0.107640581005
ACH-000404,-0.24588297380399998
ACH-000406,-0.038048341202800005
ACH-000407,-0.219645326587
ACH-000408,0.0218833380786
ACH-000410,-0.159257940757
ACH-000411,-0.08194872878239999
ACH-000414,0.0673094265074
ACH-000415,-0.140715173771
ACH-000416,-0.09874958362939998
ACH-000420,-0.08926570167369999
ACH-000421,-0.0217131152731
ACH-000424,-0.344520755779
ACH-000425,-0.0367467101078
ACH-000426,-0.0450854633753
ACH-000427,0.034947295060199994
ACH-000433,-0.387615741195
ACH-000436,-0.18836621329599998
ACH-000444,0.0111107507895
ACH-000445,-0.157218080388
ACH-000448,-0.0353098635555
ACH-000450,0.026341864514099998
ACH-000452,-0.13742185953299998
ACH-000454,0.155686544716
ACH-000458,-0.066999992578
ACH-000459,0.12196839435699999
ACH-000460,-0.117815617809
ACH-000461,-0.310309301244
ACH-000463,-0.178460529886
ACH-000464,-0.00338708354339
ACH-000466,-0.0929272817523
ACH-000467,-0.25612622905099997
ACH-000468,-0.295128942928
ACH-000469,0.022850696647999998
ACH-000470,-0.173996888132
ACH-000471,0.159200450754
ACH-000472,-0.130813650323
ACH-000473,-0.060109622679999995
ACH-000475,0.11239882679400001
ACH-000476,-0.049285000931599994
ACH-000477,-0.29924136502099996
ACH-000480,-0.0255375821662
ACH-000481,-0.24108268090999999
ACH-000483,-0.50480645487
ACH-000484,-0.260008242497
ACH-000485,-0.36523438470200004
ACH-000486,-0.10314946364399999
ACH-000487,-0.133115066286
ACH-000488,-0.0725684688126
ACH-000490,-0.140410353897
ACH-000491,0.0460529373073
ACH-000495,-0.243423918361
ACH-000496,-0.206613253039
ACH-000499,-0.0974061546727
ACH-000500,0.341801988618
ACH-000502,0.07322592748319999
ACH-000503,0.0280770544093
ACH-000505,-0.139847531767
ACH-000507,-0.190324939406
ACH-000510,-0.101440406334
ACH-000511,-0.185565324457
ACH-000512,0.107459739188
ACH-000516,0.14159156170999998
ACH-000517,-0.0468640979087
ACH-000518,-0.317354611195
ACH-000520,-0.24974731805599998
ACH-000521,-0.0680109435109
ACH-000522,-0.176105602227
ACH-000524,-0.08342233648469999
ACH-000527,-0.139910532299
ACH-000528,-0.122490931969
ACH-000537,-0.15711628192399998
ACH-000541,-0.151352392669
ACH-000542,-0.10454902590399999
ACH-000544,-0.177352859835
ACH-000545,0.041184003612599995
ACH-000547,0.06479297700640001
ACH-000548,-0.0599913303424
ACH-000549,0.058893081237900005
ACH-000550,-0.10799153162799999
ACH-000552,-0.012568029415799998
ACH-000556,0.09964818924339998
ACH-000557,-0.0178714183796
ACH-000570,-0.190410978586
ACH-000571,-0.0762443865125
ACH-000573,-0.14578224194199998
ACH-000576,-0.155488534501
ACH-000580,-0.258141600449
ACH-000584,-0.0324082367779
ACH-000585,-0.264246050197
ACH-000588,-0.0692530582563
ACH-000589,-0.0940108280838
ACH-000591,-0.31484878438499997
ACH-000593,-0.207605995631
ACH-000600,-0.0561997367392
ACH-000601,-0.243263558885
ACH-000604,-0.157861578837
ACH-000605,-0.127472738523
ACH-000606,-0.5123269803939999
ACH-000608,-0.18755179920499998
ACH-000614,0.061143392384
ACH-000616,-0.0792528736594
ACH-000618,-0.24184751151
ACH-000619,-0.32431148067
ACH-000620,-0.300584672401
ACH-000621,-0.21385267066
ACH-000622,-0.32642792102699997
ACH-000623,-0.45609405372199996
ACH-000624,-0.0640779878123
ACH-000627,0.00793725644504
ACH-000630,-0.0557632431987
ACH-000632,-0.162078356112
ACH-000633,-0.06173291747140001
ACH-000637,-0.08192324726589999
ACH-000638,-0.216926415244
ACH-000646,0.0132077690985
ACH-000647,-0.14867013573899998
ACH-000648,0.0515806031878
ACH-000649,-0.0375354392048
ACH-000651,-0.05496302708740001
ACH-000652,0.06337890843880001
ACH-000653,-0.110343102094
ACH-000657,-0.08742357595799999
ACH-000658,0.0654932186872
ACH-000661,-0.112504985535
ACH-000662,-0.028138798905099998
ACH-000663,-0.13056751404
ACH-000665,-0.22615635680799998
ACH-000671,-0.193656445671
ACH-000673,-0.066922890363
ACH-000676,-0.0995883348787
ACH-000677,-0.112250073358
ACH-000681,-0.0222203729815
ACH-000682,-0.0937044965876
ACH-000683,-0.0593029356622
ACH-000684,-0.24926514934500002
ACH-000688,-0.021095182094600002
ACH-000693,-0.109505155632
ACH-000694,-0.102315624623
ACH-000695,-0.259848763333
ACH-000696,0.008620950726530002
ACH-000697,0.164854130692
ACH-000699,-0.019852430219999998
ACH-000701,0.1384924798
ACH-000706,-0.0222686104569
ACH-000711,-0.10710493595699999
ACH-000713,-0.042513010521200004
ACH-000714,-0.06614846827790001
ACH-000718,-0.257433060741
ACH-000720,-0.119752435725
ACH-000721,-0.160208843164
ACH-000724,0.11060793730999999
ACH-000725,-0.45133141298699997
ACH-000732,-0.552876581091
ACH-000734,0.0906321351632
ACH-000735,-0.226577191197
ACH-000736,-0.0396245729735
ACH-000738,-0.0064327531942299995
ACH-000746,0.16298965125700002
ACH-000747,-0.268764366294
ACH-000748,-0.0192207963053
ACH-000753,-0.297856340566
ACH-000756,-0.0329677251643
ACH-000757,-0.171232583042
ACH-000758,0.00435815064549
ACH-000760,-0.239538650306
ACH-000763,-0.0514986211326
ACH-000764,0.0635156720438
ACH-000765,0.023336655802799998
ACH-000766,0.00597293888715
ACH-000767,-0.046969482216999994
ACH-000768,-0.0672278416493
ACH-000769,-0.105322656534
ACH-000770,-0.0314138580336
ACH-000771,-0.11333169601700001
ACH-000773,-0.202697877744
ACH-000776,-0.221889873341
ACH-000777,0.0651428544467
ACH-000778,-0.121484664836
ACH-000781,-0.101905653327
ACH-000782,-0.17036495139199997
ACH-000783,-0.282816454476
ACH-000784,-0.273599491428
ACH-000785,-0.273159827098
ACH-000787,-0.27268398283000006
ACH-000788,-0.16877506620700003
ACH-000791,-0.153842920759
ACH-000792,0.064485502838
ACH-000794,-0.197145796498
ACH-000796,-0.206290971444
ACH-000799,-0.25064311587
ACH-000800,0.0451222188614
ACH-000802,-0.0819641872262
ACH-000804,-0.371187261953
ACH-000805,-0.28921249545
ACH-000809,-0.123305644067
ACH-000810,-0.09965220640799999
ACH-000811,0.0112506485969
ACH-000817,-0.12987149227
ACH-000819,-0.0505706540048
ACH-000820,-0.513757293852
ACH-000821,-0.09526463151080002
ACH-000822,0.0297281872473
ACH-000823,-0.0285127844107
ACH-000824,-0.23595600171999997
ACH-000827,-0.0888453050927
ACH-000829,-0.030245111736699998
ACH-000831,-0.332912133351
ACH-000832,-0.270684333483
ACH-000833,-0.110559960958
ACH-000834,0.0513680249651
ACH-000835,0.0705527329518
ACH-000836,-0.19850459411
ACH-000837,-0.0326355343524
ACH-000838,-0.23561600394
ACH-000839,-0.048570102336999994
ACH-000840,0.120108068651
ACH-000841,-0.324559136394
ACH-000843,-0.07922490654560001
ACH-000846,-0.05846981452330001
ACH-000847,-0.058446649718
ACH-000848,-0.07985620551530001
ACH-000849,-0.0781817625285
ACH-000851,-0.212261601133
ACH-000855,0.0314129404073
ACH-000856,-0.11980842777
ACH-000858,-0.084093983718
ACH-000859,-0.054411057604599994
ACH-000861,-0.19932541514000002
ACH-000862,-0.182619101135
ACH-000865,-0.051323766048099996
ACH-000866,-0.09982862427930002
ACH-000867,-0.18660804445
ACH-000869,-0.144453644746
ACH-000872,-0.162614018197
ACH-000873,0.08281306319710001
ACH-000876,0.0450373197581
ACH-000878,0.10622245664300001
ACH-000880,-0.16964427951400002
ACH-000881,0.0735364182465
ACH-000882,-0.17414398552299998
ACH-000884,-0.155121724879
ACH-000885,-0.20994639402600002
ACH-000887,0.0168021398636
ACH-000888,-0.121047142024
ACH-000889,-0.0378434100638
ACH-000890,0.0509624066014
ACH-000896,-0.109382559122
ACH-000898,-0.159723514383
ACH-000900,-0.426269292578
ACH-000901,-0.25837239086999997
ACH-000905,-0.055266445566
ACH-000906,-0.18075464903299998
ACH-000907,-0.057872594429199994
ACH-000910,-0.18436604375399998
ACH-000911,-0.172387364498
ACH-000912,-0.21173710262499998
ACH-000913,-0.08272180150019999
ACH-000915,-0.17751943674100001
ACH-000916,-0.138074425957
ACH-000917,-0.105016564828
ACH-000921,-0.0592411398532
ACH-000924,-0.0620852242086
ACH-000926,-0.18001024312600003
ACH-000928,-0.009788786961620001
ACH-000929,-0.0182355994407
ACH-000932,-0.24883585035
ACH-000935,-0.38168902732
ACH-000936,0.06760237481430001
ACH-000937,-0.00446166561216
ACH-000938,-0.121356565837
ACH-000939,0.0334815089693
ACH-000941,-0.135032443324
ACH-000943,-0.0670962096242
ACH-000946,-0.036521249497
ACH-000947,-0.128046386378
ACH-000948,-0.11182889072
ACH-000950,-0.312702418357
ACH-000953,-0.0551402768191
ACH-000957,-0.08021561759060002
ACH-000958,-0.191989197551
ACH-000960,-0.0449504517069
ACH-000963,-0.09513712973789999
ACH-000968,-0.025359214920099998
ACH-000969,-0.25307333728500003
ACH-000973,-0.032476231691700004
ACH-000974,-0.0223807720659
ACH-000975,-0.38562544178400004
ACH-000976,-0.237908700057
ACH-000978,0.00867715757891
ACH-000980,-0.034588424502
ACH-000984,-0.31330310654300003
ACH-000986,-0.230906534204
ACH-000988,-0.182429883107
ACH-000993,-0.199754789915
ACH-000994,-0.07210592480519999
ACH-000996,-0.403046566721
ACH-001001,-0.167640214315
ACH-001020,-0.27830414597500003
ACH-001028,-0.06466779378769999
ACH-001031,-0.355341300216
ACH-001038,-0.132251053815
ACH-001048,0.0372584577277
ACH-001050,-0.153050805155
ACH-001053,-0.08914872596989999
ACH-001054,0.255992070113
ACH-001061,0.00659899258391
ACH-001067,0.334106437721
ACH-001075,0.191576422251
ACH-001096,-0.0697624304183
ACH-001128,-0.184323678598
ACH-001134,-0.0225478302042
ACH-001151,-0.0468431662549
ACH-001163,-0.246707745927
ACH-001164,0.0114352008143
ACH-001173,-0.0832916003967
ACH-001183,-0.0653088199734
ACH-001184,-0.13009613661
ACH-001190,-0.16087668479599998
ACH-001192,-0.058473609013
ACH-001193,0.155743404759
ACH-001196,-0.34570055019900003
ACH-001197,-0.16833334595199997
ACH-001205,-0.09024038142989999
ACH-001211,0.022576198549599996
ACH-001212,-0.115194549363
ACH-001228,-0.0032816626820700006
ACH-001232,0.00843998645823
ACH-001239,0.09532991058
ACH-001274,-0.162510459296
ACH-001275,-0.07809953860989999
ACH-001277,-0.454138793972
ACH-001278,-0.14376390291
ACH-001280,-0.284889512298
ACH-001283,-0.08869299869789998
ACH-001289,-0.225593211585
ACH-001295,-0.0676943015801
ACH-001300,-0.00515018418511
ACH-001301,-0.0750441491115
ACH-001302,0.013382688576
ACH-001303,-0.0854869119285
ACH-001306,-0.151987217208
ACH-001318,-0.0801575375979
ACH-001322,-0.19501680351
ACH-001328,-0.0484931739819
ACH-001332,-0.28428505753
ACH-001333,0.014427122151899998
ACH-001336,-0.22281822203899998
ACH-001340,-0.0739772600197
ACH-001346,-0.187236862458
ACH-001353,-0.280578769091
ACH-001354,-0.160910465173
ACH-001367,-0.217219877927
ACH-001368,-0.186019522027
ACH-001374,-0.000240715386914
ACH-001375,-0.15923512818399999
ACH-001377,-0.190541745638
ACH-001380,-0.0392787365751
ACH-001391,-0.061592753246
ACH-001407,-0.250807271097
ACH-001408,-0.00324283244177
ACH-001413,-0.188892134003
ACH-001430,-0.238100243521
ACH-001431,-0.06454618877439999
ACH-001450,-0.123441454488
ACH-001496,0.00855303768315
ACH-001500,-0.165976578762
ACH-001521,-0.336152652962
ACH-001523,0.102160514952
ACH-001532,-0.18794118108600003
ACH-001536,-0.030025238997
ACH-001550,-0.245958958254
ACH-001552,-0.211388665286
ACH-001554,-0.16920513943100002
ACH-001645,0.0164773082785
ACH-001654,-0.0858876530567
ACH-001715,-0.125935779872
ACH-001735,-0.134226950252
ACH-001736,-0.0964660039439
ACH-001737,-0.18405007871800003
ACH-001740,-0.317658092102
ACH-001745,-0.323339416097
ACH-001750,-0.115256791149
ACH-001765,-0.300470799272
ACH-001956,-0.106471369987
ACH-001957,-0.126777518287
