,IL36A (27179)
ACH-000804,-0.431439970906
ACH-000805,-0.29654326913
ACH-000809,-0.136263243794
ACH-000810,-0.536295404997
ACH-000811,-0.24430390995999998
ACH-000817,-0.255120516818
ACH-000819,-0.263766448256
ACH-000820,-0.168551594897
ACH-000821,-0.179402720418
ACH-000822,-0.259522603486
ACH-000823,-0.41858586499600003
ACH-000824,-0.0812879215267
ACH-000827,-0.249825624439
ACH-000829,-0.06003285436959999
ACH-000831,-0.0970181340634
ACH-000832,-0.22443207501899998
ACH-000833,-0.0926904877352
ACH-000834,-0.0730687657081
ACH-000835,-0.213527260449
ACH-000836,-0.43947933857199994
ACH-000837,-0.277061414223
ACH-000838,0.08462694126939999
ACH-000839,-0.407597282632
ACH-000840,-0.458554097771
ACH-000841,-0.215437168382
ACH-000843,-0.393362428098
ACH-000846,-0.312314055697
ACH-000847,0.032074354941699995
ACH-000848,-0.206399027543
ACH-000849,-0.467649476113
ACH-000851,-0.34209547319300004
ACH-000855,-0.38589032388300004
ACH-000856,-0.179383767693
ACH-000858,-0.171307172121
ACH-000859,-0.40032618582400004
ACH-000861,-0.201524680797
ACH-000862,-0.118689837439
ACH-000865,-0.146804509146
ACH-000866,-0.116699052311
ACH-000867,-0.09124311866399999
ACH-000869,-0.364108927054
ACH-000872,-0.395358890654
ACH-000873,-0.401837250701
ACH-000876,-0.24115028551800002
ACH-000878,-0.00910352061964
ACH-000880,-0.11558598780099999
ACH-000881,-0.287047028506
ACH-000882,-0.351831815615
ACH-000884,-0.25208969058200004
ACH-000885,-0.11451542326
ACH-000887,-0.2584435352
ACH-000888,-0.349569771697
ACH-000889,-0.215905406972
ACH-000890,-0.34371281720799995
ACH-000896,-0.132014301789
ACH-000898,-0.37607084880400005
ACH-000900,-0.276524546424
ACH-000901,-0.356348740908
ACH-000905,-0.287818893749
ACH-000906,-0.239708712239
ACH-000907,-0.0635675850246
ACH-000910,-0.11369826557499998
ACH-000911,-0.323355323974
ACH-000912,-0.278427675814
ACH-000913,-0.28014032943100003
ACH-000915,-0.10150250908399999
ACH-000916,-0.147489361975
ACH-000917,-0.10250692831800001
ACH-000921,-0.31147645380600003
ACH-000924,-0.20735031199200002
ACH-000926,-0.24478161816500002
ACH-000928,-0.35609779540200004
ACH-000929,-0.20559463652600002
ACH-000932,-0.136021173561
ACH-000935,-0.405603929975
ACH-000936,-0.282507668741
ACH-000937,-0.389779722146
ACH-000938,-0.318152126225
ACH-000939,-0.13514852843
ACH-000941,-0.40710067497599994
ACH-000943,-0.17966767901099998
ACH-000946,-0.339880675932
ACH-000947,-0.213406347032
ACH-000948,-0.0961488897109
ACH-000950,-0.295846384435
ACH-000953,-0.333394962792
ACH-000957,-0.262636833959
ACH-000958,-0.040776231390499997
ACH-000960,-0.13315562338
ACH-000963,-0.219143539662
ACH-000968,-0.0962342313318
ACH-000969,-0.437873790118
ACH-000973,-0.13639880573899998
ACH-000974,-0.309428570028
ACH-000975,-0.504293618092
ACH-000976,-0.29561371099800005
ACH-000978,-0.16852198924400003
ACH-000980,-0.223395807228
ACH-000984,-0.44549696886699997
ACH-000986,-0.21861227539500003
ACH-000988,-0.223970324189
ACH-000993,-0.241929482876
ACH-000994,-0.648019889391
ACH-000996,-0.287037955302
ACH-001001,-0.224502203893
ACH-001020,-0.0464238917127
ACH-001028,-0.33725576018700004
ACH-001031,-0.122747005264
ACH-001038,-0.261970649184
ACH-001048,-0.265814752143
ACH-001050,-0.187281387086
ACH-001053,-0.075010438818
ACH-001054,-0.07991997937260001
ACH-001061,-0.35612294066100003
ACH-001067,-0.27405323717700003
ACH-001075,-0.13881121899
ACH-001096,-0.30483823619100003
ACH-001128,-0.223367966555
ACH-001134,-0.114982357328
ACH-001151,-0.336388467545
ACH-001163,-0.328627233055
ACH-001164,-0.181182021984
ACH-001173,-0.260838896897
ACH-001183,-0.410725086638
ACH-001184,-0.27427771428000003
ACH-001190,-0.31198692472399997
ACH-001192,-0.176811652214
ACH-001193,-0.0551723823396
ACH-001196,-0.154523614154
ACH-001197,-0.39450374562
ACH-001205,-0.28152037029300003
ACH-001211,-0.023514990553200003
ACH-001212,-0.15798192126900001
ACH-001228,-0.44635263514300005
ACH-001232,-0.339731737099
ACH-001239,-0.224678783633
ACH-001274,-0.36039843952100004
ACH-001275,-0.37793532340999997
ACH-001277,-0.281898108777
ACH-001278,-0.14992142692500002
ACH-001280,-0.17298570396899998
ACH-001283,-0.269358661332
ACH-001289,-0.31359797126600003
ACH-001295,-0.289488266524
ACH-001300,-0.11199231507099999
ACH-001301,-0.27333671677
ACH-001302,-0.44947833326000003
ACH-001303,-0.0980385333273
ACH-001306,-0.287043029216
ACH-001318,-0.28371250686
ACH-001322,-0.12047716244300001
ACH-001328,-0.25356900710499997
ACH-001332,-0.20815994190900003
ACH-001333,-0.158559339424
ACH-001336,-0.11772831345999998
ACH-001340,-0.319279769813
ACH-001346,-0.31983957559500004
ACH-001353,-0.193943648465
ACH-001354,-0.197628587246
ACH-001367,-0.0516034812691
ACH-001368,-0.192674281751
ACH-001374,-0.586342319683
ACH-001375,-0.08785506038589999
ACH-001377,-0.017341412707599996
ACH-001380,-0.17640164935400002
ACH-001391,-0.312820735548
ACH-001407,-0.22086844506499997
ACH-001408,-0.230727637189
ACH-001413,-0.335361682787
ACH-001430,-0.183721998688
ACH-001431,-0.201038005153
ACH-001450,-0.249538323717
ACH-001496,-0.156324942222
ACH-001500,-0.266280062337
ACH-001521,-0.19442272258999999
ACH-001523,-0.311626051776
ACH-001532,-0.10865468380200001
ACH-001536,-0.25853233724
ACH-001550,-0.230000935292
ACH-001552,-0.288973644943
ACH-001554,-0.333799354814
ACH-001645,-0.53968432109
ACH-001654,-0.18429287373
ACH-001715,-0.39610434543300005
ACH-001735,-0.185706370528
ACH-001736,-0.10493570248299999
ACH-001737,-0.242736354291
ACH-001740,-0.09782747090959999
ACH-001745,-0.0912729674484
ACH-001750,-0.17805936711399997
ACH-001765,-0.138491413851
ACH-001956,-0.232157520242
ACH-001957,-0.158534057939
