,PLEC (5339)
ACH-000505,-0.32167253598
ACH-000507,-0.164112373275
ACH-000510,-0.24411050645799998
ACH-000511,-0.447407851671
ACH-000512,-0.136045077268
ACH-000516,-0.286774468653
ACH-000517,-0.237801531996
ACH-000518,-0.35740641587099997
ACH-000520,-0.17374754079399998
ACH-000521,-0.252391471459
ACH-000522,-0.20294961485
ACH-000524,-0.263834528087
ACH-000527,-0.267348286152
ACH-000528,-0.235684358185
ACH-000537,-0.0512863554689
ACH-000541,0.055105832034800004
ACH-000542,-0.421202120198
ACH-000544,-0.327189546918
ACH-000545,-0.236567102827
ACH-000547,-0.146034482696
ACH-000548,-0.287118923759
ACH-000549,-0.186445992772
ACH-000550,-0.19362585064399998
ACH-000552,-0.35803211686399994
ACH-000556,-0.299580023332
ACH-000557,-0.304291296983
ACH-000570,-0.297855484228
ACH-000571,-0.234112138532
ACH-000573,-0.311678534966
ACH-000576,-0.308863175745
ACH-000580,-0.212161586314
ACH-000584,-0.29834323195
ACH-000585,-0.287789724618
ACH-000588,-0.200812650627
ACH-000589,-0.32150117565999997
ACH-000591,-0.0324167712614
ACH-000593,0.0770171548074
ACH-000600,-0.231499429389
ACH-000601,-0.391380558269
ACH-000604,-0.205807545451
ACH-000605,-0.300966875242
ACH-000606,-0.306017608974
ACH-000608,-0.254142646352
ACH-000614,-0.274486872313
ACH-000616,-0.265865105924
ACH-000618,-0.20135202920499998
ACH-000619,-0.624947446628
ACH-000620,-0.242542177687
ACH-000621,-0.345102580159
ACH-000622,0.052211161921
ACH-000623,-0.053096907613599996
ACH-000624,-0.348797342274
ACH-000627,-0.21915602302499998
ACH-000630,-0.291647102979
ACH-000632,-0.0933294771582
ACH-000633,-0.223012333008
ACH-000637,-0.309801434752
ACH-000638,-0.18156694603700002
ACH-000646,-0.437770103947
ACH-000647,-0.131085729988
ACH-000648,-0.550074676894
ACH-000649,-0.36054873996
ACH-000651,-0.137584123851
ACH-000652,-0.56193379053
ACH-000653,-0.37800459177900003
ACH-000657,-0.375019226789
ACH-000658,-0.543129890941
ACH-000661,-0.162037511607
ACH-000662,-0.0299864870588
ACH-000663,-0.210855545959
ACH-000665,-0.236783094384
ACH-000671,-0.418169591059
ACH-000673,-0.455632414216
ACH-000676,-0.159210364862
ACH-000677,-0.21516463797899998
ACH-000681,-0.38161461563
ACH-000682,-0.381706915198
ACH-000683,-0.29526586839200003
ACH-000684,-0.116350058219
ACH-000688,-0.395631110969
ACH-000693,-0.237183422749
ACH-000694,-0.19473786069899998
ACH-000695,-0.33807068530699996
ACH-000696,-0.256810627879
ACH-000697,-0.509193516254
ACH-000699,-0.442334497958
ACH-000701,-0.114107769208
ACH-000706,-0.337526594582
ACH-000711,-0.35006651866800004
ACH-000713,-0.145081949632
ACH-000714,-0.22028913304
ACH-000718,-0.671109414213
ACH-000720,-0.20057020590500002
ACH-000721,-0.22083166362599999
ACH-000724,-0.338460328408
ACH-000725,-0.403445200969
ACH-000732,-0.343748247214
ACH-000734,-0.40428961961300003
ACH-000735,-0.170663951939
ACH-000736,-0.189359144773
ACH-000738,-0.21064410264699998
ACH-000746,-0.25219497441
ACH-000747,-0.223146240183
ACH-000748,-0.227063956666
ACH-000753,-0.205033579802
ACH-000756,-0.110211590069
ACH-000757,-0.19514451707699998
ACH-000758,-0.137956841115
ACH-000760,-0.179989988202
ACH-000763,0.050324719355800004
ACH-000764,-0.115060933044
ACH-000765,-0.0343742161079
ACH-000766,-0.269957334421
ACH-000767,-0.247152989191
ACH-000768,-0.328403242533
ACH-000769,-0.36670578967699996
ACH-000770,-0.23448297278400002
ACH-000771,-0.482952778877
ACH-000773,-0.20267225661
ACH-000776,-0.555569078892
ACH-000777,-0.364625140026
ACH-000778,-0.168907426049
ACH-000781,-0.338724041597
ACH-000782,-0.286732085997
ACH-000783,-0.896254206981
ACH-000784,-0.21057163402100001
ACH-000785,-0.393505486879
ACH-000787,-0.11600919649000001
ACH-000788,-0.174161662524
ACH-000791,-0.29282800142099996
ACH-000792,-0.31398283644999997
ACH-000794,-0.314986359066
ACH-000796,-0.200071022938
ACH-000799,-0.338284118879
ACH-000800,-0.310872979912
ACH-000802,-0.17119187053800003
ACH-000804,-0.335722767082
ACH-000805,0.0706753371201
ACH-000809,-0.287542215924
ACH-000810,-0.297123491941
ACH-000811,-0.25548170890599997
ACH-000817,-0.11213007014399999
ACH-000819,-0.13069063405099998
ACH-000820,-0.170139145802
ACH-000821,0.07374406698310002
ACH-000822,-0.202676428508
ACH-000823,-0.325996410458
ACH-000824,-0.306825534104
ACH-000827,-0.402485941198
ACH-000829,0.013807478501200001
ACH-000831,-0.142578317066
ACH-000832,-0.045404718938
ACH-000833,-0.187390095908
ACH-000834,-0.304669104533
ACH-000835,-0.44137439946400003
ACH-000836,-0.161421919451
ACH-000837,-0.257090421389
ACH-000838,-0.332574978804
ACH-000839,-0.374133102197
ACH-000840,-0.222571512833
ACH-000841,-0.516855396177
ACH-000843,-0.0733637726348
ACH-000846,-0.599860579028
ACH-000847,-0.304467941727
ACH-000848,-0.26026821334600003
ACH-000849,-0.284360362982
ACH-000851,-0.318136431848
ACH-000855,0.0537681111933
ACH-000856,-0.307764357458
ACH-000858,-0.36263770739600004
ACH-000859,-0.10158630533099999
ACH-000861,-0.21571738015500003
ACH-000862,-0.241205114652
ACH-000865,-0.374766019132
ACH-000866,-0.257539976593
ACH-000867,-0.294393256421
ACH-000869,-0.263801486853
ACH-000872,-0.273943005249
ACH-000873,-0.103205717608
ACH-000876,-0.379709501133
ACH-000878,-0.113027952474
ACH-000880,-0.6101133085830001
ACH-000881,-0.185990719578
ACH-000882,-0.11383729266300001
ACH-000884,-0.23822966767700002
ACH-000885,-0.19197199684900002
ACH-000887,-0.263920112415
ACH-000888,-0.23379914789099998
ACH-000889,-0.10148503105699999
ACH-000890,-0.349479899753
ACH-000896,-0.176037455551
ACH-000898,-0.267699399687
ACH-000900,-0.539433657839
ACH-000901,-0.23375255206599999
ACH-000905,-0.44473851479599996
ACH-000906,-0.316700237309
ACH-000907,-0.194430488171
ACH-000910,-0.850982238444
ACH-000911,-0.39699311996500003
ACH-000912,-0.288677350509
ACH-000913,-0.38044427904600003
ACH-000915,-0.304182151374
ACH-000916,-0.36313485327600004
ACH-000917,-0.454002816357
ACH-000921,-0.312095415247
ACH-000924,-0.075275186599
ACH-000926,-0.188642401036
ACH-000928,-0.200965171166
ACH-000929,-0.523996761749
ACH-000932,-0.304051269677
ACH-000935,-0.47781416873899996
ACH-000936,-0.299193878232
ACH-000937,-0.280587226249
ACH-000938,-0.167411944368
ACH-000939,-0.165912742207
ACH-000941,-0.38472206478200005
ACH-000943,-0.265448051921
ACH-000946,-0.453633260993
ACH-000947,-0.42069740325099997
ACH-000948,-0.316440289313
ACH-000950,-0.168882480467
ACH-000953,-0.317696539391
ACH-000957,-0.04756270177
ACH-000958,-0.19134096539
ACH-000960,-0.0824133393275
ACH-000963,-0.356463372311
ACH-000968,-0.350473848911
ACH-000969,-0.308177800141
ACH-000973,-0.195670842808
ACH-000974,-0.23867202285100003
ACH-000975,-0.322177907293
ACH-000976,-0.35309118784800003
ACH-000978,-0.33774415829800003
ACH-000980,-0.31574493670299997
ACH-000984,-0.44586121270900003
ACH-000986,-0.329780259277
ACH-000988,-0.267159460748
ACH-000993,-0.63256537657
ACH-000994,-0.45646934183700005
ACH-000996,-0.371965566756
ACH-001001,-0.207545729818
ACH-001020,-0.37530600226800004
ACH-001028,-0.329493455045
ACH-001031,-0.132092870583
ACH-001038,-0.690187339569
ACH-001048,-0.203853276624
ACH-001050,-0.152712545531
ACH-001053,-0.37529190940800006
ACH-001054,-0.106774845164
ACH-001061,-0.21428267477000001
ACH-001067,-0.44947942865400003
ACH-001075,-0.132322435586
ACH-001096,0.0013009654267300001
ACH-001128,-0.215270390059
ACH-001134,-0.12707032139399999
ACH-001151,-0.0979871053624
ACH-001163,-0.43118307599699995
ACH-001164,-0.563979999049
ACH-001173,-0.33395511806600003
ACH-001183,-0.19423874799899998
ACH-001184,-0.39172244634099995
ACH-001190,-0.0376499335014
ACH-001192,-0.162824475033
ACH-001193,-0.502237501873
ACH-001196,-0.461839026388
ACH-001197,-0.0320852958588
ACH-001205,-0.392701222241
ACH-001211,-0.39627927559299997
ACH-001212,-0.277239393573
ACH-001228,-0.416159088229
ACH-001232,-0.188871894643
ACH-001239,-0.203288926959
ACH-001274,-0.469431000543
ACH-001275,-0.400699252756
ACH-001277,-0.32112116663
ACH-001278,-0.34507895277500006
ACH-001280,-0.817224295589
ACH-001283,-0.21242682245900002
ACH-001289,-0.240279243979
ACH-001295,-0.33952077239699996
ACH-001300,-0.111272505642
ACH-001301,-0.269735656388
ACH-001302,-0.512184405822
ACH-001303,0.0989420383618
ACH-001306,-0.25765270269699997
ACH-001318,-0.213713187263
ACH-001322,-0.151254009955
ACH-001328,-0.297563844618
ACH-001332,0.051591224989400004
ACH-001333,0.027898637448
ACH-001336,-0.189183195759
ACH-001340,-0.174311204315
ACH-001346,-0.234427850778
ACH-001353,-0.307881091702
ACH-001354,-0.217247031508
ACH-001367,-0.286742947213
ACH-001368,-0.25485144175
ACH-001374,-0.249773206125
ACH-001375,-0.23420493635200001
ACH-001377,-0.35057499465899994
ACH-001380,-0.45622071950099996
ACH-001391,-0.362442423887
ACH-001407,-0.231434502032
ACH-001408,-0.241409059919
ACH-001413,-0.39693468246200003
ACH-001430,-0.33500279556699997
ACH-001431,-0.38250905407799995
ACH-001450,-0.367923136289
ACH-001496,-0.21784941506299998
ACH-001500,-0.14803989242
ACH-001521,-0.178325746041
ACH-001523,-0.18394845143199998
ACH-001532,-0.154288254373
ACH-001536,-0.40322134471999993
ACH-001550,-0.0273868061411
ACH-001552,-0.473568670202
ACH-001554,-0.24475126123100002
ACH-001645,-0.46370716620200003
ACH-001654,-0.38973165952699995
ACH-001715,-0.430353762245
ACH-001735,-0.174050256217
ACH-001736,-0.061003030474
ACH-001737,-0.305395187737
ACH-001740,-0.0568357012189
ACH-001745,-0.17870744335299998
ACH-001750,-0.42428447628399996
ACH-001765,-0.23341241349300001
ACH-001956,-0.210301417695
ACH-001957,-0.33435012856199997
