,SLITRK3 (22865)
ACH-000004,0.239909410277
ACH-000007,0.194743468672
ACH-000009,0.0018737697151600002
ACH-000011,0.0604226558747
ACH-000012,-0.07399577888110001
ACH-000013,0.205161989294
ACH-000014,-0.09298086798239999
ACH-000015,0.105831761083
ACH-000017,-0.007156277697350001
ACH-000018,0.147038397575
ACH-000019,-0.14159136035
ACH-000021,0.0744755549817
ACH-000022,-0.0442501710288
ACH-000025,0.13902202679300002
ACH-000028,-0.09227098272119999
ACH-000030,0.0679173663774
ACH-000035,0.0600142005305
ACH-000036,0.0630952052572
ACH-000037,-0.08490601861870001
ACH-000039,-0.0677957803029
ACH-000040,-0.00441815080269
ACH-000041,0.168252795607
ACH-000042,-0.014570779383200002
ACH-000045,0.121213801609
ACH-000047,0.128753444191
ACH-000052,-0.0176687115101
ACH-000053,-0.0111034955336
ACH-000054,0.0212872517944
ACH-000055,0.0338214242936
ACH-000060,-0.0189356749806
ACH-000067,0.139447188142
ACH-000070,-0.0072806212432399995
ACH-000075,-0.0441499913402
ACH-000078,0.00992953927205
ACH-000082,0.045086818787699996
ACH-000085,0.156861225691
ACH-000086,0.0452685868482
ACH-000087,0.052297262755599996
ACH-000092,-0.12427530738
ACH-000095,-0.039833939566199995
ACH-000097,0.0766138228681
ACH-000098,0.0192393207881
ACH-000099,-0.074575789056
ACH-000108,0.0935285185533
ACH-000113,-0.0823319693387
ACH-000115,0.288438989092
ACH-000116,0.0638228672929
ACH-000118,0.0200390414518
ACH-000120,-0.0328223155994
ACH-000123,-0.06984793094939999
ACH-000127,0.177981496009
ACH-000128,0.018746650259999997
ACH-000132,-0.111057315064
ACH-000133,-0.0388466707739
ACH-000137,0.341629111383
ACH-000138,-0.0084174637524
ACH-000142,0.010150524556
ACH-000143,-0.273696071937
ACH-000146,0.12239102082
ACH-000148,-0.0769864196095
ACH-000150,0.158710700455
ACH-000152,0.029117536985299997
ACH-000153,0.08021075336019999
ACH-000159,0.0412401127994
ACH-000160,0.0214969778634
ACH-000163,0.202045664894
ACH-000167,0.23325219171999997
ACH-000168,0.0679149956729
ACH-000169,0.018135763591499997
ACH-000178,0.10541021843800001
ACH-000182,0.0648495482742
ACH-000183,-0.05637559250580001
ACH-000188,0.12473391306800001
ACH-000189,0.0528332831943
ACH-000190,-0.166559378063
ACH-000198,0.0201467138159
ACH-000204,-0.015064454267799999
ACH-000206,0.076421051682
ACH-000207,-0.0373315573096
ACH-000211,0.10407428086300001
ACH-000215,0.0638361799646
ACH-000221,0.23401341661
ACH-000222,0.0773090006293
ACH-000223,0.13699991199
ACH-000226,0.062006679702500005
ACH-000227,-0.0128280638384
ACH-000228,0.0275762564499
ACH-000231,0.0143126645009
ACH-000232,-0.0452944942615
ACH-000233,-0.00141064065355
ACH-000234,-0.164003367915
ACH-000235,0.0368438031361
ACH-000237,-0.022779636120799997
ACH-000238,0.030686813796000002
ACH-000243,0.10493686102800001
ACH-000244,-0.0758458821576
ACH-000246,0.0958783855979
ACH-000248,0.0722613565504
ACH-000250,0.06708414302059999
ACH-000251,0.116081422001
ACH-000253,-0.0322495095147
ACH-000255,0.135945991292
