,NAGA (4668)
ACH-000004,0.041126821391
ACH-000007,0.0245800297433
ACH-000009,0.049710225158400005
ACH-000011,-0.0510426867962
ACH-000012,-0.040994086635199996
ACH-000013,-0.0173153482799
ACH-000014,0.0233324449584
ACH-000015,0.00887261559534
ACH-000017,-0.023809621485299998
ACH-000018,0.13736976319
ACH-000019,0.0202138558658
ACH-000021,-0.0299444988832
ACH-000022,-0.0180772531983
ACH-000025,0.011116374240099999
ACH-000028,0.06684550894859999
ACH-000030,-0.10031132758
ACH-000035,0.0240353283367
ACH-000036,0.050490093167399996
ACH-000037,0.07422037731160001
ACH-000039,0.11572818534000001
ACH-000040,0.17819259859
ACH-000041,0.0683120232312
ACH-000042,0.00995144116782
ACH-000045,0.08605445008510001
ACH-000047,0.0049886225070200005
ACH-000052,-0.263216929517
ACH-000053,0.055519400911
ACH-000054,0.117464905685
ACH-000055,0.212955624676
ACH-000060,0.014345244974200002
ACH-000067,0.0761606145947
ACH-000070,-0.228227746906
ACH-000075,0.0325043333967
ACH-000078,0.0770171906599
ACH-000082,0.04400612089869999
ACH-000085,0.206081004086
ACH-000086,0.20640844263900002
ACH-000087,0.131625800329
ACH-000092,-0.0007740733209460002
ACH-000095,0.0495981069401
ACH-000097,0.0426870434636
ACH-000098,0.0651370605705
ACH-000099,0.0448459628396
ACH-000108,0.0766297658664
ACH-000113,0.07556153033219999
ACH-000115,-0.0785913906845
ACH-000116,0.09807529936110002
ACH-000118,0.10957530264799999
ACH-000120,-0.13868590252000002
ACH-000123,-0.143371500807
ACH-000127,0.156822985937
ACH-000128,0.0324905398297
ACH-000132,0.139507137996
ACH-000133,0.032314032571900006
ACH-000137,0.24130789717700002
ACH-000138,0.211194962883
ACH-000142,0.0755371289782
ACH-000143,0.186222586953
ACH-000146,0.0278732540776
ACH-000148,0.103676319429
ACH-000150,0.236626006075
ACH-000152,-0.029162475836099995
ACH-000153,0.173745982969
ACH-000159,-0.0156476687573
ACH-000160,0.0032018494134600003
ACH-000163,0.11771370246099999
ACH-000167,0.33307656464
ACH-000168,-0.06800046407100001
ACH-000169,-0.014071780775799998
ACH-000178,0.0355363687956
ACH-000182,0.27230099777
ACH-000183,-0.19176464320599998
ACH-000188,0.033585544276900005
ACH-000189,0.251994201045
ACH-000190,-0.017737004744
ACH-000198,-0.00833874188336
ACH-000204,0.0835962787149
ACH-000206,0.0998893178547
ACH-000207,0.09017987847560001
ACH-000211,0.188222072711
ACH-000215,0.06976671808360001
ACH-000221,0.0529574182367
ACH-000222,-0.186499266949
ACH-000223,0.0266333703873
ACH-000226,0.09983924119439999
ACH-000227,-0.17356616762899998
ACH-000228,0.0398691214956
ACH-000231,-0.125246143408
ACH-000232,-0.011590774862600002
ACH-000233,0.0940958288838
ACH-000234,0.0459525104038
ACH-000235,0.011545744521999999
ACH-000237,0.07556992282760001
ACH-000238,-0.177510524818
ACH-000243,0.0067169606888100005
ACH-000244,0.156269847846
ACH-000246,0.040836734170800006
ACH-000248,0.0918323853389
ACH-000250,0.115425637693
ACH-000251,0.194414694518
ACH-000253,0.200784908805
ACH-000255,0.0577453304882
ACH-000256,-0.25126617561000003
ACH-000257,0.0543643095912
ACH-000258,-0.278070645148
ACH-000259,0.036053538003800005
ACH-000260,0.049503517088699996
ACH-000261,0.12426420374700001
ACH-000262,-0.023575659655299997
ACH-000263,-0.00044250255696599996
ACH-000264,0.030108203560200004
ACH-000265,0.12640233633
ACH-000266,0.011415480285100001
ACH-000272,0.0183821007278
ACH-000273,-0.0161278003785
ACH-000274,0.0536931243872
ACH-000277,0.108944575165
ACH-000278,-0.05013634003819999
ACH-000279,-0.00281196002778
ACH-000280,0.055398842274699996
ACH-000281,-0.0979654980473
ACH-000288,0.0294562132013
ACH-000291,0.0602102705176
ACH-000293,0.09592197182420001
ACH-000294,0.21832817352400002
ACH-000295,0.09391795338160001
ACH-000296,0.0808437202319
ACH-000302,0.0005441852276900001
ACH-000304,0.164299587342
ACH-000307,0.0461438054799
ACH-000308,0.08878781744519999
ACH-000310,-0.208790705894
ACH-000311,-0.012744982011899999
ACH-000312,-0.039395182895699994
