,SEC11A (23478)
ACH-000004,0.223230813134
ACH-000007,0.0417786427729
ACH-000009,0.0100659524693
ACH-000011,0.136307522728
ACH-000012,0.0212482497249
ACH-000013,0.00522056874788
ACH-000014,-0.273143325175
ACH-000015,0.0160375317707
ACH-000017,-0.127088540252
ACH-000018,0.104295101842
ACH-000019,0.0732799279687
ACH-000021,0.128667041701
ACH-000022,0.049395887391999994
ACH-000025,-0.0824317301133
ACH-000028,-0.0498802367947
ACH-000030,0.14114988025800002
ACH-000035,-0.068964075203
ACH-000036,-0.14672003752999999
ACH-000037,-0.11404906972899999
ACH-000039,-0.10214188958900002
ACH-000040,0.0202504826973
ACH-000041,-0.00634221278005
ACH-000042,-0.0828841060401
ACH-000045,0.0499909527753
ACH-000047,-0.0395227202019
ACH-000052,-0.327796416019
ACH-000053,0.168278630649
ACH-000054,0.0502738820699
ACH-000055,-0.0207714429126
ACH-000060,-0.0119068276586
ACH-000067,0.0794785239648
ACH-000070,0.00790557781542
ACH-000075,-0.0647835878053
ACH-000078,-0.203527597883
ACH-000082,0.17421746545400002
ACH-000085,0.253354992519
ACH-000086,0.05796817506159999
ACH-000087,0.043143720876000005
ACH-000092,-0.230492113768
ACH-000095,0.049767533730899996
ACH-000097,-0.10400360078700001
ACH-000098,0.051734780839300006
ACH-000099,-0.0074875084337
ACH-000108,0.144129534657
ACH-000113,0.0434030145976
ACH-000115,-0.0764439736
ACH-000116,0.032132728513199996
ACH-000118,0.14404800408500001
ACH-000120,-0.0319753473423
ACH-000123,-0.055919793519699994
ACH-000127,0.0686080245369
ACH-000128,0.044700472472
ACH-000132,-0.18235411020599998
ACH-000133,0.169393333668
ACH-000137,0.00720108487923
ACH-000138,0.10866410785
ACH-000142,0.236223541947
ACH-000143,-0.06898868753560002
ACH-000146,0.197158134208
ACH-000148,0.0407124142348
ACH-000150,-0.0209613609865
ACH-000152,-0.18800161476900001
ACH-000153,-0.0475445394911
ACH-000159,0.121632134815
ACH-000160,0.09906285424210001
ACH-000163,-0.10732406549699999
ACH-000167,0.08660021374530001
ACH-000168,0.23085291013700002
ACH-000169,0.0219984224407
ACH-000178,0.17631451394499997
ACH-000182,0.136695450034
ACH-000183,0.147979784682
